run,lr,seed,epoch,cka_biased_tofinal,cka_debiased_tofinal,svcca_tofinal,cka_biased_tofinal_heldout,svcca_tofinal_heldout,cka_biased_consec,cka_debiased_consec
final_lr010_seed1,0.1,1,0,0.06930639196332143,0.06776512626324711,0.3712321946953682,0.0638998949637536,0.3744132257963871,,
final_lr010_seed1,0.1,1,1,0.3790909129738624,0.3775151796315737,0.38926045115203795,0.3896200076051807,0.38759481850823285,0.3034392783685203,0.3027903632735973
final_lr010_seed1,0.1,1,2,0.5136460339291967,0.5123545116636518,0.512759095635003,0.5225718951950409,0.5155274539980923,0.6151630335155566,0.6145999934425979
final_lr010_seed1,0.1,1,3,0.5585561246879263,0.5574767596971382,0.5433137537763216,0.5656359364674021,0.5451719899660711,0.817895619711018,0.81753970839494
final_lr010_seed1,0.1,1,4,0.6362927367831601,0.6350869054716975,0.5934577699943803,0.6403583519329396,0.587482206426746,0.7899836771179315,0.7895711486645078
final_lr010_seed1,0.1,1,5,0.6490251202927312,0.6481798133341018,0.6059934722435778,0.6472127610401888,0.6065222856632371,0.817722308393059,0.8172159126202988
final_lr010_seed1,0.1,1,6,0.6300160850751356,0.6291442545036633,0.5983647733554015,0.638778014545363,0.597217270059817,0.8334941060410785,0.8330487592980186
final_lr010_seed1,0.1,1,7,0.6849261940297648,0.6842887678091963,0.6114210454789553,0.6890672034831676,0.6105774140478476,0.8459082299025661,0.8455065375756025
final_lr010_seed1,0.1,1,8,0.6936672300370516,0.6928449862932449,0.6114501490705707,0.7000230910909705,0.6045142308954177,0.8318848627086334,0.8314912083038452
final_lr010_seed1,0.1,1,9,0.6945944017709927,0.693827506673562,0.6079958038806581,0.693541938407841,0.6080759938675647,0.8326848531080709,0.8323048452459197
final_lr010_seed1,0.1,1,10,0.6993690389730857,0.6985041941448947,0.6169316821859208,0.7045201381763363,0.6159862450556761,0.829036075705124,0.828621174614773
final_lr010_seed1,0.1,1,11,0.704481610807243,0.7038774829263049,0.6030852828486462,0.7084965395657018,0.6042393099194782,0.8232965631354874,0.822965469976429
final_lr010_seed1,0.1,1,12,0.703374374024,0.7026679116438622,0.6034313337714028,0.7048439033990832,0.6061292050267324,0.7849517561999863,0.7846435242466601
final_lr010_seed1,0.1,1,13,0.7054861542053626,0.7048323275843004,0.6113501725858758,0.71058499019213,0.6111777550289289,0.7660680476647177,0.7655437409249916
final_lr010_seed1,0.1,1,14,0.6889207606996993,0.6881222235694863,0.5905106130435718,0.6914616764347747,0.5922755302958678,0.7905025646526566,0.7900390415158526
final_lr010_seed1,0.1,1,15,0.7033222377944783,0.7027041136778812,0.6072430294118243,0.704065550661834,0.6023745657762231,0.8109652994659855,0.8106368075504782
