epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
8,rbf_svm,0.8755,0.8383,10000,10000,1.329,ok,
8,random_forest,1.0,0.8367,50000,10000,2.836,ok,
9,logistic_regression,0.90386,0.8569,50000,10000,3.8,ok,
9,linear_svm,0.9526,0.8286,10000,10000,5.429,ok,
9,rbf_svm,0.8809,0.8447,10000,10000,1.199,ok,
9,random_forest,1.0,0.8429,50000,10000,2.434,ok,
10,logistic_regression,0.91132,0.8647,50000,10000,3.766,ok,
10,linear_svm,0.96,0.8351,10000,10000,5.385,ok,
10,rbf_svm,0.8947,0.848,10000,10000,1.126,ok,
10,random_forest,1.0,0.8498,50000,10000,2.622,ok,
11,logistic_regression,0.91096,0.8646,50000,10000,3.965,ok,
11,linear_svm,0.9577,0.8427,10000,10000,5.037,ok,
11,rbf_svm,0.8965,0.8541,10000,10000,1.068,ok,
11,random_forest,1.0,0.855,50000,10000,2.472,ok,
12,logistic_regression,0.92126,0.8764,50000,10000,3.319,ok,
12,linear_svm,0.9636,0.8466,10000,10000,4.734,ok,
12,rbf_svm,0.902,0.8567,10000,10000,1.052,ok,
12,random_forest,1.0,0.8616,50000,10000,2.476,ok,
13,logistic_regression,0.92076,0.8753,50000,10000,4.211,ok,
13,linear_svm,0.9637,0.8479,10000,10000,4.826,ok,
13,rbf_svm,0.8986,0.8599,10000,10000,1.079,ok,
13,random_forest,1.0,0.8648,50000,10000,2.591,ok,
14,logistic_regression,0.91844,0.8762,50000,10000,4.904,ok,
14,linear_svm,0.9642,0.85,10000,10000,4.997,ok,
14,rbf_svm,0.8963,0.8549,10000,10000,1.109,ok,
14,random_forest,1.0,0.8581,50000,10000,2.548,ok,
15,logistic_regression,0.92414,0.8797,50000,10000,3.769,ok,
15,linear_svm,0.9664,0.8575,10000,10000,4.629,ok,
15,rbf_svm,0.9021,0.8664,10000,10000,0.971,ok,
15,random_forest,1.0,0.8688,50000,10000,2.723,ok,
16,logistic_regression,0.9282,0.8893,50000,10000,3.374,ok,
16,linear_svm,0.9681,0.8665,10000,10000,4.526,ok,
16,rbf_svm,0.9063,0.8731,10000,10000,0.97,ok,
16,random_forest,1.0,0.8721,50000,10000,2.68,ok,
17,logistic_regression,0.92852,0.8846,50000,10000,3.43,ok,
17,linear_svm,0.969,0.8644,10000,10000,4.596,ok,
17,rbf_svm,0.9041,0.8688,10000,10000,1.004,ok,
17,random_forest,1.0,0.8705,50000,10000,2.511,ok,
18,logistic_regression,0.9307,0.8858,50000,10000,3.522,ok,
18,linear_svm,0.9711,0.8675,10000,10000,4.407,ok,
18,rbf_svm,0.9103,0.8715,10000,10000,0.947,ok,
18,random_forest,1.0,0.8724,50000,10000,2.533,ok,
19,logistic_regression,0.93184,0.8903,50000,10000,3.115,ok,
19,linear_svm,0.9715,0.8711,10000,10000,4.453,ok,
19,rbf_svm,0.9153,0.8778,10000,10000,0.894,ok,
19,random_forest,1.0,0.8803,50000,10000,2.594,ok,
20,logistic_regression,0.93458,0.8928,50000,10000,3.321,ok,
20,linear_svm,0.9718,0.8698,10000,10000,4.381,ok,
20,rbf_svm,0.9159,0.8767,10000,10000,0.881,ok,
20,random_forest,1.0,0.8781,50000,10000,2.734,ok,
22,logistic_regression,0.93842,0.895,50000,10000,3.007,ok,
22,linear_svm,0.9769,0.8724,10000,10000,4.016,ok,
22,rbf_svm,0.9172,0.88,10000,10000,0.898,ok,
22,random_forest,1.0,0.8813,50000,10000,2.622,ok,
24,logistic_regression,0.92926,0.8863,50000,10000,4.398,ok,
24,linear_svm,0.969,0.8682,10000,10000,4.517,ok,
24,rbf_svm,0.9081,0.8686,10000,10000,0.97,ok,
24,random_forest,1.0,0.8731,50000,10000,2.605,ok,
26,logistic_regression,0.93434,0.8878,50000,10000,4.229,ok,
26,linear_svm,0.9731,0.8635,10000,10000,4.365,ok,
26,rbf_svm,0.9092,0.8692,10000,10000,0.978,ok,
26,random_forest,1.0,0.8712,50000,10000,2.631,ok,
28,logistic_regression,0.93742,0.8883,50000,10000,4.293,ok,
28,linear_svm,0.9737,0.8689,10000,10000,5.438,ok,
28,rbf_svm,0.9136,0.8752,10000,10000,0.885,ok,
28,random_forest,1.0,0.8766,50000,10000,2.509,ok,
30,logistic_regression,0.94132,0.8923,50000,10000,2.986,ok,
30,linear_svm,0.9755,0.8743,10000,10000,4.023,ok,
30,rbf_svm,0.9225,0.8821,10000,10000,0.858,ok,
30,random_forest,1.0,0.8828,50000,10000,2.641,ok,
35,logistic_regression,0.94538,0.8959,50000,10000,3.911,ok,
35,linear_svm,0.9794,0.8808,10000,10000,4.265,ok,
35,rbf_svm,0.9272,0.8827,10000,10000,0.8,ok,
35,random_forest,1.0,0.8831,50000,10000,2.558,ok,
40,logistic_regression,0.94914,0.901,50000,10000,2.988,ok,
40,linear_svm,0.9819,0.8854,10000,10000,3.702,ok,
40,rbf_svm,0.9307,0.891,10000,10000,0.757,ok,
40,random_forest,1.0,0.8923,50000,10000,2.64,ok,
45,logistic_regression,0.94566,0.8938,50000,10000,3.481,ok,
45,linear_svm,0.9795,0.8789,10000,10000,4.084,ok,
45,rbf_svm,0.9265,0.8779,10000,10000,0.842,ok,
45,random_forest,1.0,0.88,50000,10000,2.616,ok,
50,logistic_regression,0.94856,0.9015,50000,10000,3.23,ok,
50,linear_svm,0.9828,0.8866,10000,10000,3.83,ok,
50,rbf_svm,0.933,0.8865,10000,10000,0.758,ok,
50,random_forest,1.0,0.8884,50000,10000,2.538,ok,
60,logistic_regression,0.95338,0.9036,50000,10000,3.395,ok,
60,linear_svm,0.9845,0.8894,10000,10000,3.684,ok,
60,rbf_svm,0.9381,0.8917,10000,10000,0.732,ok,
60,random_forest,1.0,0.8918,50000,10000,2.543,ok,
70,logistic_regression,0.95458,0.9083,50000,10000,3.178,ok,
70,linear_svm,0.9858,0.8924,10000,10000,3.585,ok,
70,rbf_svm,0.9412,0.8932,10000,10000,0.695,ok,
70,random_forest,1.0,0.8929,50000,10000,2.577,ok,
80,logistic_regression,0.9621,0.9122,50000,10000,3.169,ok,
80,linear_svm,0.9881,0.8992,10000,10000,3.386,ok,
80,rbf_svm,0.9483,0.898,10000,10000,0.652,ok,
80,random_forest,1.0,0.901,50000,10000,2.719,ok,
90,logistic_regression,0.96688,0.9118,50000,10000,2.8,ok,
90,linear_svm,0.9907,0.9053,10000,10000,3.281,ok,
90,rbf_svm,0.953,0.9055,10000,10000,0.562,ok,
90,random_forest,1.0,0.9056,50000,10000,2.516,ok,
100,logistic_regression,0.96992,0.9164,50000,10000,3.222,ok,
100,linear_svm,0.9916,0.905,10000,10000,3.124,ok,
100,rbf_svm,0.9569,0.9076,10000,10000,0.554,ok,
100,random_forest,1.0,0.9092,50000,10000,2.581,ok,
110,logistic_regression,0.97476,0.9218,50000,10000,2.393,ok,
110,linear_svm,0.9931,0.9141,10000,10000,3.554,ok,
110,rbf_svm,0.9649,0.9138,10000,10000,0.483,ok,
110,random_forest,1.0,0.9132,50000,10000,2.617,ok,
120,logistic_regression,0.98214,0.9257,50000,10000,1.722,ok,
120,linear_svm,0.9965,0.9193,10000,10000,2.617,ok,
120,rbf_svm,0.9761,0.9192,10000,10000,0.4,ok,
120,random_forest,1.0,0.9219,50000,10000,2.397,ok,
130,logistic_regression,0.98978,0.9301,50000,10000,1.516,ok,
130,linear_svm,0.9985,0.9276,10000,10000,2.506,ok,
130,rbf_svm,0.9846,0.9271,10000,10000,0.332,ok,
130,random_forest,1.0,0.9299,50000,10000,2.329,ok,
140,logistic_regression,0.99132,0.9288,50000,10000,1.134,ok,
140,linear_svm,0.9989,0.9229,10000,10000,2.651,ok,
140,rbf_svm,0.9872,0.9277,10000,10000,0.304,ok,
140,random_forest,1.0,0.929,50000,10000,2.303,ok,
150,logistic_regression,0.99532,0.9336,50000,10000,0.934,ok,
150,linear_svm,0.9996,0.9331,10000,10000,2.114,ok,
150,rbf_svm,0.9931,0.934,10000,10000,0.255,ok,
150,random_forest,1.0,0.934,50000,10000,2.05,ok,
160,logistic_regression,0.998,0.9351,50000,10000,0.362,ok,
160,linear_svm,1.0,0.9309,10000,10000,2.124,ok,
160,rbf_svm,0.9966,0.9331,10000,10000,0.195,ok,
160,random_forest,1.0,0.9349,50000,10000,1.765,ok,
170,logistic_regression,0.99978,0.9498,50000,10000,0.097,ok,
170,linear_svm,1.0,0.9468,10000,10000,2.154,ok,
170,rbf_svm,0.9996,0.9496,10000,10000,0.155,ok,
170,random_forest,1.0,0.9492,50000,10000,1.137,ok,
180,logistic_regression,1.0,0.9503,50000,10000,0.084,ok,
180,linear_svm,1.0,0.9507,10000,10000,2.327,ok,
180,rbf_svm,1.0,0.9496,10000,10000,0.128,ok,
180,random_forest,1.0,0.951,50000,10000,0.954,ok,
190,logistic_regression,1.0,0.9535,50000,10000,0.093,ok,
190,linear_svm,1.0,0.952,10000,10000,2.11,ok,
190,rbf_svm,1.0,0.953,10000,10000,0.135,ok,
190,random_forest,1.0,0.9526,50000,10000,1.024,ok,
200,logistic_regression,1.0,0.9533,50000,10000,0.095,ok,
200,linear_svm,1.0,0.9521,10000,10000,2.011,ok,
200,rbf_svm,1.0,0.9521,10000,10000,0.136,ok,
200,random_forest,1.0,0.9523,50000,10000,0.907,ok,
