run,lr,seed,epoch,cka_biased_tofinal,cka_debiased_tofinal,svcca_tofinal,cka_biased_tofinal_heldout,svcca_tofinal_heldout,cka_biased_consec,cka_debiased_consec
final_lr020_seed5,0.2,5,0,0.04005637631339289,0.03836678351932553,0.3779257561617075,0.03361927701986328,0.38332355196157425,,
final_lr020_seed5,0.2,5,1,0.2989779751862393,0.2982820157702175,0.45558133162175984,0.29660501247532045,0.46542507171082187,0.03135527926773348,0.030662418077381775
final_lr020_seed5,0.2,5,2,0.38607884667821907,0.38485081614663064,0.417250548768751,0.3937543905047084,0.4215761004897184,0.6899558003679487,0.6897980940331639
final_lr020_seed5,0.2,5,3,0.47009696562864584,0.4689308281981514,0.3772271818018521,0.47067006166318726,0.38074297517887856,0.8109148962637472,0.810981947049439
final_lr020_seed5,0.2,5,4,0.47758938876228246,0.47612759678139616,0.35220951626493824,0.4903555349234525,0.355423542433613,0.7983295492327428,0.7980083442206227
final_lr020_seed5,0.2,5,5,0.5380449076094536,0.5370314501466636,0.386414512106019,0.5326729890469027,0.3901096587741991,0.7171213982677324,0.7166492574169321
final_lr020_seed5,0.2,5,6,0.5616513815805504,0.560723410124517,0.43604035985553463,0.5725645300606695,0.43644989013226726,0.7079344392678364,0.7075267547336604
final_lr020_seed5,0.2,5,7,0.6048185678708803,0.6039086035045585,0.4582381928210844,0.6029507258662719,0.4600628245535085,0.8211612388440226,0.820709234258171
final_lr020_seed5,0.2,5,8,0.6167986057148426,0.6157641895247806,0.47561149942566877,0.6184672259393802,0.48006153972677607,0.7775560905759571,0.7769758568336758
final_lr020_seed5,0.2,5,9,0.6082467342044081,0.6073988689590897,0.4847728852293403,0.6084335968650996,0.48819948516212824,0.7473102269249862,0.7466236870655406
final_lr020_seed5,0.2,5,10,0.572428588913236,0.571381139131998,0.48733637408386626,0.5895246321597174,0.4876621653033334,0.6395911313819396,0.638839885140771
final_lr020_seed5,0.2,5,11,0.5938802145301547,0.5932546345693056,0.48996628086262,0.5949555338640429,0.48319909120979254,0.5933877277071745,0.5926722991408244
final_lr020_seed5,0.2,5,12,0.6642455985347513,0.6635007652624653,0.5043543488228043,0.6594700633140377,0.5083447140192155,0.8183488443181616,0.8180802522350527
final_lr020_seed5,0.2,5,13,0.6119509190502315,0.6110068136022485,0.5089242583282788,0.618245656653491,0.510524067413159,0.7376771694971506,0.7369902628447185
final_lr020_seed5,0.2,5,14,0.6302052973152874,0.6293969706139492,0.5149849881012722,0.6334709826421678,0.50827420291375,0.70167185395203,0.7008504498948035
final_lr020_seed5,0.2,5,15,0.6183728851329048,0.6176875996626487,0.5172000817337483,0.6223307226727763,0.5202494754952071,0.8095954255950666,0.8092390369944922
final_lr020_seed5,0.2,5,16,0.6153122975220275,0.6144623405974684,0.501332115351871,0.6214439019370379,0.506726596199581,0.7709919407478885,0.7705241711975714
final_lr020_seed5,0.2,5,17,0.6543186964534086,0.6535704644784078,0.5325145919933219,0.6596540378115219,0.529993820223291,0.7632028933065805,0.7627556581044576
final_lr020_seed5,0.2,5,18,0.6456916578918757,0.6449531563171209,0.5288532958939547,0.6471800398112867,0.5272706613076773,0.7438254063189432,0.7433323955937008
final_lr020_seed5,0.2,5,19,0.6798686935952093,0.6791394579051089,0.5364835491067238,0.6873718208656242,0.5347453031335037,0.7987219797170784,0.7983906267202693
final_lr020_seed5,0.2,5,20,0.6389432527838321,0.6382480312792813,0.5270574530340815,0.6457473353397286,0.5277712238025499,0.7445083525950288,0.7439734823384374
final_lr020_seed5,0.2,5,22,0.6468489508110239,0.6461431583104751,0.5163450451280369,0.6463798158801907,0.5240567760284877,0.7714363128424172,0.7710755134140768
