run,lr,seed,epoch,test_acc,test_nll,test_margin,head_acc_iter1,head_acc_iter3,head_acc_iter10
final_lr020_seed5,0.2,5,0,0.3813725490196078,1.849480282247641,-0.6229707961006473,0.22254901960784312,0.3323529411764706,0.307843137254902
final_lr020_seed5,0.2,5,1,0.3137254901960784,2.0740776436602704,-0.8559289670370366,0.2823529411764706,0.30196078431372547,0.29411764705882354
final_lr020_seed5,0.2,5,2,0.4534313725490196,1.8451684530656862,-3.5859258429224066,0.4176470588235294,0.4308823529411765,0.4343137254901961
final_lr020_seed5,0.2,5,3,0.5196078431372549,1.5149758815939054,0.12351906856431302,0.4676470588235294,0.4857843137254902,0.5014705882352941
final_lr020_seed5,0.2,5,4,0.6308823529411764,1.168058678921982,1.4483764521342477,0.5720588235294117,0.5833333333333334,0.6137254901960785
final_lr020_seed5,0.2,5,5,0.6882352941176471,1.0862288947487109,2.21231673710353,0.6627450980392157,0.6901960784313725,0.6803921568627451
final_lr020_seed5,0.2,5,6,0.7240196078431372,0.9279096228546051,2.7572733924034627,0.7068627450980393,0.7044117647058824,0.7235294117647059
final_lr020_seed5,0.2,5,7,0.7411764705882353,0.8601849912515063,3.3311092226089003,0.7313725490196078,0.7377450980392157,0.7348039215686275
final_lr020_seed5,0.2,5,8,0.7730392156862745,0.794682991419445,3.6968229389525304,0.7730392156862745,0.7651960784313725,0.7696078431372549
final_lr020_seed5,0.2,5,9,0.7803921568627451,0.7786050657227159,3.950721215906394,0.7784313725490196,0.7877450980392157,0.7838235294117647
final_lr020_seed5,0.2,5,10,0.7843137254901961,0.7442164759358293,4.165559529909931,0.788235294117647,0.7926470588235294,0.7720588235294118
final_lr020_seed5,0.2,5,11,0.7926470588235294,0.7383940896180351,4.4220231436155455,0.7897058823529411,0.7759803921568628,0.7872549019607843
final_lr020_seed5,0.2,5,12,0.7975490196078432,0.7140698519883121,4.65290302813495,0.8058823529411765,0.7970588235294118,0.7965686274509803
final_lr020_seed5,0.2,5,13,0.7970588235294118,0.6838684617422729,4.552778611470647,0.788235294117647,0.8024509803921569,0.7970588235294118
final_lr020_seed5,0.2,5,14,0.8,0.6495015641666265,4.51558937436059,0.8088235294117647,0.8004901960784314,0.8083333333333333
final_lr020_seed5,0.2,5,15,0.8220588235294117,0.659076284170111,4.975048353303988,0.8186274509803921,0.821078431372549,0.8230392156862745
final_lr020_seed5,0.2,5,16,0.8137254901960784,0.630824346269015,4.605609720779759,0.8166666666666667,0.8176470588235294,0.817156862745098
final_lr020_seed5,0.2,5,17,0.8186274509803921,0.652813143630591,5.060958742401628,0.8200980392156862,0.8142156862745098,0.8083333333333333
final_lr020_seed5,0.2,5,18,0.8259803921568627,0.5803333670860628,5.125834333931859,0.8186274509803921,0.8264705882352941,0.825
final_lr020_seed5,0.2,5,19,0.8269607843137254,0.5595374647251533,4.939230518876985,0.8225490196078431,0.821078431372549,0.8142156862745098
final_lr020_seed5,0.2,5,20,0.8264705882352941,0.5846051181712517,5.084084367187737,0.8220588235294117,0.8269607843137254,0.8166666666666667
final_lr020_seed5,0.2,5,22,0.825,0.5708514290035458,4.71154458380777,0.8014705882352942,0.8,0.8274509803921568
final_lr020_seed5,0.2,5,24,0.8313725490196079,0.5833312704760949,5.01930458434526,0.8225490196078431,0.8264705882352941,0.821078431372549
final_lr020_seed5,0.2,5,26,0.8191176470588235,0.5812580855213793,4.950850496129037,0.8166666666666667,0.8142156862745098,0.8151960784313725
final_lr020_seed5,0.2,5,28,0.8240196078431372,0.563244632327088,5.104241071308192,0.8127450980392157,0.8034313725490196,0.8044117647058824
final_lr020_seed5,0.2,5,30,0.8401960784313726,0.5311813958018996,5.132532123555394,0.846078431372549,0.8397058823529412,0.8387254901960784
final_lr020_seed5,0.2,5,35,0.8416666666666667,0.5055856328285584,5.393766139407767,0.8348039215686275,0.8455882352941176,0.8558823529411764
final_lr020_seed5,0.2,5,40,0.8455882352941176,0.5621209643452629,5.5056696040358615,0.8426470588235294,0.8504901960784313,0.832843137254902
final_lr020_seed5,0.2,5,45,0.8470588235294118,0.5298445243234662,5.571417372989691,0.8470588235294118,0.8475490196078431,0.8529411764705882
final_lr020_seed5,0.2,5,50,0.8377450980392157,0.5333746090691415,5.34785123375437,0.8377450980392157,0.8362745098039216,0.8441176470588235
final_lr020_seed5,0.2,5,60,0.8465686274509804,0.4946536855878219,5.262753562535802,0.8431372549019608,0.842156862745098,0.8504901960784313
final_lr020_seed5,0.2,5,70,0.8568627450980392,0.5090181545743311,5.9050841898248985,0.8524509803921568,0.8470588235294118,0.8519607843137255
final_lr020_seed5,0.2,5,80,0.8632352941176471,0.477390926501889,6.176451070060133,0.8583333333333333,0.861764705882353,0.8534313725490196
final_lr020_seed5,0.2,5,90,0.8735294117647059,0.43798227001658885,6.37809551136072,0.8504901960784313,0.865686274509804,0.8681372549019608
final_lr020_seed5,0.2,5,100,0.8813725490196078,0.41680951436226077,6.525094591931419,0.8779411764705882,0.8622549019607844,0.8651960784313726
