epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
45,logistic_regression,0.91336,0.8708,50000,10000,4.316,ok,
45,linear_svm,0.9568,0.8423,10000,10000,5.257,ok,
45,rbf_svm,0.8887,0.8534,10000,10000,1.204,ok,
45,random_forest,1.0,0.8517,50000,10000,2.547,ok,
50,logistic_regression,0.91952,0.8786,50000,10000,3.454,ok,
50,linear_svm,0.9657,0.854,10000,10000,4.819,ok,
50,rbf_svm,0.8986,0.8628,10000,10000,1.151,ok,
50,random_forest,1.0,0.8618,50000,10000,2.494,ok,
60,logistic_regression,0.92012,0.8794,50000,10000,4.071,ok,
60,linear_svm,0.9626,0.8493,10000,10000,5.187,ok,
60,rbf_svm,0.8918,0.8559,10000,10000,1.186,ok,
60,random_forest,1.0,0.8551,50000,10000,2.471,ok,
70,logistic_regression,0.92386,0.8811,50000,10000,4.163,ok,
70,linear_svm,0.9654,0.8567,10000,10000,4.628,ok,
70,rbf_svm,0.8967,0.8637,10000,10000,1.106,ok,
70,random_forest,1.0,0.8605,50000,10000,2.537,ok,
80,logistic_regression,0.92704,0.8825,50000,10000,3.627,ok,
80,linear_svm,0.9668,0.8593,10000,10000,4.498,ok,
80,rbf_svm,0.8985,0.8628,10000,10000,1.075,ok,
80,random_forest,1.0,0.8627,50000,10000,2.499,ok,
90,logistic_regression,0.93916,0.8957,50000,10000,3.757,ok,
90,linear_svm,0.979,0.8764,10000,10000,4.261,ok,
90,rbf_svm,0.9215,0.8794,10000,10000,0.862,ok,
90,random_forest,1.0,0.8821,50000,10000,2.585,ok,
100,logistic_regression,0.94398,0.8954,50000,10000,3.658,ok,
100,linear_svm,0.9807,0.8772,10000,10000,3.814,ok,
100,rbf_svm,0.9242,0.8832,10000,10000,0.83,ok,
100,random_forest,1.0,0.8833,50000,10000,2.758,ok,
110,logistic_regression,0.94936,0.905,50000,10000,3.576,ok,
110,linear_svm,0.982,0.8875,10000,10000,3.633,ok,
110,rbf_svm,0.9309,0.8923,10000,10000,0.768,ok,
110,random_forest,1.0,0.8954,50000,10000,2.461,ok,
120,logistic_regression,0.9604,0.9058,50000,10000,3.187,ok,
120,linear_svm,0.9913,0.8924,10000,10000,3.586,ok,
120,rbf_svm,0.9413,0.8953,10000,10000,0.654,ok,
120,random_forest,1.0,0.8958,50000,10000,2.566,ok,
130,logistic_regression,0.9682,0.9114,50000,10000,2.963,ok,
130,linear_svm,0.9943,0.8992,10000,10000,3.125,ok,
130,rbf_svm,0.9531,0.9025,10000,10000,0.581,ok,
130,random_forest,1.0,0.9044,50000,10000,2.564,ok,
140,logistic_regression,0.97556,0.9155,50000,10000,2.392,ok,
140,linear_svm,0.9959,0.9056,10000,10000,2.949,ok,
140,rbf_svm,0.9599,0.9093,10000,10000,0.521,ok,
140,random_forest,1.0,0.909,50000,10000,2.65,ok,
150,logistic_regression,0.9867,0.9253,50000,10000,1.951,ok,
150,linear_svm,0.9986,0.9201,10000,10000,2.798,ok,
150,rbf_svm,0.9764,0.9227,10000,10000,0.382,ok,
150,random_forest,1.0,0.9213,50000,10000,2.373,ok,
160,logistic_regression,0.9934,0.9333,50000,10000,1.48,ok,
160,linear_svm,0.9995,0.9281,10000,10000,2.362,ok,
160,rbf_svm,0.9883,0.931,10000,10000,0.284,ok,
160,random_forest,1.0,0.9304,50000,10000,2.401,ok,
170,logistic_regression,0.99728,0.937,50000,10000,0.427,ok,
170,linear_svm,1.0,0.9379,10000,10000,2.369,ok,
170,rbf_svm,0.9953,0.9352,10000,10000,0.227,ok,
170,random_forest,1.0,0.9362,50000,10000,1.862,ok,
180,logistic_regression,0.99982,0.9477,50000,10000,0.1,ok,
180,linear_svm,1.0,0.947,10000,10000,2.437,ok,
180,rbf_svm,1.0,0.9483,10000,10000,0.159,ok,
180,random_forest,1.0,0.9471,50000,10000,1.124,ok,
190,logistic_regression,0.99998,0.9527,50000,10000,0.091,ok,
190,linear_svm,1.0,0.9504,10000,10000,2.609,ok,
190,rbf_svm,0.9999,0.9524,10000,10000,0.147,ok,
190,random_forest,1.0,0.9518,50000,10000,0.966,ok,
200,logistic_regression,0.99998,0.9524,50000,10000,0.079,ok,
200,linear_svm,1.0,0.9513,10000,10000,2.446,ok,
200,rbf_svm,0.9999,0.9518,10000,10000,0.153,ok,
200,random_forest,1.0,0.9519,50000,10000,0.956,ok,
