run,lr,seed,epoch,test_acc,test_nll,test_margin,head_acc_iter1,head_acc_iter3,head_acc_iter10
final_lr010_seed5,0.1,5,0,0.3813725490196078,1.849480282247641,-0.6229707961006473,0.22254901960784312,0.3323529411764706,0.307843137254902
final_lr010_seed5,0.1,5,1,0.45588235294117646,1.548104471991465,-0.2545063185136757,0.32009803921568625,0.3558823529411765,0.40637254901960784
final_lr010_seed5,0.1,5,2,0.5333333333333333,1.3362488555183982,0.2731776836149925,0.3877450980392157,0.4872549019607843,0.5098039215686274
final_lr010_seed5,0.1,5,3,0.6401960784313725,1.1491863996526335,1.1290195343852858,0.5823529411764706,0.6004901960784313,0.6107843137254902
final_lr010_seed5,0.1,5,4,0.6946078431372549,0.9953558219145663,2.2127074165016487,0.6823529411764706,0.6686274509803921,0.7034313725490197
final_lr010_seed5,0.1,5,5,0.7416666666666667,0.8945484624690012,3.2013792206993967,0.7372549019607844,0.7348039215686275,0.7269607843137255
final_lr010_seed5,0.1,5,6,0.7617647058823529,0.8192106323229598,3.7516300415178057,0.775,0.7769607843137255,0.7862745098039216
final_lr010_seed5,0.1,5,7,0.7843137254901961,0.7450924721797124,4.078581718415367,0.7284313725490196,0.7813725490196078,0.7740196078431373
final_lr010_seed5,0.1,5,8,0.8093137254901961,0.68686959867151,4.524842155013706,0.7946078431372549,0.8102941176470588,0.8049019607843138
final_lr010_seed5,0.1,5,9,0.8122549019607843,0.6450956219076902,4.875256406786308,0.8181372549019608,0.8147058823529412,0.8044117647058824
final_lr010_seed5,0.1,5,10,0.8230392156862745,0.6343123434258883,5.138207406606209,0.8112745098039216,0.8274509803921568,0.8303921568627451
final_lr010_seed5,0.1,5,11,0.836764705882353,0.5615990322572177,5.184294748147444,0.8299019607843138,0.8299019607843138,0.8107843137254902
final_lr010_seed5,0.1,5,12,0.8357843137254902,0.5715313167714994,5.4537806097219015,0.8431372549019608,0.8397058823529412,0.8372549019607843
final_lr010_seed5,0.1,5,13,0.8397058823529412,0.5499598839756258,5.613199504143961,0.8490196078431372,0.8480392156862745,0.8480392156862745
final_lr010_seed5,0.1,5,14,0.8450980392156863,0.5422473592407906,5.801023951075495,0.8475490196078431,0.8446078431372549,0.8416666666666667
final_lr010_seed5,0.1,5,15,0.8299019607843138,0.570097967298031,5.5477852187174355,0.8333333333333334,0.8397058823529412,0.8338235294117647
final_lr010_seed5,0.1,5,16,0.859313725490196,0.4878631572707628,5.748723718036672,0.8416666666666667,0.8583333333333333,0.85
final_lr010_seed5,0.1,5,17,0.8588235294117647,0.46257003995405743,5.978347800753578,0.8539215686274509,0.8602941176470589,0.8573529411764705
final_lr010_seed5,0.1,5,18,0.8495098039215686,0.5068150135903052,5.747330794954538,0.8299019607843138,0.8480392156862745,0.8563725490196078
final_lr010_seed5,0.1,5,19,0.8696078431372549,0.4428505066353418,6.193708883436203,0.865686274509804,0.8671568627450981,0.8686274509803922
final_lr010_seed5,0.1,5,20,0.8705882352941177,0.4737241730860459,6.268841609082406,0.8563725490196078,0.8632352941176471,0.8583333333333333
final_lr010_seed5,0.1,5,22,0.8622549019607844,0.4901014134766974,6.086404379488232,0.8529411764705882,0.8602941176470589,0.85
final_lr010_seed5,0.1,5,24,0.8735294117647059,0.4430289691421927,7.12410200588651,0.8681372549019608,0.8676470588235294,0.8774509803921569
final_lr010_seed5,0.1,5,26,0.8779411764705882,0.4270993575473,6.752982654679063,0.8735294117647059,0.8696078431372549,0.8696078431372549
final_lr010_seed5,0.1,5,28,0.8700980392156863,0.4610929788767959,6.942758415293002,0.8651960784313726,0.859313725490196,0.8632352941176471
final_lr010_seed5,0.1,5,30,0.8852941176470588,0.41322430043740316,7.215461659516502,0.8799019607843137,0.8705882352941177,0.8867647058823529
final_lr010_seed5,0.1,5,35,0.8666666666666667,0.48421870321504523,6.378644015571313,0.8524509803921568,0.8671568627450981,0.8700980392156863
final_lr010_seed5,0.1,5,40,0.8720588235294118,0.41520952418284285,6.686709024801774,0.8602941176470589,0.8598039215686275,0.8666666666666667
final_lr010_seed5,0.1,5,45,0.8931372549019608,0.4342381836970043,7.258074749338699,0.878921568627451,0.8759803921568627,0.8838235294117647
final_lr010_seed5,0.1,5,50,0.888235294117647,0.4001194710904485,7.2882144794805415,0.8808823529411764,0.8828431372549019,0.8784313725490196
final_lr010_seed5,0.1,5,60,0.8877450980392156,0.3821773110776485,7.0706754659552375,0.8828431372549019,0.8823529411764706,0.8838235294117647
final_lr010_seed5,0.1,5,70,0.9083333333333333,0.347732934407511,8.427696040289318,0.8970588235294118,0.8975490196078432,0.8970588235294118
final_lr010_seed5,0.1,5,80,0.8901960784313725,0.4153440342930031,8.222472853597534,0.8818627450980392,0.8828431372549019,0.8794117647058823
final_lr010_seed5,0.1,5,90,0.8955882352941177,0.372250194648286,8.48462644697099,0.8931372549019608,0.8965686274509804,0.8950980392156863
final_lr010_seed5,0.1,5,100,0.9068627450980392,0.3721510064280021,8.669729163759373,0.9024509803921569,0.8990196078431373,0.907843137254902
final_lr010_seed5,0.1,5,110,0.907843137254902,0.3833037647678763,9.442376513883813,0.9009803921568628,0.8995098039215687,0.9024509803921569
final_lr010_seed5,0.1,5,120,0.9156862745098039,0.38564146319308834,11.325751898047812,0.9147058823529411,0.9142156862745098,0.9127450980392157
final_lr010_seed5,0.1,5,130,0.9166666666666666,0.3702265192210923,9.668165067806594,0.9073529411764706,0.9083333333333333,0.9063725490196078
final_lr010_seed5,0.1,5,135,0.9147058823529411,0.4061161312516352,10.76285926618218,0.9151960784313725,0.9137254901960784,0.9147058823529411
final_lr010_seed5,0.1,5,140,0.9225490196078432,0.41604671905006974,11.74432214035,0.9181372549019607,0.917156862745098,0.9200980392156862
final_lr010_seed5,0.1,5,145,0.925,0.43098300081671703,12.164884395897927,0.9284313725490196,0.9299019607843138,0.9274509803921569
final_lr010_seed5,0.1,5,150,0.9254901960784314,0.4871213477612987,12.769672314471634,0.9196078431372549,0.9196078431372549,0.9225490196078432
final_lr010_seed5,0.1,5,155,0.9323529411764706,0.5129544713427798,14.13203135548205,0.9323529411764706,0.9352941176470588,0.9338235294117647
final_lr010_seed5,0.1,5,160,0.928921568627451,0.5721170918694364,15.136348892911009,0.9269607843137255,0.9254901960784314,0.9274509803921569
final_lr010_seed5,0.1,5,165,0.9382352941176471,0.46061142517000603,12.83801051673928,0.9357843137254902,0.9401960784313725,0.9382352941176471
final_lr010_seed5,0.1,5,170,0.9387254901960784,0.2998508407916359,9.29610130869401,0.9382352941176471,0.9392156862745098,0.9406862745098039
final_lr010_seed5,0.1,5,175,0.9446078431372549,0.28361750180874795,9.210545413955622,0.9411764705882353,0.9416666666666667,0.942156862745098
final_lr010_seed5,0.1,5,180,0.9475490196078431,0.2571473802275622,8.537141683041776,0.9436274509803921,0.9465686274509804,0.9446078431372549
final_lr010_seed5,0.1,5,185,0.9465686274509804,0.25014087899695575,8.544979486216171,0.9470588235294117,0.946078431372549,0.9470588235294117
final_lr010_seed5,0.1,5,190,0.9480392156862745,0.24638488378807039,8.569064964861054,0.9470588235294117,0.946078431372549,0.946078431372549
final_lr010_seed5,0.1,5,195,0.9480392156862745,0.24655338084459766,8.570331359138434,0.946078431372549,0.9465686274509804,0.946078431372549
final_lr010_seed5,0.1,5,200,0.9480392156862745,0.24626581199149772,8.571714074902996,0.9470588235294117,0.9470588235294117,0.9450980392156862
