epoch,lr,train_loss,train_acc,test_loss,test_acc
0,0.1,nan,nan,2.5497392345428467,0.1008
13,0.09911436253643445,0.4540786503982544,0.84328,0.5184669719696045,0.823
1,0.1,2.1012903567504884,0.25872,1.6552319871902466,0.3941
14,0.0989611405310883,0.4466771827507019,0.84602,0.5891885701179504,0.7953
2,0.09999383162408304,1.5309171468734741,0.43412,1.4167177257537842,0.4869
15,0.09879583809693739,0.4317730190181732,0.85174,0.6102627058506012,0.7957
3,0.09997532801828658,1.2812374867248535,0.5368,1.1424269000053406,0.5791
16,0.09861849601988384,0.42724828169822693,0.8529,0.729157753276825,0.7694
4,0.09994449374809851,1.0393063492012025,0.6275,0.9471006448745728,0.6694
17,0.09842915805643157,0.41512360328674314,0.85726,0.5374587341308594,0.8257
5,0.09990133642141359,0.8503233002281189,0.7003,0.7989099264144898,0.7237
18,0.09822787092288993,0.40722191207885744,0.86132,0.5910294395446777,0.7988
6,0.09984586668665642,0.7101920891952515,0.7519,1.011692040538788,0.6741
19,0.09801468428384717,0.3987026301574707,0.8645,0.5441433637142181,0.8177
7,0.09977809823015402,0.631366050415039,0.78218,0.9165350151062012,0.6853
20,0.09778965073991652,0.3869484979915619,0.86782,0.5402048767089844,0.8187
8,0.09969804777275901,0.5801052635002136,0.80024,0.7411413921356201,0.7558
21,0.0975528258147577,0.3861457815361023,0.86714,0.6885668925762176,0.7853
9,0.09960573506572391,0.5456496075820922,0.81266,0.8186066072463989,0.7326
22,0.09730426794137728,0.3845622461605072,0.86832,0.617152889251709,0.8058
10,0.09950118288582789,0.5155625989151001,0.82372,0.5739988649368286,0.8028
23,0.09704403844771128,0.3744813514137268,0.87142,0.4931529748916626,0.8365
11,0.09938441702975691,0.4968312731552124,0.82834,0.623957789850235,0.7917
24,0.09677220154149338,0.3660610527706146,0.87356,0.5697333075523376,0.8119
12,0.09925546630773871,0.4719414513206482,0.83928,0.5303709545135498,0.8216
25,0.09648882429441258,0.36981742471694945,0.87368,0.6265986269950866,0.8074
13,0.09911436253643445,0.4540786503982544,0.84328,0.5184669719696045,0.823
26,0.09619397662556435,0.35602019415855407,0.87834,0.5265569858551026,0.8195
14,0.0989611405310883,0.4466771827507019,0.84602,0.5891885701179504,0.7953
27,0.09588773128419906,0.35739109611511233,0.87616,0.5532621812820434,0.8215
15,0.09879583809693739,0.4317730190181732,0.85174,0.6102627058506012,0.7957
28,0.09557016383177226,0.3522046124458313,0.88082,0.7589713006973267,0.7697
16,0.09861849601988384,0.42724828169822693,0.8529,0.729157753276825,0.7694
29,0.09524135262330098,0.35648770784378053,0.8787,0.44634343070983884,0.849
17,0.09842915805643157,0.41512360328674314,0.85726,0.5374587341308594,0.8257
30,0.09490137878803079,0.34598652203559876,0.88246,0.3979082087993622,0.8668
18,0.09822787092288993,0.40722191207885744,0.86132,0.5910294395446777,0.7988
31,0.0945503262094184,0.34722921244621274,0.88188,0.5481662851333619,0.827
19,0.09801468428384717,0.3987026301574707,0.8645,0.5441433637142181,0.8177
32,0.0941882815044347,0.3453003261184692,0.88276,0.4839441918373108,0.8395
20,0.09778965073991652,0.3869484979915619,0.86782,0.5402048767089844,0.8187
33,0.09381533400219319,0.3420657349395752,0.88332,0.637972530078888,0.7987
21,0.0975528258147577,0.3861457815361023,0.86714,0.6885668925762176,0.7853
34,0.09343157572190958,0.33903318468093874,0.8843,0.6370169324874878,0.7974
22,0.09730426794137728,0.3845622461605072,0.86832,0.617152889251709,0.8058
35,0.0930371013501972,0.3335984196662903,0.88692,0.6298387928962708,0.8007
23,0.09704403844771128,0.3744813514137268,0.87142,0.4931529748916626,0.8365
36,0.09263200821770463,0.32956788208961485,0.88728,0.4677491316795349,0.8453
24,0.09677220154149338,0.3660610527706146,0.87356,0.5697333075523376,0.8119
37,0.09221639627510078,0.33121761711120606,0.8886,0.5040391658306121,0.8318
25,0.09648882429441258,0.36981742471694945,0.87368,0.6265986269950866,0.8074
38,0.09179036806841355,0.32764054193496706,0.8886,0.4588722299575806,0.8416
26,0.09619397662556435,0.35602019415855407,0.87834,0.5265569858551026,0.8195
39,0.09135402871372812,0.325824470949173,0.88814,0.6473621315956116,0.8025
27,0.09588773128419906,0.35739109611511233,0.87616,0.5532621812820434,0.8215
40,0.0909074858712512,0.32215754230499266,0.89004,0.4730973889350891,0.8409
28,0.09557016383177226,0.3522046124458313,0.88082,0.7589713006973267,0.7697
41,0.09045084971874741,0.32091972425460813,0.89084,0.667216517162323,0.7929
29,0.09524135262330098,0.35648770784378053,0.8787,0.44634343070983884,0.849
42,0.08998423292435458,0.3224842574501038,0.89022,0.4163100898742676,0.8586
30,0.09490137878803079,0.34598652203559876,0.88246,0.3979082087993622,0.8668
43,0.08950775061878455,0.3100805554294586,0.89366,0.45596131162643433,0.8515
31,0.0945503262094184,0.34722921244621274,0.88188,0.5481662851333619,0.827
44,0.08902152036691653,0.3180284620094299,0.89218,0.43350095057487487,0.8598
32,0.0941882815044347,0.3453003261184692,0.88276,0.4839441918373108,0.8395
45,0.08852566213878951,0.3139246424293518,0.89336,0.42809618768692015,0.8599
33,0.09381533400219319,0.3420657349395752,0.88332,0.637972530078888,0.7987
46,0.0880202982800016,0.30868137291908265,0.89558,0.5684726023674012,0.8195
34,0.09343157572190958,0.33903318468093874,0.8843,0.6370169324874878,0.7974
47,0.08750555348152303,0.3029971079540253,0.8963,0.4947936155796051,0.8374
35,0.0930371013501972,0.3335984196662903,0.88692,0.6298387928962708,0.8007
48,0.08698155474893052,0.3076332837486267,0.89664,0.4126302453517914,0.8591
36,0.09263200821770463,0.32956788208961485,0.88728,0.4677491316795349,0.8453
49,0.08644843137107061,0.2996873532104492,0.89882,0.402221577501297,0.867
37,0.09221639627510078,0.33121761711120606,0.8886,0.5040391658306121,0.8318
50,0.08590631488815947,0.30044227981567384,0.89606,0.4665825242996216,0.8512
38,0.09179036806841355,0.32764054193496706,0.8886,0.4588722299575806,0.8416
51,0.0853553390593274,0.30330530696868896,0.89638,0.48410198216438294,0.8451
39,0.09135402871372812,0.325824470949173,0.88814,0.6473621315956116,0.8025
52,0.08479563982961574,0.3040758651638031,0.89726,0.45432332792282104,0.8526
