epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,24,26,28,30,35,40,45,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
0,1.0,0.096283,0.060419,0.07424,0.04994,0.061141,0.067498,0.05557,0.051588,0.05587,0.056702,0.051078,0.071703,0.055517,0.059664,0.047406,0.067303,0.04622,0.068413,0.051255,0.052875,0.066346,0.050329,0.049316,0.049402,0.054848,0.076417,0.048432,0.056693,0.044949,0.049552,0.047076,0.047852,0.042649,0.04459,0.058586,0.042498,0.04615,0.041077,0.044004,0.039632,0.038593,0.038594,0.038451,0.038584
1,0.096283,1.0,0.722148,0.73796,0.73225,0.663961,0.65436,0.634747,0.643133,0.664279,0.642126,0.603672,0.669218,0.652557,0.618822,0.548252,0.608792,0.604307,0.620392,0.601285,0.59085,0.622415,0.576426,0.53938,0.578603,0.601657,0.582582,0.56363,0.566394,0.580961,0.531327,0.511698,0.503342,0.525159,0.475731,0.497338,0.49756,0.473296,0.462631,0.431007,0.450708,0.449003,0.4502,0.45277,0.453215
2,0.060419,0.722148,1.0,0.786661,0.701465,0.740591,0.646654,0.705002,0.675062,0.67846,0.682734,0.686821,0.631123,0.671166,0.695833,0.629184,0.635555,0.641419,0.628961,0.635724,0.612675,0.615947,0.636803,0.638876,0.656313,0.618287,0.635849,0.593019,0.624466,0.616812,0.604774,0.600651,0.559579,0.590291,0.560789,0.563355,0.564893,0.52931,0.530538,0.502189,0.515019,0.516632,0.516707,0.517417,0.520363
3,0.07424,0.73796,0.786661,1.0,0.73235,0.870961,0.815833,0.835188,0.832818,0.83348,0.824992,0.807199,0.805016,0.82155,0.811351,0.75113,0.781811,0.768046,0.767822,0.754631,0.765443,0.766681,0.765852,0.721471,0.767734,0.762197,0.738588,0.728036,0.733441,0.755566,0.704309,0.703179,0.677361,0.701686,0.656749,0.655708,0.669751,0.644149,0.637613,0.605707,0.620819,0.626484,0.625525,0.628367,0.6301
4,0.04994,0.73225,0.701465,0.73235,1.0,0.659527,0.727433,0.697408,0.701263,0.753598,0.650137,0.610844,0.747297,0.673401,0.663254,0.627617,0.643597,0.632226,0.666385,0.64184,0.629249,0.651123,0.633782,0.585364,0.617429,0.651073,0.614316,0.586464,0.593573,0.630224,0.578161,0.549116,0.548003,0.561775,0.515122,0.526742,0.519316,0.521828,0.491563,0.478246,0.497188,0.502064,0.50073,0.503466,0.504353
5,0.061141,0.663961,0.740591,0.870961,0.659527,1.0,0.820092,0.881439,0.855133,0.826879,0.857882,0.822158,0.807,0.837582,0.837085,0.766011,0.7819,0.809487,0.782129,0.775033,0.775077,0.778126,0.80302,0.778507,0.793999,0.790827,0.769294,0.757159,0.767185,0.774873,0.735003,0.729945,0.712234,0.736825,0.696289,0.693077,0.706677,0.668129,0.672248,0.642616,0.654445,0.660629,0.659849,0.662056,0.664177
6,0.067498,0.65436,0.646654,0.815833,0.727433,0.820092,1.0,0.843864,0.828321,0.880889,0.80336,0.786656,0.848989,0.782391,0.769177,0.755621,0.760061,0.774432,0.77824,0.755291,0.768285,0.758288,0.777588,0.712992,0.739352,0.779501,0.726766,0.726086,0.729792,0.755625,0.714667,0.696217,0.695035,0.683568,0.662211,0.649771,0.656702,0.645665,0.632135,0.616492,0.628816,0.638627,0.63652,0.639981,0.639495
7,0.05557,0.634747,0.705002,0.835188,0.697408,0.881439,0.843864,1.0,0.878449,0.867679,0.875176,0.824666,0.835447,0.872879,0.844362,0.794907,0.812223,0.822581,0.796687,0.810252,0.801693,0.80134,0.815766,0.793593,0.814228,0.818782,0.772437,0.795952,0.795016,0.799995,0.739498,0.744224,0.733211,0.754315,0.702888,0.711961,0.720309,0.689409,0.692756,0.668678,0.679747,0.68843,0.68695,0.689358,0.692209
8,0.051588,0.643133,0.675062,0.832818,0.701263,0.855133,0.828321,0.878449,1.0,0.867116,0.841118,0.835866,0.862637,0.8909,0.87058,0.788941,0.850229,0.861803,0.837853,0.842802,0.832493,0.834729,0.826416,0.793029,0.832703,0.853095,0.784766,0.817225,0.815608,0.815861,0.768375,0.766591,0.750747,0.774687,0.718677,0.7123,0.732429,0.712407,0.707887,0.675201,0.694634,0.700456,0.699314,0.702782,0.704746
