run,lr,seed,epoch,component,fisher,sing_val
final_lr005_seed2,0.05,2,0,0,0.14539473726198296,2613.6631276115695
final_lr005_seed2,0.05,2,0,1,0.12840484683527154,562.9848430660861
final_lr005_seed2,0.05,2,0,2,0.042368856589670004,350.706673268671
final_lr005_seed2,0.05,2,0,3,0.1021860295014845,253.08978970564553
final_lr005_seed2,0.05,2,0,4,0.04953419898514318,233.84112298318385
final_lr005_seed2,0.05,2,0,5,0.09203061073936628,205.76808897166853
final_lr005_seed2,0.05,2,0,6,0.03299806260501163,188.46524558980505
final_lr005_seed2,0.05,2,0,7,0.014755212839601383,159.24024193620926
final_lr005_seed2,0.05,2,0,8,0.03291767005406135,142.65243458958943
final_lr005_seed2,0.05,2,0,9,0.02139134879893931,135.28474161845776
final_lr005_seed2,0.05,2,0,10,0.0030400524248564782,123.9594108913631
final_lr005_seed2,0.05,2,0,11,0.01922122169460404,119.6169162721678
final_lr005_seed2,0.05,2,0,12,0.009822029238112854,115.42222192761358
final_lr005_seed2,0.05,2,0,13,0.01829715124690943,110.58430958551907
final_lr005_seed2,0.05,2,0,14,0.017011246682811367,102.92527434461881
final_lr005_seed2,0.05,2,0,15,0.055574921736680834,100.27114706133736
final_lr005_seed2,0.05,2,0,16,0.01415814093858475,98.92697500626132
final_lr005_seed2,0.05,2,0,17,0.0019835163463770055,96.37837199685677
final_lr005_seed2,0.05,2,0,18,0.005670411948426832,92.46453146139436
final_lr005_seed2,0.05,2,0,19,0.00440787759348042,86.90446219479703
final_lr005_seed2,0.05,2,0,20,0.005825092359141801,85.54362939132
final_lr005_seed2,0.05,2,0,21,0.011487891897967742,84.24628468687047
final_lr005_seed2,0.05,2,0,22,0.0021454757253181137,82.28294789708855
final_lr005_seed2,0.05,2,0,23,0.02909081793727422,81.3743104657219
final_lr005_seed2,0.05,2,0,24,0.0044740529182266875,78.02048735642458
final_lr005_seed2,0.05,2,0,25,0.022323565030032685,76.75410148739391
final_lr005_seed2,0.05,2,0,26,0.028820648345322643,76.48085434393924
final_lr005_seed2,0.05,2,0,27,0.01322618355377639,72.33403888039139
final_lr005_seed2,0.05,2,0,28,0.00257855398331304,71.33376969638579
final_lr005_seed2,0.05,2,0,29,0.011880752138538925,70.97135210313967
final_lr005_seed2,0.05,2,0,30,0.0079876183197148,69.10024482639646
final_lr005_seed2,0.05,2,0,31,0.007654579833934875,67.29503746350288
final_lr005_seed2,0.05,2,0,32,0.011204545780121426,67.23625715885564
final_lr005_seed2,0.05,2,0,33,0.0038106756983610187,65.19175266054016
final_lr005_seed2,0.05,2,0,34,0.008322978159723781,64.510413601171
final_lr005_seed2,0.05,2,0,35,0.0020845520993932956,63.36300096431585
final_lr005_seed2,0.05,2,0,36,0.007788350733051483,61.70457676865763
final_lr005_seed2,0.05,2,0,37,0.002880009586660949,61.12802179470161
final_lr005_seed2,0.05,2,0,38,0.010041648651026892,60.7464366825012
final_lr005_seed2,0.05,2,0,39,0.003722469508297028,59.54488273070956
final_lr005_seed2,0.05,2,0,40,0.0030562074885235853,59.232575748918464
final_lr005_seed2,0.05,2,0,41,0.005001829702959836,58.107295708210366
final_lr005_seed2,0.05,2,0,42,0.003664550908395243,57.7741988755789
final_lr005_seed2,0.05,2,0,43,0.010092759131927706,56.43811503271455
final_lr005_seed2,0.05,2,0,44,0.0026055553302472743,55.71244694782869
final_lr005_seed2,0.05,2,0,45,0.0023042343332629837,55.58472474081846
final_lr005_seed2,0.05,2,0,46,0.014270442271770522,55.15133803408001
final_lr005_seed2,0.05,2,0,47,0.0026239759090127064,54.17126076361852
final_lr005_seed2,0.05,2,0,48,0.007051408859272806,53.797517463184555
final_lr005_seed2,0.05,2,0,49,0.004430497306731466,52.97568173154688
final_lr005_seed2,0.05,2,0,50,0.010283983976476013,52.67407669378824
final_lr005_seed2,0.05,2,0,51,0.004102569439367377,52.33509598440953
final_lr005_seed2,0.05,2,0,52,0.005280291900674874,51.96142152906571
final_lr005_seed2,0.05,2,0,53,0.004866974693320071,51.172636485767576
final_lr005_seed2,0.05,2,0,54,0.001856894978925247,50.74004921336466
final_lr005_seed2,0.05,2,0,55,0.0016925132000946202,50.478473501848335
final_lr005_seed2,0.05,2,0,56,0.0038845812104076455,49.79985229516208
final_lr005_seed2,0.05,2,0,57,0.004947806687658175,49.23014770382833
final_lr005_seed2,0.05,2,0,58,0.0010152931443466813,48.98600215341432
final_lr005_seed2,0.05,2,0,59,0.004081984374450163,48.689917285806224
final_lr005_seed2,0.05,2,0,60,0.0008511858641084754,48.1914220366507
final_lr005_seed2,0.05,2,0,61,0.002495057037923168,47.69308467199545
final_lr005_seed2,0.05,2,0,62,0.0012945929176892941,47.27495710750033
final_lr005_seed2,0.05,2,0,63,0.0032929174107171584,47.06837779472021
final_lr005_seed2,0.05,2,1,0,0.11947139743342666,881.9543807867236
final_lr005_seed2,0.05,2,1,1,1.4767240600385938,613.3523269971749
final_lr005_seed2,0.05,2,1,2,0.6858204696582886,367.994690205113
final_lr005_seed2,0.05,2,1,3,0.6435294298982908,320.5419013550256
final_lr005_seed2,0.05,2,1,4,0.3205179434092156,258.8197530826506
final_lr005_seed2,0.05,2,1,5,0.21057123656864624,201.43273111611327
final_lr005_seed2,0.05,2,1,6,0.07884191899215184,159.5245447984675
final_lr005_seed2,0.05,2,1,7,0.10992787878182798,154.02926705668997
final_lr005_seed2,0.05,2,1,8,0.07279326052194036,140.44785210724388
final_lr005_seed2,0.05,2,1,9,0.029935723234860257,123.4514240213459
final_lr005_seed2,0.05,2,1,10,0.07816436824637985,94.47648463824137
final_lr005_seed2,0.05,2,1,11,0.011867257453653968,89.22945354503076
final_lr005_seed2,0.05,2,1,12,0.04776669626151766,77.05542342338893
final_lr005_seed2,0.05,2,1,13,0.03983339189135492,73.96256552637178
final_lr005_seed2,0.05,2,1,14,0.012683145985599015,65.6471204299478
final_lr005_seed2,0.05,2,1,15,0.017605644096459722,60.2484935607743
final_lr005_seed2,0.05,2,1,16,0.02064852366279958,56.65260033818147
final_lr005_seed2,0.05,2,1,17,0.04824310342643537,53.89668229818773
final_lr005_seed2,0.05,2,1,18,0.009672329404649228,49.685769384301246
final_lr005_seed2,0.05,2,1,19,0.015734565706542348,47.834143308909304
final_lr005_seed2,0.05,2,1,20,0.029065474391553194,46.88106590891072
final_lr005_seed2,0.05,2,1,21,0.005728322388877327,43.68850887002939
final_lr005_seed2,0.05,2,1,22,0.02259328188589253,41.7049727369136
final_lr005_seed2,0.05,2,1,23,0.01793002981293393,38.54042409669688
final_lr005_seed2,0.05,2,1,24,0.020907576372916948,37.365636075935555
final_lr005_seed2,0.05,2,1,25,0.017592372081716504,36.56290821732312
final_lr005_seed2,0.05,2,1,26,0.010069459654015655,35.73830399585144
final_lr005_seed2,0.05,2,1,27,0.004292765859640964,35.209967189054886
final_lr005_seed2,0.05,2,1,28,0.0042668112466761705,32.76511548381449
final_lr005_seed2,0.05,2,1,29,0.01863137364756477,32.433259444413025
final_lr005_seed2,0.05,2,1,30,0.005742348179104346,31.518896656930966
final_lr005_seed2,0.05,2,1,31,0.01956754594823947,31.007272154582207
final_lr005_seed2,0.05,2,1,32,0.007271085561285425,30.157455262425284
final_lr005_seed2,0.05,2,1,33,0.004555045087956246,29.678271314332207
final_lr005_seed2,0.05,2,1,34,0.007536511264121341,28.87526940297412
final_lr005_seed2,0.05,2,1,35,0.00945053351636882,27.330839740969175
final_lr005_seed2,0.05,2,1,36,0.017401754131008022,26.95762283238196
final_lr005_seed2,0.05,2,1,37,0.005247854700506578,25.766985357479886
final_lr005_seed2,0.05,2,1,38,0.0027167694935492305,25.59616042402091
final_lr005_seed2,0.05,2,1,39,0.01783518214140169,25.316900032895315
final_lr005_seed2,0.05,2,1,40,0.000895871087857205,24.518872962179827
final_lr005_seed2,0.05,2,1,41,0.006822317173940168,23.83466646237795
final_lr005_seed2,0.05,2,1,42,0.0047743637008917875,23.728486351001973
final_lr005_seed2,0.05,2,1,43,0.006810714988709465,23.30201966686014
final_lr005_seed2,0.05,2,1,44,0.0046951927518008515,23.219992077082754
final_lr005_seed2,0.05,2,1,45,0.007436303076523921,23.031453318995087
final_lr005_seed2,0.05,2,1,46,0.002581669928133309,22.302322720425636
final_lr005_seed2,0.05,2,1,47,0.004661637520595365,21.950349071737758
final_lr005_seed2,0.05,2,1,48,0.004410830988555269,21.522142998963204
final_lr005_seed2,0.05,2,1,49,0.0046012493198241775,21.214294186411816
final_lr005_seed2,0.05,2,1,50,0.005872147466786119,20.6991006170938
final_lr005_seed2,0.05,2,1,51,0.0017002041073722585,20.58202331680472
final_lr005_seed2,0.05,2,1,52,0.004547334592395025,20.241952596762236
final_lr005_seed2,0.05,2,1,53,0.0043165330349376465,19.798823823225153
final_lr005_seed2,0.05,2,1,54,0.002084899714570764,19.570312932786358
final_lr005_seed2,0.05,2,1,55,0.004502747574722191,19.22827764746882
final_lr005_seed2,0.05,2,1,56,0.0037671653637301908,19.10202108666292
final_lr005_seed2,0.05,2,1,57,0.00403321686059223,18.74096042028509
final_lr005_seed2,0.05,2,1,58,0.0021041811195166805,18.2491328816063
final_lr005_seed2,0.05,2,1,59,0.0016309937475346163,18.00164007809278
final_lr005_seed2,0.05,2,1,60,0.002965160879537435,17.81620667399675
final_lr005_seed2,0.05,2,1,61,0.004493573000818125,17.551641794512825
final_lr005_seed2,0.05,2,1,62,0.004762059753278239,17.3909381443545
final_lr005_seed2,0.05,2,1,63,0.003689552297947274,17.307069985642
final_lr005_seed2,0.05,2,2,0,3.166551163602227,674.2661002797213
final_lr005_seed2,0.05,2,2,1,1.0139356328388098,507.87128856740185
final_lr005_seed2,0.05,2,2,2,0.9446848123580894,411.4781444804763
final_lr005_seed2,0.05,2,2,3,0.575434875233799,330.6419790650606
final_lr005_seed2,0.05,2,2,4,0.3525734185547884,315.88427834241884
final_lr005_seed2,0.05,2,2,5,0.5661451431485457,296.9279436744096
final_lr005_seed2,0.05,2,2,6,0.4630381000666396,210.67162812971276
