run,lr,seed,epoch,test_acc,test_nll,test_margin,head_acc_iter1,head_acc_iter3,head_acc_iter10
final_lr020_seed42,0.2,42,0,0.3818627450980392,1.789465989526393,-0.5548551425650861,0.2833333333333333,0.2911764705882353,0.26519607843137255
final_lr020_seed42,0.2,42,1,0.4485294117647059,1.753540330970771,-0.483290532279203,0.32598039215686275,0.38872549019607844,0.3769607843137255
final_lr020_seed42,0.2,42,2,0.5529411764705883,1.4160465132149933,0.3897676071819679,0.4838235294117647,0.5259803921568628,0.528921568627451
final_lr020_seed42,0.2,42,3,0.6740196078431373,1.0885047257369311,1.8660118444669955,0.6299019607843137,0.6416666666666667,0.6421568627450981
final_lr020_seed42,0.2,42,4,0.7294117647058823,0.9640860336491587,3.0079499250602204,0.7166666666666667,0.7220588235294118,0.6975490196078431
final_lr020_seed42,0.2,42,5,0.7705882352941177,0.7920004257623955,3.388906493701809,0.7534313725490196,0.7495098039215686,0.7563725490196078
final_lr020_seed42,0.2,42,6,0.7852941176470588,0.7197466035133744,3.9464880309694497,0.7745098039215687,0.7852941176470588,0.7661764705882353
final_lr020_seed42,0.2,42,7,0.7838235294117647,0.7148377033634563,3.9806779506220487,0.7867647058823529,0.792156862745098,0.7735294117647059
final_lr020_seed42,0.2,42,8,0.7916666666666666,0.6938740052710555,4.183878676468182,0.7980392156862746,0.7941176470588235,0.7901960784313725
final_lr020_seed42,0.2,42,9,0.8240196078431372,0.5874614251754855,4.780835986879329,0.8156862745098039,0.825,0.8269607843137254
final_lr020_seed42,0.2,42,10,0.782843137254902,0.6986268727211481,4.28591361483235,0.765686274509804,0.7813725490196078,0.7852941176470588
final_lr020_seed42,0.2,42,11,0.8014705882352942,0.6376455084418607,4.582968360129242,0.8102941176470588,0.8122549019607843,0.7931372549019607
final_lr020_seed42,0.2,42,12,0.821078431372549,0.6116822955038027,4.729937402455546,0.8058823529411765,0.8151960784313725,0.8181372549019608
final_lr020_seed42,0.2,42,13,0.8176470588235294,0.6398329801290294,5.011755329867108,0.8083333333333333,0.8181372549019608,0.8240196078431372
final_lr020_seed42,0.2,42,14,0.817156862745098,0.6316724485107336,5.0861104962550865,0.8147058823529412,0.8220588235294117,0.8205882352941176
final_lr020_seed42,0.2,42,15,0.8303921568627451,0.5741663833480212,5.018947743028571,0.817156862745098,0.8181372549019608,0.8161764705882353
final_lr020_seed42,0.2,42,16,0.8186274509803921,0.6090601104828434,4.68053963225696,0.803921568627451,0.8058823529411765,0.8166666666666667
final_lr020_seed42,0.2,42,17,0.8269607843137254,0.5736823138728369,5.347377462691166,0.8269607843137254,0.8215686274509804,0.8166666666666667
final_lr020_seed42,0.2,42,18,0.8372549019607843,0.5612852119392876,5.334667607870902,0.8240196078431372,0.8382352941176471,0.836764705882353
final_lr020_seed42,0.2,42,19,0.817156862745098,0.6170436002774287,4.562782955497391,0.8049019607843138,0.8127450980392157,0.8014705882352942
final_lr020_seed42,0.2,42,20,0.8382352941176471,0.5727592761079491,5.261286326015871,0.8181372549019608,0.8299019607843138,0.8372549019607843
final_lr020_seed42,0.2,42,22,0.8098039215686275,0.6270047890426934,4.639426244601324,0.8112745098039216,0.8122549019607843,0.7946078431372549
final_lr020_seed42,0.2,42,24,0.8112745098039216,0.591126709993338,4.899157036443529,0.8176470588235294,0.8186274509803921,0.8151960784313725
final_lr020_seed42,0.2,42,26,0.8397058823529412,0.5034855720832335,5.302619266404327,0.8372549019607843,0.8357843137254902,0.8313725490196079
final_lr020_seed42,0.2,42,28,0.8455882352941176,0.5393940017558297,5.349009329934549,0.8284313725490197,0.8318627450980393,0.8303921568627451
final_lr020_seed42,0.2,42,30,0.8245098039215686,0.5816680759147099,4.7339127186967,0.8127450980392157,0.8240196078431372,0.8098039215686275
final_lr020_seed42,0.2,42,35,0.8436274509803922,0.5097466364198145,5.48180926187993,0.8338235294117647,0.8318627450980393,0.8465686274509804
final_lr020_seed42,0.2,42,40,0.8348039215686275,0.5301043434539012,5.099941657676444,0.8352941176470589,0.8441176470588235,0.8313725490196079
final_lr020_seed42,0.2,42,45,0.8553921568627451,0.48375187246974355,5.7352283661609595,0.8401960784313726,0.8598039215686275,0.8441176470588235
final_lr020_seed42,0.2,42,50,0.8495098039215686,0.47799785830454866,5.383267290499957,0.8274509803921568,0.8362745098039216,0.8450980392156863
final_lr020_seed42,0.2,42,60,0.8715686274509804,0.44224070512353264,5.80599648133729,0.861764705882353,0.8627450980392157,0.8598039215686275
final_lr020_seed42,0.2,42,70,0.8627450980392157,0.42777273069312927,5.874772941307355,0.8598039215686275,0.8549019607843137,0.8637254901960785
final_lr020_seed42,0.2,42,80,0.8686274509803922,0.4282897599233085,6.29624892969691,0.8681372549019608,0.8740196078431373,0.875
final_lr020_seed42,0.2,42,90,0.8759803921568627,0.4324029080988465,6.454944983341278,0.8588235294117647,0.8666666666666667,0.865686274509804
final_lr020_seed42,0.2,42,100,0.8813725490196078,0.42278530972611067,6.979164855891637,0.8696078431372549,0.8691176470588236,0.8720588235294118
final_lr020_seed42,0.2,42,110,0.8852941176470588,0.41410223730088636,7.605552819682458,0.875,0.878921568627451,0.8808823529411764
final_lr020_seed42,0.2,42,120,0.9004901960784314,0.3888371279904745,8.065014901067988,0.8921568627450981,0.8960784313725491,0.9004901960784314
final_lr020_seed42,0.2,42,130,0.9058823529411765,0.3669276395082885,7.939461461866028,0.8975490196078432,0.8946078431372549,0.8990196078431373
final_lr020_seed42,0.2,42,140,0.9161764705882353,0.36777041854363296,9.820767030472027,0.9009803921568628,0.9058823529411765,0.907843137254902
