run,lr,seed,epoch,cka_biased_tofinal,cka_debiased_tofinal,svcca_tofinal,cka_biased_tofinal_heldout,svcca_tofinal_heldout,cka_biased_consec,cka_debiased_consec
final_lr020_seed42,0.2,42,0,0.06917201355313855,0.06778432584063367,0.2728856553667256,0.06362580231221372,0.27764748701729147,,
final_lr020_seed42,0.2,42,1,0.25969739657789276,0.25805103314413075,0.24861588446878308,0.25752081449902553,0.2541095501948614,0.18180799939377798,0.18127564898748144
final_lr020_seed42,0.2,42,2,0.4447905334048285,0.4429216274959858,0.3889797037101577,0.45331361450225194,0.3954689053276179,0.6202426360523916,0.6198296547205795
final_lr020_seed42,0.2,42,3,0.5103521212706156,0.5089147505333648,0.4673860937938209,0.509817922900511,0.4742751277880838,0.7468698513270756,0.7463062642193129
final_lr020_seed42,0.2,42,4,0.5611764665329513,0.5599272092923313,0.5002267671720951,0.5562336254238297,0.4977126292838238,0.6824147673909595,0.6817095211332662
final_lr020_seed42,0.2,42,5,0.5882966648596105,0.5871680862711568,0.508185780401878,0.5833891508430796,0.5117357445896032,0.745146670394575,0.7445579019135568
final_lr020_seed42,0.2,42,6,0.5938507777321236,0.5927755149659589,0.5214363069552987,0.5933828493694755,0.5251210307788633,0.720937350974063,0.720339760954675
final_lr020_seed42,0.2,42,7,0.6032230115570727,0.6022855608141355,0.5148152715859268,0.5998194882646597,0.5160874570628843,0.7750383041653176,0.7745740604331356
final_lr020_seed42,0.2,42,8,0.6390612534017853,0.6380982894851087,0.5289575601188783,0.6360630129116047,0.5356625068505181,0.7701616264884145,0.7696396421805252
final_lr020_seed42,0.2,42,9,0.6371537018168876,0.6363837616218655,0.5255490438973687,0.6415022117302817,0.5364621798478775,0.7922588757468588,0.7918871486258254
final_lr020_seed42,0.2,42,10,0.5738248057721345,0.5728855909541554,0.508143508156655,0.5756466677695966,0.5109143119615148,0.7722715811753998,0.7719487842796965
final_lr020_seed42,0.2,42,11,0.6351856754717906,0.6343154077760489,0.5356924229684757,0.6339210447164008,0.5352059911068007,0.7342930861317903,0.7336571727567748
final_lr020_seed42,0.2,42,12,0.6235625153107583,0.6226356562232299,0.5275429643675611,0.620531160421485,0.5319858103394723,0.7172522368403883,0.7165781934156504
final_lr020_seed42,0.2,42,13,0.642022468199309,0.6413829209239038,0.5338367847454994,0.6411969336432111,0.5388865417889813,0.8013396579310414,0.8010580360146675
final_lr020_seed42,0.2,42,14,0.6305188305868545,0.6296420764621887,0.5382458941845568,0.6269941572902585,0.5334326919873562,0.7680297834055426,0.7676299312681282
final_lr020_seed42,0.2,42,15,0.6302612260809113,0.6295435336408535,0.5360675927877109,0.6197722975935646,0.538655588164242,0.712906047425128,0.7123166858740544
final_lr020_seed42,0.2,42,16,0.6140091729861871,0.6130497611191862,0.5182055351265016,0.608741406495221,0.5226642493451781,0.7491968638270959,0.7485945236360884
final_lr020_seed42,0.2,42,17,0.6256960913004104,0.6250715233783203,0.5424122128698565,0.6265918580830968,0.5459343018091524,0.7178867585155508,0.7174028535751555
final_lr020_seed42,0.2,42,18,0.6885662239721376,0.6878895807773536,0.5622373739554779,0.6867521267438801,0.5632003724330871,0.7870982605321327,0.7866779025660346
final_lr020_seed42,0.2,42,19,0.6518000402364883,0.6510338756442797,0.5363064859019445,0.6466252400677007,0.5389377880885893,0.7575958911619006,0.7571321618060621
final_lr020_seed42,0.2,42,20,0.638970332033109,0.6381261540462895,0.5376685115414557,0.6355083255373083,0.5393972507571173,0.721838040336659,0.7212159515173732
final_lr020_seed42,0.2,42,22,0.6179170125144969,0.617127449783989,0.5331262461359197,0.6097352633151361,0.537488733031094,0.716825656200298,0.7163601264228555
final_lr020_seed42,0.2,42,24,0.6425234382981283,0.6417661018074622,0.5492106863009683,0.6429815436580965,0.5532749332650247,0.6941886445055998,0.6934363978098095
final_lr020_seed42,0.2,42,26,0.6862840963010024,0.6856631481338737,0.5552398844078669,0.6834697264612578,0.5544177678345998,0.7215016366814713,0.7209854150297548
final_lr020_seed42,0.2,42,28,0.6771343707261812,0.6764305204941192,0.554341022654697,0.6687601891484278,0.5575600264426683,0.7937022485698596,0.7933888920014839
final_lr020_seed42,0.2,42,30,0.600421779881327,0.5996857121814261,0.5315549473999496,0.5912971195596108,0.5253711077715485,0.7411274135071091,0.7407616228045477
final_lr020_seed42,0.2,42,35,0.6843453394553927,0.6837821409965343,0.562868902115479,0.679274092320979,0.5691912131600813,0.7257520299272383,0.7252867473601431
final_lr020_seed42,0.2,42,40,0.6421714239705792,0.6413513105458777,0.5458379353595343,0.6447898928755503,0.5514297252026256,0.7257115245987765,0.7252208166440688
final_lr020_seed42,0.2,42,45,0.6998108505392535,0.6991996550883268,0.5692475777357473,0.6951979653181146,0.5657291626647079,0.7773306223939305,0.7769792836944056
final_lr020_seed42,0.2,42,50,0.6322312768112579,0.6316212971740784,0.5456169818683371,0.6296599890168114,0.554675974776758,0.7627854950406293,0.76260721965257
final_lr020_seed42,0.2,42,60,0.6855009395795731,0.6849420648180174,0.5660965634980581,0.6914891282156801,0.5704048507194538,0.8243470860363963,0.8242191257859474
final_lr020_seed42,0.2,42,70,0.6959323903849758,0.695323019999998,0.5774189673695066,0.6889922164272453,0.5828378650063261,0.7491890667302016,0.7486829858795959
