lr,epoch,cka_biased_tofinal_mean,cka_biased_tofinal_std,cka_debiased_tofinal_mean,cka_debiased_tofinal_std,svcca_tofinal_mean,svcca_tofinal_std,cka_biased_consec_mean,cka_biased_consec_std,cka_debiased_consec_mean,cka_debiased_consec_std,test_acc_mean,test_acc_std,test_nll_mean,test_nll_std,test_margin_mean,test_margin_std
0.2,2,0.39257911192743167,0.03843925036400322,0.3908848517729987,0.03838224378646663,0.29719144114783175,0.05553421041380779,0.6909958160228824,0.06759488679265375,0.690845884705346,0.06787272644139304,0.49901960784313726,0.046942513536087284,1.6014627046899548,0.20920968390731123,-0.05552042595788931,0.3930898185951507
0.2,3,0.4510192121531958,0.046978588667125246,0.4494755038585142,0.047047682377197635,0.3685743934956168,0.0656475530945644,0.7726986578835577,0.044971762552043694,0.7722954676542532,0.04515953781740178,0.5999019607843137,0.049702836662693,1.2864006033134783,0.12384312364468103,0.8836062034711187,0.6102038114609144
0.2,4,0.5106657546919524,0.03855044937213989,0.5092764287394118,0.03869043593096285,0.43588979947989415,0.040483881121145496,0.7074252174903546,0.04929176830056764,0.7068573065009839,0.04934168622308152,0.6747058823529412,0.03269574771270546,1.1075552605688093,0.08098951448882047,2.020979151653669,0.6144763379251627
0.2,5,0.5679174414542139,0.027486651607702937,0.5667456310281087,0.02761199246531242,0.4677848537344099,0.026236380275931954,0.7506887294921346,0.010433890035711364,0.7501600121733107,0.01037200865155183,0.7247058823529412,0.029784404084077273,0.9280667655840997,0.09199689394869376,2.797595042664273,0.4255766561757186
0.2,6,0.5803763922888304,0.03787782157919554,0.579310050494,0.03802427650698794,0.4842470969891365,0.024447771173748137,0.7497431380142234,0.05077630599095402,0.7492110676178552,0.050888572026485904,0.7536274509803922,0.023898252861069377,0.8377561767385651,0.07497838589613284,3.3132850423015903,0.4777943221664757
0.2,7,0.6033958852683572,0.011333364487504332,0.6025135432621027,0.011415199363513928,0.4896759538185241,0.019499368749433983,0.7565798417091507,0.05836385498590396,0.7560008656132389,0.05862483005781959,0.7682352941176471,0.01116958852441266,0.7974015873090365,0.05616568911291466,3.749478148842627,0.17668197314358589
0.2,8,0.628083756593679,0.015739130151946504,0.6272395983090802,0.015754156142487354,0.5078251548450018,0.013329890265681071,0.780363185866103,0.054682779411203204,0.7798736093329681,0.05478678281482535,0.7930392156862744,0.006778190595075988,0.7162146399260918,0.02706662124512269,4.206024666771278,0.16187403661869904
0.2,9,0.621142586963262,0.01666951957666717,0.6202549334913869,0.01672136689834519,0.505556195231985,0.0172390481060348,0.7649910146074724,0.034149149476565804,0.764480574147262,0.034266654566352986,0.7933333333333333,0.0184576887640301,0.7196964554559376,0.08298162063772933,4.178212620755785,0.39325293345854484
0.2,10,0.5934545425343545,0.029760694614376932,0.5925390992367976,0.029898403882092698,0.5060079688292387,0.013330793998395839,0.7385958512284899,0.038611723144962314,0.7380707683904333,0.03875243218035067,0.7872549019607843,0.004202555931245634,0.7068932100410599,0.014727526849098308,4.288784624979303,0.2720651840766837
0.2,11,0.6323680140662578,0.02841015892263183,0.6315144457860178,0.028582967366135772,0.5214600801999218,0.01064074788497957,0.7220957581404344,0.04204343784920514,0.7214744127962526,0.042109473857109087,0.8072549019607843,0.008379342424643731,0.6567731945539781,0.03396003754460961,4.650891082508264,0.22536123868948327
0.2,12,0.6347059869153557,0.02078516095708613,0.6339142626391052,0.020842015768603096,0.520546574972742,0.009026920644132063,0.754664360119171,0.06351514908671269,0.7541015202662319,0.06374848658893573,0.8134313725490196,0.00783240687544473,0.6557651263284958,0.0299732276535857,4.591613957357234,0.10798214473493524
0.2,13,0.6301240618953875,0.019939703586708827,0.6293645383015906,0.02000951572665594,0.5213469432035006,0.008652336197408163,0.7580498317202633,0.038217006367078574,0.7575939133221042,0.03833715774570731,0.8038235294117648,0.012566623681697515,0.6798819085565994,0.05029574111958531,4.602531980168726,0.3663383255825576
0.2,14,0.6409819622679624,0.02330508369009193,0.6401924259986321,0.02331938267122991,0.5298434843283131,0.013781350174325588,0.7482660064421773,0.021131982665709335,0.7477506875782163,0.02121416372005106,0.8075490196078432,0.012374902669142164,0.6524308924593966,0.03156257354262563,4.803369859766749,0.30554982379740964
0.2,15,0.6347995934805674,0.017483295413217317,0.6340583773209063,0.017508287502227448,0.5285184454237509,0.009754054381299754,0.7291845206934443,0.04603900152919765,0.7286007237873801,0.046068241837974,0.8150000000000001,0.011904803097638389,0.6192137010111415,0.03176576006003798,4.929655119344865,0.33979837101148685
0.2,16,0.6464851429982476,0.023995421133471494,0.6457159238068032,0.024101380635842,0.5286440796616848,0.006363970350241276,0.7638093738525337,0.03201333335960575,0.7632385041262268,0.03209441629090819,0.8193137254901961,0.007590920130999768,0.6215691951755904,0.018713755326681247,4.938092121950286,0.2860361824787916
0.2,17,0.6363491176082777,0.009818714314777871,0.6356318624404227,0.009861090990479023,0.5354855576540192,0.009637066240960904,0.7506465185132745,0.03637807738367901,0.7501165534354459,0.0364236233469037,0.8194117647058823,0.007543287867322076,0.6099274389379634,0.027220485389366975,5.144994976856957,0.20772129211848075
0.2,18,0.6550200246844545,0.034236840301408514,0.6543355827803158,0.03428053452843078,0.5433657641636078,0.01368102730089237,0.7444592692805271,0.04380508590152348,0.7439639466447238,0.043875154477906485,0.8211764705882352,0.011586684146873753,0.6282973522028155,0.048056278633072484,5.164693784627518,0.18158639041290947
0.2,19,0.6503189527557094,0.008621742515816967,0.6496530142210084,0.008602779841016211,0.5369005892011296,0.004881761396131602,0.7629615182130134,0.020858310100149532,0.762535190405445,0.02085284049797615,0.8245098039215686,0.009723938443567339,0.5975795142994222,0.021968713240962095,5.010301762212172,0.27524354874246754
0.2,20,0.652719411184518,0.012266787508973585,0.6520156362680177,0.012330887319175081,0.540783715737008,0.0036686148125859,0.7672895969757042,0.06915027778841916,0.7667941653020363,0.069269931043169,0.8234313725490197,0.009258089763385196,0.5951302059286911,0.023744626645313002,5.139151231766102,0.15493190401575674
0.2,22,0.6505346957532006,0.01965359424192229,0.649840090417318,0.01972897915011577,0.5417271139840063,0.006126367047666057,0.7682918191359758,0.03642748848106009,0.767777311889064,0.036462060126376504,0.8255882352941176,0.01464201818927751,0.5959789436515732,0.032160072874777144,5.243870901869907,0.4468188463517958
0.2,24,0.6547212771094657,0.027758968939702183,0.6540306018450972,0.02778066405081838,0.5453719329808442,0.00929959817562494,0.763894937354992,0.04544921382688147,0.7633943564984361,0.04562718634469194,0.8250980392156861,0.012537908684125597,0.5924890397460587,0.030923387629094606,5.19922412036181,0.2595575283232084
0.2,26,0.6629899526768652,0.019201429927931224,0.6623859112950969,0.019172579912994776,0.5473877107230142,0.010825588478586376,0.7630609846799985,0.03568952039151718,0.7625935872783421,0.03576586892173252,0.8273529411764706,0.00962708157911178,0.5622401520586171,0.0350381613309235,5.255171767735915,0.26779393843600746
0.2,28,0.6681919050465589,0.03437431829856431,0.6675166853366429,0.034508287437576425,0.5486915700674453,0.020093045261865207,0.7764437974199259,0.04749151999612888,0.7759791789299474,0.04761892263076804,0.831764705882353,0.019322059513736237,0.5708236164193633,0.04519070167583205,5.161488992666453,0.3588279273370955
0.2,30,0.624717463387811,0.022981582927477234,0.6239546004990413,0.023038493022643037,0.5378462114081979,0.006801305066092302,0.7265283512222334,0.043522692266884974,0.725966527677518,0.043673300312956506,0.8292156862745099,0.006108795129284063,0.5726832214198764,0.0435329838433218,5.168118472751148,0.26671294745581403
0.2,35,0.673730883152688,0.015231463110770418,0.673144074235163,0.015228120903772506,0.5573935910712368,0.005153213300155023,0.7212629028685823,0.02788950484429125,0.7206710470290334,0.02809340758824558,0.8375490196078431,0.005124835309288275,0.5418605995485457,0.026956539461889126,5.313293672873771,0.3098090355303844
0.2,40,0.6566203870482107,0.018646492764143062,0.6559019607909689,0.01877213122996506,0.5563587111149391,0.01236065356018613,0.7432267598308955,0.03065049312196489,0.7426133928553351,0.03067898551584132,0.8384313725490197,0.013341981048003142,0.5376456356919836,0.042802151702226565,5.21235267967833,0.3664941466772261
0.2,45,0.6686737343745006,0.02440427789703911,0.6680616738737062,0.02441627135452602,0.5606422493280427,0.009977844544238581,0.736940402317795,0.028224377247629315,0.7363565478995181,0.028369976082532413,0.8455882352941175,0.008830335066005763,0.5211327143272276,0.03830695399493877,5.608760605654426,0.16865544765981486
0.2,50,0.6669924179814539,0.030376634200178932,0.6664126238051375,0.030432349082390484,0.5575107576281338,0.009596486486666195,0.7311226740512549,0.04187345651707948,0.7306615955466429,0.042001334010710656,0.8429411764705883,0.00852292969829391,0.5140105857457361,0.03704146719200361,5.5228452488164805,0.22674207235387922
0.2,60,0.6729421213716187,0.015804350584448502,0.6723446330476893,0.01590129757032191,0.5607910153487466,0.007434529321195653,0.7803797256295968,0.055059982885813076,0.7799946329130951,0.05518954251741829,0.856764705882353,0.010290615650819724,0.4782806891960069,0.02517548959620386,5.740079677020832,0.33914669073422354
0.2,70,0.685571891920102,0.03580373302805534,0.6849954248301858,0.03589395340245699,0.5746826057090167,0.008909083971115605,0.7295456357854553,0.015033462792130534,0.7289581043496349,0.015113269210691425,0.86,0.009330480285635415,0.46182293514756845,0.024649996639545323,5.899600057848987,0.4411929142113691
0.2,80,0.7026957143228076,0.011801737144497991,0.7021678366510717,0.011797949779650518,0.5786353366142604,0.007171555704866075,0.7698394361350216,0.05249285814913636,0.7693319364394171,0.052604978332641814,0.8649019607843137,0.006654761573155007,0.4549467499608829,0.021641994412866884,6.21952610586258,0.1701261413088385
0.2,90,0.714488698576605,0.01952755769519539,0.7139290085699695,0.019571604333193365,0.5839142654574172,0.012074526612539119,0.8008687958571195,0.03744925488204012,0.8004782103034771,0.03752376151724358,0.8718627450980392,0.006937616789683027,0.43456685961678804,0.03379652821552739,6.255566777028968,0.29702800668692547
0.2,100,0.732386389125664,0.01209948530963346,0.7319266737493665,0.012112916967169247,0.5999443430176724,0.005886436598596934,0.7885057228386483,0.022472928897001126,0.7880200568508136,0.022552786180475563,0.8798039215686275,0.008198153879262452,0.41103690824545713,0.010566997102843185,6.851675435318619,0.2622519454378699
0.2,110,0.7455506957154967,0.019099501667889922,0.7450557824995585,0.019146410290307427,0.6063549155017024,0.008158650660417143,0.7865548434429945,0.027493133532633666,0.7861014285280092,0.027547070196511116,0.881078431372549,0.006462413136343893,0.41782761696724274,0.024963286264761155,7.146594759654076,0.3735540398392727
0.2,120,0.7756437383353396,0.009655212262237131,0.7752110240370275,0.0097088309349577,0.6219190476827499,0.007183601525726881,0.812007304558343,0.026025367468808895,0.811546616800554,0.026096728342711244,0.8926470588235293,0.004739970491621056,0.38854874284440755,0.008798043535987168,7.648955110068957,0.24193237089218084
0.2,130,0.8020262480051084,0.00831963134759678,0.8016489744449874,0.00834465350393352,0.6412622996884011,0.006034429013147661,0.8377685761745518,0.006524391425021302,0.8373373565647076,0.00655231654947549,0.9027450980392157,0.0038379566923653356,0.36205111911234045,0.009477512887050772,8.396851639293299,0.29555589258878256
0.2,140,0.8308959117392748,0.007381583938175791,0.8305772832751327,0.007415402446286876,0.6677533483598144,0.007260189527745655,0.8322566123507567,0.009643249408372467,0.831796300051941,0.009671094194212523,0.9099019607843136,0.006506879806292191,0.3663519716793754,0.027505735647388427,9.584957504697964,0.3732961817322537
0.2,150,0.8583064672304344,0.011156666979927628,0.8579664835357302,0.011203135043158702,0.6993563014080315,0.007951774783510187,0.8532727408882046,0.011038658350616582,0.8528484087665195,0.011090553189707503,0.9111764705882353,0.005087186789850857,0.3802277172760115,0.02497982379493238,10.258003332196697,0.7772685322457381
0.2,160,0.8936671661558278,0.008019323904120475,0.8933710048091814,0.008031784293095267,0.749155219134936,0.006659705627774072,0.8654167199725972,0.014238427153953879,0.8649836238360139,0.01428493540008794,0.921372549019608,0.005847527630763502,0.39952050598656685,0.023685085772930537,11.666127097659768,0.9060079962565113
0.2,170,0.9370035775845539,0.0030285939430224535,0.9367974296360403,0.0030348844752018413,0.8391155679871176,0.009025462044663254,0.888166477396337,0.007572689510760561,0.8877962985343328,0.007590731172095899,0.9285294117647058,0.004577497070560242,0.5553278699997561,0.06098904071427519,14.760188336333334,1.5119247204496333
0.2,180,0.9854543066846633,0.001215806850953133,0.9854070265629611,0.0012179714473687588,0.9572098464520646,0.0025444206354465534,0.9347391816573263,0.003797303367698522,0.9345216030318385,0.0038064661920805478,0.9438235294117646,0.0018536931765871394,0.32955141481034117,0.032558047649916114,10.779415119521461,0.5106181610332088
0.2,190,0.9984638003487178,0.00022513055768026672,0.9984591010301453,0.0002257893287921793,0.9950198684158729,0.0006832256236753773,0.9854764453435776,0.0010624024945663454,0.9854281681126092,0.0010640966653296816,0.943529411764706,0.0030098198888252534,0.25557711780993764,0.014441537034706478,8.993774516139228,0.11256418414983019
0.2,200,1.0,1.1102230246251565e-16,1.0,0.0,1.0,1.2412670766236366e-16,0.9984638003487177,0.00022513055768023978,0.9984591010301453,0.0002257893287921793,0.9449019607843138,0.002785935733016223,0.2540996878917811,0.016119159500485994,8.963469430463185,0.11002008070992637
