epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
7,random_forest,1.0,0.8188,50000,10000,2.489,ok,
8,logistic_regression,0.8854,0.8392,50000,10000,3.693,ok,
8,linear_svm,0.9393,0.8067,10000,10000,5.591,ok,
8,rbf_svm,0.869,0.8263,10000,10000,1.315,ok,
8,random_forest,1.0,0.8254,50000,10000,2.477,ok,
9,logistic_regression,0.89298,0.8473,50000,10000,3.896,ok,
9,linear_svm,0.9456,0.8122,10000,10000,6.893,ok,
9,rbf_svm,0.8696,0.8316,10000,10000,1.326,ok,
9,random_forest,1.0,0.8325,50000,10000,2.569,ok,
10,logistic_regression,0.90862,0.8597,50000,10000,3.802,ok,
10,linear_svm,0.9585,0.833,10000,10000,4.935,ok,
10,rbf_svm,0.8831,0.8457,10000,10000,1.14,ok,
10,random_forest,1.0,0.8462,50000,10000,2.607,ok,
11,logistic_regression,0.9104,0.8644,50000,10000,4.034,ok,
11,linear_svm,0.9606,0.8323,10000,10000,6.094,ok,
11,rbf_svm,0.8911,0.8488,10000,10000,1.138,ok,
11,random_forest,1.0,0.8485,50000,10000,2.645,ok,
12,logistic_regression,0.91724,0.8674,50000,10000,3.498,ok,
12,linear_svm,0.9641,0.8409,10000,10000,4.556,ok,
12,rbf_svm,0.8956,0.856,10000,10000,1.011,ok,
12,random_forest,1.0,0.8582,50000,10000,2.625,ok,
13,logistic_regression,0.91608,0.8662,50000,10000,3.861,ok,
13,linear_svm,0.9637,0.8401,10000,10000,5.611,ok,
13,rbf_svm,0.8959,0.8547,10000,10000,1.109,ok,
13,random_forest,1.0,0.8543,50000,10000,2.523,ok,
14,logistic_regression,0.91182,0.8645,50000,10000,4.327,ok,
14,linear_svm,0.959,0.8368,10000,10000,4.971,ok,
14,rbf_svm,0.8903,0.8417,10000,10000,1.143,ok,
14,random_forest,1.0,0.8419,50000,10000,2.656,ok,
15,logistic_regression,0.91662,0.8706,50000,10000,4.17,ok,
15,linear_svm,0.964,0.8387,10000,10000,6.133,ok,
15,rbf_svm,0.8956,0.8497,10000,10000,1.07,ok,
15,random_forest,1.0,0.8508,50000,10000,2.604,ok,
16,logistic_regression,0.9187,0.8641,50000,10000,3.779,ok,
16,linear_svm,0.9624,0.8407,10000,10000,4.9,ok,
16,rbf_svm,0.894,0.8478,10000,10000,1.07,ok,
16,random_forest,1.0,0.8491,50000,10000,2.76,ok,
17,logistic_regression,0.92912,0.8807,50000,10000,3.552,ok,
17,linear_svm,0.9703,0.859,10000,10000,5.427,ok,
17,rbf_svm,0.9069,0.8706,10000,10000,0.976,ok,
17,random_forest,1.0,0.8724,50000,10000,2.606,ok,
18,logistic_regression,0.92206,0.8736,50000,10000,3.721,ok,
18,linear_svm,0.965,0.8506,10000,10000,4.774,ok,
18,rbf_svm,0.8972,0.854,10000,10000,1.101,ok,
18,random_forest,1.0,0.8554,50000,10000,2.541,ok,
19,logistic_regression,0.9265,0.8736,50000,10000,4.098,ok,
19,linear_svm,0.9663,0.8468,10000,10000,5.206,ok,
19,rbf_svm,0.9009,0.857,10000,10000,1.066,ok,
19,random_forest,1.0,0.8575,50000,10000,2.53,ok,
20,logistic_regression,0.93454,0.8862,50000,10000,3.45,ok,
20,linear_svm,0.973,0.8612,10000,10000,4.221,ok,
20,rbf_svm,0.9143,0.8765,10000,10000,0.886,ok,
20,random_forest,1.0,0.8784,50000,10000,2.572,ok,
22,logistic_regression,0.93998,0.8863,50000,10000,2.869,ok,
22,linear_svm,0.9778,0.8699,10000,10000,3.918,ok,
22,rbf_svm,0.9193,0.8763,10000,10000,0.836,ok,
22,random_forest,1.0,0.8791,50000,10000,2.53,ok,
24,logistic_regression,0.9398,0.8893,50000,10000,3.144,ok,
24,linear_svm,0.9783,0.8704,10000,10000,4.15,ok,
24,rbf_svm,0.9198,0.8737,10000,10000,0.841,ok,
24,random_forest,1.0,0.8788,50000,10000,2.577,ok,
26,logistic_regression,0.93754,0.8876,50000,10000,3.433,ok,
26,linear_svm,0.9766,0.8685,10000,10000,5.08,ok,
26,rbf_svm,0.9092,0.8721,10000,10000,0.895,ok,
26,random_forest,1.0,0.8739,50000,10000,2.473,ok,
28,logistic_regression,0.9443,0.8963,50000,10000,3.366,ok,
28,linear_svm,0.981,0.8751,10000,10000,3.763,ok,
28,rbf_svm,0.9233,0.887,10000,10000,0.803,ok,
28,random_forest,1.0,0.8867,50000,10000,2.607,ok,
30,logistic_regression,0.93884,0.889,50000,10000,3.328,ok,
30,linear_svm,0.9762,0.8686,10000,10000,4.682,ok,
30,rbf_svm,0.9155,0.8779,10000,10000,0.867,ok,
30,random_forest,1.0,0.8767,50000,10000,2.779,ok,
35,logistic_regression,0.94272,0.8891,50000,10000,3.872,ok,
35,linear_svm,0.9794,0.8674,10000,10000,4.01,ok,
35,rbf_svm,0.9168,0.8714,10000,10000,0.864,ok,
35,random_forest,1.0,0.8732,50000,10000,2.55,ok,
40,logistic_regression,0.94922,0.8982,50000,10000,2.954,ok,
40,linear_svm,0.9833,0.8763,10000,10000,3.697,ok,
40,rbf_svm,0.9236,0.8825,10000,10000,0.797,ok,
40,random_forest,1.0,0.8825,50000,10000,2.51,ok,
45,logistic_regression,0.95164,0.8986,50000,10000,2.789,ok,
45,linear_svm,0.9831,0.8794,10000,10000,3.776,ok,
45,rbf_svm,0.9251,0.8863,10000,10000,0.785,ok,
45,random_forest,1.0,0.8866,50000,10000,2.807,ok,
50,logistic_regression,0.95356,0.9015,50000,10000,2.898,ok,
50,linear_svm,0.9851,0.88,10000,10000,3.603,ok,
50,rbf_svm,0.9296,0.885,10000,10000,0.762,ok,
50,random_forest,1.0,0.8856,50000,10000,2.597,ok,
60,logistic_regression,0.95918,0.9042,50000,10000,2.613,ok,
60,linear_svm,0.9877,0.8893,10000,10000,3.462,ok,
60,rbf_svm,0.9366,0.8931,10000,10000,0.69,ok,
60,random_forest,1.0,0.893,50000,10000,2.623,ok,
70,logistic_regression,0.9624,0.9045,50000,10000,2.727,ok,
70,linear_svm,0.9911,0.8903,10000,10000,3.22,ok,
70,rbf_svm,0.9421,0.8932,10000,10000,0.645,ok,
70,random_forest,1.0,0.8929,50000,10000,2.669,ok,
80,logistic_regression,0.96762,0.9082,50000,10000,2.524,ok,
80,linear_svm,0.9915,0.8947,10000,10000,3.228,ok,
80,rbf_svm,0.9531,0.9,10000,10000,0.556,ok,
80,random_forest,1.0,0.9001,50000,10000,3.681,ok,
90,logistic_regression,0.96878,0.9117,50000,10000,10.451,ok,
90,linear_svm,0.9953,0.8984,10000,10000,3.479,ok,
90,rbf_svm,0.9486,0.9015,10000,10000,0.71,ok,
90,random_forest,1.0,0.9026,50000,10000,2.588,ok,
100,logistic_regression,0.9747,0.9178,50000,10000,1.693,ok,
100,linear_svm,0.9939,0.9066,10000,10000,3.103,ok,
100,rbf_svm,0.9607,0.9128,10000,10000,0.51,ok,
100,random_forest,1.0,0.9125,50000,10000,2.605,ok,
110,logistic_regression,0.97794,0.9151,50000,10000,2.87,ok,
110,linear_svm,0.996,0.9049,10000,10000,2.858,ok,
110,rbf_svm,0.9609,0.9089,10000,10000,0.506,ok,
110,random_forest,1.0,0.9081,50000,10000,2.631,ok,
120,logistic_regression,0.98742,0.926,50000,10000,1.607,ok,
120,linear_svm,0.9984,0.9205,10000,10000,2.636,ok,
120,rbf_svm,0.9749,0.9219,10000,10000,0.381,ok,
120,random_forest,1.0,0.9222,50000,10000,2.476,ok,
130,logistic_regression,0.991,0.9296,50000,10000,1.629,ok,
130,linear_svm,0.9992,0.9251,10000,10000,2.721,ok,
130,rbf_svm,0.983,0.9239,10000,10000,0.339,ok,
130,random_forest,1.0,0.9247,50000,10000,2.512,ok,
140,logistic_regression,0.99264,0.9263,50000,10000,1.349,ok,
140,linear_svm,0.9997,0.9211,10000,10000,2.368,ok,
140,rbf_svm,0.9843,0.9234,10000,10000,0.312,ok,
140,random_forest,1.0,0.9242,50000,10000,2.249,ok,
150,logistic_regression,0.99632,0.9327,50000,10000,0.93,ok,
150,linear_svm,1.0,0.9318,10000,10000,2.789,ok,
150,rbf_svm,0.9926,0.9307,10000,10000,0.249,ok,
150,random_forest,1.0,0.9322,50000,10000,2.001,ok,
160,logistic_regression,0.99908,0.9403,50000,10000,0.289,ok,
160,linear_svm,1.0,0.9413,10000,10000,2.03,ok,
160,rbf_svm,0.9986,0.9432,10000,10000,0.176,ok,
160,random_forest,1.0,0.9412,50000,10000,1.518,ok,
170,logistic_regression,0.99976,0.9486,50000,10000,0.103,ok,
170,linear_svm,1.0,0.9475,10000,10000,2.339,ok,
170,rbf_svm,0.9999,0.9476,10000,10000,0.145,ok,
170,random_forest,1.0,0.9488,50000,10000,1.08,ok,
180,logistic_regression,1.0,0.9529,50000,10000,0.087,ok,
180,linear_svm,1.0,0.9529,10000,10000,2.035,ok,
180,rbf_svm,1.0,0.9534,10000,10000,0.129,ok,
180,random_forest,1.0,0.9529,50000,10000,0.883,ok,
190,logistic_regression,1.0,0.954,50000,10000,0.087,ok,
190,linear_svm,1.0,0.9543,10000,10000,2.154,ok,
190,rbf_svm,1.0,0.954,10000,10000,0.126,ok,
190,random_forest,1.0,0.9535,50000,10000,1.312,ok,
200,logistic_regression,1.0,0.9545,50000,10000,0.172,ok,
200,linear_svm,1.0,0.9545,10000,10000,2.271,ok,
200,rbf_svm,1.0,0.9543,10000,10000,0.143,ok,
200,random_forest,1.0,0.9546,50000,10000,1.405,ok,
