run,lr,seed,epoch,k,sv_mass,energy_mass,pa_mean_cos,pa_min_cos,pa_grassmann,cka_main_tofinal,cka_resid_tofinal
final_lr010_seed0,0.1,0,0,1,0.14515198263798496,0.8374445257142817,0.0234684588269851,0.0234684588269851,1.5473257131522622,0.030196754453361552,0.07124432459063604
final_lr010_seed0,0.1,0,0,2,0.1809175428322682,0.8882885792106668,0.026149249299697752,0.004427286026306065,2.1846640662791774,0.04770135385253774,0.03317357066067774
final_lr010_seed0,0.1,0,0,4,0.21439727242204373,0.9116647290865744,0.06336807396440416,0.01126623033968854,3.016264733791953,0.043788743416883526,0.024923709563025028
final_lr010_seed0,0.1,0,0,8,0.25643838978076416,0.929470732516392,0.09812149175474494,0.004861648918069096,4.168253468494229,0.041459765461771665,0.009254557923631775
final_lr010_seed0,0.1,0,0,16,0.3103702242148947,0.9441001525394006,0.1713475128238204,0.009028342506050455,5.6221339645967845,0.04060084942369673,0.040421561340644216
final_lr010_seed0,0.1,0,0,32,0.3848544174951865,0.9581146685004027,0.2251316720392371,0.009334996391298214,7.64106591038085,0.04076083199969874,0.0590196346591721
final_lr010_seed0,0.1,0,0,39,0.4104368630663911,0.9618334782238078,0.24499668616049655,0.016077713178363907,8.311257659055379,0.040782984995234396,0.06570666901507968
final_lr010_seed0,0.1,0,0,52,0.45257135288658773,0.9672722857185055,0.27857108263952335,0.0028315853311718393,9.350321439159334,0.040810398069862086,0.07908140624872524
final_lr010_seed0,0.1,0,0,64,0.48680032564108483,0.9711563733734794,0.3091670507740143,0.0017340721695449633,10.127885520321012,0.04082905435408309,0.08749070984390228
final_lr010_seed0,0.1,0,0,128,0.6265650263891531,0.9834556122149176,0.4319662075036116,0.004057823588225378,12.90187725005532,0.04087302587072613,0.10400335394354467
final_lr010_seed0,0.1,0,0,256,0.8064386775915798,0.9936958078254672,0.6291608019625551,0.000865262206966242,14.697147792867817,0.0408986999655358,0.09167555833754545
final_lr010_seed0,0.1,0,0,512,1.0000000000000004,1.000000000000002,1.0,1.0,3.177714902205294e-14,0.04091226380925366,0.9999652177403344
final_lr010_seed0,0.1,0,1,1,0.09618684923611619,0.3084988022385873,0.5016425226250243,0.5016425226250243,1.0452998887439373,0.4680280355671717,0.13382272852032132
final_lr010_seed0,0.1,0,1,2,0.18842487311076853,0.5921875199926833,0.5919894245515065,0.5361200095950931,1.326631238898617,0.4785835160847879,0.08624824307593766
final_lr010_seed0,0.1,0,1,4,0.2960741564242907,0.7895289836219552,0.4418439253595219,0.14270028643775626,2.247739111904156,0.41249059922279957,0.06443878979576066
final_lr010_seed0,0.1,0,1,8,0.41529185116035083,0.9125023980337318,0.399873871998353,0.019345697147401503,3.3247734880826827,0.3527568558038594,0.017828332071788175
final_lr010_seed0,0.1,0,1,16,0.5210733229358688,0.9613522599197034,0.39151493117341585,0.008125367298137712,4.741921831453328,0.3444588636969299,0.028782568693830723
final_lr010_seed0,0.1,0,1,32,0.6193589628106128,0.9826296346676127,0.3701629943457373,0.008407959561041482,6.829488170046501,0.34471126730457297,0.0465652257326101
final_lr010_seed0,0.1,0,1,39,0.6451318102836824,0.9858064112423427,0.3625039958696155,0.0012799965281397624,7.590497751761248,0.34475076391183423,0.05374408611314473
final_lr010_seed0,0.1,0,1,52,0.6825166751283134,0.9894181647256304,0.3699322431921171,0.01252580025888017,8.70312548547842,0.3447726069307829,0.07128905584217347
final_lr010_seed0,0.1,0,1,64,0.7094125798228221,0.9914357660347534,0.3823667544130759,0.00014806318462354118,9.545276536095889,0.34479364657005634,0.07881617789601766
final_lr010_seed0,0.1,0,1,128,0.8009626668484928,0.9959480938653416,0.4727336057242448,0.0030116581444034436,12.41530598531695,0.3448262198638776,0.09609229457803803
final_lr010_seed0,0.1,0,1,256,0.9006656812532667,0.9986166693019423,0.6565179601966626,0.002713058047518031,14.125030918725557,0.3448365837041059,0.08765233672480889
final_lr010_seed0,0.1,0,1,512,1.0000000000000004,1.000000000000002,1.0,1.0,3.157982814315451e-14,0.344840647237508,0.9999558402194879
