run_name,lr,seed,epoch,threshold_mode,threshold_value,k_main,d_total,k_fraction,singular_sum_total,singular_energy_total,main_singular_mass,main_energy_mass,residual_singular_mass,residual_energy_mass,effective_rank_singular,effective_rank_energy
final_lr010_seed3,0.1,3,0,singular_mass,0.8,243,512,0.474609375,14934.744140625,6886058.5,0.8001916408538818,0.9947085380554199,0.19980835914611816,0.005291461944580078,204.34522997478155,2.2940264679794966
final_lr010_seed3,0.1,3,1,singular_mass,0.8,158,512,0.30859375,4703.13818359375,559074.5,0.8003813028335571,0.9950854182243347,0.19961869716644287,0.004914581775665283,136.6523916766953,9.112811426575776
final_lr010_seed3,0.1,3,2,singular_mass,0.8,192,512,0.375,5011.79345703125,457547.28125,0.8000904321670532,0.9927029013633728,0.19990956783294678,0.007297098636627197,174.5244818862762,12.189780707568596
final_lr010_seed3,0.1,3,3,singular_mass,0.8,197,512,0.384765625,6601.53125,718082.0625,0.8001764416694641,0.9918619990348816,0.1998235583305359,0.008138000965118408,184.09399547923968,13.807533352186415
final_lr010_seed3,0.1,3,4,singular_mass,0.8,195,512,0.380859375,6865.5791015625,815027.75,0.8001917004585266,0.9923398494720459,0.1998082995414734,0.0076601505279541016,178.45945950842162,13.20770713799472
final_lr010_seed3,0.1,3,5,singular_mass,0.8,196,512,0.3828125,7083.86376953125,874567.375,0.800832986831665,0.992426872253418,0.19916701316833496,0.007573127746582031,177.00609683900058,13.41032577024668
final_lr010_seed3,0.1,3,6,singular_mass,0.8,199,512,0.388671875,6434.4970703125,682148.875,0.800329864025116,0.9919257760047913,0.19967013597488403,0.00807422399520874,181.0997604787464,14.840632531461807
final_lr010_seed3,0.1,3,7,singular_mass,0.8,181,512,0.353515625,6761.45458984375,958734.8125,0.8001894354820251,0.9939032196998596,0.19981056451797485,0.006096780300140381,157.3250184345796,11.067265521942018
final_lr010_seed3,0.1,3,8,singular_mass,0.8,181,512,0.353515625,5963.91357421875,677672.4375,0.8006054759025574,0.99330735206604,0.19939452409744263,0.006692647933959961,161.6994899984035,13.237428950966255
final_lr010_seed3,0.1,3,9,singular_mass,0.8,164,512,0.3203125,6138.2099609375,799342.6875,0.8002204298973083,0.9941683411598206,0.19977957010269165,0.005831658840179443,147.14750628803736,12.325765267869555
final_lr010_seed3,0.1,3,10,singular_mass,0.8,157,512,0.306640625,6363.5380859375,904620.9375,0.8004692196846008,0.9945439100265503,0.19953078031539917,0.005456089973449707,140.36126865217375,12.03402020319543
final_lr010_seed3,0.1,3,11,singular_mass,0.8,152,512,0.296875,5649.88525390625,728163.9375,0.800000786781311,0.9946668744087219,0.19999921321868896,0.005333125591278076,137.12085287035814,11.969979989402326
