epoch,lr,train_loss,train_acc,test_loss,test_acc
0,0.1,nan,nan,3.111724390411377,0.1012
1,0.1,1.8400354302978517,0.324,1.5425044683456421,0.4493
2,0.09999383162408304,1.307180432662964,0.52178,1.1383235111236572,0.5868
3,0.09997532801828658,0.9993636087417602,0.64456,0.9819787473678588,0.6492
4,0.09994449374809851,0.8283904666900634,0.70886,0.7482502817153931,0.7387
5,0.09990133642141359,0.7069990432167054,0.75166,0.8584833060264587,0.7033
6,0.09984586668665642,0.6122523612880707,0.7877,0.663471152305603,0.7742
7,0.09977809823015402,0.5577634416007996,0.80848,0.7040958183288574,0.7655
8,0.09969804777275901,0.52910988986969,0.81852,0.6980482741832733,0.7673
9,0.09960573506572391,0.5059527510643005,0.82758,0.7547493512153626,0.7491
10,0.09950118288582789,0.4829704164505005,0.83554,0.6322094440460205,0.7879
11,0.09938441702975691,0.46218576189994814,0.84196,0.5875575170516968,0.8007
12,0.09925546630773871,0.4530744848060608,0.84364,0.6113315452575684,0.7955
13,0.09911436253643445,0.43431994877815244,0.8513,0.5672037900924682,0.8125
14,0.0989611405310883,0.42939351821899413,0.85308,0.6162966995716095,0.7912
15,0.09879583809693739,0.4148604431915283,0.85752,0.6081223475933075,0.8003
16,0.09861849601988384,0.4051062262916565,0.8625,0.5404904347419739,0.8193
17,0.09842915805643157,0.39801334743499756,0.86202,0.5828127380371094,0.8135
18,0.09822787092288993,0.3923245123386383,0.8671,0.6284579247474671,0.7907
19,0.09801468428384717,0.38747235184669493,0.86806,0.4551628778934479,0.8471
20,0.09778965073991652,0.37857039044380186,0.87044,0.8193392908096313,0.7478
21,0.0975528258147577,0.37702802055358886,0.87108,0.6374645107746124,0.7937
22,0.09730426794137728,0.3659670771408081,0.876,0.5845312948226928,0.816
23,0.09704403844771128,0.3660165552330017,0.8761,0.473914967918396,0.8398
24,0.09677220154149338,0.36161241612434386,0.87528,0.5033224071502685,0.8324
25,0.09648882429441258,0.35861641693115237,0.8779,0.4739287432670593,0.8418
26,0.09619397662556435,0.3526769295310974,0.8802,0.5410392194747925,0.8293
27,0.09588773128419906,0.34914444617271423,0.8812,0.44437780780792235,0.85
28,0.09557016383177226,0.35051508436203005,0.8792,0.5017351245880127,0.8344
29,0.09524135262330098,0.34642744214057924,0.88338,0.48094668684005737,0.8442
30,0.09490137878803079,0.3387900524330139,0.88388,0.5703890428066254,0.8182
31,0.0945503262094184,0.3399422514915466,0.88372,0.46020818891525267,0.8488
32,0.0941882815044347,0.3332780585861206,0.88548,0.4931072265625,0.8378
33,0.09381533400219319,0.3300794047832489,0.88784,0.45911094150543214,0.8496
34,0.09343157572190958,0.3357278885173798,0.88574,0.50351123752594,0.8371
35,0.0930371013501972,0.3299829429292679,0.88728,0.46045854198932645,0.8443
36,0.09263200821770463,0.324777622756958,0.88872,0.5291533430099488,0.8305
37,0.09221639627510078,0.3235046297645569,0.8906,0.48025458526611325,0.8397
38,0.09179036806841355,0.32253028963088987,0.89098,0.4846904076576233,0.8383
39,0.09135402871372812,0.3142433430957794,0.89204,0.45335087099075316,0.853
40,0.0909074858712512,0.31698806608200075,0.89132,0.5280229964256287,0.8278
41,0.09045084971874741,0.32304985077857973,0.88952,0.5828988057136536,0.8141
42,0.08998423292435458,0.31708366549491884,0.89282,0.4231419472694397,0.8573
43,0.08950775061878455,0.3132719637489319,0.89334,0.4607390806436539,0.8496
44,0.08902152036691653,0.30633802552223205,0.89534,0.6208509893417359,0.7995
45,0.08852566213878951,0.3075060775566101,0.89524,0.44680049648284914,0.8534
