epoch_a,epoch_b,n_samples,cka_value
5,40,2040,0.700485
5,45,2040,0.680924
5,50,2040,0.647173
5,60,2040,0.712243
5,70,2040,0.692988
5,80,2040,0.704258
5,90,2040,0.687781
5,100,2040,0.710665
5,110,2040,0.688687
5,120,2040,0.657025
5,130,2040,0.680584
5,140,2040,0.635905
5,150,2040,0.611671
5,160,2040,0.575456
5,170,2040,0.561695
5,180,2040,0.543271
5,190,2040,0.557086
5,200,2040,0.553133
6,6,2040,1.0
6,7,2040,0.786301
6,8,2040,0.804664
6,9,2040,0.75111
6,10,2040,0.810543
6,11,2040,0.750767
6,12,2040,0.79884
6,13,2040,0.742137
6,14,2040,0.708369
6,15,2040,0.805521
6,16,2040,0.80546
6,17,2040,0.732409
6,18,2040,0.777375
6,19,2040,0.756588
6,20,2040,0.762764
6,22,2040,0.666125
6,24,2040,0.756153
6,26,2040,0.761418
6,28,2040,0.691929
6,30,2040,0.663533
6,35,2040,0.734565
6,40,2040,0.741746
6,45,2040,0.652601
6,50,2040,0.735242
6,60,2040,0.779794
6,70,2040,0.68195
6,80,2040,0.723211
6,90,2040,0.698983
6,100,2040,0.720393
6,110,2040,0.687194
6,120,2040,0.694775
6,130,2040,0.72471
6,140,2040,0.659317
6,150,2040,0.589535
6,160,2040,0.580126
6,170,2040,0.573844
6,180,2040,0.560723
6,190,2040,0.573087
6,200,2040,0.569673
7,7,2040,1.0
7,8,2040,0.788307
7,9,2040,0.747373
7,10,2040,0.801716
7,11,2040,0.73248
7,12,2040,0.779401
7,13,2040,0.789732
7,14,2040,0.710548
7,15,2040,0.77148
7,16,2040,0.756804
7,17,2040,0.732634
7,18,2040,0.80807
7,19,2040,0.782054
7,20,2040,0.789243
7,22,2040,0.733543
7,24,2040,0.758802
7,26,2040,0.781148
7,28,2040,0.726324
7,30,2040,0.667751
7,35,2040,0.720385
7,40,2040,0.795001
7,45,2040,0.684916
7,50,2040,0.783415
7,60,2040,0.716052
7,70,2040,0.70534
7,80,2040,0.705178
7,90,2040,0.747951
7,100,2040,0.726944
7,110,2040,0.701028
7,120,2040,0.718845
7,130,2040,0.740096
7,140,2040,0.68701
7,150,2040,0.621256
7,160,2040,0.626827
7,170,2040,0.60952
7,180,2040,0.5979
7,190,2040,0.611219
7,200,2040,0.611771
8,8,2040,1.0
8,9,2040,0.789495
8,10,2040,0.800261
8,11,2040,0.793675
8,12,2040,0.802906
8,13,2040,0.775538
8,14,2040,0.768023
8,15,2040,0.811188
8,16,2040,0.806726
8,17,2040,0.774551
8,18,2040,0.75789
8,19,2040,0.797566
8,20,2040,0.791618
8,22,2040,0.721396
8,24,2040,0.800504
8,26,2040,0.758872
8,28,2040,0.738442
8,30,2040,0.693779
8,35,2040,0.779196
8,40,2040,0.762348
8,45,2040,0.758793
8,50,2040,0.75833
8,60,2040,0.788518
8,70,2040,0.754956
8,80,2040,0.747634
8,90,2040,0.745842
8,100,2040,0.767481
8,110,2040,0.766071
8,120,2040,0.742749
8,130,2040,0.760764
8,140,2040,0.70201
8,150,2040,0.668828
8,160,2040,0.638722
8,170,2040,0.627663
8,180,2040,0.611814
8,190,2040,0.626021
8,200,2040,0.622103
9,9,2040,1.0
9,10,2040,0.755539
9,11,2040,0.796709
9,12,2040,0.75157
9,13,2040,0.792069
9,14,2040,0.790367
9,15,2040,0.773056
9,16,2040,0.778427
9,17,2040,0.72176
9,18,2040,0.697249
9,19,2040,0.76152
9,20,2040,0.738552
9,22,2040,0.707168
9,24,2040,0.751955
9,26,2040,0.7406
9,28,2040,0.75654
9,30,2040,0.701157
9,35,2040,0.793853
9,40,2040,0.711765
9,45,2040,0.713384
9,50,2040,0.698763
9,60,2040,0.774338
9,70,2040,0.7569
9,80,2040,0.785406
9,90,2040,0.746413
9,100,2040,0.758906
9,110,2040,0.777965
9,120,2040,0.721782
9,130,2040,0.756406
9,140,2040,0.720671
9,150,2040,0.689986
9,160,2040,0.650829
9,170,2040,0.637085
9,180,2040,0.625236
9,190,2040,0.638338
9,200,2040,0.634925
10,10,2040,1.0
10,11,2040,0.772268
10,12,2040,0.794106
10,13,2040,0.806765
10,14,2040,0.742267
10,15,2040,0.800684
10,16,2040,0.809311
10,17,2040,0.740155
10,18,2040,0.812203
10,19,2040,0.768024
10,20,2040,0.80129
10,22,2040,0.763393
10,24,2040,0.800705
10,26,2040,0.78938
10,28,2040,0.73465
10,30,2040,0.691635
10,35,2040,0.756998
10,40,2040,0.756995
10,45,2040,0.693386
10,50,2040,0.776662
10,60,2040,0.753681
10,70,2040,0.71194
10,80,2040,0.745223
10,90,2040,0.754521
10,100,2040,0.760143
10,110,2040,0.740829
10,120,2040,0.743609
10,130,2040,0.766352
10,140,2040,0.713312
10,150,2040,0.656658
10,160,2040,0.651926
10,170,2040,0.635021
10,180,2040,0.622309
10,190,2040,0.634362
10,200,2040,0.633598
11,11,2040,1.0
11,12,2040,0.791103
11,13,2040,0.761877
11,14,2040,0.775111
11,15,2040,0.807006
11,16,2040,0.780927
11,17,2040,0.80856
11,18,2040,0.708162
11,19,2040,0.774582
11,20,2040,0.740478
11,22,2040,0.674555
11,24,2040,0.784024
11,26,2040,0.753612
11,28,2040,0.741326
11,30,2040,0.714434
11,35,2040,0.787648
11,40,2040,0.739468
11,45,2040,0.758991
11,50,2040,0.695258
11,60,2040,0.775208
11,70,2040,0.754705
11,80,2040,0.757238
11,90,2040,0.720496
11,100,2040,0.785977
11,110,2040,0.741241
11,120,2040,0.746883
11,130,2040,0.755362
11,140,2040,0.735178
11,150,2040,0.70831
11,160,2040,0.656873
11,170,2040,0.633574
11,180,2040,0.633949
11,190,2040,0.650297
11,200,2040,0.645299
12,12,2040,1.0
12,13,2040,0.744352
12,14,2040,0.726392
12,15,2040,0.804852
12,16,2040,0.768974
12,17,2040,0.821707
12,18,2040,0.746037
12,19,2040,0.768521
12,20,2040,0.766393
12,22,2040,0.70535
12,24,2040,0.787994
12,26,2040,0.803283
12,28,2040,0.758113
12,30,2040,0.718052
12,35,2040,0.757059
12,40,2040,0.794288
12,45,2040,0.712899
12,50,2040,0.764572
12,60,2040,0.772366
12,70,2040,0.749723
12,80,2040,0.741302
12,90,2040,0.711303
12,100,2040,0.793478
12,110,2040,0.725703
12,120,2040,0.767662
12,130,2040,0.765149
12,140,2040,0.732656
12,150,2040,0.688225
12,160,2040,0.676605
12,170,2040,0.647437
12,180,2040,0.634665
12,190,2040,0.649204
12,200,2040,0.649431
13,13,2040,1.0
13,14,2040,0.749863
13,15,2040,0.772703
13,16,2040,0.788242
13,17,2040,0.723269
13,18,2040,0.779108
13,19,2040,0.79662
13,20,2040,0.79807
13,22,2040,0.767066
13,24,2040,0.774033
13,26,2040,0.787715
13,28,2040,0.753862
13,30,2040,0.713204
13,35,2040,0.773732
13,40,2040,0.777937
13,45,2040,0.712359
13,50,2040,0.76623
13,60,2040,0.751878
13,70,2040,0.70227
13,80,2040,0.788156
13,90,2040,0.75789
13,100,2040,0.759331
13,110,2040,0.761139
13,120,2040,0.744763
13,130,2040,0.767156
13,140,2040,0.709145
13,150,2040,0.670282
13,160,2040,0.664604
13,170,2040,0.639766
13,180,2040,0.624685
13,190,2040,0.638204
13,200,2040,0.635603
14,14,2040,1.0
14,15,2040,0.768214
14,16,2040,0.756886
14,17,2040,0.715425
14,18,2040,0.694381
14,19,2040,0.760348
14,20,2040,0.718759
14,22,2040,0.706636
14,24,2040,0.775958
14,26,2040,0.722995
14,28,2040,0.754581
14,30,2040,0.719873
14,35,2040,0.764439
14,40,2040,0.684377
14,45,2040,0.745257
14,50,2040,0.654064
14,60,2040,0.750569
14,70,2040,0.761376
14,80,2040,0.771625
14,90,2040,0.759356
14,100,2040,0.770226
14,110,2040,0.790999
14,120,2040,0.695095
14,130,2040,0.748732
14,140,2040,0.737857
14,150,2040,0.71453
14,160,2040,0.671319
14,170,2040,0.650713
14,180,2040,0.641689
14,190,2040,0.654049
14,200,2040,0.648686
15,15,2040,1.0
15,16,2040,0.815219
15,17,2040,0.777118
15,18,2040,0.76762
15,19,2040,0.807402
15,20,2040,0.801159
15,22,2040,0.698585
15,24,2040,0.778669
15,26,2040,0.768853
15,28,2040,0.734738
15,30,2040,0.727851
15,35,2040,0.77716
15,40,2040,0.765508
15,45,2040,0.709649
15,50,2040,0.754834
15,60,2040,0.827715
15,70,2040,0.712658
15,80,2040,0.793902
15,90,2040,0.720727
15,100,2040,0.75875
15,110,2040,0.722896
15,120,2040,0.743821
15,130,2040,0.746936
15,140,2040,0.723506
15,150,2040,0.654584
15,160,2040,0.638334
15,170,2040,0.621743
15,180,2040,0.618661
15,190,2040,0.635741
15,200,2040,0.62791
16,16,2040,1.0
16,17,2040,0.725539
16,18,2040,0.805655
16,19,2040,0.776441
16,20,2040,0.792861
16,22,2040,0.710656
16,24,2040,0.786643
16,26,2040,0.744233
16,28,2040,0.712613
16,30,2040,0.676782
16,35,2040,0.763431
16,40,2040,0.749031
16,45,2040,0.71212
16,50,2040,0.733512
16,60,2040,0.820849
16,70,2040,0.746121
16,80,2040,0.769762
16,90,2040,0.742878
16,100,2040,0.754531
16,110,2040,0.77696
16,120,2040,0.754612
16,130,2040,0.767962
16,140,2040,0.713652
16,150,2040,0.686979
16,160,2040,0.650262
16,170,2040,0.640608
16,180,2040,0.629677
16,190,2040,0.641562
16,200,2040,0.637194
17,17,2040,1.0
17,18,2040,0.6937
17,19,2040,0.756695
17,20,2040,0.728072
17,22,2040,0.671664
17,24,2040,0.791431
17,26,2040,0.756664
17,28,2040,0.754022
17,30,2040,0.679824
17,35,2040,0.762098
17,40,2040,0.783246
17,45,2040,0.74432
17,50,2040,0.693634
17,60,2040,0.721937
17,70,2040,0.744295
17,80,2040,0.709137
17,90,2040,0.692778
17,100,2040,0.785241
17,110,2040,0.695501
17,120,2040,0.759379
17,130,2040,0.743417
17,140,2040,0.726107
17,150,2040,0.672014
17,160,2040,0.674804
17,170,2040,0.643934
17,180,2040,0.629209
17,190,2040,0.643259
17,200,2040,0.64156
18,18,2040,1.0
18,19,2040,0.78723
18,20,2040,0.801044
18,22,2040,0.751069
18,24,2040,0.776468
18,26,2040,0.791318
18,28,2040,0.695131
18,30,2040,0.654773
18,35,2040,0.741125
18,40,2040,0.782162
18,45,2040,0.686803
18,50,2040,0.775928
18,60,2040,0.736391
18,70,2040,0.70853
18,80,2040,0.711952
18,90,2040,0.767957
18,100,2040,0.724578
18,110,2040,0.738109
18,120,2040,0.731888
18,130,2040,0.75853
18,140,2040,0.709026
18,150,2040,0.650344
18,160,2040,0.64547
18,170,2040,0.630955
18,180,2040,0.613519
18,190,2040,0.626345
18,200,2040,0.626011
19,19,2040,1.0
19,20,2040,0.821817
19,22,2040,0.739455
19,24,2040,0.788762
19,26,2040,0.77832
19,28,2040,0.761401
19,30,2040,0.705592
19,35,2040,0.777799
19,40,2040,0.791117
19,45,2040,0.757048
19,50,2040,0.781199
19,60,2040,0.781552
19,70,2040,0.735877
19,80,2040,0.752475
19,90,2040,0.755979
19,100,2040,0.782606
19,110,2040,0.74117
19,120,2040,0.756938
19,130,2040,0.77421
19,140,2040,0.742807
19,150,2040,0.681027
19,160,2040,0.683758
19,170,2040,0.660636
19,180,2040,0.647836
19,190,2040,0.662293
19,200,2040,0.657329
20,20,2040,1.0
20,22,2040,0.749578
20,24,2040,0.782963
20,26,2040,0.785386
20,28,2040,0.752033
20,30,2040,0.68283
20,35,2040,0.766853
20,40,2040,0.798406
20,45,2040,0.719762
20,50,2040,0.811818
20,60,2040,0.75978
20,70,2040,0.713397
20,80,2040,0.740104
20,90,2040,0.746608
20,100,2040,0.763907
20,110,2040,0.732335
20,120,2040,0.756223
20,130,2040,0.747748
20,140,2040,0.717099
20,150,2040,0.655671
20,160,2040,0.666126
20,170,2040,0.652572
20,180,2040,0.631302
20,190,2040,0.644599
20,200,2040,0.64191
22,22,2040,1.0
22,24,2040,0.746061
22,26,2040,0.741665
22,28,2040,0.752678
22,30,2040,0.67703
22,35,2040,0.702779
22,40,2040,0.729492
22,45,2040,0.668625
22,50,2040,0.725495
22,60,2040,0.671549
22,70,2040,0.707258
22,80,2040,0.682368
22,90,2040,0.755261
22,100,2040,0.741709
22,110,2040,0.761032
22,120,2040,0.726704
22,130,2040,0.76609
22,140,2040,0.709073
22,150,2040,0.678487
22,160,2040,0.676116
22,170,2040,0.661983
22,180,2040,0.638671
22,190,2040,0.648449
22,200,2040,0.650012
24,24,2040,1.0
24,26,2040,0.800936
24,28,2040,0.763325
24,30,2040,0.674187
24,35,2040,0.779519
24,40,2040,0.763482
24,45,2040,0.769178
24,50,2040,0.741378
24,60,2040,0.716206
24,70,2040,0.775233
24,80,2040,0.740972
24,90,2040,0.79012
24,100,2040,0.808511
24,110,2040,0.778727
24,120,2040,0.758125
24,130,2040,0.794106
24,140,2040,0.747054
24,150,2040,0.721226
24,160,2040,0.70244
24,170,2040,0.682899
24,180,2040,0.663679
24,190,2040,0.678064
24,200,2040,0.675632
26,26,2040,1.0
26,28,2040,0.759023
26,30,2040,0.714819
26,35,2040,0.781759
26,40,2040,0.781425
26,45,2040,0.712546
26,50,2040,0.783758
26,60,2040,0.748696
26,70,2040,0.732515
26,80,2040,0.748296
26,90,2040,0.768455
26,100,2040,0.789282
26,110,2040,0.747887
26,120,2040,0.751349
26,130,2040,0.786398
26,140,2040,0.751559
26,150,2040,0.688615
26,160,2040,0.691059
26,170,2040,0.661322
26,180,2040,0.651202
26,190,2040,0.664219
26,200,2040,0.664001
28,28,2040,1.0
28,30,2040,0.734498
28,35,2040,0.749152
28,40,2040,0.741052
28,45,2040,0.720163
28,50,2040,0.728928
28,60,2040,0.722606
28,70,2040,0.749305
28,80,2040,0.749998
28,90,2040,0.736285
28,100,2040,0.773984
28,110,2040,0.766556
28,120,2040,0.756241
28,130,2040,0.790801
28,140,2040,0.746256
28,150,2040,0.718817
28,160,2040,0.703505
28,170,2040,0.682368
28,180,2040,0.669843
28,190,2040,0.681484
28,200,2040,0.680221
30,30,2040,1.0
30,35,2040,0.69495
30,40,2040,0.695253
30,45,2040,0.657763
30,50,2040,0.695663
30,60,2040,0.728713
30,70,2040,0.666681
30,80,2040,0.730903
30,90,2040,0.653904
30,100,2040,0.737644
30,110,2040,0.711362
30,120,2040,0.725838
30,130,2040,0.713266
30,140,2040,0.702428
30,150,2040,0.672916
30,160,2040,0.646369
30,170,2040,0.614377
30,180,2040,0.615387
30,190,2040,0.625199
30,200,2040,0.623591
35,35,2040,1.0
35,40,2040,0.734772
35,45,2040,0.800962
35,50,2040,0.718131
35,60,2040,0.788703
35,70,2040,0.767645
35,80,2040,0.775661
35,90,2040,0.764201
35,100,2040,0.807455
35,110,2040,0.798559
35,120,2040,0.732971
35,130,2040,0.780611
35,140,2040,0.773419
35,150,2040,0.719773
35,160,2040,0.682524
35,170,2040,0.662789
35,180,2040,0.648013
35,190,2040,0.666797
35,200,2040,0.662471
40,40,2040,1.0
40,45,2040,0.722013
40,50,2040,0.800166
40,60,2040,0.734255
40,70,2040,0.722801
40,80,2040,0.713669
40,90,2040,0.735675
40,100,2040,0.769625
40,110,2040,0.712176
40,120,2040,0.788638
40,130,2040,0.751897
40,140,2040,0.71607
40,150,2040,0.669602
40,160,2040,0.678052
40,170,2040,0.658855
40,180,2040,0.642011
40,190,2040,0.655188
40,200,2040,0.65673
45,45,2040,1.0
45,50,2040,0.674411
45,60,2040,0.710805
45,70,2040,0.75903
45,80,2040,0.719912
45,90,2040,0.72934
45,100,2040,0.780936
45,110,2040,0.770191
45,120,2040,0.729296
45,130,2040,0.751488
45,140,2040,0.748614
45,150,2040,0.731783
45,160,2040,0.685417
45,170,2040,0.657083
45,180,2040,0.651875
45,190,2040,0.665924
45,200,2040,0.662175
50,50,2040,1.0
50,60,2040,0.745989
50,70,2040,0.706092
50,80,2040,0.71521
50,90,2040,0.720211
50,100,2040,0.733376
50,110,2040,0.717711
50,120,2040,0.765669
50,130,2040,0.749526
50,140,2040,0.69043
50,150,2040,0.643777
50,160,2040,0.653971
50,170,2040,0.644311
50,180,2040,0.631416
50,190,2040,0.640687
50,200,2040,0.641365
60,60,2040,1.0
60,70,2040,0.728455
60,80,2040,0.816244
60,90,2040,0.732122
60,100,2040,0.771716
60,110,2040,0.783401
60,120,2040,0.75937
60,130,2040,0.779078
60,140,2040,0.73693
60,150,2040,0.700992
60,160,2040,0.668766
60,170,2040,0.649495
60,180,2040,0.654854
60,190,2040,0.671852
60,200,2040,0.664694
70,70,2040,1.0
70,80,2040,0.719736
70,90,2040,0.761263
70,100,2040,0.77728
70,110,2040,0.826118
70,120,2040,0.763102
70,130,2040,0.797524
70,140,2040,0.760382
70,150,2040,0.768198
70,160,2040,0.715177
70,170,2040,0.7073
70,180,2040,0.696085
70,190,2040,0.706979
70,200,2040,0.706957
80,80,2040,1.0
80,90,2040,0.759335
80,100,2040,0.771532
80,110,2040,0.793058
80,120,2040,0.754629
80,130,2040,0.774662
80,140,2040,0.755653
80,150,2040,0.745075
80,160,2040,0.712294
80,170,2040,0.688039
80,180,2040,0.683861
80,190,2040,0.699107
80,200,2040,0.691726
90,90,2040,1.0
90,100,2040,0.767431
90,110,2040,0.794859
90,120,2040,0.728135
90,130,2040,0.805497
90,140,2040,0.745481
90,150,2040,0.731332
90,160,2040,0.716421
90,170,2040,0.696302
90,180,2040,0.678125
90,190,2040,0.691868
90,200,2040,0.689767
100,100,2040,1.0
100,110,2040,0.819804
100,120,2040,0.795044
100,130,2040,0.818655
100,140,2040,0.816823
100,150,2040,0.785716
100,160,2040,0.771233
100,170,2040,0.742354
100,180,2040,0.734192
100,190,2040,0.750304
100,200,2040,0.748076
110,110,2040,1.0
110,120,2040,0.788931
110,130,2040,0.845647
110,140,2040,0.809707
110,150,2040,0.818249
110,160,2040,0.771252
110,170,2040,0.760508
110,180,2040,0.751789
110,190,2040,0.761823
110,200,2040,0.760894
120,120,2040,1.0
120,130,2040,0.836581
120,140,2040,0.808532
120,150,2040,0.783936
120,160,2040,0.781856
120,170,2040,0.764285
120,180,2040,0.760614
120,190,2040,0.768192
120,200,2040,0.770455
130,130,2040,1.0
130,140,2040,0.837809
130,150,2040,0.827928
130,160,2040,0.818388
130,170,2040,0.802474
130,180,2040,0.794186
130,190,2040,0.805301
130,200,2040,0.80477
140,140,2040,1.0
140,150,2040,0.845538
140,160,2040,0.845656
140,170,2040,0.828303
140,180,2040,0.823028
140,190,2040,0.833788
140,200,2040,0.831593
150,150,2040,1.0
150,160,2040,0.858282
150,170,2040,0.853669
150,180,2040,0.858179
150,190,2040,0.867279
150,200,2040,0.865076
160,160,2040,1.0
160,170,2040,0.882866
160,180,2040,0.887611
160,190,2040,0.891189
160,200,2040,0.890459
170,170,2040,1.0
170,180,2040,0.93084
170,190,2040,0.934044
170,200,2040,0.933773
180,180,2040,1.0
180,190,2040,0.985868
180,200,2040,0.985782
190,190,2040,1.0
190,200,2040,0.998098
200,200,2040,1.0
