run,lr,seed,epoch,cka_biased_tofinal,cka_debiased_tofinal,svcca_tofinal,cka_biased_tofinal_heldout,svcca_tofinal_heldout,cka_biased_consec,cka_debiased_consec
final_lr010_seed2,0.1,2,0,0.062162072647623315,0.060657899568893885,0.3558305421070693,0.07001087358274435,0.36392042301297034,,
final_lr010_seed2,0.1,2,1,0.3698652284908665,0.3688107868960085,0.3560935982022589,0.3702971614326372,0.3562418295765284,0.19685154992146298,0.196563692999276
final_lr010_seed2,0.1,2,2,0.5033539220716465,0.5018797497229331,0.4798834460196208,0.5123549752644073,0.4893414695791112,0.6781403498639499,0.6785956419248816
final_lr010_seed2,0.1,2,3,0.5592640022976179,0.5581098253480525,0.5335605515791509,0.5682761077258909,0.5387291912416213,0.819719593329109,0.8193748642656498
final_lr010_seed2,0.1,2,4,0.6201840863360086,0.6192071221507685,0.5744322837100883,0.6290873945337218,0.5750947976593918,0.8364092386340222,0.8360527411393955
final_lr010_seed2,0.1,2,5,0.6294180893942083,0.6283766812207003,0.5868209248529976,0.6332736622868558,0.5892814382093251,0.8377168321632372,0.8374153914042334
final_lr010_seed2,0.1,2,6,0.6646745769342413,0.6638083221535676,0.604690737588084,0.6761385985364986,0.6080144419250637,0.836713706717257,0.8363643272823198
final_lr010_seed2,0.1,2,7,0.6746460239044559,0.673762112847418,0.6068780612532864,0.6765949970994611,0.6147497995650624,0.8522140813683085,0.8519356435145701
final_lr010_seed2,0.1,2,8,0.6639393703223453,0.6630622303099721,0.6119134243067408,0.665824026244913,0.6129216777578231,0.8237699016708596,0.8233197487388406
final_lr010_seed2,0.1,2,9,0.6532415420993474,0.6523410380067576,0.601469070721666,0.659716442232171,0.6025157745599072,0.7895243768074247,0.7890690228642854
final_lr010_seed2,0.1,2,10,0.6943461116709547,0.6936377901053999,0.6044567554650365,0.6939196540573804,0.6044168808702263,0.7310176442100704,0.7303827872522594
final_lr010_seed2,0.1,2,11,0.7101507396547857,0.7094994660548833,0.6078893345933843,0.7184740273933583,0.6094885955444296,0.8205136104080902,0.8200856085033887
