run,lr,seed,epoch,k,sv_mass,energy_mass,pa_mean_cos,pa_min_cos,pa_grassmann,cka_main_tofinal,cka_resid_tofinal
final_lr010_seed2,0.1,2,0,1,0.15080179704745533,0.8512842415157769,0.0630639615653152,0.0630639615653152,1.507690488680008,0.07604173475244688,0.06564286098457636
final_lr010_seed2,0.1,2,0,2,0.1832846082972847,0.8907816659949643,0.05429739651846699,0.011611497061567007,2.1453977130186512,0.0674834423903081,0.03812484334535442
final_lr010_seed2,0.1,2,0,4,0.21812214749868566,0.9140911244819468,0.0794464732250163,0.016032116594530636,2.9838766793204816,0.07070973450946541,0.01975423633084615
final_lr010_seed2,0.1,2,0,8,0.26354822795615035,0.9337679098421943,0.1196779597036727,0.007469848267942842,4.10765815565531,0.06248420650682676,0.01098299611729717
final_lr010_seed2,0.1,2,0,16,0.3184021793229571,0.9480395980150881,0.18740667936005506,0.006544928773718731,5.560835700932213,0.06188614219458008,0.03828362061253576
final_lr010_seed2,0.1,2,0,32,0.39285567559905804,0.9611833499044354,0.23264161342989742,0.006218869466326498,7.596115109986045,0.06201197898325468,0.05218223440122357
final_lr010_seed2,0.1,2,0,39,0.4184664631100469,0.9646952111240455,0.25139062462584083,0.008839278161467408,8.26712787358599,0.06203369148447004,0.0586385899802547
final_lr010_seed2,0.1,2,0,52,0.4602105501526618,0.9697219293942321,0.28484487049992474,0.0019732163594339183,9.30496761899938,0.06206787181728739,0.07351108699330504
final_lr010_seed2,0.1,2,0,64,0.49432628678601714,0.9733560719625303,0.3101164763799057,5.9410184030302e-05,10.123631510263397,0.06208887638176178,0.08477609487678307
final_lr010_seed2,0.1,2,0,128,0.6333685217235581,0.9848222832581581,0.4321315510434235,0.0017903706320737242,12.904303567175463,0.0621289525560801,0.1009093505885367
final_lr010_seed2,0.1,2,0,256,0.8116125699502771,0.9942895134922519,0.6295807761674679,0.003693444190803738,14.70234426350108,0.062150062025105424,0.08696649036767141
final_lr010_seed2,0.1,2,0,512,1.0000000000000007,0.9999999999999996,1.0,1.0,3.18210012034452e-14,0.06216207264762336,0.9999816810740343
final_lr010_seed2,0.1,2,1,1,0.08978864225571846,0.3020834909361665,0.5966859669749147,0.5966859669749147,0.9314313557221444,0.47269572232253904,0.21543400416031147
final_lr010_seed2,0.1,2,1,2,0.1674304615824154,0.5279623520517557,0.358425842279363,0.09408929976792113,1.7284688317320804,0.3496072579373642,0.08462376129240361
final_lr010_seed2,0.1,2,1,4,0.285015188978123,0.7905141420868785,0.5060729148814953,0.03179022783011295,2.1241859749737797,0.4404939898823277,0.07009482257380098
final_lr010_seed2,0.1,2,1,8,0.39336052361468815,0.9091639096909396,0.43958331827454367,0.05271274925178599,3.2052250284668586,0.3793334883224669,0.02484428128274548
final_lr010_seed2,0.1,2,1,16,0.49231076011237,0.9568461406610556,0.4286479466605997,0.007279637937175339,4.582703549085478,0.3694457385414588,0.03187813342207577
final_lr010_seed2,0.1,2,1,32,0.5861898399573535,0.9786907494289858,0.37957625808110906,0.006457732025458718,6.785443745741955,0.3697187977368695,0.048593856857177625
final_lr010_seed2,0.1,2,1,39,0.611747822918969,0.9822080019741465,0.3803733640941442,0.0015449841183740943,7.484685603839358,0.3697556306999631,0.05851669248791345
final_lr010_seed2,0.1,2,1,52,0.6492679529404645,0.986289793381283,0.3921934463535481,0.005773329951822968,8.541502455824897,0.36979154522675617,0.07489944183748512
final_lr010_seed2,0.1,2,1,64,0.67669034510063,0.9886457486422464,0.4061763345215666,0.007046967965641575,9.349898654622725,0.3698106948870344,0.08493052422603908
final_lr010_seed2,0.1,2,1,128,0.7730599199171698,0.9942422938987288,0.49341303420376387,0.0049824971137025905,12.152346189468055,0.3698473631687935,0.10133224748100063
final_lr010_seed2,0.1,2,1,256,0.8830127302636965,0.9978707275073229,0.6662958373189622,0.0074260764237173826,13.920604840082714,0.36985946321162333,0.08836650131128392
final_lr010_seed2,0.1,2,1,512,1.0000000000000004,1.0000000000000018,1.0,1.0,3.142252597145639e-14,0.3698652284908665,0.9999648085023641
final_lr010_seed2,0.1,2,2,1,0.07833174239340623,0.34474673995136706,0.7364351707783201,0.7364351707783201,0.743010649076009,0.6777068695360117,0.3807118505390914
final_lr010_seed2,0.1,2,2,2,0.12826154459181482,0.48481646790284966,0.6381814181301905,0.5283048844870079,1.2470680825190412,0.6126634881417554,0.3024043300144497
final_lr010_seed2,0.1,2,2,4,0.21280008751807317,0.6861847364259789,0.6541814794983231,0.49163116144609675,1.7210298773247803,0.5856128843991165,0.21254234458165286
final_lr010_seed2,0.1,2,2,8,0.3196803363584077,0.8499473765420198,0.5771867817943386,0.14207594443252575,2.736144745162155,0.513111257588261,0.06056415447204424
final_lr010_seed2,0.1,2,2,16,0.4182050203533188,0.9233157042633727,0.5170131723728304,0.052824171710190757,4.182617375328523,0.5027246457351451,0.053340684823924206
final_lr010_seed2,0.1,2,2,32,0.5151605672151717,0.9573057733655769,0.43704195696361403,0.012610081956792177,6.432761051350015,0.5031387975617844,0.06074247918631413
final_lr010_seed2,0.1,2,2,39,0.5443705886238571,0.9641655820459967,0.42974264152207525,0.0019052461223921233,7.150031461061934,0.5031801157138867,0.06890423999995973
final_lr010_seed2,0.1,2,2,52,0.5875101935041257,0.9722663038292121,0.42965068867637995,0.013949193854168056,8.253553969228419,0.503237985930573,0.08153172592047685
final_lr010_seed2,0.1,2,2,64,0.6186868787136419,0.9768339267596948,0.43755906606693473,0.009150376388178207,9.085750261590057,0.5032633384833397,0.09244499250632902
final_lr010_seed2,0.1,2,2,128,0.73014883424764,0.9880624436470553,0.5146722473077974,0.0062193241815764475,11.884137203089674,0.503317870854964,0.1056787142768318
final_lr010_seed2,0.1,2,2,256,0.8571607467250539,0.9953182603396925,0.6773324221751001,0.0008422340324519853,13.676564115972216,0.5033416562617239,0.09187191584723253
final_lr010_seed2,0.1,2,2,512,1.0000000000000013,1.000000000000002,1.0,1.0,3.117971682037904e-14,0.5033539220716465,0.9999757064649455
final_lr010_seed2,0.1,2,3,1,0.07957980812683452,0.3552890623139273,0.7462388100121273,0.7462388100121273,0.728402447837989,0.7792478466731928,0.4599435233717823
final_lr010_seed2,0.1,2,3,2,0.13269956310237874,0.5135917136154776,0.6482283044828323,0.5370831080778989,1.2286387698403594,0.6741189755936794,0.3578930643239648
final_lr010_seed2,0.1,2,3,4,0.2140086153063419,0.6991187416867639,0.6423841439133707,0.4802494958716692,1.752493009069365,0.6341902110274734,0.2920711147186911
final_lr010_seed2,0.1,2,3,8,0.31597304656202857,0.8478658556526982,0.568123648658906,0.00019026845333815096,2.78686959186578,0.5680983299207053,0.038111007895391485
final_lr010_seed2,0.1,2,3,16,0.41685321446892826,0.9243470528619555,0.5290338557624845,0.00023702166942774123,4.13875009710022,0.5587333738192345,0.06603918995366964
final_lr010_seed2,0.1,2,3,32,0.5122719973214892,0.9571625277319931,0.454260139983015,0.0004770661202690483,6.3306118316663325,0.559067113984816,0.06915494078206193
final_lr010_seed2,0.1,2,3,39,0.5410180865483636,0.9638020711961411,0.4514520494295391,0.015733859841071198,7.0010865466527985,0.5591041667986882,0.0742535141152616
final_lr010_seed2,0.1,2,3,52,0.5837146423344108,0.9717123339662156,0.4490112324521883,0.0002024272039229811,8.10496916427785,0.5591470516644561,0.08977326162629914
final_lr010_seed2,0.1,2,3,64,0.6153123061710578,0.9763941601701837,0.4535615503283412,0.007714441882848924,8.948423847071714,0.5591756501133595,0.10126878642476556
final_lr010_seed2,0.1,2,3,128,0.7284743304414346,0.9879564206982638,0.5230942344900513,0.006633828298152612,11.77645202196471,0.5592302060137178,0.11047224131610525
final_lr010_seed2,0.1,2,3,256,0.856136084530141,0.9952818028610695,0.6829335902631303,0.0023064972351198292,13.550932385939202,0.559252697057944,0.09633710388138901
final_lr010_seed2,0.1,2,3,512,1.0000000000000002,0.9999999999999997,1.0,1.0,3.132199179045555e-14,0.559264002297618,0.9999718069719725
final_lr010_seed2,0.1,2,4,1,0.0690660271848667,0.279131673404195,0.7515424283771523,0.7515424283771523,0.7203992219886283,0.7346528678006136,0.5324128613986192
final_lr010_seed2,0.1,2,4,2,0.12066137458134968,0.43490792546371393,0.7025170518387975,0.6450536793084695,1.1211414137298086,0.6924308041490602,0.4881085177576609
final_lr010_seed2,0.1,2,4,4,0.2070372557639111,0.657521952895854,0.6381659559266896,0.3900809111544003,1.7695042686157212,0.6331994087269471,0.3154351628750914
final_lr010_seed2,0.1,2,4,8,0.31805409503112797,0.8454060293415694,0.6656339416351809,0.3204547754805151,2.399771260430057,0.6257154746163893,0.06411975595560238
final_lr010_seed2,0.1,2,4,16,0.4156099255018143,0.9204203513516361,0.5660732019009628,0.04030242234430246,3.9551155431279583,0.6196343161890377,0.07787307445703011
final_lr010_seed2,0.1,2,4,32,0.5109685306261985,0.9547571850270687,0.4914919822106477,0.0030794590643072523,6.0850665781229845,0.619978339168937,0.07704246707457163
final_lr010_seed2,0.1,2,4,39,0.5396452234390264,0.9616516379666932,0.4804770847472467,0.005964308465708634,6.795561854012356,0.6200107614558181,0.08432906932596457
final_lr010_seed2,0.1,2,4,52,0.5828668084181724,0.9700931254432997,0.47876081665882003,0.013675458824551704,7.863061548753662,0.6200738801407333,0.09491107110944318
final_lr010_seed2,0.1,2,4,64,0.6154693444024619,0.9752918243930708,0.4840813040942212,0.010734683454954111,8.669133733085756,0.6201039930961018,0.10558051646249732
final_lr010_seed2,0.1,2,4,128,0.7295490519863964,0.9875705551989193,0.5354858653845913,0.002314328136389517,11.614326504581756,0.6201516646691909,0.11307286574741954
final_lr010_seed2,0.1,2,4,256,0.8562868585916192,0.9951059236173215,0.6863205582054392,0.004835837441841853,13.469800325860547,0.6201735382876943,0.09634554347173262
final_lr010_seed2,0.1,2,4,512,0.9999999999999993,1.0000000000000007,1.0,1.0,3.1699076635341046e-14,0.6201840863360087,0.9999766891443459
final_lr010_seed2,0.1,2,5,1,0.07156979726353016,0.2898608220865521,0.6865537888580753,0.6865537888580753,0.8140577492758646,0.7216204218468947,0.5175386867164999
final_lr010_seed2,0.1,2,5,2,0.1273673369532343,0.4660422174086847,0.6967874955720601,0.6465588332851661,1.1321779863004584,0.7164222899215643,0.4965799546482048
final_lr010_seed2,0.1,2,5,4,0.21033821054268761,0.6609066499756744,0.6878723824512477,0.5638873385462514,1.6287407205548683,0.6689408408211767,0.3367418137072995
final_lr010_seed2,0.1,2,5,8,0.3250566696958849,0.8529664810449142,0.694487867061683,0.4317573929268986,2.2838168308948106,0.6330263541061212,0.18050353604375438
final_lr010_seed2,0.1,2,5,16,0.4217504778734189,0.924116071554918,0.5823452962917768,0.041448524160811226,3.8745929172380484,0.628804090308785,0.08201268015164219
final_lr010_seed2,0.1,2,5,32,0.5174660020204715,0.9576743349312611,0.5127789391566879,0.009430950459632952,5.945374219969437,0.6291724667546239,0.08193392423135883
