epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
26,logistic_regression,0.96378,0.9065,50000,10000,2.368,ok,
26,linear_svm,0.9911,0.892,10000,10000,3.254,ok,
26,rbf_svm,0.9445,0.8941,10000,10000,0.639,ok,
26,random_forest,1.0,0.897,50000,10000,2.659,ok,
28,logistic_regression,0.96058,0.9032,50000,10000,2.784,ok,
28,linear_svm,0.9908,0.8895,10000,10000,3.466,ok,
28,rbf_svm,0.9404,0.89,10000,10000,0.66,ok,
28,random_forest,1.0,0.8915,50000,10000,2.627,ok,
30,logistic_regression,0.96538,0.9062,50000,10000,2.539,ok,
30,linear_svm,0.992,0.8926,10000,10000,3.342,ok,
30,rbf_svm,0.945,0.8943,10000,10000,0.615,ok,
30,random_forest,1.0,0.8932,50000,10000,2.538,ok,
35,logistic_regression,0.96814,0.9083,50000,10000,2.382,ok,
35,linear_svm,0.9937,0.898,10000,10000,3.207,ok,
35,rbf_svm,0.9452,0.8956,10000,10000,0.61,ok,
35,random_forest,1.0,0.8975,50000,10000,2.725,ok,
40,logistic_regression,0.96908,0.9099,50000,10000,2.336,ok,
40,linear_svm,0.9945,0.8974,10000,10000,3.092,ok,
40,rbf_svm,0.9518,0.9006,10000,10000,0.547,ok,
40,random_forest,1.0,0.9027,50000,10000,2.702,ok,
45,logistic_regression,0.97142,0.9079,50000,10000,2.582,ok,
45,linear_svm,0.9949,0.8979,10000,10000,3.109,ok,
45,rbf_svm,0.9524,0.8958,10000,10000,0.575,ok,
45,random_forest,1.0,0.8955,50000,10000,2.669,ok,
50,logistic_regression,0.97312,0.9154,50000,10000,2.259,ok,
50,linear_svm,0.9944,0.9034,10000,10000,2.968,ok,
50,rbf_svm,0.9547,0.9013,10000,10000,0.539,ok,
50,random_forest,1.0,0.9039,50000,10000,2.546,ok,
60,logistic_regression,0.9781,0.9165,50000,10000,2.169,ok,
60,linear_svm,0.997,0.9084,10000,10000,2.701,ok,
60,rbf_svm,0.9661,0.9098,10000,10000,0.444,ok,
60,random_forest,1.0,0.9124,50000,10000,2.57,ok,
70,logistic_regression,0.9822,0.9188,50000,10000,2.043,ok,
70,linear_svm,0.9973,0.9122,10000,10000,2.781,ok,
70,rbf_svm,0.9664,0.9105,10000,10000,0.425,ok,
70,random_forest,1.0,0.9116,50000,10000,2.522,ok,
80,logistic_regression,0.9808,0.9161,50000,10000,2.32,ok,
80,linear_svm,0.9978,0.9086,10000,10000,2.774,ok,
80,rbf_svm,0.9678,0.9059,10000,10000,0.449,ok,
80,random_forest,1.0,0.9073,50000,10000,2.653,ok,
90,logistic_regression,0.98572,0.9235,50000,10000,1.97,ok,
90,linear_svm,0.9989,0.9161,10000,10000,2.556,ok,
90,rbf_svm,0.9749,0.9168,10000,10000,0.389,ok,
90,random_forest,1.0,0.917,50000,10000,2.517,ok,
100,logistic_regression,0.98762,0.9217,50000,10000,1.472,ok,
100,linear_svm,0.9994,0.9173,10000,10000,2.403,ok,
100,rbf_svm,0.9808,0.9187,10000,10000,0.334,ok,
100,random_forest,1.0,0.9184,50000,10000,2.564,ok,
110,logistic_regression,0.99134,0.9283,50000,10000,0.973,ok,
110,linear_svm,0.9995,0.9248,10000,10000,2.443,ok,
110,rbf_svm,0.9847,0.9238,10000,10000,0.31,ok,
110,random_forest,1.0,0.9239,50000,10000,2.364,ok,
120,logistic_regression,0.99484,0.9296,50000,10000,1.021,ok,
120,linear_svm,0.9998,0.9247,10000,10000,2.183,ok,
120,rbf_svm,0.9893,0.9253,10000,10000,0.261,ok,
120,random_forest,1.0,0.9242,50000,10000,2.291,ok,
130,logistic_regression,0.99664,0.9349,50000,10000,0.733,ok,
130,linear_svm,1.0,0.9335,10000,10000,2.196,ok,
130,rbf_svm,0.9933,0.9304,10000,10000,0.237,ok,
130,random_forest,1.0,0.9315,50000,10000,1.987,ok,
140,logistic_regression,0.99804,0.9382,50000,10000,0.385,ok,
140,linear_svm,1.0,0.936,10000,10000,2.162,ok,
140,rbf_svm,0.9962,0.9379,10000,10000,0.207,ok,
140,random_forest,1.0,0.9392,50000,10000,1.684,ok,
150,logistic_regression,0.9988,0.9358,50000,10000,0.142,ok,
150,linear_svm,1.0,0.9349,10000,10000,2.197,ok,
150,rbf_svm,0.9983,0.9365,10000,10000,0.167,ok,
150,random_forest,1.0,0.9359,50000,10000,1.344,ok,
160,logistic_regression,0.99996,0.9476,50000,10000,0.076,ok,
160,linear_svm,1.0,0.9476,10000,10000,2.239,ok,
160,rbf_svm,1.0,0.9474,10000,10000,0.133,ok,
160,random_forest,1.0,0.947,50000,10000,0.957,ok,
170,logistic_regression,1.0,0.9514,50000,10000,0.087,ok,
170,linear_svm,1.0,0.9513,10000,10000,2.172,ok,
170,rbf_svm,1.0,0.9515,10000,10000,0.125,ok,
170,random_forest,1.0,0.9511,50000,10000,0.854,ok,
180,logistic_regression,1.0,0.9546,50000,10000,0.072,ok,
180,linear_svm,1.0,0.9537,10000,10000,1.929,ok,
180,rbf_svm,1.0,0.9538,10000,10000,0.117,ok,
180,random_forest,1.0,0.9543,50000,10000,0.808,ok,
190,logistic_regression,1.0,0.9548,50000,10000,0.08,ok,
190,linear_svm,1.0,0.9537,10000,10000,1.914,ok,
190,rbf_svm,1.0,0.9543,10000,10000,0.11,ok,
190,random_forest,1.0,0.9547,50000,10000,0.788,ok,
200,logistic_regression,1.0,0.9545,50000,10000,0.082,ok,
200,linear_svm,1.0,0.9549,10000,10000,1.745,ok,
200,rbf_svm,1.0,0.9542,10000,10000,0.127,ok,
200,random_forest,1.0,0.9545,50000,10000,0.808,ok,
