run_name,lr,seed,epoch,threshold_mode,threshold_value,k_main,d_total,k_fraction,singular_sum_total,singular_energy_total,main_singular_mass,main_energy_mass,residual_singular_mass,residual_energy_mass,effective_rank_singular,effective_rank_energy
final_lr005_seed2,0.05,2,0,singular_mass,0.8,246,512,0.48046875,17331.77734375,8024621.5,0.800337016582489,0.9938135147094727,0.199662983417511,0.006186485290527344,214.04231822811545,2.713527560253881
final_lr005_seed2,0.05,2,1,singular_mass,0.8,198,512,0.38671875,8083.7998046875,1688640.5,0.8003718256950378,0.9948563575744629,0.19962817430496216,0.005143642425537109,153.2249467132894,7.055192302716575
final_lr005_seed2,0.05,2,2,singular_mass,0.8,222,512,0.43359375,9149.498046875,1436487.0,0.8005427122116089,0.9917439818382263,0.1994572877883911,0.008256018161773682,190.07747554368635,12.030024163149907
final_lr005_seed2,0.05,2,3,singular_mass,0.8,224,512,0.4375,9759.359375,1594979.25,0.8003534078598022,0.991487979888916,0.19964659214019775,0.008512020111083984,193.72791926503905,11.930826343550558
final_lr005_seed2,0.05,2,4,singular_mass,0.8,217,512,0.423828125,10711.3017578125,2014621.375,0.8002725839614868,0.9920344352722168,0.19972741603851318,0.007965564727783203,186.7825643423978,11.688882673391138
final_lr005_seed2,0.05,2,5,singular_mass,0.8,210,512,0.41015625,10528.322265625,2003763.5,0.8001888990402222,0.9924359321594238,0.19981110095977783,0.007564067840576172,178.87333555129922,12.280709517225171
final_lr005_seed2,0.05,2,6,singular_mass,0.8,210,512,0.41015625,10059.7998046875,1736008.25,0.8001866340637207,0.992035448551178,0.1998133659362793,0.007964551448822021,181.15045801446797,13.76376695774368
final_lr005_seed2,0.05,2,7,singular_mass,0.8,207,512,0.404296875,10528.701171875,2110149.5,0.8005504608154297,0.9929205775260925,0.1994495391845703,0.007079422473907471,173.4678068888741,11.492237969377262
final_lr005_seed2,0.05,2,8,singular_mass,0.8,205,512,0.400390625,10784.91796875,2129628.5,0.8003465533256531,0.9926711320877075,0.19965344667434692,0.0073288679122924805,175.27047243028798,12.373295973014326
final_lr005_seed2,0.05,2,9,singular_mass,0.8,197,512,0.384765625,9609.5751953125,1806903.875,0.8004879951477051,0.993294894695282,0.19951200485229492,0.006705105304718018,165.16233279585947,12.215009955285877
final_lr005_seed2,0.05,2,10,singular_mass,0.8,202,512,0.39453125,9571.720703125,1588529.5,0.8000067472457886,0.9922984838485718,0.19999325275421143,0.007701516151428223,175.52506089501674,14.499528543311573
final_lr005_seed2,0.05,2,11,singular_mass,0.8,196,512,0.3828125,9003.3798828125,1482019.625,0.8009053468704224,0.9928733110427856,0.19909465312957764,0.0071266889572143555,169.65389538520245,13.460093888251837
final_lr005_seed2,0.05,2,12,singular_mass,0.8,189,512,0.369140625,8721.6484375,1476725.25,0.8000684976577759,0.9933527708053589,0.19993150234222412,0.006647229194641113,162.40614868815416,12.855031050997107
final_lr005_seed2,0.05,2,13,singular_mass,0.8,180,512,0.3515625,8979.611328125,1607403.125,0.8001059293746948,0.9936619997024536,0.19989407062530518,0.006338000297546387,155.5668078152897,13.289977041042787
final_lr005_seed2,0.05,2,14,singular_mass,0.8,177,512,0.345703125,8311.333984375,1388098.5,0.8006306886672974,0.9937885999679565,0.19936931133270264,0.006211400032043457,154.00292089143778,13.235043192937438
final_lr005_seed2,0.05,2,15,singular_mass,0.8,171,512,0.333984375,8377.158203125,1452622.625,0.8004584908485413,0.9940370917320251,0.19954150915145874,0.0059629082679748535,149.8040887333719,12.964598892225272
final_lr005_seed2,0.05,2,16,singular_mass,0.8,168,512,0.328125,7683.47119140625,1229086.375,0.800055980682373,0.9940802454948425,0.19994401931762695,0.005919754505157471,147.79395263291397,13.19519594044186
final_lr005_seed2,0.05,2,17,singular_mass,0.8,161,512,0.314453125,7716.81640625,1308083.875,0.8008796572685242,0.9945123791694641,0.19912034273147583,0.005487620830535889,141.4491850737397,12.623352209232733
final_lr005_seed2,0.05,2,18,singular_mass,0.8,157,512,0.306640625,7552.62255859375,1284245.375,0.8008877038955688,0.9946886897087097,0.19911229610443115,0.005311310291290283,138.95461346004984,12.139021145055223
final_lr005_seed2,0.05,2,19,singular_mass,0.8,150,512,0.29296875,7057.50146484375,1171042.75,0.8006669878959656,0.9949578046798706,0.19933301210403442,0.0050421953201293945,132.43307242267733,12.225626934315493
final_lr005_seed2,0.05,2,20,singular_mass,0.8,146,512,0.28515625,7115.01025390625,1201313.25,0.8003412485122681,0.9950165748596191,0.19965875148773193,0.004983425140380859,130.6263759178326,12.211521535690249
final_lr005_seed2,0.05,2,22,singular_mass,0.8,133,512,0.259765625,7032.46875,1242169.625,0.8003948330879211,0.9953824877738953,0.19960516691207886,0.004617512226104736,121.47880919436285,12.322727035434264
final_lr005_seed2,0.05,2,24,singular_mass,0.8,126,512,0.24609375,7148.9716796875,1351901.75,0.8007735013961792,0.995659351348877,0.1992264986038208,0.004340648651123047,116.85734334336645,11.443119799545178
final_lr005_seed2,0.05,2,26,singular_mass,0.8,122,512,0.23828125,6607.8740234375,1199769.25,0.8009375929832458,0.9958352446556091,0.19906240701675415,0.004164755344390869,112.3246776556651,11.399352513222176
final_lr005_seed2,0.05,2,28,singular_mass,0.8,120,512,0.234375,6868.8720703125,1266294.75,0.8003510236740112,0.9957083463668823,0.19964897632598877,0.004291653633117676,113.32836154151707,11.742036859856796
final_lr005_seed2,0.05,2,30,singular_mass,0.8,116,512,0.2265625,6641.93017578125,1229109.125,0.8009706735610962,0.9958940744400024,0.1990293264389038,0.004105925559997559,108.88085504698766,11.709400705514945
final_lr005_seed2,0.05,2,35,singular_mass,0.8,107,512,0.208984375,6491.70751953125,1269296.625,0.8006220459938049,0.9961987733840942,0.19937795400619507,0.0038012266159057617,102.03390660902234,10.800157409737276
final_lr005_seed2,0.05,2,40,singular_mass,0.8,102,512,0.19921875,6586.36181640625,1332851.25,0.800101101398468,0.9962576627731323,0.19989889860153198,0.0037423372268676758,98.83982535440616,11.032027269082295
final_lr005_seed2,0.05,2,45,singular_mass,0.8,101,512,0.197265625,6551.84716796875,1326865.625,0.8003621697425842,0.9962710738182068,0.19963783025741577,0.003728926181793213,97.77904263706759,11.151336356642037
final_lr005_seed2,0.05,2,50,singular_mass,0.8,104,512,0.203125,5979.4013671875,1083118.0,0.8007144331932068,0.9962019324302673,0.1992855668067932,0.003798067569732666,99.87167655342215,11.246246275469167
final_lr005_seed2,0.05,2,60,singular_mass,0.8,94,512,0.18359375,6415.18994140625,1308634.875,0.800609827041626,0.9963762760162354,0.19939017295837402,0.0036237239837646484,93.94516471288743,11.10037978317547
final_lr005_seed2,0.05,2,70,singular_mass,0.8,88,512,0.171875,6269.42578125,1319022.5,0.8006591200828552,0.996548593044281,0.19934087991714478,0.003451406955718994,88.5820425686899,10.878800908956059
final_lr005_seed2,0.05,2,80,singular_mass,0.8,88,512,0.171875,6252.55224609375,1341405.5,0.8011605143547058,0.996628999710083,0.1988394856452942,0.003371000289916992,87.37582638733426,10.521311354516177
final_lr005_seed2,0.05,2,90,singular_mass,0.8,88,512,0.171875,6399.34765625,1324849.875,0.8009845614433289,0.9964126348495483,0.19901543855667114,0.00358736515045166,90.17681947278737,11.467891823036945
final_lr005_seed2,0.05,2,100,singular_mass,0.8,80,512,0.15625,6204.81640625,1302783.875,0.8009615540504456,0.9965497255325317,0.19903844594955444,0.0034502744674682617,85.34733148491058,11.27029384166994
final_lr005_seed2,0.05,2,110,singular_mass,0.8,76,512,0.1484375,6346.45458984375,1357644.25,0.8000842332839966,0.9964684247970581,0.19991576671600342,0.0035315752029418945,84.43143533376316,11.477405169991405
final_lr005_seed2,0.05,2,120,singular_mass,0.8,72,512,0.140625,6077.76904296875,1316487.125,0.8011845946311951,0.9966711401939392,0.19881540536880493,0.003328859806060791,79.86164927328635,11.153149727761065
final_lr005_seed2,0.05,2,130,singular_mass,0.8,66,512,0.12890625,6023.4609375,1298423.875,0.8004234433174133,0.996598482131958,0.19957655668258667,0.003401517868041992,77.92785498047216,11.352666584510617
final_lr005_seed2,0.05,2,140,singular_mass,0.8,61,512,0.119140625,5828.763671875,1270949.25,0.8000240921974182,0.9966586232185364,0.1999759078025818,0.003341376781463623,73.97559608620472,11.189097652932842
final_lr005_seed2,0.05,2,150,singular_mass,0.8,54,512,0.10546875,5614.16943359375,1263011.75,0.8010247945785522,0.9967771768569946,0.19897520542144775,0.003222823143005371,67.89411711685513,10.944111217087379
final_lr005_seed2,0.05,2,160,singular_mass,0.8,47,512,0.091796875,5209.35400390625,1214734.25,0.8003696203231812,0.9968254566192627,0.19963037967681885,0.0031745433807373047,59.95738911880152,10.396612341696502
final_lr005_seed2,0.05,2,170,singular_mass,0.8,42,512,0.08203125,4928.19677734375,1198178.0,0.8004882335662842,0.9968522787094116,0.19951176643371582,0.003147721290588379,53.37272932188732,9.991530512090774
final_lr005_seed2,0.05,2,180,singular_mass,0.8,40,512,0.078125,4802.11865234375,1186316.375,0.8011537194252014,0.996903121471405,0.19884628057479858,0.0030968785285949707,50.6280831781938,9.833821688863607
final_lr005_seed2,0.05,2,190,singular_mass,0.8,39,512,0.076171875,4759.798828125,1186696.875,0.8018009066581726,0.996920108795166,0.1981990933418274,0.0030798912048339844,49.375700395979926,9.78084407903235
final_lr005_seed2,0.05,2,200,singular_mass,0.8,39,512,0.076171875,4749.99072265625,1182109.375,0.8011085987091064,0.9968985319137573,0.19889140129089355,0.0031014680862426758,49.44110228487206,9.767146565666147
