run,lr,seed,epoch,cka_biased_tofinal,cka_debiased_tofinal,svcca_tofinal,cka_biased_tofinal_heldout,svcca_tofinal_heldout,cka_biased_consec,cka_debiased_consec
final_lr020_seed3,0.2,3,0,0.06845114567208976,0.06701021280799732,0.33356213299595744,0.06103164691452607,0.3321623956870637,,
final_lr020_seed3,0.2,3,1,0.31562632454803946,0.31445863035414695,0.3455099403932356,0.3300792959660938,0.3648224308960905,0.1704747391181386,0.16988367990314968
final_lr020_seed3,0.2,3,2,0.37440490442595753,0.37286613705454147,0.2725787872942472,0.3856750685843004,0.29568425790824,0.7206139003051888,0.7204862963752076
final_lr020_seed3,0.2,3,3,0.3997146462938688,0.398243466287311,0.3109147858908699,0.41975208484303483,0.3182569998050971,0.7990124981670247,0.798766977757781
final_lr020_seed3,0.2,3,4,0.46170497978968245,0.46022544732789505,0.40095554021577756,0.4658295012681297,0.4078819519426525,0.6335952614463185,0.632991722926808
final_lr020_seed3,0.2,3,5,0.547008394254504,0.5456946022365586,0.44548058478826913,0.550641199772305,0.4525696542456996,0.7632708132077093,0.7626673500062935
final_lr020_seed3,0.2,3,6,0.5229648497890229,0.5216361795271482,0.4556380880069087,0.5153810061966314,0.45197287284577414,0.6955367367538425,0.6948790529839657
final_lr020_seed3,0.2,3,7,0.5841961289357837,0.5832188207534152,0.46628084323722774,0.5840696023431414,0.46904665076214375,0.6597293502494886,0.658677714950744
final_lr020_seed3,0.2,3,8,0.6029491090363924,0.6020854518258376,0.49339270928090473,0.6168121844762653,0.491244189354056,0.6934569043591848,0.6927926968580919
final_lr020_seed3,0.2,3,9,0.6258187507917079,0.624874696767226,0.4979855985055494,0.6315218799010662,0.491714558719936,0.7602154861207768,0.7595985059812703
final_lr020_seed3,0.2,3,10,0.5850579172577732,0.583908416310491,0.5030128003433492,0.6005303670589315,0.5053859001682752,0.7096924453075488,0.7090701079280094
final_lr020_seed3,0.2,3,11,0.6329278003003598,0.6321592510127196,0.5185750420344223,0.6471782120456931,0.5111939317810856,0.7183927336185882,0.7178552990017965
final_lr020_seed3,0.2,3,12,0.6255284766976812,0.6247933740683688,0.5242571963018208,0.6353658995368672,0.514996957340895,0.7989574502528747,0.7985657512173819
final_lr020_seed3,0.2,3,13,0.5997257207500374,0.5987956783825622,0.5121715749262971,0.6051017919902834,0.5062790694631037,0.7198911820982485,0.719291262450491
final_lr020_seed3,0.2,3,14,0.6510164034107943,0.6502415729800901,0.5435434228762789,0.6593916594475339,0.5364893223255613,0.7152385571956833,0.714619123806086
final_lr020_seed3,0.2,3,15,0.6585192675425645,0.6578052628816895,0.5338174196400675,0.6734628468670755,0.5385456733789115,0.763272707761115,0.7626109629142577
final_lr020_seed3,0.2,3,16,0.6503258255444588,0.6495484445168515,0.5348887988698833,0.6585579618489699,0.5317108804807291,0.7469145923462832,0.7462679920972599
final_lr020_seed3,0.2,3,17,0.6495357694135329,0.6489416607501179,0.5383471015806528,0.6609097110076443,0.538891035592054,0.7952896746374037,0.7947639975041098
final_lr020_seed3,0.2,3,18,0.611981575870969,0.6111570073112736,0.5358092184907375,0.6287080086707476,0.5328175242017898,0.7186386380905736,0.7182038674558748
final_lr020_seed3,0.2,3,19,0.6557561839419705,0.6550881871255702,0.5404954160585903,0.661256981040144,0.5356343242737397,0.7395744268960684,0.7391574350683583
final_lr020_seed3,0.2,3,20,0.6573097801138879,0.6565067840212568,0.539491077453905,0.6640311854910377,0.5390341992435846,0.7921676767344763,0.7916531696660162
final_lr020_seed3,0.2,3,22,0.6543313379985468,0.6536217527106261,0.5450797848436213,0.6636055001334338,0.5503421310249995,0.790370039885613,0.7898461182249084
final_lr020_seed3,0.2,3,24,0.6572135453810541,0.6564152656630122,0.5523133230585112,0.6673230716222754,0.5496054862404391,0.7929202308167724,0.792520604988023
final_lr020_seed3,0.2,3,26,0.6570536435936176,0.6564942219141762,0.5491172393986118,0.6675751618057209,0.5456682566062924,0.7324870989069278,0.7318389973400382
final_lr020_seed3,0.2,3,28,0.6861626783951069,0.6856675335644988,0.5564399451852483,0.6898412315200838,0.550124488500479,0.7842814700675275,0.7837328290826922
final_lr020_seed3,0.2,3,30,0.6561647353666421,0.6555172295826409,0.5478569697370875,0.657570811673499,0.5396591380655665,0.7805209500361006,0.7801634713482962
final_lr020_seed3,0.2,3,35,0.6568200016345167,0.6562825883610243,0.5508470142720171,0.6651567761951382,0.5458504574440983,0.767180118371038,0.7669081555753372
final_lr020_seed3,0.2,3,40,0.6376183213004757,0.6367562166430281,0.5427384413894211,0.632665077685391,0.539500427759071,0.7178738590972238,0.7171834073743141
final_lr020_seed3,0.2,3,45,0.6644278772928821,0.6638279994819165,0.5640388134443128,0.6706261048002605,0.5665695512314428,0.7093893085985957,0.708643086777893
final_lr020_seed3,0.2,3,50,0.6984569308025804,0.6978761126656364,0.565701047792356,0.7002939340539299,0.5596457221654039,0.7763038131176939,0.7758380560464547
final_lr020_seed3,0.2,3,60,0.69376239772155,0.693303715811913,0.5656161546035792,0.7004022151771272,0.5615364860229339,0.8357747391752564,0.8354659089233643
final_lr020_seed3,0.2,3,70,0.6219263539165456,0.6211923516861391,0.5621870156595931,0.6330994654868141,0.5614003180263226,0.7190015027515901,0.7183566545975335
final_lr020_seed3,0.2,3,80,0.7176768929483491,0.7171544621114102,0.5803774842158294,0.7270134746098992,0.5771931304021436,0.7101466609413633,0.7094599289025623
final_lr020_seed3,0.2,3,90,0.699002911663877,0.6984434214966748,0.5740159405910156,0.7051943977083911,0.5667361605712068,0.8579747606739578,0.8577034292346397
final_lr020_seed3,0.2,3,100,0.7327647470767493,0.732286181806918,0.6071697991863922,0.7410783838814116,0.6049320821868127,0.8252212983636388,0.8248628918247699
final_lr020_seed3,0.2,3,110,0.7269382493507277,0.7264314009691812,0.5990002555595039,0.7378310508347233,0.5909641477838499,0.771385008501843,0.7709168524316024
final_lr020_seed3,0.2,3,120,0.7744321425095569,0.7739642980992374,0.6221242424275272,0.7791422687198217,0.6200803783959306,0.7970952517769485,0.7965000711802727
final_lr020_seed3,0.2,3,130,0.8069880065031866,0.8065654135933299,0.6463702178554397,0.8092065618415085,0.6410568515465801,0.8357306582632585,0.8352490081317714
final_lr020_seed3,0.2,3,140,0.826445136196825,0.8261092809822348,0.6641255640606971,0.8306088223809069,0.6596679102606728,0.8303164009183549,0.8298407078803439
final_lr020_seed3,0.2,3,150,0.8391689243179921,0.8387500574713942,0.6875024254322352,0.843585964332201,0.6874131711917669,0.8507069192941185,0.850283512241232
final_lr020_seed3,0.2,3,160,0.8955927031003058,0.895291091570455,0.7492017687007959,0.8932723028569776,0.7452442174760069,0.8586713622676866,0.8582395162582885
final_lr020_seed3,0.2,3,170,0.9375053998611779,0.9372961658943838,0.844586146671406,0.9377499035049611,0.839251477364936,0.8909180372328421,0.8905623697360322
final_lr020_seed3,0.2,3,180,0.9839266949604146,0.9838751918315042,0.9560841380647156,0.9843256860407744,0.9540624060739036,0.9339747914281876,0.9337459195161351
final_lr020_seed3,0.2,3,190,0.9985034777281684,0.9984995075134279,0.996083557717605,0.9984701696095003,0.9946215962962173,0.9846278806042449,0.9845765486355248
final_lr020_seed3,0.2,3,200,1.0,1.0,1.0,1.0,1.0,0.9985034777281684,0.9984995075134279
