run,lr,seed,epoch,component,fisher,sing_val
final_lr005_seed0,0.05,0,0,0,0.07206247383739882,2154.7880946588753
final_lr005_seed0,0.05,0,0,1,0.19613973600049386,530.9414443043172
final_lr005_seed0,0.05,0,0,2,0.10725514221664674,303.7205807955834
final_lr005_seed0,0.05,0,0,3,0.08072520970390469,193.2875993294599
final_lr005_seed0,0.05,0,0,4,0.013869877452793333,176.01050770578158
final_lr005_seed0,0.05,0,0,5,0.06259002740196035,166.63984776719332
final_lr005_seed0,0.05,0,0,6,0.059924086087148914,154.27427037739614
final_lr005_seed0,0.05,0,0,7,0.09497213677770122,127.17776341331422
final_lr005_seed0,0.05,0,0,8,0.04010804125966312,125.20107105612351
final_lr005_seed0,0.05,0,0,9,0.0478670637994707,105.97194336426791
final_lr005_seed0,0.05,0,0,10,0.006939962676149348,101.98104895724732
final_lr005_seed0,0.05,0,0,11,0.01064659806891167,99.41846707592994
final_lr005_seed0,0.05,0,0,12,0.014135997108637291,97.76125583381148
final_lr005_seed0,0.05,0,0,13,0.007698760135568616,92.2933607875139
final_lr005_seed0,0.05,0,0,14,0.0036006621238306993,90.63749143575009
final_lr005_seed0,0.05,0,0,15,0.014789756658969108,87.35601199479765
final_lr005_seed0,0.05,0,0,16,0.021485436936073972,85.797302522169
final_lr005_seed0,0.05,0,0,17,0.01980337153448322,81.66116884207753
final_lr005_seed0,0.05,0,0,18,0.028408021515348283,80.2732758178906
final_lr005_seed0,0.05,0,0,19,0.010675186823046044,78.39864255046416
final_lr005_seed0,0.05,0,0,20,0.013883082594851577,76.64550757125623
final_lr005_seed0,0.05,0,0,21,0.009501538933803908,73.03816598094727
final_lr005_seed0,0.05,0,0,22,0.00871172597609932,70.93272560369283
final_lr005_seed0,0.05,0,0,23,0.0052836403835871985,69.28626047846376
final_lr005_seed0,0.05,0,0,24,0.007427363980300644,65.92332689189152
final_lr005_seed0,0.05,0,0,25,0.012625972324402457,64.82871554728902
final_lr005_seed0,0.05,0,0,26,0.007552133081695094,63.30151852589861
final_lr005_seed0,0.05,0,0,27,0.0038484798276422327,60.707739296178396
final_lr005_seed0,0.05,0,0,28,0.012426525837111676,59.83950689300281
final_lr005_seed0,0.05,0,0,29,0.002080757185478692,58.81944411230765
final_lr005_seed0,0.05,0,0,30,0.0047659004516553225,58.22679503367603
final_lr005_seed0,0.05,0,0,31,0.01281395200633176,58.041300649722736
final_lr005_seed0,0.05,0,0,32,0.007053144330373116,56.64892210726509
final_lr005_seed0,0.05,0,0,33,0.0048876726189541735,55.912388299553626
final_lr005_seed0,0.05,0,0,34,0.008079986229730126,54.38369251066941
final_lr005_seed0,0.05,0,0,35,0.0034671921591598737,53.91937923520609
final_lr005_seed0,0.05,0,0,36,0.0058875352474514475,53.65556140081429
final_lr005_seed0,0.05,0,0,37,0.0050493710089452165,53.035857922468686
final_lr005_seed0,0.05,0,0,38,0.002942465954929185,52.21682131053769
