run,lr,seed,epoch,component,fisher,sing_val
final_lr020_seed6,0.2,6,0,0,0.06346025738190712,2098.967059163888
final_lr020_seed6,0.2,6,0,1,0.1089501998089646,445.0165316656651
final_lr020_seed6,0.2,6,0,2,0.01891891941727045,295.0595309158895
final_lr020_seed6,0.2,6,0,3,0.02751360398800808,205.07574403292037
final_lr020_seed6,0.2,6,0,4,0.006417289135890246,192.64870790984776
final_lr020_seed6,0.2,6,0,5,0.1182379440468043,178.69909289670684
final_lr020_seed6,0.2,6,0,6,0.09176324672350884,152.86947851866017
final_lr020_seed6,0.2,6,0,7,0.13313271474912147,134.8856776144039
final_lr020_seed6,0.2,6,0,8,0.030895934919474347,131.68067632177045
final_lr020_seed6,0.2,6,0,9,0.08959086867430915,124.59345720976226
final_lr020_seed6,0.2,6,0,10,0.00644599582974649,118.23033641587307
final_lr020_seed6,0.2,6,0,11,0.009944340258617727,116.76574139111511
final_lr020_seed6,0.2,6,0,12,0.010638038249248572,107.81286757564897
final_lr020_seed6,0.2,6,0,13,0.008912442254151925,102.24746842882128
final_lr020_seed6,0.2,6,0,14,0.004823246044628508,100.79477000354447
final_lr020_seed6,0.2,6,0,15,0.025587330918807043,96.51817265493487
final_lr020_seed6,0.2,6,0,16,0.034961437622177655,92.75993224555909
final_lr020_seed6,0.2,6,0,17,0.018675198723839485,89.81036650805852
final_lr020_seed6,0.2,6,0,18,0.016858051940126035,86.6858155152828
final_lr020_seed6,0.2,6,0,19,0.00650481335819976,83.33982111208867
final_lr020_seed6,0.2,6,0,20,0.010857298356540758,80.81985075941553
final_lr020_seed6,0.2,6,0,21,0.011345312818723944,78.93080165777732
final_lr020_seed6,0.2,6,0,22,0.003991480679428506,74.79295099401965
final_lr020_seed6,0.2,6,0,23,0.004279814100623538,73.41718575912114
final_lr020_seed6,0.2,6,0,24,0.0064688530071322055,72.68597232674016
final_lr020_seed6,0.2,6,0,25,0.008957385091777535,68.63508634729384
final_lr020_seed6,0.2,6,0,26,0.001990803046069357,67.71151111510032
final_lr020_seed6,0.2,6,0,27,0.009149943370615234,66.2948263113746
final_lr020_seed6,0.2,6,0,28,0.006593093823871086,65.46631335118586
final_lr020_seed6,0.2,6,0,29,0.01298850206622476,65.13671760270853
final_lr020_seed6,0.2,6,0,30,0.009757121756017319,63.26770926508957
