run,lr,seed,epoch,test_acc,test_nll,test_margin,head_acc_iter1,head_acc_iter3,head_acc_iter10
final_lr020_seed6,0.2,6,0,0.3872549019607843,1.8162469836027593,-0.602688835260862,0.2661764705882353,0.31519607843137254,0.3196078431372549
final_lr020_seed6,0.2,6,1,0.21470588235294116,2.219873081653916,-0.5673267110591623,0.19607843137254902,0.22303921568627452,0.2122549019607843
final_lr020_seed6,0.2,6,2,0.40294117647058825,2.055887451626518,-0.9946186681039477,0.3058823529411765,0.36764705882352944,0.3735294117647059
final_lr020_seed6,0.2,6,3,0.46911764705882353,1.7451407518580084,-0.3754416489784621,0.3818627450980392,0.425,0.42745098039215684
final_lr020_seed6,0.2,6,4,0.5588235294117647,1.4823544290358537,0.47510242176866846,0.49754901960784315,0.5225490196078432,0.5446078431372549
final_lr020_seed6,0.2,6,5,0.667156862745098,1.1134950825376198,1.708591189242332,0.6269607843137255,0.6357843137254902,0.6308823529411764
final_lr020_seed6,0.2,6,6,0.6857843137254902,1.0153197717958642,2.5197899521829585,0.6735294117647059,0.6848039215686275,0.6911764705882353
final_lr020_seed6,0.2,6,7,0.7622549019607843,0.8463716457666919,3.2713150336053407,0.7225490196078431,0.734313725490196,0.7426470588235294
final_lr020_seed6,0.2,6,8,0.7725490196078432,0.7831676281271919,3.607151143095162,0.7372549019607844,0.7450980392156863,0.7666666666666667
final_lr020_seed6,0.2,6,9,0.7813725490196078,0.737545463794954,3.7388990138129072,0.7362745098039216,0.7254901960784313,0.7799019607843137
final_lr020_seed6,0.2,6,10,0.7877450980392157,0.7173512740759859,3.7638228521918666,0.7691176470588236,0.7700980392156863,0.7808823529411765
final_lr020_seed6,0.2,6,11,0.7990196078431373,0.7087824882155876,4.552888093661734,0.7774509803921569,0.7941176470588235,0.7843137254901961
final_lr020_seed6,0.2,6,12,0.8044117647058824,0.6455092547441557,4.546909547329862,0.7901960784313725,0.8205882352941176,0.7990196078431373
final_lr020_seed6,0.2,6,13,0.8034313725490196,0.705900545661697,4.672791366899394,0.7740196078431373,0.7872549019607843,0.7813725490196078
final_lr020_seed6,0.2,6,14,0.817156862745098,0.6321723201839676,4.665915176227837,0.7970588235294118,0.8156862745098039,0.7936274509803921
final_lr020_seed6,0.2,6,15,0.8088235294117647,0.6564729915019442,4.731506358393478,0.7950980392156862,0.8088235294117647,0.8088235294117647
final_lr020_seed6,0.2,6,16,0.8176470588235294,0.6392491271619956,4.705685548145942,0.7980392156862746,0.8205882352941176,0.8137254901960784
final_lr020_seed6,0.2,6,17,0.8132352941176471,0.6456855191643238,4.8716925297009395,0.807843137254902,0.8137254901960784,0.8063725490196079
final_lr020_seed6,0.2,6,18,0.807843137254902,0.6732550945569543,4.692888435939983,0.7813725490196078,0.8009803921568628,0.7818627450980392
final_lr020_seed6,0.2,6,19,0.8044117647058824,0.6969480479974296,4.792310036870402,0.7892156862745098,0.8088235294117647,0.7897058823529411
final_lr020_seed6,0.2,6,20,0.825,0.5937223038606696,4.950394304382259,0.8240196078431372,0.8274509803921568,0.8294117647058824
final_lr020_seed6,0.2,6,22,0.8245098039215686,0.6111957632672665,5.010913174228949,0.8122549019607843,0.8093137254901961,0.8044117647058824
final_lr020_seed6,0.2,6,24,0.8357843137254902,0.5519154334869665,5.136398064322711,0.8205882352941176,0.8313725490196079,0.8098039215686275
final_lr020_seed6,0.2,6,26,0.8225490196078431,0.5937432211794067,4.779382223170639,0.8303921568627451,0.8377450980392157,0.8200980392156862
final_lr020_seed6,0.2,6,28,0.8441176470588235,0.5500190445673963,5.453479344443111,0.8308823529411765,0.8377450980392157,0.8387254901960784
final_lr020_seed6,0.2,6,30,0.8313725490196079,0.5596794247817267,5.5831197964806,0.8397058823529412,0.8348039215686275,0.8406862745098039
final_lr020_seed6,0.2,6,35,0.8450980392156863,0.5594191035575782,5.585807511137279,0.8269607843137254,0.8392156862745098,0.828921568627451
final_lr020_seed6,0.2,6,40,0.846078431372549,0.5288110069687428,5.471814906847771,0.8436274509803922,0.8490196078431372,0.8465686274509804
final_lr020_seed6,0.2,6,45,0.8411764705882353,0.5835976652482419,5.046436758854284,0.8245098039215686,0.8357843137254902,0.8308823529411765
