run,lr,seed,epoch,basis,test_acc,test_nll,test_margin,k
final_lr020_seed6,0.2,6,0,self,0.13088235294117648,2.2706425882640153,-0.2324986924843051,1
final_lr020_seed6,0.2,6,0,self,0.1588235294117647,2.2144992879794807,-0.382136894896293,2
final_lr020_seed6,0.2,6,0,self,0.19509803921568628,2.1816391299822535,-0.43822397472077246,4
final_lr020_seed6,0.2,6,0,self,0.2833333333333333,1.9897780546587158,-0.47878858423878506,8
final_lr020_seed6,0.2,6,0,self,0.32450980392156864,1.8983057796630896,-0.4815822325678663,16
final_lr020_seed6,0.2,6,0,self,0.34901960784313724,1.8150160182069184,-0.45749052135813123,32
final_lr020_seed6,0.2,6,0,self,0.34705882352941175,1.7957502390378173,-0.4473035521735895,39
final_lr020_seed6,0.2,6,0,self,0.36666666666666664,1.7639888712883964,-0.43391272531360225,52
final_lr020_seed6,0.2,6,0,self,0.3799019607843137,1.7370973661456768,-0.418794978377163,64
final_lr020_seed6,0.2,6,0,self,0.39166666666666666,1.6832697857632617,-0.4043635385578841,128
final_lr020_seed6,0.2,6,0,self,0.38382352941176473,1.7126474075355125,-0.47630479749264365,256
final_lr020_seed6,0.2,6,0,self,0.3872549019607843,1.8544833637036158,-0.6481493826619402,512
final_lr020_seed6,0.2,6,0,final,0.11470588235294117,2.2847825628554954,-0.25122488241002017,1
final_lr020_seed6,0.2,6,0,final,0.12009803921568628,2.275289899119374,-0.3162877273733129,2
final_lr020_seed6,0.2,6,0,final,0.17598039215686276,2.2126760889770516,-0.4398561306033806,4
final_lr020_seed6,0.2,6,0,final,0.20588235294117646,2.1587664166418956,-0.4804512981497209,8
final_lr020_seed6,0.2,6,0,final,0.25392156862745097,2.1026286757348305,-0.5108611380770567,16
final_lr020_seed6,0.2,6,0,final,0.28284313725490196,1.989853822418263,-0.518073060759572,32
final_lr020_seed6,0.2,6,0,final,0.30245098039215684,1.9494090914784223,-0.5186450118427552,39
final_lr020_seed6,0.2,6,0,final,0.32254901960784316,1.9216888461555672,-0.5242278667163582,52
final_lr020_seed6,0.2,6,0,final,0.33137254901960783,1.885486992499059,-0.5241006310484017,64
final_lr020_seed6,0.2,6,0,final,0.3637254901960784,1.7951670225741891,-0.4901742245384909,128
final_lr020_seed6,0.2,6,0,final,0.3857843137254902,1.7310869122359689,-0.47213953584291934,256
final_lr020_seed6,0.2,6,0,final,0.3946078431372549,1.8042647563418448,-0.5863826546144086,512
final_lr020_seed6,0.2,6,2,self,0.24166666666666667,1.9102240761328997,-0.33558318964399286,1
final_lr020_seed6,0.2,6,2,self,0.30098039215686273,1.775515873147307,-0.40313733046070116,2
final_lr020_seed6,0.2,6,2,self,0.34901960784313724,1.6885436828812754,-0.4100047330831078,4
final_lr020_seed6,0.2,6,2,self,0.3862745098039216,1.6336559396159405,-0.37520504525028675,8
final_lr020_seed6,0.2,6,2,self,0.39656862745098037,1.60877195139136,-0.3325122766365299,16
final_lr020_seed6,0.2,6,2,self,0.41127450980392155,1.587587258437743,-0.3076154066087497,32
final_lr020_seed6,0.2,6,2,self,0.4117647058823529,1.5874330826783873,-0.31397565163777846,39
final_lr020_seed6,0.2,6,2,self,0.4200980392156863,1.580525145437496,-0.3045617977958954,52
final_lr020_seed6,0.2,6,2,self,0.4196078431372549,1.5822507069586311,-0.30588390469211085,64
final_lr020_seed6,0.2,6,2,self,0.42401960784313725,1.6172699835996074,-0.34288076437553217,128
final_lr020_seed6,0.2,6,2,self,0.4107843137254902,1.8419243984849096,-0.6161446800421002,256
final_lr020_seed6,0.2,6,2,self,0.38823529411764707,2.399504156886465,-1.258225792603584,512
final_lr020_seed6,0.2,6,2,final,0.2068627450980392,1.9927846259290616,-0.3235723155589152,1
final_lr020_seed6,0.2,6,2,final,0.2916666666666667,1.851778340547835,-0.40508915026629105,2
final_lr020_seed6,0.2,6,2,final,0.3637254901960784,1.6921970642884798,-0.4016285915595786,4
final_lr020_seed6,0.2,6,2,final,0.3911764705882353,1.6346072924262278,-0.3511871110893412,8
final_lr020_seed6,0.2,6,2,final,0.3906862745098039,1.6115707245663682,-0.3385756546349461,16
final_lr020_seed6,0.2,6,2,final,0.4034313725490196,1.5944635711141915,-0.3167729151156302,32
final_lr020_seed6,0.2,6,2,final,0.40588235294117647,1.5928145010463015,-0.3149403114138587,39
final_lr020_seed6,0.2,6,2,final,0.4107843137254902,1.586470792428665,-0.30757855146478574,52
final_lr020_seed6,0.2,6,2,final,0.4088235294117647,1.5836875449602827,-0.30322271604331597,64
final_lr020_seed6,0.2,6,2,final,0.41421568627450983,1.5735070160758515,-0.28915864441827277,128
final_lr020_seed6,0.2,6,2,final,0.41862745098039217,1.5685424871581173,-0.28436394567107315,256
final_lr020_seed6,0.2,6,2,final,0.4279411764705882,1.5614407002538144,-0.2773822522609752,512
final_lr020_seed6,0.2,6,4,self,0.2725490196078431,1.8258794257931839,-0.29279640723481926,1
final_lr020_seed6,0.2,6,4,self,0.3348039215686274,1.6788813363697117,-0.3246576780440635,2
final_lr020_seed6,0.2,6,4,self,0.5034313725490196,1.3477797156608025,-0.07772157714503942,4
final_lr020_seed6,0.2,6,4,self,0.5573529411764706,1.2274485891205826,0.2704943880721787,8
final_lr020_seed6,0.2,6,4,self,0.5700980392156862,1.1900805716276306,0.36871116067151405,16
final_lr020_seed6,0.2,6,4,self,0.5862745098039216,1.1686819983196846,0.41401452372620856,32
final_lr020_seed6,0.2,6,4,self,0.5857843137254902,1.1661697966854165,0.4276750989545262,39
final_lr020_seed6,0.2,6,4,self,0.5852941176470589,1.151949070973808,0.4758474950710788,52
final_lr020_seed6,0.2,6,4,self,0.5926470588235294,1.1523372425533271,0.46855023383078925,64
final_lr020_seed6,0.2,6,4,self,0.5803921568627451,1.1547817597657286,0.5081998928204996,128
final_lr020_seed6,0.2,6,4,self,0.5877450980392157,1.2008469211681871,0.5872295727078929,256
final_lr020_seed6,0.2,6,4,self,0.5524509803921569,1.6418608309142568,0.40411704454748754,512
final_lr020_seed6,0.2,6,4,final,0.2446078431372549,1.8177598479097101,-0.2841968358852103,1
final_lr020_seed6,0.2,6,4,final,0.3803921568627451,1.5981298731181528,-0.2912234820958016,2
final_lr020_seed6,0.2,6,4,final,0.509313725490196,1.3356138139526534,-0.061107730299316626,4
final_lr020_seed6,0.2,6,4,final,0.553921568627451,1.2474149266244203,0.24918324053779034,8
final_lr020_seed6,0.2,6,4,final,0.5720588235294117,1.2017996754784586,0.35770681593786247,16
final_lr020_seed6,0.2,6,4,final,0.5794117647058824,1.1729566089116479,0.41324620409474244,32
final_lr020_seed6,0.2,6,4,final,0.5843137254901961,1.1658269840832458,0.4282743869852262,39
final_lr020_seed6,0.2,6,4,final,0.5872549019607843,1.1558222937657863,0.45237555790600203,52
final_lr020_seed6,0.2,6,4,final,0.5901960784313726,1.1541763554486437,0.46206080262786053,64
final_lr020_seed6,0.2,6,4,final,0.5906862745098039,1.1364612371081517,0.5106397975495682,128
final_lr020_seed6,0.2,6,4,final,0.5906862745098039,1.1310998817904951,0.5359615246450035,256
final_lr020_seed6,0.2,6,4,final,0.596078431372549,1.1419846538259002,0.5800537173939223,512
final_lr020_seed6,0.2,6,6,self,0.2627450980392157,1.7997503661405234,-0.306529532180178,1
final_lr020_seed6,0.2,6,6,self,0.4117647058823529,1.4493345249721086,-0.12362982620251985,2
final_lr020_seed6,0.2,6,6,self,0.6142156862745098,1.0648525855515414,0.73493421951305,4
final_lr020_seed6,0.2,6,6,self,0.6705882352941176,0.911155305593177,1.359248009574628,8
final_lr020_seed6,0.2,6,6,self,0.7083333333333334,0.8331585503559624,1.6347371449850552,16
final_lr020_seed6,0.2,6,6,self,0.7098039215686275,0.8112803447575867,1.7025817073512006,32
final_lr020_seed6,0.2,6,6,self,0.7127450980392157,0.8074144576854617,1.7263257285579767,39
final_lr020_seed6,0.2,6,6,self,0.7147058823529412,0.7933281972904107,1.783225721125149,52
final_lr020_seed6,0.2,6,6,self,0.7191176470588235,0.799817089341041,1.8226072956709298,64
