epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
120,linear_svm,0.9995,0.9211,10000,10000,2.559,ok,
120,rbf_svm,0.9794,0.9249,10000,10000,0.347,ok,
120,random_forest,1.0,0.9247,50000,10000,2.398,ok,
130,logistic_regression,0.98894,0.9256,50000,10000,1.346,ok,
130,linear_svm,0.9999,0.9199,10000,10000,2.415,ok,
130,rbf_svm,0.9796,0.919,10000,10000,0.357,ok,
130,random_forest,1.0,0.9195,50000,10000,3.196,ok,
140,logistic_regression,0.99354,0.9327,50000,10000,2.721,ok,
140,linear_svm,0.9998,0.9286,10000,10000,2.655,ok,
140,rbf_svm,0.9893,0.9296,10000,10000,0.261,ok,
140,random_forest,1.0,0.9299,50000,10000,3.016,ok,
150,logistic_regression,0.99644,0.9359,50000,10000,2.216,ok,
150,linear_svm,1.0,0.9341,10000,10000,2.174,ok,
150,rbf_svm,0.9921,0.9348,10000,10000,0.247,ok,
150,random_forest,1.0,0.9343,50000,10000,2.039,ok,
160,logistic_regression,0.99808,0.941,50000,10000,0.398,ok,
160,linear_svm,0.9999,0.9393,10000,10000,2.191,ok,
160,rbf_svm,0.9972,0.9403,10000,10000,0.19,ok,
160,random_forest,1.0,0.9404,50000,10000,1.659,ok,
170,logistic_regression,0.99992,0.9519,50000,10000,0.102,ok,
170,linear_svm,1.0,0.9526,10000,10000,1.972,ok,
170,rbf_svm,1.0,0.9524,10000,10000,0.122,ok,
170,random_forest,1.0,0.9512,50000,10000,1.105,ok,
180,logistic_regression,1.0,0.9549,50000,10000,0.077,ok,
180,linear_svm,1.0,0.9548,10000,10000,2.002,ok,
180,rbf_svm,1.0,0.9551,10000,10000,0.119,ok,
180,random_forest,1.0,0.9548,50000,10000,0.92,ok,
190,logistic_regression,1.0,0.9575,50000,10000,0.078,ok,
190,linear_svm,1.0,0.9572,10000,10000,1.992,ok,
190,rbf_svm,1.0,0.9576,10000,10000,0.118,ok,
190,random_forest,1.0,0.9564,50000,10000,0.862,ok,
200,logistic_regression,1.0,0.9574,50000,10000,0.077,ok,
200,linear_svm,1.0,0.9568,10000,10000,1.901,ok,
200,rbf_svm,1.0,0.9585,10000,10000,0.107,ok,
200,random_forest,1.0,0.9565,50000,10000,1.225,ok,
