run,lr,seed,epoch,component,fisher,sing_val
final_lr010_seed2,0.1,2,0,0,0.14539473726198296,2613.6631276115695
final_lr010_seed2,0.1,2,0,1,0.12840484683527154,562.9848430660861
final_lr010_seed2,0.1,2,0,2,0.042368856589670004,350.706673268671
final_lr010_seed2,0.1,2,0,3,0.1021860295014845,253.08978970564553
final_lr010_seed2,0.1,2,0,4,0.04953419898514318,233.84112298318385
final_lr010_seed2,0.1,2,0,5,0.09203061073936628,205.76808897166853
final_lr010_seed2,0.1,2,0,6,0.03299806260501163,188.46524558980505
final_lr010_seed2,0.1,2,0,7,0.014755212839601383,159.24024193620926
final_lr010_seed2,0.1,2,0,8,0.03291767005406135,142.65243458958943
final_lr010_seed2,0.1,2,0,9,0.02139134879893931,135.28474161845776
final_lr010_seed2,0.1,2,0,10,0.0030400524248564782,123.9594108913631
final_lr010_seed2,0.1,2,0,11,0.01922122169460404,119.6169162721678
final_lr010_seed2,0.1,2,0,12,0.009822029238112854,115.42222192761358
final_lr010_seed2,0.1,2,0,13,0.01829715124690943,110.58430958551907
final_lr010_seed2,0.1,2,0,14,0.017011246682811367,102.92527434461881
final_lr010_seed2,0.1,2,0,15,0.055574921736680834,100.27114706133736
final_lr010_seed2,0.1,2,0,16,0.01415814093858475,98.92697500626132
final_lr010_seed2,0.1,2,0,17,0.0019835163463770055,96.37837199685677
final_lr010_seed2,0.1,2,0,18,0.005670411948426832,92.46453146139436
final_lr010_seed2,0.1,2,0,19,0.00440787759348042,86.90446219479703
final_lr010_seed2,0.1,2,0,20,0.005825092359141801,85.54362939132
final_lr010_seed2,0.1,2,0,21,0.011487891897967742,84.24628468687047
final_lr010_seed2,0.1,2,0,22,0.0021454757253181137,82.28294789708855
final_lr010_seed2,0.1,2,0,23,0.02909081793727422,81.3743104657219
final_lr010_seed2,0.1,2,0,24,0.0044740529182266875,78.02048735642458
final_lr010_seed2,0.1,2,0,25,0.022323565030032685,76.75410148739391
final_lr010_seed2,0.1,2,0,26,0.028820648345322643,76.48085434393924
final_lr010_seed2,0.1,2,0,27,0.01322618355377639,72.33403888039139
final_lr010_seed2,0.1,2,0,28,0.00257855398331304,71.33376969638579
final_lr010_seed2,0.1,2,0,29,0.011880752138538925,70.97135210313967
final_lr010_seed2,0.1,2,0,30,0.0079876183197148,69.10024482639646
final_lr010_seed2,0.1,2,0,31,0.007654579833934875,67.29503746350288
final_lr010_seed2,0.1,2,0,32,0.011204545780121426,67.23625715885564
final_lr010_seed2,0.1,2,0,33,0.0038106756983610187,65.19175266054016
final_lr010_seed2,0.1,2,0,34,0.008322978159723781,64.510413601171
final_lr010_seed2,0.1,2,0,35,0.0020845520993932956,63.36300096431585
final_lr010_seed2,0.1,2,0,36,0.007788350733051483,61.70457676865763
final_lr010_seed2,0.1,2,0,37,0.002880009586660949,61.12802179470161
final_lr010_seed2,0.1,2,0,38,0.010041648651026892,60.7464366825012
final_lr010_seed2,0.1,2,0,39,0.003722469508297028,59.54488273070956
final_lr010_seed2,0.1,2,0,40,0.0030562074885235853,59.232575748918464
final_lr010_seed2,0.1,2,0,41,0.005001829702959836,58.107295708210366
final_lr010_seed2,0.1,2,0,42,0.003664550908395243,57.7741988755789
final_lr010_seed2,0.1,2,0,43,0.010092759131927706,56.43811503271455
final_lr010_seed2,0.1,2,0,44,0.0026055553302472743,55.71244694782869
final_lr010_seed2,0.1,2,0,45,0.0023042343332629837,55.58472474081846
final_lr010_seed2,0.1,2,0,46,0.014270442271770522,55.15133803408001
final_lr010_seed2,0.1,2,0,47,0.0026239759090127064,54.17126076361852
final_lr010_seed2,0.1,2,0,48,0.007051408859272806,53.797517463184555
final_lr010_seed2,0.1,2,0,49,0.004430497306731466,52.97568173154688
final_lr010_seed2,0.1,2,0,50,0.010283983976476013,52.67407669378824
final_lr010_seed2,0.1,2,0,51,0.004102569439367377,52.33509598440953
final_lr010_seed2,0.1,2,0,52,0.005280291900674874,51.96142152906571
final_lr010_seed2,0.1,2,0,53,0.004866974693320071,51.172636485767576
final_lr010_seed2,0.1,2,0,54,0.001856894978925247,50.74004921336466
final_lr010_seed2,0.1,2,0,55,0.0016925132000946202,50.478473501848335
final_lr010_seed2,0.1,2,0,56,0.0038845812104076455,49.79985229516208
final_lr010_seed2,0.1,2,0,57,0.004947806687658175,49.23014770382833
final_lr010_seed2,0.1,2,0,58,0.0010152931443466813,48.98600215341432
final_lr010_seed2,0.1,2,0,59,0.004081984374450163,48.689917285806224
final_lr010_seed2,0.1,2,0,60,0.0008511858641084754,48.1914220366507
final_lr010_seed2,0.1,2,0,61,0.002495057037923168,47.69308467199545
final_lr010_seed2,0.1,2,0,62,0.0012945929176892941,47.27495710750033
final_lr010_seed2,0.1,2,0,63,0.0032929174107171584,47.06837779472021
final_lr010_seed2,0.1,2,1,0,1.3054227592816698,381.9420030779585
final_lr010_seed2,0.1,2,1,1,0.1937314744766609,330.2719726154108
final_lr010_seed2,0.1,2,1,2,0.5553265284691796,279.2365264759078
final_lr010_seed2,0.1,2,1,3,0.3297027119985199,220.94417772704503
final_lr010_seed2,0.1,2,1,4,0.2471951713712145,168.2395328096502
final_lr010_seed2,0.1,2,1,5,0.11841175989058542,114.64728040720071
final_lr010_seed2,0.1,2,1,6,0.04935260652046651,91.04006244040566
final_lr010_seed2,0.1,2,1,7,0.1788078387073101,86.951394640966
final_lr010_seed2,0.1,2,1,8,0.040551075048089316,71.07866935954928
final_lr010_seed2,0.1,2,1,9,0.024693905962760276,63.214815132373886
final_lr010_seed2,0.1,2,1,10,0.13410125334715065,57.66316515901229
final_lr010_seed2,0.1,2,1,11,0.024777384332205464,56.21959518268263
final_lr010_seed2,0.1,2,1,12,0.018705364166233786,46.692334645594926
final_lr010_seed2,0.1,2,1,13,0.037558555502931676,44.69846776922118
final_lr010_seed2,0.1,2,1,14,0.0144700620822156,42.345124592247224
final_lr010_seed2,0.1,2,1,15,0.022486498103384323,39.00132660967915
final_lr010_seed2,0.1,2,1,16,0.011408739039971964,37.875642851582334
final_lr010_seed2,0.1,2,1,17,0.010114994467267026,35.48420796146245
final_lr010_seed2,0.1,2,1,18,0.02503608432412442,32.019666626251336
final_lr010_seed2,0.1,2,1,19,0.018089177916761966,30.085462865254442
final_lr010_seed2,0.1,2,1,20,0.01285933762255736,28.711731517768524
final_lr010_seed2,0.1,2,1,21,0.01744474594531273,26.234185292320994
final_lr010_seed2,0.1,2,1,22,0.023840535554234595,24.550626266137467
final_lr010_seed2,0.1,2,1,23,0.022660328687814625,23.37420729255247
final_lr010_seed2,0.1,2,1,24,0.016525694548430243,22.8173755321386
final_lr010_seed2,0.1,2,1,25,0.013386422581660316,22.544902664607623
final_lr010_seed2,0.1,2,1,26,0.01941226208404213,20.87200956855597
final_lr010_seed2,0.1,2,1,27,0.005463508256895578,20.18242247859008
final_lr010_seed2,0.1,2,1,28,0.010141880583902968,19.097956638642938
final_lr010_seed2,0.1,2,1,29,0.007837802010768412,18.821409671813676
final_lr010_seed2,0.1,2,1,30,0.010396056243527558,18.492663148175183
final_lr010_seed2,0.1,2,1,31,0.005774165337447255,18.177394054944575
final_lr010_seed2,0.1,2,1,32,0.0020043844690440767,17.84049450366997
final_lr010_seed2,0.1,2,1,33,0.003945190688951567,16.41003525504204
final_lr010_seed2,0.1,2,1,34,0.0049490477179973584,15.75243646831709
final_lr010_seed2,0.1,2,1,35,0.006961669788960518,15.298374130426376
final_lr010_seed2,0.1,2,1,36,0.0050096651323998645,14.994835012432853
final_lr010_seed2,0.1,2,1,37,0.007304746580164149,14.304983813170901
final_lr010_seed2,0.1,2,1,38,0.008434968177727823,14.11712591129001
final_lr010_seed2,0.1,2,1,39,0.008132765676980786,13.691567209235334
final_lr010_seed2,0.1,2,1,40,0.006109442727215924,13.643404169853037
final_lr010_seed2,0.1,2,1,41,0.004440953986658287,13.450170910718112
final_lr010_seed2,0.1,2,1,42,0.0035232601930789355,13.077159762635846
final_lr010_seed2,0.1,2,1,43,0.004036842431636043,12.710249781736438
final_lr010_seed2,0.1,2,1,44,0.006493555830293605,12.577804472823642
final_lr010_seed2,0.1,2,1,45,0.005666662586872844,12.158678405855316
final_lr010_seed2,0.1,2,1,46,0.005858622326349817,11.933312646044893
final_lr010_seed2,0.1,2,1,47,0.00850599625333751,11.622265433751993
final_lr010_seed2,0.1,2,1,48,0.009602078441353138,11.538392996853284
final_lr010_seed2,0.1,2,1,49,0.004834090222577496,11.161421045741319
final_lr010_seed2,0.1,2,1,50,0.0035527598555550187,11.058441707180366
final_lr010_seed2,0.1,2,1,51,0.004848992688751293,10.979874701443569
final_lr010_seed2,0.1,2,1,52,0.006070806045210597,10.793206886093637
final_lr010_seed2,0.1,2,1,53,0.0031849644770824736,10.514938046935189
final_lr010_seed2,0.1,2,1,54,0.002947483221392432,10.272503882506514
final_lr010_seed2,0.1,2,1,55,0.00248412604478947,10.071174623674732
final_lr010_seed2,0.1,2,1,56,0.002320348325418077,9.740942819063271
final_lr010_seed2,0.1,2,1,57,0.006273863994189584,9.67233737583958
final_lr010_seed2,0.1,2,1,58,0.0025075695385199195,9.607183809645571
final_lr010_seed2,0.1,2,1,59,0.0059090575304660995,9.506145534425697
final_lr010_seed2,0.1,2,1,60,0.004027778546989264,9.268092723439677
final_lr010_seed2,0.1,2,1,61,0.004674271886422993,9.217987022835434
final_lr010_seed2,0.1,2,1,62,0.006211315353107016,9.070897675086092
final_lr010_seed2,0.1,2,1,63,0.0026935378795439175,8.913679370779812
final_lr010_seed2,0.1,2,2,0,2.4674162579264673,441.6303550937354
final_lr010_seed2,0.1,2,2,1,0.9938845626263474,281.5016697049665
final_lr010_seed2,0.1,2,2,2,0.9804097337012763,251.29428473517328
final_lr010_seed2,0.1,2,2,3,0.542933254032964,225.32969413821397
final_lr010_seed2,0.1,2,2,4,0.43042635256851103,178.45658050350457
final_lr010_seed2,0.1,2,2,5,0.3581651878749835,162.52852090501275
final_lr010_seed2,0.1,2,2,6,0.21111315630429198,139.95491092160717
final_lr010_seed2,0.1,2,2,7,0.17813786922563785,121.64536118043625
final_lr010_seed2,0.1,2,2,8,0.09527007321186436,107.78344154526138
final_lr010_seed2,0.1,2,2,9,0.07439502324288119,92.53139332165844
final_lr010_seed2,0.1,2,2,10,0.04829744952169046,70.7709552366236
final_lr010_seed2,0.1,2,2,11,0.04638164420292717,65.98714377189788
final_lr010_seed2,0.1,2,2,12,0.04291160935799058,58.77228113155883
final_lr010_seed2,0.1,2,2,13,0.03100726703248941,56.089439954754766
final_lr010_seed2,0.1,2,2,14,0.025263033754474997,53.28515561167792
final_lr010_seed2,0.1,2,2,15,0.03624665108363056,50.25731592328805
final_lr010_seed2,0.1,2,2,16,0.02608119078219799,44.7055636628218
final_lr010_seed2,0.1,2,2,17,0.02225069520351733,42.3085917384636
final_lr010_seed2,0.1,2,2,18,0.030497983938659726,41.67405655105865
final_lr010_seed2,0.1,2,2,19,0.01057576835288871,39.76896888438893
final_lr010_seed2,0.1,2,2,20,0.009939951448215108,38.53434099643324
final_lr010_seed2,0.1,2,2,21,0.007136531943890323,37.14646572019571
final_lr010_seed2,0.1,2,2,22,0.016523750375589456,35.933878531947165
final_lr010_seed2,0.1,2,2,23,0.0062849628504202315,35.265660027520504
final_lr010_seed2,0.1,2,2,24,0.004816346814246086,32.65929539928996
final_lr010_seed2,0.1,2,2,25,0.02352653330456368,31.06244671742894
final_lr010_seed2,0.1,2,2,26,0.0123643705253744,29.831768156749277
final_lr010_seed2,0.1,2,2,27,0.03980599702400032,29.489208244358647
final_lr010_seed2,0.1,2,2,28,0.01536124723821881,28.11258360073434
final_lr010_seed2,0.1,2,2,29,0.008050079030882177,27.45688305532045
final_lr010_seed2,0.1,2,2,30,0.01135040232841752,26.594670104891254
final_lr010_seed2,0.1,2,2,31,0.018872860454895765,26.08603024739243
final_lr010_seed2,0.1,2,2,32,0.009067620242125844,25.226650967638435
final_lr010_seed2,0.1,2,2,33,0.011487110022855402,24.251734337020764
final_lr010_seed2,0.1,2,2,34,0.006314116125086399,23.780079562736276
final_lr010_seed2,0.1,2,2,35,0.008554585718194967,23.570272382631035
final_lr010_seed2,0.1,2,2,36,0.00906694171594464,23.04431075529871
final_lr010_seed2,0.1,2,2,37,0.010545872551809688,22.734825838279974
final_lr010_seed2,0.1,2,2,38,0.010165987905778905,22.076732075479917
final_lr010_seed2,0.1,2,2,39,0.009342910607874162,21.501946075302346
final_lr010_seed2,0.1,2,2,40,0.0025448485033538666,20.94708929596171
final_lr010_seed2,0.1,2,2,41,0.004362867470227401,20.24809903207658
final_lr010_seed2,0.1,2,2,42,0.005142305715383531,20.050013813385934
