run,lr,seed,epoch,component,fisher,sing_val
final_lr005_seed5,0.05,5,0,0,0.05739936785315526,1626.59174784113
final_lr005_seed5,0.05,5,0,1,0.17972080876875138,435.6120749873109
final_lr005_seed5,0.05,5,0,2,0.03691444581293787,218.54873965366684
final_lr005_seed5,0.05,5,0,3,0.031571303689500674,200.3798608450067
final_lr005_seed5,0.05,5,0,4,0.17361665384065186,171.61631163983296
final_lr005_seed5,0.05,5,0,5,0.007890336689284636,139.65331198159143
final_lr005_seed5,0.05,5,0,6,0.035321626716827946,130.90086087119465
final_lr005_seed5,0.05,5,0,7,0.08265360727804597,121.71659161605949
final_lr005_seed5,0.05,5,0,8,0.04222814257636786,108.59901384687944
final_lr005_seed5,0.05,5,0,9,0.02032136052389009,96.46942287939623
final_lr005_seed5,0.05,5,0,10,0.06782410921672506,93.382092424108
final_lr005_seed5,0.05,5,0,11,0.02256585975649626,85.42314543567036
final_lr005_seed5,0.05,5,0,12,0.012197596593626665,83.89759615020377
final_lr005_seed5,0.05,5,0,13,0.004430937970622812,83.16142387453694
final_lr005_seed5,0.05,5,0,14,0.013439526243666714,77.56794676563823
final_lr005_seed5,0.05,5,0,15,0.006275409240863095,72.61549089391656
final_lr005_seed5,0.05,5,0,16,0.012468563638715083,70.09570512188427
final_lr005_seed5,0.05,5,0,17,0.0053398969709388825,68.64060727496263
final_lr005_seed5,0.05,5,0,18,0.010304237768763538,66.63552892764199
final_lr005_seed5,0.05,5,0,19,0.017367953340321606,66.2295160447526
final_lr005_seed5,0.05,5,0,20,0.01053142242452471,64.14858323227854
final_lr005_seed5,0.05,5,0,21,0.0022416967912333385,62.07370070386546
final_lr005_seed5,0.05,5,0,22,0.0042986931658978034,57.356146980492376
final_lr005_seed5,0.05,5,0,23,0.012810930670895995,55.79543528015371
final_lr005_seed5,0.05,5,0,24,0.007913689456157124,55.128208215854805
final_lr005_seed5,0.05,5,0,25,0.013252203532348125,54.27073986155365
final_lr005_seed5,0.05,5,0,26,0.005894286695131505,53.344132049660644
final_lr005_seed5,0.05,5,0,27,0.01032522611792028,52.05602124644067
final_lr005_seed5,0.05,5,0,28,0.010847989361125469,51.38343875571978
final_lr005_seed5,0.05,5,0,29,0.004622317266808594,50.21940377249671
final_lr005_seed5,0.05,5,0,30,0.005824110256822155,49.10157711919913
