run,lr,seed,epoch,k,sv_mass,energy_mass,pa_mean_cos,pa_min_cos,pa_grassmann,cka_main_tofinal,cka_resid_tofinal
final_lr010_seed6,0.1,6,0,1,0.1336233311790859,0.8298597901991756,0.06047834505312876,0.06047834505312876,1.5102810530234445,0.027483076611424496,0.051358984017153615
final_lr010_seed6,0.1,6,0,2,0.16195373833403034,0.8671629624286245,0.0710035671842349,0.021929258082005233,2.121962567197561,0.03449653576706008,0.03254636802063268
final_lr010_seed6,0.1,6,0,4,0.19379308578212667,0.8914835560038878,0.08637980069936352,0.029854267891070894,2.9697279470904308,0.029007980047074233,0.025881334410729054
final_lr010_seed6,0.1,6,0,8,0.23575254975358143,0.9123183070696103,0.12128423716286738,0.0015780460364276487,4.105702182499726,0.030663836281525903,0.00970086198512333
final_lr010_seed6,0.1,6,0,16,0.2929615164937403,0.9315367927291645,0.18881086823536777,0.0004836064783941232,5.554922806734445,0.030919764289405908,0.04083514648057953
final_lr010_seed6,0.1,6,0,32,0.36882724580500403,0.9485307164046092,0.23033606133023854,0.001765951392151791,7.613134129481303,0.031094633395279254,0.056057099751150655
final_lr010_seed6,0.1,6,0,39,0.3947930139495994,0.9530128484750633,0.2522749123692619,0.011210417909047206,8.265465860221681,0.031121900384672902,0.062463804149212036
final_lr010_seed6,0.1,6,0,52,0.4376656048457213,0.959591963414148,0.2873165989998672,0.0005250847833432273,9.293711077388293,0.031158741843423526,0.07532144376146878
final_lr010_seed6,0.1,6,0,64,0.47264653411878066,0.9643374597168983,0.3108888803567662,0.010682722182686849,10.119849159308124,0.031185886784125004,0.08657111134461486
final_lr010_seed6,0.1,6,0,128,0.6157815314470567,0.9794011866341596,0.43984465840692855,0.000496371901619758,12.809500495051894,0.031246646727660348,0.10080564100514249
final_lr010_seed6,0.1,6,0,256,0.8018779411512,0.9922052891688882,0.6367087980392989,0.0005044047283803638,14.55664457396009,0.03127909001816532,0.08884016995169648
final_lr010_seed6,0.1,6,0,512,1.0000000000000007,0.9999999999999981,1.0,1.0,3.1262206422605804e-14,0.03129479886406394,0.9999751516043068
final_lr010_seed6,0.1,6,1,1,0.10675921883305364,0.418076963745152,0.6241163681036702,0.6241163681036702,0.8967962363779306,0.6041562054680312,0.1743183105012095
final_lr010_seed6,0.1,6,1,2,0.17946384019737427,0.6119732530017239,0.44996071936240695,0.25081880385622446,1.5755554176963595,0.49126034476525504,0.11724384498468321
final_lr010_seed6,0.1,6,1,4,0.2726026708561037,0.7725502391687415,0.4632384890673463,0.13878622230808985,2.2014223548076264,0.4268146446619637,0.06490144133253431
final_lr010_seed6,0.1,6,1,8,0.3887434838188968,0.9043648122723265,0.4190979124470583,0.04376302032258333,3.2587059719787286,0.3767063377130971,0.02364464167491065
final_lr010_seed6,0.1,6,1,16,0.4926616670368376,0.9572212783643069,0.40243572570855246,0.005874725225882425,4.69918512831589,0.36999368633702634,0.033158994870818706
final_lr010_seed6,0.1,6,1,32,0.5869061023727324,0.9783030804505501,0.3835644313125164,0.010425289176040756,6.754594711903306,0.3702224780016309,0.04794911185968232
final_lr010_seed6,0.1,6,1,39,0.6136315193711399,0.9820599126033908,0.386632568063072,0.01020919150291191,7.434417158200295,0.3702477013545634,0.053598136147530104
final_lr010_seed6,0.1,6,1,52,0.6524469240654849,0.9863397808380121,0.39941236174792216,0.0008575693807013893,8.477908639263465,0.37027606788392176,0.07091721533310216
final_lr010_seed6,0.1,6,1,64,0.6805958770822386,0.9887683246325896,0.41186125217405795,0.006522913452020706,9.301348712146147,0.37029440784268675,0.0825121451711055
final_lr010_seed6,0.1,6,1,128,0.7799768643107627,0.9946004116915589,0.5085262487984068,0.003943360326938156,11.971532749491903,0.3703315515031272,0.10000181392484919
final_lr010_seed6,0.1,6,1,256,0.8891588634652023,0.9981187160103941,0.6770599192743088,0.004659582076254523,13.691245662221563,0.37034463770730136,0.0910084817337469
