epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
16,logistic_regression,0.9326,0.884,50000,10000,3.772,ok,
16,linear_svm,0.9733,0.8612,10000,10000,4.341,ok,
17,logistic_regression,0.92754,0.877,50000,10000,3.724,ok,
17,linear_svm,0.9676,0.8527,10000,10000,4.43,ok,
18,logistic_regression,0.92844,0.8821,50000,10000,3.438,ok,
18,linear_svm,0.9698,0.8545,10000,10000,4.395,ok,
19,logistic_regression,0.92776,0.8771,50000,10000,3.596,ok,
19,linear_svm,0.9664,0.8516,10000,10000,4.44,ok,
20,logistic_regression,0.93036,0.88,50000,10000,3.878,ok,
20,linear_svm,0.9723,0.8612,10000,10000,4.28,ok,
22,logistic_regression,0.9279,0.8824,50000,10000,3.413,ok,
22,linear_svm,0.971,0.8539,10000,10000,4.478,ok,
24,logistic_regression,0.93682,0.8902,50000,10000,3.643,ok,
24,linear_svm,0.9756,0.8661,10000,10000,4.153,ok,
26,logistic_regression,0.94162,0.896,50000,10000,3.07,ok,
26,linear_svm,0.979,0.8722,10000,10000,4.047,ok,
28,logistic_regression,0.93842,0.8926,50000,10000,3.496,ok,
28,linear_svm,0.9747,0.8669,10000,10000,4.209,ok,
30,logistic_regression,0.938,0.8892,50000,10000,3.799,ok,
30,linear_svm,0.9725,0.8652,10000,10000,4.111,ok,
35,logistic_regression,0.94098,0.8962,50000,10000,3.542,ok,
35,linear_svm,0.9786,0.8751,10000,10000,4.024,ok,
40,logistic_regression,0.94214,0.8914,50000,10000,3.368,ok,
40,linear_svm,0.9772,0.8725,10000,10000,4.005,ok,
45,logistic_regression,0.94946,0.8983,50000,10000,3.149,ok,
45,linear_svm,0.9827,0.8828,10000,10000,3.687,ok,
50,logistic_regression,0.94856,0.9022,50000,10000,2.984,ok,
50,linear_svm,0.982,0.8794,10000,10000,3.682,ok,
60,logistic_regression,0.95528,0.8991,50000,10000,2.89,ok,
60,linear_svm,0.9872,0.8837,10000,10000,3.567,ok,
70,logistic_regression,0.9637,0.9107,50000,10000,2.82,ok,
70,linear_svm,0.9915,0.8979,10000,10000,3.202,ok,
80,logistic_regression,0.96034,0.9035,50000,10000,3.322,ok,
80,linear_svm,0.9874,0.8854,10000,10000,3.351,ok,
90,logistic_regression,0.97286,0.9199,50000,10000,2.324,ok,
90,linear_svm,0.9958,0.9067,10000,10000,2.93,ok,
100,logistic_regression,0.97632,0.9197,50000,10000,1.915,ok,
100,linear_svm,0.9973,0.9054,10000,10000,2.974,ok,
110,logistic_regression,0.97818,0.9177,50000,10000,2.193,ok,
110,linear_svm,0.997,0.905,10000,10000,2.949,ok,
120,logistic_regression,0.98142,0.9207,50000,10000,2.135,ok,
120,linear_svm,0.9974,0.9093,10000,10000,2.561,ok,
130,logistic_regression,0.98844,0.9307,50000,10000,1.282,ok,
130,linear_svm,0.9992,0.9214,10000,10000,2.406,ok,
135,logistic_regression,0.99004,0.9281,50000,10000,1.466,ok,
135,linear_svm,0.9995,0.9204,10000,10000,2.535,ok,
140,logistic_regression,0.99314,0.9314,50000,10000,1.181,ok,
140,linear_svm,1.0,0.9233,10000,10000,2.382,ok,
145,logistic_regression,0.99448,0.9318,50000,10000,0.809,ok,
145,linear_svm,0.9999,0.9293,10000,10000,2.292,ok,
150,logistic_regression,0.9949,0.9314,50000,10000,0.893,ok,
150,linear_svm,1.0,0.9285,10000,10000,2.201,ok,
155,logistic_regression,0.99852,0.9408,50000,10000,0.342,ok,
155,linear_svm,1.0,0.9391,10000,10000,2.076,ok,
160,logistic_regression,0.99854,0.9441,50000,10000,0.255,ok,
160,linear_svm,1.0,0.9438,10000,10000,2.445,ok,
165,logistic_regression,0.9992,0.9452,50000,10000,0.151,ok,
165,linear_svm,1.0,0.9434,10000,10000,1.962,ok,
170,logistic_regression,0.99982,0.9503,50000,10000,0.096,ok,
170,linear_svm,1.0,0.9499,10000,10000,2.389,ok,
175,logistic_regression,0.99998,0.9533,50000,10000,0.088,ok,
175,linear_svm,1.0,0.952,10000,10000,2.006,ok,
180,logistic_regression,1.0,0.9539,50000,10000,0.086,ok,
180,linear_svm,1.0,0.9533,10000,10000,1.826,ok,
185,logistic_regression,1.0,0.9557,50000,10000,0.086,ok,
185,linear_svm,1.0,0.9544,10000,10000,2.0,ok,
190,logistic_regression,1.0,0.9565,50000,10000,0.085,ok,
190,linear_svm,1.0,0.9562,10000,10000,2.11,ok,
195,logistic_regression,1.0,0.9553,50000,10000,0.086,ok,
195,linear_svm,1.0,0.9549,10000,10000,2.214,ok,
200,logistic_regression,1.0,0.9561,50000,10000,0.085,ok,
200,linear_svm,1.0,0.9553,10000,10000,2.23,ok,
