epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
28,0.0477850819158861,0.2425204477596283,0.91558,0.8518,0.173399,0.770644,0.795417,0,0.35646754,-0.44798,0.59262834,0.36863561,0.08914,0.9073,0.8914,0.8976,0.9005,,0.0615202,0.08939684,0.92333015,36.64352375,0.0,36643523748086.85,500,50,1,0.04630000000000001,0.9517465645651946,0.06159999999999999,0.9350676597083813,0.056400000000000006,0.9415713836148116,0.05230000000000001,0.9446134480226581,,
30,0.0474506893940153,0.2340607192611694,0.91956,0.8817,0.157936,0.77751,0.800936,0,0.34743326,-0.459129,0.63984521,0.34456128,0.04592,0.9084,0.8988,0.9007,0.9014,,0.05946687,0.09054751,0.92846465,40.19255155,0.0,40192551546293.31,500,50,1,0.04520000000000002,0.9529004510647225,0.054199999999999915,0.942830168887024,0.053300000000000014,0.9448232455680268,0.0514,0.9455575369768173,,
35,0.0465185506750986,0.2226472878265381,0.9237,0.8532,0.157788,0.769013,0.789272,0,0.36433349,-0.438501,0.5953705,0.3443513,0.06048,0.9044,0.8909,0.8927,0.895,,0.04520179,0.08459997,0.93169026,35.89349567,0.0,35893495670301.95,500,50,1,0.04920000000000002,0.9487045001573481,0.06209999999999993,0.9345431658449596,0.06129999999999991,0.9364313437532781,0.05779999999999996,0.9388440155250184,,
40,0.0454537429356256,0.2126549850559234,0.92648,0.8667,0.187719,0.782457,0.79526,0,0.32865247,-0.483263,0.57314492,0.31747934,0.05556,0.9101,0.8988,0.8973,0.8978,,0.06807729,0.07623591,0.93039469,35.79840809,0.0,35798408093589.68,500,50,1,0.04349999999999998,0.9546837302003567,0.054199999999999915,0.942830168887024,0.05669999999999997,0.9412566872967586,0.05499999999999994,0.9417811811601804,,
45,0.0442628310693947,0.1976329507160187,0.93296,0.8802,0.194241,0.800192,0.808187,0,0.34199854,-0.465976,0.53630104,0.30274704,0.04182,0.913,0.9017,0.8974,0.8992,,0.07591954,0.06739193,0.94250344,34.90384601,0.0,34903846008884.93,500,50,1,0.04059999999999997,0.9577257946082031,0.05130000000000001,0.9458722332948704,0.056599999999999984,0.941361586069443,0.05359999999999998,0.9432497639777614,,
50,0.0429531574440797,0.1946548683881759,0.93306,0.8779,0.154424,0.802969,0.808737,0,0.29375597,-0.532013,0.60633322,0.30611489,0.04648,0.9189,0.9076,0.9074,0.9081,,0.03464407,0.07379879,0.9351513,37.48578556,0.0,37485785555546.38,500,50,1,0.03469999999999995,0.9639148221965803,0.045399999999999996,0.9520612608832476,0.046599999999999975,0.9518514633378788,0.04469999999999996,0.9525857547466694,,
60,0.0400105056331471,0.1692146192836761,0.9416,0.8728,0.206054,0.788486,0.796553,0,0.32265679,-0.491259,0.53501002,0.29305447,0.03666,0.914,0.9017,0.9005,0.9021,,0.06541657,0.05247373,0.95260569,33.5798916,0.0,33579891601247.56,500,50,1,0.03959999999999997,0.9587747823350466,0.05130000000000001,0.9458722332948704,0.05349999999999999,0.9446134480226581,0.05069999999999997,0.9462918283856079,,
70,0.0366982453565143,0.1501342611074447,0.94856,0.9011,0.194927,0.83295,0.836373,0,0.24883772,-0.604084,0.46210142,0.25598902,0.0198,0.9217,0.9134,0.9131,0.9143,,0.03522841,0.0486482,0.9557107,37.36365197,0.0,37363651967385.79,500,50,1,0.03190000000000004,0.9668519878317423,0.03959999999999997,0.9581453896989405,0.040899999999999936,0.9578306933808874,0.03849999999999998,0.9590894786530997,,
80,0.0330979354549537,0.1402587541437149,0.95288,0.9045,0.133012,0.85098,0.851426,0,0.21530135,-0.666953,0.44329575,0.24574484,0.02856,0.9275,0.9195,0.9202,0.9224,,0.02598939,0.05005462,0.95471541,38.58411107,0.0,38584111070659.6,500,50,1,0.026100000000000012,0.9729361166474352,0.033499999999999974,0.9645442148326864,0.03379999999999994,0.9652785062414769,0.030399999999999983,0.9675862792405329,,
90,0.0292982275069852,0.1184116347312927,0.95942,0.9116,0.129749,0.854984,0.852578,0,0.20985129,-0.678088,0.36516732,0.22049511,0.01766,0.9256,0.9167,0.919,0.9191,,0.02681267,0.04421725,0.95695807,37.64933438,0.0,37649334375816.79,500,50,1,0.028000000000000025,0.9709430399664324,0.0363,0.9616070491975243,0.03499999999999992,0.9640197209692647,0.03369999999999995,0.964124619741949,,
100,0.0253926829327955,0.1014189485311508,0.96602,0.9127,0.13366,0.866391,0.86211,0,0.19249579,-0.715579,0.369499,0.21910855,0.01162,0.927,0.9219,0.9211,0.9227,,0.02790501,0.03688494,0.96324994,37.21542044,0.0,37215420442602.88,500,50,1,0.026599999999999957,0.9724116227840134,0.031099999999999905,0.9670617853771111,0.03289999999999993,0.9662225951956362,0.030100000000000016,0.9679009755585859,,
110,0.0214774692015604,0.089576763215065,0.9689,0.9087,0.138585,0.861796,0.856269,0,0.17533387,-0.756134,0.38920124,0.22697653,0.01218,0.9242,0.9213,0.9202,0.9217,,0.0251102,0.02850655,0.96879894,39.63137824,0.0,39631378244561.92,500,50,1,0.02939999999999998,0.9694744571488514,0.03169999999999995,0.9664323927410049,0.03379999999999994,0.9652785062414769,0.031100000000000017,0.9668519878317423,,
120,0.0176489918691924,0.0646774908232688,0.97864,0.9233,0.153758,0.894882,0.889331,0,0.13511873,-0.869284,0.31941266,0.19052663,0.0041,0.9299,0.9272,0.9278,0.9294,,0.03394785,0.02191884,0.97655981,38.14143827,0.0,38141438271162.34,500,50,1,0.023700000000000054,0.9754536871918598,0.025799999999999934,0.9726214203293821,0.0262,0.9732508129654882,0.023399999999999976,0.974929193328438,,
130,0.0140015207536021,0.0471664165210723,0.98436,0.9115,0.132486,0.900016,0.895883,0,0.12946548,-0.887846,0.26698114,0.20613162,0.01146,0.9288,0.9237,0.926,0.9252,,0.02361363,0.01997408,0.97814621,37.29657151,0.0,37296571514205.055,500,50,1,0.024800000000000044,0.9742998006923318,0.029299999999999993,0.9689499632854295,0.027999999999999914,0.9713626350571698,0.027599999999999958,0.970523444875695,,
140,0.010624868698918,0.027952616661787,0.99162,0.9331,0.110051,0.926357,0.924558,0,0.08730929,-1.05894,0.19681513,0.16382799,0.00116,0.9379,0.9355,0.9374,0.9375,,0.01919074,0.01014824,0.98960883,36.33785637,0.0,36337856371532.14,500,50,1,0.015700000000000047,0.9838455890066086,0.01749999999999996,0.981328018462184,0.016599999999999948,0.9833210951431868,0.01529999999999998,0.9834259939158712,,
150,0.0076021800851921,0.0131213179132342,0.99614,0.9405,0.083737,0.951202,0.949895,0,0.05821813,-1.234942,0.17205072,0.16340896,0.00024,0.9423,0.9432,0.9435,0.944,,0.01126037,0.00661358,0.99345631,36.11853084,0.0,36118530837254.26,500,50,1,0.011299999999999977,0.9884611350047204,0.00979999999999992,0.9894052239588796,0.010499999999999954,0.9897199202769327,0.00880000000000003,0.9902444141403545,,
160,0.0050078835378227,0.0051946671835705,0.999,0.948,0.055259,0.980929,0.980853,0,0.03256663,-1.487227,0.17350599,0.16217063,4e-05,0.9471,0.9472,0.948,0.9477,,0.00737837,0.0029635,0.99722528,35.16255737,0.0,35162557365578.88,500,50,1,0.00649999999999995,0.9934962760935697,0.005799999999999916,0.9936011748662541,0.006000000000000005,0.9944403650477288,0.005099999999999993,0.9941256687296758,,
170,0.0029058592477826,0.0019257361419498,0.99992,0.9514,0.018663,0.995721,0.995574,1,0.01896862,-1.721964,0.17369639,0.16307672,0.0,0.9516,0.9505,0.9515,0.9516,,0.00256429,0.00084274,0.99920454,34.82728247,0.0,34827282466396.1,500,50,1,0.0020000000000000018,0.9982167208643659,0.0024999999999999467,0.9970628343648379,0.0024999999999999467,0.9981118220916815,0.0011999999999999789,0.9982167208643659,,
180,0.0013478660293113,0.0017784756180644,0.99986,0.9532,0.004488,0.998684,0.998852,1,0.01471307,-1.832297,0.17881773,0.16305056,0.0,0.9531,0.9526,0.9535,0.953,,0.00068941,0.00052892,0.99961379,34.42051694,0.0,34420516940511.24,500,50,1,0.000500000000000056,0.9997902024546312,0.00039999999999995595,0.9992657085912094,0.0004999999999999449,1.0002097975453688,-0.00019999999999997797,0.9996853036819469,,
190,0.0003722668461306,0.0016298526694253,0.99994,0.9538,0.000979,0.999322,0.999322,1,0.01357967,-1.867111,0.1781075,0.16508654,0.0,0.9533,0.9527,0.9537,0.9535,,0.00024349,0.00058006,0.99941994,34.33658067,0.0,34336580674541.367,500,50,1,0.00029999999999996696,1.0,0.00029999999999996696,0.9993706073638938,0.00029999999999996696,1.0004195950907373,-0.0007000000000000339,1.0002097975453688,,
200,3.084187958485309e-06,0.0015584392380714,0.99998,0.9533,0.000678,1.0,,1,0.01351166,-1.869291,0.1779558,0.16585862,0.0,0.9536,0.953,0.954,0.9528,,0.00058006,-0.0,,34.11424783,0.0,34114247832951.96,500,50,1,0.0,1.0003146963180531,0.0,0.9996853036819469,0.0,1.0007342914087904,0.0,0.9994755061365781,,
