run,lr,seed,epoch,k,sv_mass,energy_mass,pa_mean_cos,pa_min_cos,pa_grassmann,cka_main_tofinal,cka_resid_tofinal
final_lr010_seed3,0.1,3,0,1,0.1653293050805345,0.8853692831553047,0.05722944429560949,0.05722944429560949,1.5135355966321793,0.07157723686708824,0.0651354342548834
final_lr010_seed3,0.1,3,0,2,0.19029134893233124,0.9055522521739717,0.05999924056872843,0.01858113355176522,2.1372716266897034,0.060145188524741856,0.039683798465194056
final_lr010_seed3,0.1,3,0,4,0.22658089733487205,0.9270956719456529,0.086023812353275,0.032387087521667454,2.9709781812582716,0.0687634470369323,0.02173319154722293
final_lr010_seed3,0.1,3,0,8,0.2719328302586934,0.9442775114514564,0.11253283551146512,0.0031748122001929256,4.129018095465153,0.060975430875559074,0.011045553252167937
final_lr010_seed3,0.1,3,0,16,0.32551730690768266,0.9560180105698531,0.18029290836494943,0.008282482630564716,5.587305971602182,0.06262393744107246,0.039596762486695705
final_lr010_seed3,0.1,3,0,32,0.3984973163250175,0.9669508709213442,0.22674332878210304,0.0012414158670323188,7.6309775926529495,0.06274641103989224,0.05492205986605437
final_lr010_seed3,0.1,3,0,39,0.4237254232964079,0.9698989651952838,0.24427870037428007,0.002858077813299552,8.3154556722151,0.06276064851049866,0.06256996092887192
final_lr010_seed3,0.1,3,0,52,0.465244412792467,0.9742007870135808,0.2776851046036766,0.003698939291990378,9.360902024551644,0.0627846959105231,0.07638789079585737
final_lr010_seed3,0.1,3,0,64,0.49923869690884043,0.9773235206668217,0.3056817393918959,0.0006368763639825698,10.159528815025197,0.06280114233345406,0.08840265219346168
final_lr010_seed3,0.1,3,0,128,0.6374353333107756,0.987121568822285,0.42894204486879467,0.002083428612360096,12.939216595102137,0.06283475854475856,0.10407150911417032
final_lr010_seed3,0.1,3,0,256,0.8147364323866518,0.9952357340187299,0.6305727754589654,0.0013044802693676376,14.671571373686083,0.06285446362491305,0.09055262226208963
final_lr010_seed3,0.1,3,0,512,1.0000000000000002,1.0000000000000004,1.0,1.0,3.1416267900144456e-14,0.06286422278023712,0.9999743718521943
final_lr010_seed3,0.1,3,1,1,0.09492598885080662,0.356513598112044,0.47198126241590205,0.47198126241590205,1.0792595705868822,0.25185335104025,0.12588987432712567
final_lr010_seed3,0.1,3,1,2,0.17048961951691607,0.5824215263720925,0.4203462300570123,0.19141017365051136,1.626712712262841,0.3379170687406564,0.11992647438730725
final_lr010_seed3,0.1,3,1,4,0.2671097224717645,0.7677411324935173,0.47931856552265895,0.13084267768082217,2.166727955227054,0.3554522377401684,0.05473552736884525
final_lr010_seed3,0.1,3,1,8,0.37722040447065824,0.8937195591774361,0.43003297539996194,0.026533696959030746,3.230855174661733,0.31056661578864797,0.03069637361214594
final_lr010_seed3,0.1,3,1,16,0.48171524382565006,0.952736113353443,0.41671124914476515,0.012080387001533337,4.636982264896036,0.30583400191801785,0.033987843153329915
final_lr010_seed3,0.1,3,1,32,0.5776307371434074,0.976590309838753,0.3727771314140028,0.004531176970723825,6.819410101432977,0.30619042052503953,0.0498675902167334
final_lr010_seed3,0.1,3,1,39,0.6038709747385826,0.9805003843722182,0.3729053220939221,0.0061923925581966,7.5224603016306615,0.30623992969413144,0.05845465570742353
final_lr010_seed3,0.1,3,1,52,0.6421803820168936,0.9849950144113693,0.37411691937718144,0.014047270224267093,8.676603354196317,0.3062839150648385,0.074449765960777
final_lr010_seed3,0.1,3,1,64,0.6700385535277588,0.9875614728576335,0.37973109517086634,0.002527949999608022,9.579014322265502,0.3063099044273199,0.08638708528120947
final_lr010_seed3,0.1,3,1,128,0.768475696183702,0.9937397707614093,0.4743341712823813,0.010338357760704603,12.392360853148404,0.30635956139949466,0.10724648754994652
final_lr010_seed3,0.1,3,1,256,0.8791874042732861,0.9976238210365128,0.6546581338952799,0.0008671604799940586,14.156582022121665,0.30637542288606834,0.09341373572758983
final_lr010_seed3,0.1,3,1,512,0.9999999999999992,1.0000000000000018,1.0,1.0,3.140656729748495e-14,0.30638320482652864,0.9999681889313489
final_lr010_seed3,0.1,3,2,1,0.0700055306436868,0.26903885709398817,0.7099533727571944,0.7099533727571944,0.7813643281496959,0.644270306525747,0.3094439136188427
final_lr010_seed3,0.1,3,2,2,0.13136211665757913,0.4757065917102045,0.6153983891294114,0.4857944251090254,1.2901011864604195,0.5596097177924073,0.23564387346249643
final_lr010_seed3,0.1,3,2,4,0.22626976815204583,0.7262852907411859,0.6549140763604063,0.5886773954693081,1.715307843265917,0.541766738628121,0.18063473093533078
final_lr010_seed3,0.1,3,2,8,0.3230686074688459,0.8586447378113864,0.5431346801032173,0.008464491975419078,2.8627306128576087,0.4652457928855543,0.01800743105995943
final_lr010_seed3,0.1,3,2,16,0.4205407859613534,0.9273040450898629,0.49595614759812523,0.06662401016410283,4.277421245398337,0.4577935488017368,0.04327009509637148
final_lr010_seed3,0.1,3,2,32,0.5146593500691933,0.9589796603271296,0.4129410478070269,0.0037282968148149463,6.579506955030819,0.4582471836107772,0.061254001327942155
final_lr010_seed3,0.1,3,2,39,0.5422162749793059,0.9649430486238124,0.40186333163938986,0.01162389224744449,7.338381690766908,0.4583170751351781,0.06870117474199655
final_lr010_seed3,0.1,3,2,52,0.5845939380648707,0.9725670510614617,0.40108303430850195,0.0019793203955335062,8.476509298152324,0.4583828037717061,0.08597613113281473
final_lr010_seed3,0.1,3,2,64,0.6162118456191565,0.9771523962830493,0.41465281217500827,0.007335332019040314,9.282172258994304,0.4584308278796891,0.09549797759710366
final_lr010_seed3,0.1,3,2,128,0.7280131751477718,0.9882090005091081,0.4893648927354643,0.001499362434337306,12.206264404178542,0.45849977616474535,0.11224739070978232
final_lr010_seed3,0.1,3,2,256,0.855396435787945,0.9953367517077782,0.6545607294601612,0.0020299375456063577,14.15800745772089,0.45852637873777125,0.09677262314944522
final_lr010_seed3,0.1,3,2,512,1.0000000000000016,0.9999999999999988,1.0,1.0,3.1394739141730244e-14,0.45853981283109585,0.9999472837239276
final_lr010_seed3,0.1,3,3,1,0.06759000499634135,0.27725556765811266,0.6863505756393555,0.6863505756393555,0.8143372050277201,0.6851157097040314,0.3982884593496835
final_lr010_seed3,0.1,3,3,2,0.12232567621209035,0.4590816641797121,0.557586893715741,0.4170468858130407,1.3920515614763918,0.5704225287275416,0.3061014507274074
final_lr010_seed3,0.1,3,3,4,0.2036703897540023,0.6616746734811406,0.5118096252785693,0.045814480099733934,2.108832182639847,0.5614615951323237,0.2079327780416257
final_lr010_seed3,0.1,3,3,8,0.3093965928665601,0.840710935906317,0.5791148755129885,0.05799152573766783,2.7319873333694358,0.5280254646980214,0.02219497362471406
final_lr010_seed3,0.1,3,3,16,0.40632747526985086,0.9160813563311382,0.5224271074583113,0.050148361867328996,4.1517138267628315,0.5208271765285892,0.050839586384036684
final_lr010_seed3,0.1,3,3,32,0.5025060200053422,0.9522931037200185,0.43668036960168094,0.009105440108683728,6.430026428827897,0.5214272703365512,0.06680098431244963
final_lr010_seed3,0.1,3,3,39,0.5309403609801734,0.959319898463483,0.42963275424393516,0.007759770882032662,7.143882725232412,0.5215093227601241,0.07855312295037628
final_lr010_seed3,0.1,3,3,52,0.5741844886933934,0.9680917410164409,0.42229721076314974,0.0012312757333958876,8.306152854094298,0.521603563362349,0.08951811954215246
final_lr010_seed3,0.1,3,3,64,0.6068470572952566,0.973503319060484,0.4257401610611311,0.007510226586090968,9.18373593104273,0.5216323762772719,0.10217524356913776
final_lr010_seed3,0.1,3,3,128,0.7216881632406527,0.9863924863809191,0.49696453432964793,0.0018016877264719585,12.10677965448015,0.5217029284989976,0.11631174942873224
final_lr010_seed3,0.1,3,3,256,0.8516550399301037,0.9945976535149577,0.6639704654510618,0.004759921140181408,13.950059673864105,0.5217279218243024,0.09859489363928262
final_lr010_seed3,0.1,3,3,512,0.9999999999999982,1.0000000000000009,1.0,1.0,3.160189791617696e-14,0.5217422081519677,0.9999692046735854
final_lr010_seed3,0.1,3,4,1,0.07115000366527989,0.292773508433278,0.6619295481446203,0.6619295481446203,0.847406262108772,0.7169567935544326,0.5028235560760338
final_lr010_seed3,0.1,3,4,2,0.12701183540774963,0.47324652114304216,0.6388763035775741,0.6049765418832934,1.2417635279458643,0.6814868734921614,0.4672432844035138
final_lr010_seed3,0.1,3,4,4,0.20756909774660656,0.6616654556945915,0.6062802168180824,0.344378229311673,1.8517153180568608,0.6263049849550656,0.30457095990935223
final_lr010_seed3,0.1,3,4,8,0.32033082273759694,0.8515287422601305,0.6287416159683483,0.2878529414930995,2.5363183208449365,0.5979584733967908,0.059415624893856
final_lr010_seed3,0.1,3,4,16,0.4144835094306544,0.9211268697075511,0.5332984138256744,0.06268090467077264,4.10845961467466,0.5887409469952196,0.0638224443861893
final_lr010_seed3,0.1,3,4,32,0.5109859247869425,0.9557766294680077,0.46748333443680035,0.02994532602688884,6.231139434181837,0.5891693336573534,0.0774626462523843
final_lr010_seed3,0.1,3,4,39,0.5402361578607933,0.9628582807873219,0.44739340641683556,0.011656998127357583,7.025599497003065,0.5892210565701507,0.08623730278070825
final_lr010_seed3,0.1,3,4,52,0.5834167182054611,0.9712075528371019,0.44358736260677273,0.0063151928693212685,8.137907632777377,0.5892976717709479,0.10012385168078788
final_lr010_seed3,0.1,3,4,64,0.615261499505082,0.9761090824422057,0.4425433840574836,0.0007046328238102269,9.03575378540421,0.5893406111048396,0.11087549367403739
final_lr010_seed3,0.1,3,4,128,0.72626784257669,0.987582915564572,0.4996351626123964,0.007126381527917904,12.068061665179943,0.5893936663495235,0.12069971643575797
final_lr010_seed3,0.1,3,4,256,0.8522364692434231,0.9949171741113082,0.664651787523963,0.0014914350877246988,13.933473080427317,0.5894156483583971,0.10179286414832751
final_lr010_seed3,0.1,3,4,512,0.9999999999999998,1.0000000000000022,1.0,1.0,3.1375071411646646e-14,0.5894273944885438,0.9999685922252585
final_lr010_seed3,0.1,3,5,1,0.06972873726672082,0.2789785214648116,0.6388462193193997,0.6388462193193997,0.8777987094563997,0.5937460208924444,0.5029233167917347
final_lr010_seed3,0.1,3,5,2,0.12120419504059494,0.4310149300794224,0.47589022104001266,0.21064783448262983,1.5451334514834525,0.5476602201479517,0.3648720160614982
final_lr010_seed3,0.1,3,5,4,0.20963845406674683,0.6563569710345792,0.6803078127192944,0.522500125101534,1.6501469005630354,0.6636543302742853,0.4250005121593503
final_lr010_seed3,0.1,3,5,8,0.32726381870336513,0.8596352654660259,0.6596063995045054,0.34280739664006377,2.420758309759765,0.6212709812698841,0.07604120234088055
final_lr010_seed3,0.1,3,5,16,0.4180755592724712,0.9238293844601436,0.5586621133736787,0.03249604257067686,3.9934181129822,0.6125529850235772,0.07487326868916708
final_lr010_seed3,0.1,3,5,32,0.5124273400916161,0.9565228933762133,0.4940061671490205,0.03549413727563568,6.065202329273623,0.6129603297630722,0.08504917186836981
final_lr010_seed3,0.1,3,5,39,0.5415241550558016,0.9634777214845605,0.46985706944628386,0.0011203037022506296,6.876110757057244,0.6130141611362117,0.09236640726112422
final_lr010_seed3,0.1,3,5,52,0.5845991279993535,0.9717269312586094,0.4702749597961287,0.028088422404114768,7.923547026642335,0.6130712333003602,0.10903180798892081
final_lr010_seed3,0.1,3,5,64,0.6160746621242235,0.9764824780690744,0.46573799444958186,0.0035276845460073375,8.835504332467412,0.6131058832406133,0.11991055672075146
final_lr010_seed3,0.1,3,5,128,0.7261417028698931,0.987678866222028,0.5159467619828048,0.0010218133203935245,11.862076991299917,0.6131587265220279,0.12589074616645207
final_lr010_seed3,0.1,3,5,256,0.8520333870093252,0.9949415569808306,0.6690789639703664,0.0020476486332247617,13.843911476224932,0.6131798552474327,0.1039816348027412
final_lr010_seed3,0.1,3,5,512,0.9999999999999994,0.9999999999999993,1.0,1.0,3.147904570658123e-14,0.6131911858573079,0.9999573547504303
final_lr010_seed3,0.1,3,6,1,0.06360407094684381,0.24553863360435368,0.7733308881789966,0.7733308881789966,0.686718133052961,0.8009106296421522,0.5965497423725964
final_lr010_seed3,0.1,3,6,2,0.11319330982650348,0.39479226043157417,0.659249596486267,0.5271693255170787,1.2099680927165588,0.7151937796383517,0.5272421336717922
