run,lr,seed,epoch,k,sv_mass,energy_mass,pa_mean_cos,pa_min_cos,pa_grassmann,cka_main_tofinal,cka_resid_tofinal
final_lr020_seed3,0.2,3,0,1,0.1653293050805345,0.8853692831553047,0.003688894047658934,0.003688894047658934,1.567107424380812,0.07046801337829606,0.06668389760600606
final_lr020_seed3,0.2,3,0,2,0.19029134893233124,0.9055522521739717,0.033832846724506566,0.022993718104412173,2.173636765335471,0.05951889939677593,0.0412235650366558
final_lr020_seed3,0.2,3,0,4,0.22658089733487205,0.9270956719456529,0.08092925921849584,0.0026842057974895282,2.9817975679442057,0.05455112942205406,0.02789124558999598
final_lr020_seed3,0.2,3,0,8,0.2719328302586934,0.9442775114514564,0.09960722194498038,0.0024006875447385527,4.1652931462130605,0.06561994299291277,0.01194902692583671
final_lr020_seed3,0.2,3,0,16,0.32551730690768266,0.9560180105698531,0.18305814153578315,0.009136977706755558,5.577292369593636,0.0681673237103998,0.038454002342091904
final_lr020_seed3,0.2,3,0,32,0.3984973163250175,0.9669508709213442,0.23504508101964822,0.0018346307583525648,7.581452617251352,0.06831061908356202,0.05435025873602979
final_lr020_seed3,0.2,3,0,39,0.4237254232964079,0.9698989651952838,0.24925561815845973,0.006946604177666127,8.280437242471931,0.06833202468744481,0.06465902487351691
final_lr020_seed3,0.2,3,0,52,0.465244412792467,0.9742007870135808,0.2811257382954897,0.003655770226574352,9.330447892302235,0.06835966519424018,0.07710985823638414
final_lr020_seed3,0.2,3,0,64,0.49923869690884043,0.9773235206668217,0.3109431496964393,0.0010790067660711694,10.115030514754324,0.06837730442784198,0.08612123325819034
final_lr020_seed3,0.2,3,0,128,0.6374353333107756,0.987121568822285,0.43503814384669304,0.0019416057477407826,12.869540649894995,0.06842015222115731,0.0989933285700687
final_lr020_seed3,0.2,3,0,256,0.8147364323866518,0.9952357340187299,0.6309271382989868,0.002168057602287949,14.68179730379204,0.06844084483307358,0.0859309292629163
final_lr020_seed3,0.2,3,0,512,1.0000000000000002,1.0000000000000004,1.0,1.0,3.1344836481000044e-14,0.06845114567208978,0.9999851690499543
final_lr020_seed3,0.2,3,1,1,0.2272515636996342,0.4987209051525868,0.36231676192474127,0.36231676192474127,1.2000439812043293,0.499384343885127,0.10427040675517608
