epoch,probe_name,train_acc,test_acc,n_train,n_test,fit_seconds,status,error_message
17,rbf_svm,0.877,0.839,10000,10000,1.707,ok,
17,random_forest,1.0,0.8359,50000,10000,3.192,ok,
18,logistic_regression,0.88858,0.8447,50000,10000,17.326,ok,
18,linear_svm,0.9358,0.8083,10000,10000,9.265,ok,
18,rbf_svm,0.873,0.8317,10000,10000,1.874,ok,
18,random_forest,1.0,0.8241,50000,10000,3.358,ok,
19,logistic_regression,0.8896,0.8432,50000,10000,14.068,ok,
19,linear_svm,0.9391,0.8116,10000,10000,6.647,ok,
19,rbf_svm,0.8735,0.8284,10000,10000,1.759,ok,
19,random_forest,1.0,0.8275,50000,10000,3.381,ok,
20,logistic_regression,0.89342,0.8506,50000,10000,10.2,ok,
20,linear_svm,0.9447,0.8217,10000,10000,6.456,ok,
20,rbf_svm,0.878,0.8369,10000,10000,1.679,ok,
20,random_forest,1.0,0.8346,50000,10000,3.13,ok,
22,logistic_regression,0.89478,0.8484,50000,10000,8.956,ok,
22,linear_svm,0.9412,0.818,10000,10000,6.648,ok,
22,rbf_svm,0.8753,0.8349,10000,10000,1.762,ok,
22,random_forest,1.0,0.8317,50000,10000,3.281,ok,
24,logistic_regression,0.8975,0.8492,50000,10000,8.566,ok,
24,linear_svm,0.9498,0.8199,10000,10000,6.927,ok,
24,rbf_svm,0.8766,0.8337,10000,10000,1.698,ok,
24,random_forest,1.0,0.8318,50000,10000,3.196,ok,
26,logistic_regression,0.90508,0.8612,50000,10000,9.223,ok,
26,linear_svm,0.9537,0.8288,10000,10000,6.218,ok,
26,rbf_svm,0.8884,0.8465,10000,10000,1.535,ok,
26,random_forest,1.0,0.8425,50000,10000,3.294,ok,
28,logistic_regression,0.90422,0.8633,50000,10000,9.178,ok,
28,linear_svm,0.9531,0.8317,10000,10000,6.313,ok,
28,rbf_svm,0.8857,0.8459,10000,10000,1.483,ok,
28,random_forest,1.0,0.851,50000,10000,3.231,ok,
30,logistic_regression,0.90362,0.8537,50000,10000,7.706,ok,
30,linear_svm,0.9487,0.8245,10000,10000,6.351,ok,
30,rbf_svm,0.8809,0.8381,10000,10000,1.545,ok,
30,random_forest,1.0,0.8386,50000,10000,3.479,ok,
35,logistic_regression,0.89886,0.8542,50000,10000,8.863,ok,
35,linear_svm,0.9482,0.8253,10000,10000,6.255,ok,
35,rbf_svm,0.8761,0.8348,10000,10000,1.559,ok,
35,random_forest,1.0,0.8347,50000,10000,3.145,ok,
40,logistic_regression,0.89098,0.85,50000,10000,8.089,ok,
40,linear_svm,0.9391,0.8138,10000,10000,7.393,ok,
40,rbf_svm,0.8673,0.8251,10000,10000,1.789,ok,
40,random_forest,1.0,0.8215,50000,10000,3.316,ok,
45,logistic_regression,0.90966,0.8651,50000,10000,8.938,ok,
45,linear_svm,0.9555,0.8379,10000,10000,6.059,ok,
45,rbf_svm,0.8879,0.8512,10000,10000,1.462,ok,
45,random_forest,1.0,0.8507,50000,10000,3.106,ok,
50,logistic_regression,0.90944,0.8664,50000,10000,7.411,ok,
50,linear_svm,0.9566,0.8368,10000,10000,6.281,ok,
50,rbf_svm,0.887,0.8464,10000,10000,1.437,ok,
50,random_forest,1.0,0.8454,50000,10000,3.104,ok,
60,logistic_regression,0.91884,0.8774,50000,10000,9.09,ok,
60,linear_svm,0.9605,0.8481,10000,10000,6.168,ok,
60,rbf_svm,0.898,0.8613,10000,10000,1.247,ok,
60,random_forest,1.0,0.8594,50000,10000,3.062,ok,
70,logistic_regression,0.91842,0.8673,50000,10000,10.085,ok,
70,linear_svm,0.9609,0.8471,10000,10000,7.881,ok,
70,rbf_svm,0.8916,0.8512,10000,10000,1.478,ok,
70,random_forest,1.0,0.8497,50000,10000,3.291,ok,
80,logistic_regression,0.92888,0.8814,50000,10000,10.065,ok,
80,linear_svm,0.9688,0.8565,10000,10000,5.066,ok,
80,rbf_svm,0.904,0.8619,10000,10000,1.158,ok,
80,random_forest,1.0,0.8613,50000,10000,3.219,ok,
90,logistic_regression,0.93174,0.8841,50000,10000,11.332,ok,
90,linear_svm,0.9722,0.8621,10000,10000,5.043,ok,
90,rbf_svm,0.9054,0.8694,10000,10000,1.141,ok,
90,random_forest,1.0,0.8704,50000,10000,3.353,ok,
100,logistic_regression,0.94678,0.8946,50000,10000,16.133,ok,
100,linear_svm,0.9812,0.8789,10000,10000,4.623,ok,
100,rbf_svm,0.9238,0.882,10000,10000,0.975,ok,
100,random_forest,1.0,0.8837,50000,10000,3.361,ok,
110,logistic_regression,0.94544,0.8901,50000,10000,15.838,ok,
110,linear_svm,0.9805,0.8704,10000,10000,4.431,ok,
110,rbf_svm,0.9192,0.8735,10000,10000,1.058,ok,
110,random_forest,1.0,0.8763,50000,10000,3.257,ok,
120,logistic_regression,0.9566,0.9011,50000,10000,9.991,ok,
120,linear_svm,0.9873,0.8852,10000,10000,4.044,ok,
120,rbf_svm,0.9357,0.8881,10000,10000,0.785,ok,
120,random_forest,1.0,0.8891,50000,10000,3.149,ok,
130,logistic_regression,0.97068,0.9144,50000,10000,17.697,ok,
130,linear_svm,0.9936,0.9008,10000,10000,3.623,ok,
130,rbf_svm,0.9541,0.9013,10000,10000,0.642,ok,
130,random_forest,1.0,0.9011,50000,10000,3.282,ok,
140,logistic_regression,0.98032,0.9186,50000,10000,9.252,ok,
140,linear_svm,0.9975,0.9104,10000,10000,3.406,ok,
140,rbf_svm,0.9689,0.9128,10000,10000,0.552,ok,
140,random_forest,1.0,0.9141,50000,10000,3.115,ok,
150,logistic_regression,0.98314,0.9171,50000,10000,7.458,ok,
150,linear_svm,0.9989,0.9081,10000,10000,3.703,ok,
150,rbf_svm,0.9705,0.9091,10000,10000,0.506,ok,
150,random_forest,1.0,0.9112,50000,10000,3.28,ok,
160,logistic_regression,0.99254,0.9243,50000,10000,3.912,ok,
160,linear_svm,1.0,0.922,10000,10000,2.753,ok,
160,rbf_svm,0.9863,0.9189,10000,10000,0.356,ok,
160,random_forest,1.0,0.9209,50000,10000,2.915,ok,
170,logistic_regression,0.99836,0.9343,50000,10000,1.345,ok,
170,linear_svm,1.0,0.9329,10000,10000,2.49,ok,
170,rbf_svm,0.9958,0.935,10000,10000,0.235,ok,
170,random_forest,1.0,0.9352,50000,10000,2.431,ok,
180,logistic_regression,0.9999,0.9453,50000,10000,0.305,ok,
180,linear_svm,1.0,0.9432,10000,10000,2.348,ok,
180,rbf_svm,0.9999,0.9444,10000,10000,0.179,ok,
180,random_forest,1.0,0.9438,50000,10000,1.509,ok,
190,logistic_regression,1.0,0.9474,50000,10000,0.584,ok,
190,linear_svm,1.0,0.9474,10000,10000,2.677,ok,
190,rbf_svm,1.0,0.9475,10000,10000,0.158,ok,
190,random_forest,1.0,0.9475,50000,10000,1.29,ok,
200,logistic_regression,1.0,0.9483,50000,10000,0.609,ok,
200,linear_svm,1.0,0.9486,10000,10000,2.529,ok,
200,rbf_svm,1.0,0.9483,10000,10000,0.17,ok,
200,random_forest,1.0,0.9478,50000,10000,1.214,ok,
