run_name,lr,seed,epoch,threshold_mode,threshold_value,k_main,d_total,k_fraction,singular_sum_total,singular_energy_total,main_singular_mass,main_energy_mass,residual_singular_mass,residual_energy_mass,effective_rank_singular,effective_rank_energy
final_lr020_seed3,0.2,3,0,singular_mass,0.8,243,512,0.474609375,14934.744140625,6886058.5,0.8001916408538818,0.9947085380554199,0.19980835914611816,0.005291461944580078,204.34522997478155,2.2940264679794966
final_lr020_seed3,0.2,3,1,singular_mass,0.8,10,512,0.01953125,906.5245361328125,85097.1953125,0.8034375309944153,0.9894187450408936,0.19656246900558472,0.010581254959106445,19.459616131886676,4.886073739840113
final_lr020_seed3,0.2,3,2,singular_mass,0.8,33,512,0.064453125,1734.982666015625,160362.125,0.801289975643158,0.9947429299354553,0.19871002435684204,0.005257070064544678,49.183601475034756,6.940464829377276
final_lr020_seed3,0.2,3,3,singular_mass,0.8,84,512,0.1640625,2824.423583984375,281326.46875,0.8003732562065125,0.9960817098617554,0.19962674379348755,0.003918290138244629,90.73716178824058,7.828337985371038
final_lr020_seed3,0.2,3,4,singular_mass,0.8,120,512,0.234375,3662.02880859375,351488.09375,0.8011776208877563,0.9953338503837585,0.19882237911224365,0.004666149616241455,120.15007526319124,10.14416419891928
final_lr020_seed3,0.2,3,5,singular_mass,0.8,129,512,0.251953125,3818.22998046875,331896.25,0.8006066679954529,0.9946172833442688,0.19939333200454712,0.005382716655731201,131.3975202210773,12.356775079731088
final_lr020_seed3,0.2,3,6,singular_mass,0.8,127,512,0.248046875,4113.80224609375,383027.71875,0.8008381724357605,0.9945079684257507,0.1991618275642395,0.005492031574249268,130.53957598069366,12.621844468792286
final_lr020_seed3,0.2,3,7,singular_mass,0.8,117,512,0.228515625,4252.89306640625,521048.25,0.8005564212799072,0.9955568909645081,0.19944357872009277,0.004443109035491943,113.86624296539432,9.239055792293529
final_lr020_seed3,0.2,3,8,singular_mass,0.8,124,512,0.2421875,4538.92431640625,504221.28125,0.8011710047721863,0.9948282241821289,0.19882899522781372,0.005171775817871094,123.59085421248606,11.735249986633395
final_lr020_seed3,0.2,3,9,singular_mass,0.8,119,512,0.232421875,5036.201171875,643791.5,0.8010134696960449,0.9950021505355835,0.19898653030395508,0.004997849464416504,118.46721653847287,11.729082234920963
final_lr020_seed3,0.2,3,10,singular_mass,0.8,126,512,0.24609375,4796.3583984375,542315.4375,0.8008930683135986,0.9946202039718628,0.19910693168640137,0.005379796028137207,126.20719450970402,12.359350226100918
final_lr020_seed3,0.2,3,11,singular_mass,0.8,121,512,0.236328125,4805.7294921875,594673.9375,0.8011991381645203,0.9950432777404785,0.19880086183547974,0.004956722259521484,119.16669368234243,11.078300542112974
