epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
10,0.1990023657716557,0.6535472956466675,0.77654,0.6275,0.290308,0.585058,0.670379,0,1.13623552,0.055468,0.93734834,0.48625596,0.25792,0.8218,0.7902,0.795,0.7902,,0.11070611,0.11142626,0.88074691,15.28586255,0.0,15285862552558.469,500,50,1,0.12650000000000006,0.8658729322516067,0.15839999999999999,0.832578232009272,0.1533,0.8376356548308924,0.15759999999999996,0.832578232009272,,
11,0.1987688340595138,0.6343489446258544,0.78242,0.7709,0.281607,0.632928,0.745126,0,0.89663388,-0.047385,1.00028567,0.48522158,0.12394,0.8307,0.7968,0.8149,0.8139,,0.1494258,0.19620262,0.88338881,15.6081751,0.0,15608175100766.703,500,50,1,0.11760000000000004,0.8752502370666947,0.15180000000000005,0.839532188389,0.13340000000000007,0.8586028869455272,0.13390000000000002,0.8575492571910229,,
12,0.1985109326154774,0.6219392095375061,0.78766,0.7289,0.201043,0.625528,0.735013,0,0.85820649,-0.066408,0.96588593,0.52165451,0.17314,0.8279,0.7935,0.8099,0.8086,,0.07495273,0.19699893,0.88346664,15.25764963,0.0,15257649626458.76,500,50,1,0.12040000000000006,0.8723000737540827,0.15510000000000002,0.836055210199136,0.13840000000000008,0.8533347381730059,0.1392,0.8519650194921504,,
13,0.1982287250728689,0.6097483228874206,0.79264,0.673,0.280109,0.599726,0.676095,0,0.87816158,-0.056426,0.83624925,0.56422683,0.23486,0.8275,0.7881,0.8073,0.8009,,0.11061478,0.1804854,0.85800065,16.80254881,0.0,16802548806588.188,500,50,1,0.12080000000000002,0.871878621852281,0.16049999999999998,0.830365609524813,0.14100000000000001,0.8505953008112949,0.14690000000000003,0.8438520703824675,,
14,0.1979222810621766,0.6016618819618225,0.7926,0.7332,0.284761,0.651016,0.723415,0,0.77165203,-0.112578,0.64454834,0.44656131,0.16504,0.8342,0.8004,0.8183,0.8165,,0.14456893,0.1086201,0.89816248,14.16336658,0.0,14163366579167.15,500,50,1,0.11409999999999998,0.8789379412074597,0.1482,0.8433252555052154,0.13,0.8621852281108419,0.13129999999999997,0.8602886945527342,,
15,0.1975916761938747,0.5865637486457824,0.7993,0.7493,0.236727,0.658519,0.747576,0,0.71881836,-0.143381,0.78919371,0.44845133,0.13896,0.8423,0.809,0.8258,0.8258,,0.09716155,0.16252478,0.88841144,14.58749336,0.0,14587493358718.748,500,50,1,0.10599999999999998,0.8874723422189442,0.13959999999999995,0.8523864713939522,0.12250000000000005,0.8700874512696238,0.122,0.8700874512696238,,
16,0.1972369920397677,0.5857586399459839,0.79954,0.7363,0.253085,0.650326,0.728947,0,0.76797011,-0.114656,0.83286422,0.48160344,0.18548,0.847,0.8114,0.8283,0.8281,,0.14552815,0.13234162,0.88275545,18.88699908,0.0,18886999082050.875,500,50,1,0.10130000000000006,0.8924244020651142,0.1372,0.8549151828047624,0.12,0.8727215256558845,0.11970000000000003,0.8725107997049836,,
17,0.1968583161128631,0.5634755756568909,0.8075,0.7557,0.20471,0.649536,0.737113,0,0.66373144,-0.178008,0.85638807,0.51319644,0.19138,0.8544,0.8167,0.839,0.8359,,0.1078212,0.21912636,0.86942465,20.95773959,0.0,20957739586321.863,500,50,1,0.09389999999999998,0.9002212622484459,0.13190000000000002,0.8604994205036349,0.10930000000000006,0.8839953640290801,0.1119,0.8807291117901169,,
18,0.1964557418457798,0.567978007144928,0.80684,0.6911,0.281361,0.611982,0.705108,0,0.86588559,-0.062539,0.93767873,0.5031544,0.21946,0.8447,0.8083,0.8317,0.8241,,0.12520134,0.13408552,0.87987977,16.97089054,0.0,16970890537993.977,500,50,1,0.10360000000000003,0.8900010536297545,0.14029999999999998,0.8516489305657992,0.11660000000000004,0.876303866821199,0.12369999999999992,0.8682962806869666,,
19,0.1960293685676943,0.5516363243865967,0.8114,0.7797,0.260426,0.655756,0.74557,0,0.73027115,-0.136516,0.86960811,0.48884301,0.11768,0.8432,0.8116,0.8284,0.8275,,0.11631995,0.17850463,0.88589139,18.2443164,0.0,18244316400663.49,500,50,1,0.10510000000000008,0.888420608997998,0.137,0.8551259087556632,0.1199,0.872826888631335,0.12029999999999996,0.871878621852281,,
20,0.195579301479833,0.5516168046760559,0.81204,0.7768,0.207832,0.65731,0.727761,0,0.71009838,-0.148681,0.74759458,0.45163985,0.10312,0.8506,0.8217,0.8369,0.8346,,0.07606011,0.13594251,0.89586567,17.25647001,0.0,17256470012637.52,500,50,1,0.09770000000000001,0.8962174691813296,0.1269,0.8657675692761563,0.11140000000000005,0.8817827415446211,0.11319999999999997,0.8793593931092614,,
22,0.1946085358827545,0.5491860363006592,0.81246,0.7568,0.20963,0.654331,0.733351,0,0.73101898,-0.136071,0.86543446,0.46709983,0.1259,0.8484,0.818,0.8349,0.8317,,0.08274975,0.14441292,0.89410928,17.13651208,0.0,17136512083572.78,500,50,1,0.09989999999999999,0.8938994837214203,0.13060000000000005,0.8618691391844905,0.11340000000000006,0.8796754820356126,0.11609999999999998,0.876303866821199,,
24,0.1935444030829867,0.5404462218284607,0.81592,0.7793,0.20708,0.657214,0.720246,0,0.69459249,-0.15827,0.84536628,0.43646369,0.12248,0.8492,0.8199,0.8337,0.8318,,0.09199153,0.14595281,0.87736815,19.04487112,0.0,19044871115850.65,500,50,1,0.09910000000000008,0.8947423875250236,0.12870000000000004,0.8638710357180486,0.11460000000000004,0.8784111263302075,0.11599999999999999,0.8764092297966494,,
26,0.1923879532511287,0.5193605557632446,0.8229,0.7681,0.267513,0.657054,0.723422,0,0.66737185,-0.175632,0.76206659,0.49562515,0.15162,0.8612,0.8288,0.8465,0.8425,,0.16010608,0.19080644,0.86847661,21.50343758,0.0,21503437577755.098,500,50,1,0.08710000000000007,0.9073859445790748,0.11980000000000002,0.8732483405331366,0.1018,0.8918975871878622,0.10529999999999995,0.8876830681698451,,
28,0.1911403276635445,0.5238352215576172,0.82202,0.7996,0.215718,0.686163,0.754112,0,0.61304142,-0.21251,0.71927407,0.4836248,0.11526,0.8633,0.8317,0.8459,0.851,,0.08378707,0.19133402,0.88585304,19.92725447,0.0,19927254474102.137,500,50,1,0.08500000000000008,0.9095985670635338,0.1169,0.876303866821199,0.10240000000000005,0.8912654093351595,0.0968,0.8966389210831314,,
30,0.1898027575760615,0.5192505631256104,0.82386,0.7524,0.219479,0.656165,0.734243,0,0.66173262,-0.179317,1.0015237,0.51894286,0.17842,0.8537,0.8245,0.8381,0.8386,,0.08585039,0.21372931,0.85880926,24.56718844,0.0,24567188444799.63,500,50,1,0.09460000000000002,0.8994837214202929,0.12409999999999999,0.8687177325887683,0.11020000000000008,0.8830470972500263,0.10919999999999996,0.8835739121272784,,
35,0.1860742027003944,0.4998741290664673,0.83002,0.7622,0.23282,0.65682,0.729879,0,0.6787061,-0.168318,0.82498942,0.47522814,0.19136,0.8542,0.8253,0.8348,0.8347,,0.12097954,0.19615312,0.8684814,18.66118541,0.0,18661185413628.977,500,50,1,0.09410000000000007,0.9000105362975449,0.12329999999999997,0.8695606363923717,0.11350000000000005,0.8795701190601622,0.11309999999999998,0.8794647560847118,,
40,0.1818149717425024,0.4837881279373169,0.83662,0.7241,0.282126,0.637618,0.693896,0,0.84918828,-0.070996,0.87849025,0.50286865,0.21084,0.85,0.8138,0.8251,0.8215,,0.11330247,0.21254574,0.85180685,21.50252625,0.0,21502526254239.637,500,50,1,0.09830000000000005,0.8955852913286271,0.13480000000000003,0.8574438942155725,0.12320000000000009,0.8693499104414708,0.12629999999999997,0.8655568433252555,,
45,0.177051324277579,0.480879202709198,0.83818,0.7896,0.290611,0.664428,0.723834,0,0.61436181,-0.211576,0.86040096,0.46480912,0.13534,0.8651,0.8379,0.8512,0.8507,,0.1308026,0.16096761,0.87562124,21.31507344,0.0,21315073436105.4,500,50,1,0.08320000000000005,0.9114951006216415,0.11070000000000002,0.8828363712991254,0.09710000000000008,0.8968496470340321,0.09709999999999996,0.8963228321567801,,
50,0.1718126297763189,0.4742793685436249,0.83962,0.7645,0.223696,0.698457,0.749215,0,0.61004931,-0.214635,0.85818996,0.44721915,0.15582,0.8664,0.8368,0.8464,0.8454,,0.10295918,0.13927197,0.8942205,19.32253047,0.0,19322530469675.08,500,50,1,0.08190000000000008,0.912864819302497,0.11180000000000001,0.8816773785691707,0.10189999999999999,0.8917922242124118,0.10239999999999994,0.8907385944579075,,
60,0.1600420225325884,0.4404810534286499,0.8501,0.8303,0.164225,0.693762,0.749479,0,0.54642482,-0.26247,0.84328947,0.45531794,0.09188,0.8774,0.8481,0.8613,0.8594,,0.08338848,0.19980733,0.86105219,21.34368154,0.0,21343681535058.79,500,50,1,0.07090000000000007,0.924454746602044,0.10050000000000003,0.8935833947950689,0.08700000000000008,0.9074913075545252,0.08839999999999992,0.9054894110209672,,
70,0.1467929814260574,0.4242118166542053,0.85416,0.6267,0.280998,0.621926,0.665818,0,0.69854687,-0.155804,0.80081449,0.51401794,0.33008,0.8673,0.8471,0.8512,0.8497,,0.13438888,0.12746198,0.88099013,22.93276393,0.0,22932763932572.21,500,50,1,0.08100000000000007,0.9138130860815509,0.10150000000000003,0.8925297650405647,0.09710000000000008,0.8968496470340321,0.09809999999999997,0.8952692024022758,,
80,0.132391741819815,0.3970499272537231,0.86492,0.8173,0.289853,0.717677,0.763359,0,0.52459104,-0.280179,0.76441288,0.38662035,0.08184,0.8814,0.8565,0.8619,0.8613,,0.12013428,0.14497018,0.89314423,23.70308123,0.0,23703081229941.227,500,50,1,0.06690000000000007,0.928669265620061,0.09209999999999996,0.9024338847329049,0.08640000000000003,0.9081234854072279,0.08650000000000002,0.9074913075545252,,
90,0.117192910027941,0.3663549854755402,0.8751,0.8196,0.142025,0.699003,0.735842,0,0.52582623,-0.279158,0.88655516,0.42608116,0.09942,0.8841,0.8621,0.8694,0.8704,,0.05987207,0.18118128,0.85576404,25.28374277,0.0,25283742767661.48,500,50,1,0.06420000000000003,0.9315140659572225,0.08650000000000002,0.9083342113581286,0.07890000000000008,0.9160257085660098,0.07740000000000002,0.917079338320514,,
100,0.1015707317311821,0.3358765840053558,0.8869,0.8091,0.174779,0.732765,0.755658,0,0.44744167,-0.349264,0.71099685,0.39641103,0.123,0.8946,0.8789,0.882,0.8837,,0.06090258,0.14539822,0.87723424,30.18760231,0.0,30187602310903.41,500,50,1,0.05370000000000008,0.9425771783795174,0.06969999999999998,0.9260351912338004,0.06630000000000003,0.9293014434727637,0.06409999999999993,0.9310926140554209,,
110,0.0859098768062418,0.2989838899898529,0.8975,0.8116,0.228615,0.726938,0.751699,0,0.46661408,-0.331042,0.59872597,0.34255692,0.12796,0.8901,0.8704,0.8735,0.8763,,0.12063527,0.12330213,0.90230637,28.14648877,0.0,28146488770951.21,500,50,1,0.05820000000000003,0.9378358444842482,0.07820000000000005,0.917079338320514,0.07479999999999998,0.9203455905594774,0.07150000000000001,0.9232957538720893,,
120,0.0705959674767696,0.258183276348114,0.91164,0.869,0.202905,0.774432,0.791924,0,0.3755227,-0.425364,0.57705329,0.31469275,0.0513,0.9011,0.8852,0.8881,0.8891,,0.06237591,0.10893649,0.9158727,32.84118991,0.0,32841189906595.133,500,50,1,0.04720000000000002,0.9494257717837952,0.06340000000000001,0.9326730586871772,0.06020000000000003,0.9357285849752397,0.058699999999999974,0.9367822147297439,,
130,0.0560060830144085,0.2239817312526703,0.92298,0.8802,0.164269,0.806988,0.815418,0,0.33729402,-0.471991,0.58792473,0.2864592,0.03772,0.9144,0.9008,0.9013,0.9011,,0.03519568,0.07805584,0.9333374,32.04879607,0.0,32048796069533.348,500,50,1,0.03390000000000004,0.9634390475187019,0.047799999999999954,0.9491096828574439,0.04700000000000004,0.9496364977346959,0.046699999999999964,0.9494257717837952,,
140,0.0424994747956721,0.1745886579227447,0.9393,0.8981,0.169684,0.826445,0.831867,0,0.27377867,-0.5626,0.46858319,0.2474919,0.03486,0.9186,0.9104,0.9128,0.9141,,0.05410135,0.068285,0.94340694,33.78382868,0.0,33783828678860.61,500,50,1,0.02970000000000006,0.9678642924876197,0.03820000000000001,0.9592245285006847,0.03550000000000009,0.961753239911495,0.03369999999999995,0.9631229585923506,,
150,0.0304087203407685,0.1231814914917945,0.9581,0.8942,0.149293,0.839169,0.839861,0,0.25651878,-0.590881,0.5129576,0.25292264,0.03164,0.9171,0.9081,0.9091,0.9112,,0.03415063,0.04479021,0.95861111,36.50996389,0.0,36509963888958.97,500,50,1,0.031200000000000006,0.9662838478558634,0.04049999999999998,0.956801180065325,0.03920000000000001,0.9578548098198293,0.036599999999999966,0.9600674323042883,,
160,0.0200315341512909,0.0785613296794891,0.9731,0.9128,0.141329,0.895593,0.892238,0,0.18176861,-0.740481,0.34728097,0.21180444,0.00754,0.9243,0.922,0.9189,0.9209,,0.02756655,0.02619739,0.97453981,37.8776689,0.0,37877668898818.22,500,50,1,0.02400000000000002,0.9738699820882941,0.026599999999999957,0.9714466336529344,0.02939999999999998,0.9681803814139711,0.026899999999999924,0.9702876409229797,,
170,0.0116234369911306,0.0325989336907863,0.98946,0.9331,0.109082,0.937505,0.936218,0,0.11714972,-0.931259,0.26271384,0.20492601,0.00128,0.9343,0.9329,0.935,0.9352,,0.01822826,0.01194234,0.98711102,37.82564328,0.0,37825643282434.09,500,50,1,0.014000000000000012,0.9844062796333368,0.015700000000000047,0.9829311979770308,0.013299999999999979,0.9851438204614898,0.012599999999999945,0.9853545464123906,,
180,0.0053914641172454,0.0069250941896438,0.99844,0.9448,0.066025,0.983927,0.984277,0,0.06283915,-1.20177,0.22033154,0.19108179,8e-05,0.9453,0.9432,0.9444,0.9438,,0.01345945,0.00335177,0.99699252,35.54846454,0.0,35548464541381.74,500,50,1,0.0030000000000000027,0.9959962069328837,0.00539999999999996,0.9937835844484249,0.0039000000000000146,0.9950479401538299,0.0040000000000000036,0.9944157623011273,,
190,0.0014890673845226,0.0023394180310517,0.99984,0.9472,0.015372,0.998503,0.998503,1,0.04303392,-1.366189,0.21499805,0.19671073,0.0,0.9474,0.9474,0.9475,0.9475,,0.00266319,0.00082415,0.99917585,35.03512626,0.0,35035126264323.65,500,50,1,0.0009000000000000119,0.9982088294173427,0.0011999999999999789,0.9982088294173427,0.0008000000000000229,0.9983141923927932,0.00029999999999996696,0.9983141923927932,,
200,1.2336751833941238e-05,0.0020798191064596,0.99992,0.9491,0.001497,1.0,,1,0.04071573,-1.390238,0.21920189,0.19970306,0.0,0.9483,0.9486,0.9483,0.9478,,0.00082415,-0.0,,34.86691811,0.0,34866918106209.86,500,50,1,0.0,0.9991570961963966,0.0,0.9994731851227479,0.0,0.9991570961963966,0.0,0.9986302813191443,,
