epoch,lr,train_loss,train_acc,test_loss,test_acc
0,0.1,nan,nan,2.580973127746582,0.1
1,0.1,1.9775336699295043,0.28794,1.660608745765686,0.3784
2,0.09999383162408304,1.4422083611297607,0.47248,1.2599074104309083,0.5423
3,0.09997532801828658,1.1530604622650147,0.58478,1.1150003997802735,0.597
4,0.09994449374809851,0.9490307336425782,0.66448,0.9966829577445984,0.6524
5,0.09990133642141359,0.7742334258270264,0.72794,1.0373622802734375,0.658
6,0.09984586668665642,0.6725376591587067,0.7643,0.63278386926651,0.7806
7,0.09977809823015402,0.5992633584403991,0.79444,0.5925343150138855,0.796
8,0.09969804777275901,0.5529296292495728,0.80864,0.7468335077285767,0.7507
9,0.09960573506572391,0.5248788600921631,0.82112,0.7587328090667724,0.7511
10,0.09950118288582789,0.5047131032848358,0.8266,0.7278888417243957,0.767
11,0.09938441702975691,0.47598627838134766,0.83636,0.6348048858642578,0.7941
12,0.09925546630773871,0.4672302264213562,0.8408,0.6932693237304688,0.7707
13,0.09911436253643445,0.4526415605163574,0.84536,0.5502241192817688,0.8167
14,0.0989611405310883,0.43268575280189514,0.8521,0.5317892379283905,0.8181
15,0.09879583809693739,0.4245748507118225,0.85632,0.779864439201355,0.7483
16,0.09861849601988384,0.4125761563682556,0.85896,0.5135136835098266,0.827
17,0.09842915805643157,0.40797696702957154,0.8613,0.5485027006149292,0.8176
18,0.09822787092288993,0.40082970253944394,0.8641,0.5214581524848938,0.8301
19,0.09801468428384717,0.39139416239738467,0.86626,0.5974109912872314,0.7906
20,0.09778965073991652,0.38748168434143065,0.86758,0.5829735233306885,0.8095
21,0.0975528258147577,0.3842774375152588,0.86788,0.5043470559835433,0.8336
22,0.09730426794137728,0.37799837789535523,0.87128,0.5865661153793335,0.8113
23,0.09704403844771128,0.37067453980445864,0.87264,0.4446949613571167,0.8543
24,0.09677220154149338,0.36329731528282166,0.87668,0.526493316745758,0.8229
25,0.09648882429441258,0.3605706304836273,0.87656,0.5949738990306854,0.802
26,0.09619397662556435,0.3604938577270508,0.87632,0.5185375496864318,0.8292
27,0.09588773128419906,0.35494660299301145,0.87928,0.4780604801654816,0.8406
