run,lr,seed,epoch,cka_biased_tofinal,cka_debiased_tofinal,svcca_tofinal,cka_biased_tofinal_heldout,svcca_tofinal_heldout,cka_biased_consec,cka_debiased_consec
final_lr005_seed0,0.05,0,0,0.03858413726720428,0.037010459522463415,0.38501358244983025,0.036534190436976116,0.385135330539143,,
final_lr005_seed0,0.05,0,1,0.45321524471693436,0.4521257234655815,0.5333375609544023,0.4647194205859937,0.5372240918187574,0.0962829769740429,0.0954198853265407
final_lr005_seed0,0.05,0,2,0.5203625302943659,0.5194550845214283,0.5997643648813876,0.5246516600305273,0.6012107124250274,0.7221476853114673,0.7207637739839541
final_lr005_seed0,0.05,0,3,0.6301003893860857,0.6290100824390633,0.6380897664843446,0.6256339134791987,0.6358651522328381,0.786660611114198,0.786503459260966
final_lr005_seed0,0.05,0,4,0.5043530792660792,0.5046857078263898,0.6353706781221109,0.5325422739210797,0.6367287920329485,0.732349563022387,0.7330367322106219
final_lr005_seed0,0.05,0,5,0.6641769695297705,0.6632298698326822,0.6602075336470069,0.6587074248129644,0.6583675441689466,0.659526724446185,0.6609423232537059
final_lr005_seed0,0.05,0,6,0.6394953927588138,0.6386620875792023,0.6709129913457341,0.6359428584380484,0.6717781199388917,0.820092326263698,0.8196267021085646
final_lr005_seed0,0.05,0,7,0.6922085878855481,0.6914036523921471,0.6741669413869992,0.68964116306363,0.6705477100478097,0.8438642159039278,0.8434202099598745
final_lr005_seed0,0.05,0,8,0.7047464875521685,0.7040298361785552,0.6919255534118912,0.705557860119817,0.6903495714771313,0.8784493632257724,0.8781056206078877
final_lr005_seed0,0.05,0,9,0.6917244420291433,0.6910923665118456,0.682287769085786,0.6868127588051238,0.6863330411107066,0.8671164631054591,0.8668348839618157
final_lr005_seed0,0.05,0,10,0.7227095747414407,0.72200552387687,0.6876403671217256,0.7223001828461371,0.6932611263743875,0.8384150098732898,0.8380340723027423
final_lr005_seed0,0.05,0,11,0.7219203982457024,0.7211994899346152,0.6908320787296849,0.721083607535482,0.6917970117675849,0.8665553943899946,0.8661651904837571
final_lr005_seed0,0.05,0,12,0.7028448214650914,0.7021859333168831,0.702893388363337,0.7043457088278214,0.7017667710567026,0.800594061930759,0.8001787873900669
final_lr005_seed0,0.05,0,13,0.7121835850117263,0.7115615011649007,0.687509885839253,0.7137872227443205,0.6895847483246197,0.8173820223030682,0.8170551655989452
final_lr005_seed0,0.05,0,14,0.7436090440331681,0.7429428345241365,0.7002112713808528,0.7430899646216043,0.702151462336042,0.890074850245766,0.8898458423398916
final_lr005_seed0,0.05,0,15,0.729292640928033,0.7286209082573546,0.6966240911416844,0.7216886715679813,0.6895717089346951,0.8148965222187767,0.8143785721867254
final_lr005_seed0,0.05,0,16,0.7455894366066779,0.7449693986202597,0.6946115736679097,0.74502830624784,0.6972267386407709,0.8030291508605601,0.8025442329725005
final_lr005_seed0,0.05,0,17,0.7625343825800494,0.7619609941961555,0.6978403755551137,0.7581830788702402,0.7034492570092468,0.8578230088558746,0.8574622886469986
final_lr005_seed0,0.05,0,18,0.742373822682617,0.7417524556018292,0.6939467859940923,0.7387473561806206,0.6977612808337149,0.8635567173152655,0.8631583506680184
final_lr005_seed0,0.05,0,19,0.7590809865138278,0.758455315345301,0.6879647577653262,0.7562522898991684,0.6893300513561236,0.8710095191551733,0.8706550288024559
final_lr005_seed0,0.05,0,20,0.7520073161932885,0.7514155374406739,0.682364084714664,0.7530799900795436,0.6835716646362894,0.8473937566935235,0.8469703590615599
final_lr005_seed0,0.05,0,22,0.7562775539942943,0.7556980773416578,0.686219388681363,0.7592690983544957,0.6913223102830237,0.8362909851053754,0.8358887941656019
final_lr005_seed0,0.05,0,24,0.7703278042068852,0.7697785189521411,0.6858020982431056,0.7759119434938182,0.6885649040755283,0.8295642843375562,0.829133647880971
final_lr005_seed0,0.05,0,26,0.7769591305898046,0.7764003512408584,0.687922063500635,0.7779694963097481,0.6964930794354126,0.8241139858964938,0.8236252082516551
final_lr005_seed0,0.05,0,28,0.7853585909029992,0.7848499357301766,0.6920163725825277,0.7831125167066487,0.6945121639189616,0.857458365003417,0.8571079733214759
final_lr005_seed0,0.05,0,30,0.7877746563156717,0.7872767236564919,0.6940067371925298,0.7888432957489678,0.6921168473627708,0.8572022836579862,0.8568672538194645
final_lr005_seed0,0.05,0,35,0.7973186940717027,0.7968608524983868,0.6934392019689407,0.7938616416861833,0.69517591196668,0.8377536501778444,0.8373518182306997
final_lr005_seed0,0.05,0,40,0.7914959729142113,0.7910145885267943,0.7023902515879008,0.788332290457886,0.7022978615838016,0.8023488975618274,0.8018409310555344
final_lr005_seed0,0.05,0,45,0.8049355690234377,0.8044172449356085,0.6997293615011384,0.8061670974682787,0.6969640140290915,0.8465909279992545,0.8461843669093749
final_lr005_seed0,0.05,0,50,0.8256818063434733,0.8252771026231034,0.7021670106479189,0.8223844360993978,0.7047926808381734,0.8618759203515629,0.8614871024725712
final_lr005_seed0,0.05,0,60,0.8146333120083021,0.8141541117965997,0.7022610992620453,0.8122503426374267,0.7047968057978115,0.8306332601040967,0.8300918843003863
final_lr005_seed0,0.05,0,70,0.8235849110973182,0.8231576743279377,0.7072305803088411,0.8198171985613537,0.705367014884136,0.8344472730840313,0.833970156279816
final_lr005_seed0,0.05,0,80,0.8427155925351264,0.842244164717696,0.7160493989046599,0.8423850549020556,0.7179384092774271,0.8266089112139972,0.8260639700741699
final_lr005_seed0,0.05,0,90,0.8439323711475128,0.8434965197244794,0.713409000570846,0.8422943596823729,0.7221960828024353,0.8357626595410176,0.8352401748347518
final_lr005_seed0,0.05,0,100,0.8639631186535333,0.8635733079718201,0.7502355719283514,0.8608190434321342,0.7497503854957106,0.8492313321359508,0.8487673689931968
final_lr005_seed0,0.05,0,110,0.8707599387125305,0.8703641209957647,0.757000126879838,0.8680116731837216,0.752829719718821,0.8499689975369852,0.8494550031637772
final_lr005_seed0,0.05,0,120,0.8947923655092733,0.8944555461610063,0.7771677540944077,0.8919136558280389,0.7766348447980378,0.8679775972861354,0.8675619570195462
final_lr005_seed0,0.05,0,130,0.8916145113123833,0.8912312792147806,0.7873473398180519,0.8932324779124176,0.7911248478067893,0.8745342909911801,0.8740883402453277
final_lr005_seed0,0.05,0,135,0.894271617023697,0.8939121188986761,0.7930480385637639,0.8968602269774729,0.8041757263228111,0.8695473476768002,0.8690688171735762
final_lr005_seed0,0.05,0,140,0.9236249563138561,0.9233671202080578,0.8318559697451016,0.9274402518059066,0.8314274590942241,0.8771034620065088,0.8766735069936701
final_lr005_seed0,0.05,0,145,0.9314358070121087,0.9312109780817855,0.836588632654924,0.9290159750422932,0.8344157939670852,0.9097029385243988,0.9093904310821004
final_lr005_seed0,0.05,0,150,0.9485739755416964,0.9484027980135806,0.8858110688577916,0.9486065753557346,0.8834337793146637,0.9219480361868633,0.9216697371984085
final_lr005_seed0,0.05,0,155,0.9563008682813383,0.9561657824218207,0.8636997357430899,0.9571499531049497,0.8676980342616789,0.9292300896394674,0.9289804831540707
final_lr005_seed0,0.05,0,160,0.9846472682562373,0.9846018201648005,0.9548536554666759,0.9841424498336936,0.9545191981108068,0.950456404407244,0.9502888642580553
final_lr005_seed0,0.05,0,165,0.9734372889277345,0.9733499574083487,0.8864663917786986,0.972753508512046,0.8905310151537275,0.9629022182909907,0.9627753842351707
final_lr005_seed0,0.05,0,170,0.9958787861484363,0.9958663944383614,0.9843480893008894,0.9956948946029083,0.9856329849098954,0.9707704953420906,0.9706723639635911
final_lr005_seed0,0.05,0,175,0.9785412205988879,0.9784706621211993,0.8966652735754602,0.9796157968887382,0.9015401735429234,0.9747639323251028,0.9746812279433678
final_lr005_seed0,0.05,0,180,0.9988044020753873,0.9988008299135903,0.9964550709594194,0.998784819724632,0.9961681801290201,0.9771170705809701,0.9770413538871114
final_lr005_seed0,0.05,0,185,0.9798370231597184,0.9797710280516954,0.8754682342350645,0.9813777427643068,0.868909274727628,0.978040417980079,0.9779685396639952
final_lr005_seed0,0.05,0,190,0.9993397817147603,0.9993377261589511,0.9981177589363556,0.9993301961673413,0.9979542247528946,0.9789955977934103,0.9789264198174294
final_lr005_seed0,0.05,0,195,0.9804591159878104,0.9803953267982085,0.9025395067753224,0.9818435191368952,0.8855873585135708,0.979874870862244,0.9798087881675299
final_lr005_seed0,0.05,0,200,1.0,1.0,0.9999999999999996,0.9999999999999999,0.9999999999999992,0.9804591159878104,0.9803953267982085
