epoch,lr,train_loss,train_acc,test_loss,test_acc
0,0.05,nan,nan,2.580973127746582,0.1
1,0.05,1.594323670463562,0.42066,1.3570427812576293,0.5212
2,0.04999691581204152,1.0470232028961182,0.62646,0.9498127312660217,0.6695
3,0.04998766400914329,0.7978187964439392,0.71832,0.7349826046943665,0.7456
4,0.049972246874049255,0.6665088650512695,0.7678,0.7113960573673248,0.7675
5,0.049950668210706796,0.5780838795089722,0.8002,0.7445854724407196,0.752
6,0.04992293334332821,0.5148924707984924,0.82254,0.7334124050617218,0.7514
7,0.04988904911507701,0.47257316246032716,0.8374,0.8707815155982971,0.7419
8,0.049849023886379504,0.4285906400203705,0.85244,0.5042034302473068,0.8318
9,0.04980286753286196,0.40309824749946593,0.8601,0.5435903387069703,0.8236
10,0.049750591442913945,0.37917774821281436,0.86928,0.5223119852542877,0.8296
11,0.049692208514878454,0.3608743871879578,0.87526,0.4833335788726807,0.8408
12,0.049627733153869355,0.34671860536575316,0.88112,0.46191112327575684,0.8467
13,0.049557181268217225,0.32782346462249756,0.8867,0.47900216512680055,0.8446
14,0.04948057026554415,0.3182145431900024,0.89016,0.47304951004981993,0.8441
15,0.04939791904846869,0.3053890935897827,0.89398,0.5561680003166198,0.8264
16,0.04930924800994192,0.2994209238529205,0.89666,0.4433577973365784,0.8574
17,0.049214579028215785,0.2865673776435852,0.90124,0.45189761548042295,0.8516
18,0.04911393546144496,0.28910643042564393,0.90052,0.49046604127883914,0.8417
19,0.049007342141923586,0.2788847779083252,0.90268,0.411635222029686,0.8615
20,0.04889482536995826,0.27798298446655273,0.9057,0.41122877041697503,0.8625
21,0.04877641290737885,0.2718722119235992,0.90666,0.4257430422782898,0.8601
22,0.04865213397068864,0.26442958040714265,0.90922,0.4277278788089752,0.8616
23,0.04852201922385564,0.2550008411741257,0.9119,0.3903148649454117,0.8705
24,0.04838610077074669,0.25234526760101317,0.91326,0.3847242558956146,0.873
25,0.04824441214720629,0.251093509478569,0.91384,0.3580816651344299,0.8833
26,0.048096988312782175,0.2500424291610718,0.91424,0.39103287868499753,0.8751
27,0.04794386564209953,0.24544209505558015,0.91384,0.43448004608154295,0.8643
28,0.04778508191588613,0.2421723068332672,0.91612,0.3808913405418396,0.8737
29,0.04762067631165049,0.23388624583244325,0.91968,0.3862098199367523,0.8756
30,0.047450689394015394,0.2361951343393326,0.91886,0.38544665732383726,0.8752
31,0.0472751631047092,0.2274933399772644,0.9211,0.3795572936058044,0.8754
32,0.04709414075221735,0.23122038617134094,0.9203,0.432854114818573,0.8614
33,0.046907667001096595,0.2230399895095825,0.92222,0.361335649728775,0.8843
34,0.04671578786095479,0.22397978649139405,0.92256,0.5551130164146423,0.8366
35,0.0465185506750986,0.21268826661586762,0.92788,0.39451214203834534,0.8776
36,0.04631600410885232,0.21500312324047088,0.9258,0.43912996549606326,0.8551
37,0.04610819813755039,0.21731174668312073,0.92536,0.40544695172309875,0.87
38,0.045895184034206775,0.2101544393825531,0.92686,0.3951756111621857,0.8757
39,0.04567701435686406,0.2136194395017624,0.92582,0.3797823931694031,0.8832
40,0.0454537429356256,0.20411017436981202,0.92974,0.4435088104724884,0.8666
41,0.045225424859373704,0.19896097435951232,0.93052,0.4213251714706421,0.8741
42,0.04499211646217729,0.20164596875190735,0.93128,0.555935081577301,0.8266
43,0.044753875309392274,0.20384095253944398,0.93062,0.4181349465370178,0.8668
44,0.044510760183458266,0.20149078657627106,0.93,0.3506905498504639,0.8876
45,0.044262831069394756,0.1931876903438568,0.93306,0.3904751181602478,0.8744
46,0.0440101491400008,0.19452178745746612,0.93374,0.40905925071239474,0.8703
47,0.043752776740761515,0.19662612729549409,0.93206,0.4352210891962051,0.8655
48,0.04349077737446526,0.19074671952247618,0.93422,0.36497445974349974,0.8821
49,0.043224215685535305,0.18579731336593627,0.93676,0.31340837287902834,0.9004
50,0.04295315744407974,0.19349988181114197,0.93412,0.3157297408103943,0.8985
51,0.0426776695296637,0.18909423768043518,0.9349,0.6158100221633911,0.8263
52,0.04239781991480787,0.19057320817947387,0.93474,0.4610768964767456,0.8574
