run,lr,seed,epoch,k,sv_mass,energy_mass,pa_mean_cos,pa_min_cos,pa_grassmann,cka_main_tofinal,cka_resid_tofinal
final_lr005_seed0,0.05,0,0,1,0.14515198263798496,0.8374445257142817,0.014250843541436705,0.014250843541436705,1.556545000850284,0.023715184296965328,0.07039888092187327
final_lr005_seed0,0.05,0,0,2,0.1809175428322682,0.8882885792106668,0.055905619748169065,0.01670467596568181,2.14299646520108,0.036646140082326285,0.03443540225453858
final_lr005_seed0,0.05,0,0,4,0.21439727242204373,0.9116647290865744,0.08339346257909766,0.02569716262838259,2.976027461808286,0.038439633217051274,0.024031765415425822
final_lr005_seed0,0.05,0,0,8,0.25643838978076416,0.929470732516392,0.11452261074944883,0.02019101741321521,4.122203295168585,0.039128827587260384,0.009324597133475408
final_lr005_seed0,0.05,0,0,16,0.3103702242148947,0.9441001525394006,0.18973075163127082,0.006784482880689931,5.549361475948271,0.03830082633923644,0.039673347270651534
final_lr005_seed0,0.05,0,0,32,0.3848544174951865,0.9581146685004027,0.23193214523849148,0.0018099585892357103,7.599100947163864,0.03843444213581014,0.05624487508307029
final_lr005_seed0,0.05,0,0,39,0.4104368630663911,0.9618334782238078,0.2542430209604419,0.0008023666580992254,8.249579009325902,0.038459441099259535,0.06289478004442195
final_lr005_seed0,0.05,0,0,52,0.45257135288658773,0.9672722857185055,0.28563553552661786,0.012198383248472775,9.299275828477981,0.0384859342737297,0.07791161849529268
final_lr005_seed0,0.05,0,0,64,0.48680032564108483,0.9711563733734794,0.3150159825802155,0.0011507364603527584,10.082275120545736,0.03850140827064751,0.0877083951570279
final_lr005_seed0,0.05,0,0,128,0.6265650263891531,0.9834556122149176,0.4425682313282009,0.005682410933354914,12.7691043023185,0.03854578535018639,0.10314239072089772
final_lr005_seed0,0.05,0,0,256,0.8064386775915798,0.9936958078254672,0.6365970150278604,0.0033293749609718103,14.537021436128159,0.038570862613435855,0.09033633063997443
final_lr005_seed0,0.05,0,0,512,1.0000000000000004,1.000000000000002,1.0,1.0,3.16825376538927e-14,0.03858413726720431,0.9999710668369391
final_lr005_seed0,0.05,0,1,1,0.07099144611164628,0.34030199251375826,0.6953016868383606,0.6953016868383606,0.8019567542773567,0.6779746069260677,0.314558129404069
final_lr005_seed0,0.05,0,1,2,0.11530890492644037,0.47291989221681474,0.6589272594792621,0.6100354780337857,1.204959669840961,0.6083958071743132,0.24278073223991287
final_lr005_seed0,0.05,0,1,4,0.1912144663366926,0.6679009005910745,0.6221981735415426,0.31541555114842323,1.8163840925159052,0.5286577970220535,0.14987211613510407
final_lr005_seed0,0.05,0,1,8,0.29521491748805967,0.8592405960592515,0.5826400010290789,0.03452018612010329,2.738395206796081,0.464130591808967,0.010587649248956957
final_lr005_seed0,0.05,0,1,16,0.3737993926491217,0.9154458332115366,0.5104004874764854,0.006515224928905783,4.23370530882775,0.45254654375983583,0.05078740515719886
final_lr005_seed0,0.05,0,1,32,0.4561461458790592,0.9447441809338638,0.4317495782910507,0.008846214459380919,6.474130570738325,0.45291792792050745,0.06911944229515417
final_lr005_seed0,0.05,0,1,39,0.48222112266493794,0.9513195130262667,0.424942518116977,0.008959555562580959,7.189227938371097,0.4529780904642355,0.07616141033689386
final_lr005_seed0,0.05,0,1,52,0.5220931614533036,0.9596053181982337,0.42703078445548726,0.012178455406389153,8.273119516041627,0.45306946226527234,0.09170837792516119
final_lr005_seed0,0.05,0,1,64,0.5524480053540546,0.9648009061686765,0.4298723108578103,0.010000164784146535,9.153707592046032,0.4531095929281619,0.10349781298210597
final_lr005_seed0,0.05,0,1,128,0.6677875760378347,0.9791038246257677,0.49960036689964277,0.005496849235923527,12.079006120496302,0.4531640240255411,0.1152124167037375
final_lr005_seed0,0.05,0,1,256,0.8154205159747591,0.990779776108976,0.6586990409032176,0.0018058796246569315,14.065558388626215,0.45319339563730565,0.09806218323031507
final_lr005_seed0,0.05,0,1,512,1.0000000000000002,0.9999999999999999,1.0,1.0,3.149631499847832e-14,0.4532152447169351,0.9999699336677174
final_lr005_seed0,0.05,0,2,1,0.05834285474751802,0.24557923839367635,0.45129295834767513,0.45129295834767513,1.1025826233156915,0.2752757184301645,0.302337965472208
final_lr005_seed0,0.05,0,2,2,0.11185463647129959,0.45217200896955295,0.602944447498748,0.4411306174045439,1.3156902051248514,0.5179299662947402,0.3195164071648519
final_lr005_seed0,0.05,0,2,4,0.18216186499435982,0.6316139828206532,0.6627625582755056,0.4693681462505336,1.701537907167535,0.5737241581186164,0.24692499885236582
final_lr005_seed0,0.05,0,2,8,0.2874718035526762,0.8368014289568104,0.6490863239350854,0.09273328517333997,2.491286619028705,0.5288685335033957,0.10686118214046651
final_lr005_seed0,0.05,0,2,16,0.3749005737719541,0.91109998943267,0.5474163148342137,0.0723524630485586,4.06584394806228,0.519624263949369,0.06399086970119801
final_lr005_seed0,0.05,0,2,32,0.45626291577295564,0.9419377743900057,0.46251774748081315,0.01827399694501219,6.290807020177094,0.5200884714926796,0.07908626105739161
final_lr005_seed0,0.05,0,2,39,0.4813324013635841,0.9484254875903926,0.4564209969311264,0.004823120039884468,6.980112768865148,0.5201525492141926,0.08560137711777342
final_lr005_seed0,0.05,0,2,52,0.5204178042037778,0.9569422900719967,0.4534093818227341,0.0003428489517722472,8.076108643227894,0.5202063310939461,0.10228749822941216
