epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
10,0.0497505914429139,0.3791777482128143,0.86928,0.8296,0.161585,0.72271,0.78255,0,0.54047004,-0.267228,0.74590314,0.50265212,0.08814,0.8818,0.8556,0.8739,0.8721,,0.05947019,0.11160629,0.91285553,51.85000495,0.0,51850004950523.61,500,50,1,0.07050000000000001,0.9265524850267942,0.09560000000000002,0.8990228013029317,0.0796,0.9182515498581486,0.07950000000000002,0.916360197541242,,
11,0.0496922085148784,0.3608743871879578,0.87526,0.8408,0.133445,0.72192,0.77982,0,0.55681623,-0.254288,0.70810913,0.46244043,0.0692,0.8778,0.8538,0.8687,0.867,,0.04628965,0.08825335,0.92155662,46.72376246,0.0,46723762464596.76,500,50,1,0.07450000000000001,0.9223494798781129,0.09740000000000004,0.897131448986025,0.08479999999999999,0.9127876431648629,0.08460000000000001,0.9110013659766734,,
12,0.0496277331538693,0.3467186053657531,0.88112,0.8467,0.199406,0.702845,0.771289,0,0.46615865,-0.331466,0.81270763,0.49244423,0.09384,0.8898,0.8654,0.8858,0.8866,,0.09494165,0.14946362,0.8840341,40.14622563,0.0,40146225625712.055,500,50,1,0.0625,0.9349584953241569,0.0858000000000001,0.9093201639172007,0.06769999999999998,0.9307554901754755,0.06499999999999995,0.9315960912052118,,
13,0.0495571812682172,0.3278234646224975,0.8867,0.8446,0.182618,0.712184,0.774578,0,0.4864409,-0.31297,0.85132568,0.51154294,0.07292,0.8869,0.8624,0.8779,0.8789,,0.10599452,0.18038033,0.86060124,48.61849898,0.0,48618498984290.21,500,50,1,0.06540000000000001,0.9319113165913628,0.08879999999999999,0.9061679100556899,0.0756,0.9224545550068299,0.07269999999999999,0.9235053062940002,,
14,0.0494805702655441,0.3182145431900024,0.89016,0.8441,0.109925,0.743609,0.801531,0,0.44650786,-0.350171,0.74184,0.43509912,0.07548,0.8938,0.8727,0.8837,0.8815,,0.0584262,0.09978963,0.92386014,44.99862461,0.0,44998624607593.6,500,50,1,0.058499999999999996,0.9391615004728381,0.07850000000000001,0.9169906483135443,0.06979999999999997,0.9285489124724179,0.07010000000000005,0.926237259640643,,
15,0.0493979190484686,0.3053890935897827,0.89398,0.8264,0.185103,0.729293,0.77216,0,0.49473538,-0.305627,0.61857828,0.41461156,0.1023,0.8904,0.8679,0.879,0.8785,,0.09034051,0.09141815,0.91704252,42.09548658,0.0,42095486579868.37,500,50,1,0.061900000000000066,0.9355889460964589,0.08330000000000004,0.9119470421351267,0.07450000000000001,0.9236103814227172,0.07310000000000005,0.923085005779132,,
16,0.0493092480099419,0.2994209238529205,0.89666,0.8574,0.196971,0.745589,0.79499,0,0.42578335,-0.370811,0.6444329,0.40984797,0.0711,0.893,0.8678,0.8823,0.8841,,0.07379658,0.09244993,0.92561819,37.7293962,0.0,37729396195044.27,500,50,1,0.05930000000000002,0.9383208994431018,0.08340000000000003,0.9118419670064096,0.07120000000000004,0.9270778606703793,0.0675,0.928969212987286,,
17,0.0492145790282157,0.2865673776435852,0.90124,0.8516,0.142177,0.762534,0.80551,0,0.42601508,-0.370575,0.68514872,0.44663049,0.06448,0.8983,0.8774,0.8894,0.8929,,0.05615342,0.09906274,0.92202781,39.24064525,0.0,39240645248839.92,500,50,1,0.05400000000000005,0.9438898812651045,0.07380000000000009,0.9219291793632447,0.06410000000000005,0.9345381948092886,0.058699999999999974,0.9382158243143848,,
18,0.0491139354614449,0.2891064304256439,0.90052,0.8417,0.136443,0.742374,0.787564,0,0.41270535,-0.38436,0.67784437,0.4278849,0.07416,0.8945,0.8794,0.8852,0.8852,,0.04604878,0.11683782,0.90562164,35.00879162,0.0,35008791622806.03,500,50,1,0.057800000000000074,0.9398970263738573,0.07180000000000009,0.9240306819375853,0.06830000000000003,0.9301250394031733,0.06640000000000001,0.9301250394031733,,
19,0.0490073421419235,0.2788847779083252,0.90268,0.8615,0.12899,0.759081,0.796446,0,0.43996828,-0.356579,0.61765907,0.39166,0.06228,0.8968,0.8826,0.8877,0.889,,0.03988432,0.08736387,0.92696837,33.52519721,0.0,33525197209809.53,500,50,1,0.055499999999999994,0.9423137543343492,0.0686,0.9273930860565305,0.06579999999999997,0.9327519176210991,0.06259999999999999,0.9341178942944205,,
20,0.0488948253699582,0.2779829844665527,0.9057,0.8625,0.152606,0.752007,0.788672,0,0.44314122,-0.353458,0.6370951,0.37780386,0.04646,0.8996,0.8787,0.8831,0.8827,,0.05754653,0.09400309,0.92112449,29.27898268,0.0,29278982680682.56,500,50,1,0.05270000000000008,0.9452558579384259,0.07250000000000001,0.9232951560365662,0.07040000000000002,0.9279184617001156,0.06889999999999996,0.9274981611852475,,
22,0.0486521339706886,0.2644295804071426,0.90922,0.8616,0.163709,0.756278,0.79201,0,0.39858361,-0.399481,0.62371847,0.39192186,0.07744,0.9028,0.882,0.8877,0.891,,0.06045612,0.09633647,0.91857966,33.12583848,0.0,33125838483458.887,500,50,1,0.04949999999999999,0.9486182620573711,0.06920000000000004,0.9267626352842282,0.06579999999999997,0.9327519176210991,0.06059999999999999,0.9362193968687612,,
24,0.0483861007707466,0.2523452676010131,0.91326,0.873,0.170436,0.770328,0.799759,0,0.36892127,-0.433066,0.66860977,0.3735732,0.04346,0.905,0.8852,0.8912,0.8917,,0.06967107,0.08059627,0.92670433,35.69652099,0.0,35696520992154.12,500,50,1,0.04730000000000001,0.9509299148891458,0.06600000000000006,0.9301250394031733,0.06230000000000002,0.9364295471261952,0.05989999999999995,0.9369549227697804,,
26,0.0480969883127821,0.2500424291610718,0.91424,0.8751,0.175886,0.776959,0.80096,0,0.36113743,-0.442327,0.50362408,0.32769443,0.04544,0.903,0.889,0.8951,0.8951,,0.04943351,0.06590648,0.93931193,31.68949925,0.0,31689499246215.79,500,50,1,0.04930000000000001,0.9488284123148051,0.06220000000000003,0.9341178942944205,0.05840000000000001,0.9405274771461595,0.056499999999999995,0.9405274771461595,,
28,0.0477850819158861,0.2421723068332672,0.91612,0.8737,0.142542,0.785359,0.808644,0,0.35242937,-0.452928,0.6095223,0.34786672,0.05744,0.9082,0.8963,0.8985,0.8985,,0.0358509,0.07569301,0.93311171,33.60808798,0.0,33608087980136.69,500,50,1,0.04410000000000003,0.9542923190080908,0.05490000000000006,0.9417883786907639,0.05500000000000005,0.9441000315225386,0.053100000000000036,0.9441000315225386,,
30,0.0474506893940153,0.2361951343393326,0.91886,0.8752,0.142798,0.787775,0.808305,0,0.35847778,-0.445538,0.58992438,0.35701995,0.06638,0.9132,0.8985,0.9011,0.8985,,0.04836928,0.09062675,0.91915742,35.89997656,0.0,35899976559922.45,500,50,1,0.039100000000000024,0.9595460754439424,0.05270000000000008,0.9441000315225386,0.0524,0.9468319848691815,0.053100000000000036,0.9441000315225386,,
35,0.0465185506750986,0.2126882666158676,0.92788,0.8776,0.162246,0.797319,0.809053,0,0.32200994,-0.492131,0.50910331,0.31276666,0.04454,0.9111,0.8984,0.9013,0.9021,,0.07272762,0.07249198,0.93293102,34.69644043,0.0,34696440430693.0,500,50,1,0.041200000000000014,0.9573394977408848,0.05280000000000007,0.9439949563938216,0.052200000000000024,0.9470421351266155,0.04949999999999999,0.9478827361563518,,
40,0.0454537429356256,0.204110174369812,0.92974,0.8666,0.197651,0.791496,0.804946,0,0.30947439,-0.509375,0.5336337,0.33643138,0.06464,0.9122,0.8984,0.9015,0.9027,,0.09315123,0.09791003,0.91148127,40.83267718,0.0,40832677178419.49,500,50,1,0.040100000000000025,0.9584953241567721,0.05280000000000007,0.9439949563938216,0.052000000000000046,0.9472522853840496,0.048900000000000055,0.9485131869286539,,
45,0.0442628310693947,0.1931876903438568,0.93306,0.8744,0.153409,0.804936,0.813629,0,0.31124166,-0.506902,0.55291743,0.32220776,0.04672,0.9117,0.9023,0.9021,0.903,,0.04080819,0.0775707,0.92610593,39.05352413,0.0,39053524125171.41,500,50,1,0.04060000000000008,0.9579699485131868,0.048900000000000055,0.9480928864137859,0.0514,0.9478827361563518,0.04859999999999998,0.9488284123148051,,
50,0.0429531574440797,0.1934998818111419,0.93412,0.8985,0.138124,0.825682,0.828885,0,0.27919804,-0.554088,0.52698947,0.26900552,0.0251,0.9157,0.9057,0.9084,0.908,,0.03386257,0.05901985,0.94346643,36.49478844,0.0,36494788437390.96,500,50,1,0.03660000000000008,0.9621729536618682,0.045500000000000096,0.9516654407901649,0.04510000000000003,0.9545024692655248,0.04359999999999997,0.9540821687506568,,
60,0.0400105056331471,0.1667034268665313,0.94266,0.8731,0.169367,0.814633,0.820743,0,0.27758625,-0.556602,0.44149445,0.26103832,0.04696,0.9144,0.9046,0.9079,0.9083,,0.05955612,0.05132608,0.94847178,37.70290792,0.0,37702907919080.71,500,50,1,0.037900000000000045,0.9608069769885468,0.046600000000000086,0.9505096143742776,0.045599999999999974,0.9539770936219397,0.043300000000000005,0.9543973941368078,,
70,0.0366982453565143,0.1480551456499099,0.94968,0.8906,0.165553,0.823585,0.827075,0,0.26477613,-0.577121,0.47228891,0.23060022,0.03012,0.9167,0.9086,0.9067,0.9068,,0.05123323,0.051942,0.95120726,36.4473419,0.0,36447341901779.42,500,50,1,0.035600000000000076,0.9632237049490385,0.04260000000000008,0.9547126195229589,0.046800000000000064,0.9527161920773353,0.04479999999999995,0.9528212672060524,,
80,0.0330979354549537,0.1321105340242385,0.9555,0.8961,0.173391,0.842716,0.838916,0,0.23962862,-0.620461,0.38248857,0.23849481,0.02032,0.9239,0.9146,0.9118,0.9127,,0.05103423,0.03866461,0.95772599,37.1592223,0.0,37159222295888.914,500,50,1,0.02839999999999998,0.970789114216665,0.03660000000000008,0.9610171272459809,0.04169999999999996,0.958075023641904,0.038900000000000046,0.9590206998003572,,
90,0.0292982275069852,0.1145654855918884,0.96086,0.8938,0.164237,0.843932,0.841169,0,0.22614327,-0.645616,0.45696835,0.26282385,0.03244,0.9204,0.9144,0.9136,0.9143,,0.0546261,0.04814357,0.9485742,39.72419528,0.0,39724195280713.88,500,50,1,0.03190000000000004,0.9671114847115688,0.036800000000000055,0.9608069769885468,0.03990000000000005,0.9599663759588105,0.0373,0.9607019018598298,,
100,0.0253926829327955,0.1060480857229232,0.96342,0.9146,0.150769,0.863963,0.860952,0,0.17948095,-0.745982,0.34902479,0.20419019,0.01322,0.929,0.9247,0.924,0.925,,0.05142244,0.02836843,0.97067541,37.32955598,0.0,37329555976856.016,500,50,1,0.023299999999999987,0.9761479457812337,0.02650000000000008,0.9716297152464012,0.02949999999999997,0.970894189345382,0.026599999999999957,0.9719449406325523,,
110,0.0214774692015604,0.0810710201239585,0.97278,0.903,0.150031,0.87076,0.8676,0,0.17255777,-0.763065,0.32294617,0.21090758,0.01716,0.926,0.9201,0.9205,0.9228,,0.02907555,0.03022603,0.96801242,37.51963809,0.0,37519638086506.8,500,50,1,0.02629999999999999,0.9729956919197227,0.031100000000000017,0.9667962593254177,0.03300000000000003,0.9672165598402858,0.028800000000000048,0.9696332878007775,,
120,0.0176489918691924,0.0616528635406494,0.9797,0.9141,0.132022,0.894792,0.889339,0,0.13827921,-0.859243,0.30560505,0.20256164,0.01112,0.9314,0.9261,0.9276,0.9263,,0.03964498,0.02645713,0.97133609,40.55842827,0.0,40558428270108.21,500,50,1,0.02090000000000003,0.9786697488704423,0.02510000000000001,0.9731007670484397,0.025900000000000034,0.9746768939791951,0.02529999999999999,0.9733109173058737,,
130,0.0140015207536021,0.0468194546818733,0.98468,0.9169,0.125466,0.891615,0.887554,0,0.12757313,-0.894241,0.27396679,0.21387632,0.0096,0.9276,0.9245,0.9288,0.9287,,0.03171874,0.01954041,0.97786728,36.00858382,0.0,36008583821773.01,500,50,1,0.024700000000000055,0.9746768939791951,0.026700000000000057,0.9714195649889671,0.024700000000000055,0.9759377955237994,0.02290000000000003,0.9758327203950825,,
140,0.010624868698918,0.0301330687057971,0.9906,0.9305,0.1167,0.923625,0.922555,0,0.09210311,-1.035726,0.26353478,0.18000323,0.0022,0.9359,0.9345,0.9351,0.9355,,0.02314118,0.01130282,0.98821687,36.6612626,0.0,36661262596353.71,500,50,1,0.01640000000000008,0.9833981296627088,0.016700000000000048,0.9819270778606703,0.018399999999999972,0.9825575286329726,0.016100000000000003,0.9829778291478407,,
150,0.0076021800851921,0.0129386377963423,0.9965,0.9347,0.08073,0.948574,0.948888,0,0.0596863,-1.224125,0.18645951,0.16126566,0.00042,0.9368,0.9358,0.9373,0.9376,,0.0125726,0.00864766,0.99232751,36.08962639,0.0,36089626385497.54,500,50,1,0.01550000000000007,0.9843438058211621,0.01540000000000008,0.9832930545339917,0.016199999999999992,0.9848691814647473,0.014000000000000012,0.9851844068508984,,
160,0.0050078835378227,0.0032002522466704,0.99954,0.9479,0.054825,0.984647,0.984699,0,0.02985265,-1.525017,0.17762334,0.15989643,0.0,0.9475,0.9472,0.9469,0.9488,,0.00757509,0.00244171,0.99804302,34.37003216,0.0,34370032163555.848,500,50,1,0.0048000000000000265,0.9955868445938847,0.0040000000000000036,0.9952716192077335,0.00660000000000005,0.9949563938215824,0.0028000000000000247,0.9969528212672061,,
170,0.0029058592477826,0.0019431730670481,0.99986,0.951,0.015498,0.995879,0.996147,1,0.0180929,-1.742492,0.17750595,0.16163786,0.0,0.9506,0.9507,0.9517,0.9511,,0.00181775,0.00071313,0.99937486,33.52577825,0.0,33525778252668.844,500,50,1,0.0017000000000000348,0.9988441735841127,0.000500000000000056,0.9989492487128296,0.0018000000000000238,1.0,0.000500000000000056,0.9993695492276977,,
180,0.0013478660293113,0.0017632321903854,0.99986,0.9516,0.003617,0.998804,0.998865,1,0.01424399,-1.846368,0.18073566,0.16290764,0.0,0.9527,0.9519,0.9523,0.9514,,0.00066378,0.0006785,0.99944847,33.35134097,0.0,33351340970855.13,500,50,1,-0.00039999999999995595,1.0010507512871702,-0.0006999999999999229,1.000210150257434,0.0011999999999999789,1.0006304507723023,0.00019999999999997797,0.999684774613849,,
190,0.0003722668461306,0.0015389936204627,1.0,0.9518,0.001074,0.99934,0.99934,1,0.01304995,-1.884391,0.18073294,0.16402248,0.0,0.9524,0.9514,0.9536,0.9507,,0.00042457,0.0004541,0.9995459,33.41398645,0.0,33413986445855.586,500,50,1,-9.999999999998899e-05,1.0007355259010193,-0.00019999999999997797,0.999684774613849,-9.999999999998899e-05,1.0019964274456237,0.0009000000000000119,0.9989492487128296,,
200,3.084187958485309e-06,0.0015954508215934,0.99998,0.9517,0.00066,1.0,,1,0.01295264,-1.887642,0.17983742,0.16748175,0.0,0.9523,0.9512,0.9535,0.9516,,0.0004541,0.0,,33.46538668,0.0,33465386675397.07,500,50,1,0.0,1.0006304507723023,0.0,0.9994746243564149,0.0,1.0018913523169066,0.0,0.999894924871283,,
