run,lr,seed,epoch,basis,test_acc,test_nll,test_margin,k
final_lr010_seed42,0.1,42,0,self,0.15343137254901962,2.226514803223725,-0.28122437656524424,1
final_lr010_seed42,0.1,42,0,self,0.19117647058823528,2.192877934256837,-0.35887774734330313,2
final_lr010_seed42,0.1,42,0,self,0.2323529411764706,2.149622713403382,-0.464597028312732,4
final_lr010_seed42,0.1,42,0,self,0.27450980392156865,1.9741271584337907,-0.48301382247077707,8
final_lr010_seed42,0.1,42,0,self,0.325,1.889136990798877,-0.4733757572930268,16
final_lr010_seed42,0.1,42,0,self,0.34705882352941175,1.816955990334762,-0.4580327388020042,32
final_lr010_seed42,0.1,42,0,self,0.35294117647058826,1.7939494876051685,-0.4574054334036435,39
final_lr010_seed42,0.1,42,0,self,0.35490196078431374,1.759630302684632,-0.4446242588974739,52
final_lr010_seed42,0.1,42,0,self,0.3627450980392157,1.7416188947490636,-0.4329072257104754,64
final_lr010_seed42,0.1,42,0,self,0.375,1.7106830089327598,-0.42201719745342964,128
final_lr010_seed42,0.1,42,0,self,0.3818627450980392,1.7283512428204293,-0.4848112788402673,256
final_lr010_seed42,0.1,42,0,self,0.37745098039215685,1.8495991310860231,-0.6317433970806231,512
final_lr010_seed42,0.1,42,0,final,0.15441176470588236,2.2188982530025836,-0.2906666849137898,1
final_lr010_seed42,0.1,42,0,final,0.17205882352941176,2.201619803788247,-0.34174861560367664,2
final_lr010_seed42,0.1,42,0,final,0.18774509803921569,2.183076951065168,-0.4060177219163161,4
final_lr010_seed42,0.1,42,0,final,0.2235294117647059,2.1397084499214634,-0.4810521342202405,8
final_lr010_seed42,0.1,42,0,final,0.25833333333333336,2.0707166929849237,-0.4947105499351193,16
final_lr010_seed42,0.1,42,0,final,0.307843137254902,1.954232829315793,-0.49291453041100297,32
final_lr010_seed42,0.1,42,0,final,0.3088235294117647,1.9194375905079382,-0.4852567613570163,39
final_lr010_seed42,0.1,42,0,final,0.3303921568627451,1.8911289183098134,-0.4879761160618821,52
final_lr010_seed42,0.1,42,0,final,0.33725490196078434,1.8599591088869554,-0.48468522562764726,64
final_lr010_seed42,0.1,42,0,final,0.3642156862745098,1.804726512027986,-0.49049733596750533,128
final_lr010_seed42,0.1,42,0,final,0.3715686274509804,1.7537203762622,-0.48873849883754866,256
final_lr010_seed42,0.1,42,0,final,0.3862745098039216,1.7751159184771146,-0.5437470710333104,512
final_lr010_seed42,0.1,42,2,self,0.21127450980392157,1.8195423464075404,-0.25251065161852965,1
final_lr010_seed42,0.1,42,2,self,0.35637254901960785,1.5561699310029107,-0.2252932782965569,2
final_lr010_seed42,0.1,42,2,self,0.5024509803921569,1.3016321803915698,-0.04384269741492182,4
final_lr010_seed42,0.1,42,2,self,0.5485294117647059,1.226397697216133,0.23889382760543054,8
final_lr010_seed42,0.1,42,2,self,0.5676470588235294,1.1827531119801682,0.33663503982066206,16
final_lr010_seed42,0.1,42,2,self,0.5833333333333334,1.1615310494896656,0.3900284982193119,32
final_lr010_seed42,0.1,42,2,self,0.5838235294117647,1.1590650908364064,0.4020413445878621,39
final_lr010_seed42,0.1,42,2,self,0.582843137254902,1.1457074158578306,0.4432672162036765,52
final_lr010_seed42,0.1,42,2,self,0.5857843137254902,1.1436864123356068,0.4759826783054667,64
final_lr010_seed42,0.1,42,2,self,0.5985294117647059,1.1316599777047944,0.5546154739178798,128
final_lr010_seed42,0.1,42,2,self,0.5965686274509804,1.1643617514990294,0.6018420010430416,256
final_lr010_seed42,0.1,42,2,self,0.5549019607843138,1.4814425402654283,0.572109372825459,512
final_lr010_seed42,0.1,42,2,final,0.22745098039215686,1.792477068766083,-0.22912061345117712,1
final_lr010_seed42,0.1,42,2,final,0.37745098039215685,1.5297522308753047,-0.28801864470809935,2
final_lr010_seed42,0.1,42,2,final,0.5068627450980392,1.294303691103701,-0.04746171743060717,4
final_lr010_seed42,0.1,42,2,final,0.5656862745098039,1.1954949023355579,0.3247858333157433,8
final_lr010_seed42,0.1,42,2,final,0.5700980392156862,1.1817111792584487,0.36869983755963137,16
final_lr010_seed42,0.1,42,2,final,0.5754901960784313,1.1625994812470908,0.40304018182890317,32
final_lr010_seed42,0.1,42,2,final,0.5647058823529412,1.162922521061322,0.4114430507202034,39
final_lr010_seed42,0.1,42,2,final,0.5720588235294117,1.1559744845128208,0.42839056841182754,52
final_lr010_seed42,0.1,42,2,final,0.5784313725490197,1.1532821610623198,0.4308351458980947,64
final_lr010_seed42,0.1,42,2,final,0.5745098039215686,1.150692370699113,0.5155294094665973,128
final_lr010_seed42,0.1,42,2,final,0.5916666666666667,1.1593633702832697,0.5877849160052816,256
final_lr010_seed42,0.1,42,2,final,0.5833333333333334,1.2637177228770884,0.5958788906186411,512
final_lr010_seed42,0.1,42,4,self,0.23872549019607844,1.7608903294272666,-0.26658176884360235,1
final_lr010_seed42,0.1,42,4,self,0.41715686274509806,1.4907496055988347,-0.23616308443387202,2
final_lr010_seed42,0.1,42,4,self,0.6279411764705882,1.0312750094736132,0.552160483390582,4
final_lr010_seed42,0.1,42,4,self,0.7044117647058824,0.8512797341254236,1.4609799545190343,8
final_lr010_seed42,0.1,42,4,self,0.7156862745098039,0.7950836445375052,1.7037328942091723,16
final_lr010_seed42,0.1,42,4,self,0.7245098039215686,0.786765518485885,1.7697256115787692,32
final_lr010_seed42,0.1,42,4,self,0.7225490196078431,0.7876295325140473,1.7614617779375084,39
