run,lr,seed,epoch,test_acc,test_nll,test_margin,head_acc_iter1,head_acc_iter3,head_acc_iter10
final_lr010_seed42,0.1,42,0,0.3818627450980392,1.789465989526393,-0.5548551425650861,0.2833333333333333,0.2911764705882353,0.26519607843137255
final_lr010_seed42,0.1,42,1,0.4843137254901961,1.5044721340040312,-0.13032617900680135,0.3426470588235294,0.43480392156862746,0.42745098039215684
final_lr010_seed42,0.1,42,2,0.5857843137254902,1.2507588569458898,0.6089566499749591,0.5004901960784314,0.5215686274509804,0.5446078431372549
final_lr010_seed42,0.1,42,3,0.6833333333333333,0.9936200335908836,1.7966451634731924,0.640686274509804,0.6303921568627451,0.6735294117647059
final_lr010_seed42,0.1,42,4,0.7176470588235294,0.8898787323953476,2.435625624711108,0.6833333333333333,0.6970588235294117,0.6911764705882353
final_lr010_seed42,0.1,42,5,0.7642156862745098,0.8035275024127687,3.4082581129047975,0.7431372549019608,0.7671568627450981,0.7573529411764706
final_lr010_seed42,0.1,42,6,0.7906862745098039,0.7273775655837884,4.187469826879357,0.7950980392156862,0.7965686274509803,0.7975490196078432
final_lr010_seed42,0.1,42,7,0.8058823529411765,0.6957257342350399,4.4827459378044345,0.8009803921568628,0.7995098039215687,0.8166666666666667
final_lr010_seed42,0.1,42,8,0.8200980392156862,0.6465103468831446,5.290086910190178,0.8343137254901961,0.8352941176470589,0.8176470588235294
final_lr010_seed42,0.1,42,9,0.8294117647058824,0.6054521379076289,4.9821210121481965,0.8240196078431372,0.8303921568627451,0.825
final_lr010_seed42,0.1,42,10,0.8357843137254902,0.5498439768660875,4.85635203038015,0.8279411764705882,0.8318627450980393,0.8269607843137254
final_lr010_seed42,0.1,42,11,0.8480392156862745,0.5491699434892529,5.220988683247662,0.8387254901960784,0.842156862745098,0.8387254901960784
final_lr010_seed42,0.1,42,12,0.8480392156862745,0.5102721049744666,5.37567307476843,0.8387254901960784,0.8504901960784313,0.8352941176470589
final_lr010_seed42,0.1,42,13,0.8446078431372549,0.5213942769767104,5.215242426508422,0.8397058823529412,0.8436274509803922,0.8602941176470589
final_lr010_seed42,0.1,42,14,0.8553921568627451,0.49298302116202236,5.5507045846107195,0.8436274509803922,0.8485294117647059,0.8558823529411764
final_lr010_seed42,0.1,42,15,0.8470588235294118,0.4980188505859495,5.765162444347514,0.8401960784313726,0.8558823529411764,0.8450980392156863
final_lr010_seed42,0.1,42,16,0.8519607843137255,0.49221493919948706,5.982304990413116,0.8446078431372549,0.8519607843137255,0.8583333333333333
final_lr010_seed42,0.1,42,17,0.865686274509804,0.4470214486362555,5.812233960140185,0.8539215686274509,0.8558823529411764,0.8700980392156863
final_lr010_seed42,0.1,42,18,0.859313725490196,0.5147330506494254,6.138766887649294,0.8465686274509804,0.8637254901960785,0.8553921568627451
final_lr010_seed42,0.1,42,19,0.8573529411764705,0.4747739643346261,5.953929017766458,0.8549019607843137,0.8602941176470589,0.8647058823529412
final_lr010_seed42,0.1,42,20,0.8583333333333333,0.44410845237026253,6.180679588566426,0.8524509803921568,0.8563725490196078,0.8661764705882353
final_lr010_seed42,0.1,42,22,0.8671568627450981,0.44985590815135873,6.222570185227407,0.8563725490196078,0.8568627450980392,0.8627450980392157
final_lr010_seed42,0.1,42,24,0.865686274509804,0.45964385094177934,6.4339987094027915,0.8642156862745098,0.8602941176470589,0.8632352941176471
final_lr010_seed42,0.1,42,26,0.8651960784313726,0.4347715610006464,6.485131627834876,0.8651960784313726,0.8754901960784314,0.8666666666666667
final_lr010_seed42,0.1,42,28,0.8725490196078431,0.43101381850494985,6.775056138466456,0.8661764705882353,0.8720588235294118,0.8720588235294118
final_lr010_seed42,0.1,42,30,0.8666666666666667,0.4621016092978752,6.407976398750892,0.8450980392156863,0.8553921568627451,0.8558823529411764
final_lr010_seed42,0.1,42,35,0.8862745098039215,0.4066107738722504,6.81722607270389,0.8676470588235294,0.8730392156862745,0.8833333333333333
final_lr010_seed42,0.1,42,40,0.8784313725490196,0.39714758101828707,6.639957188775892,0.865686274509804,0.8730392156862745,0.8681372549019608
final_lr010_seed42,0.1,42,45,0.8818627450980392,0.42605748954987016,7.050238971799659,0.8774509803921569,0.8759803921568627,0.878921568627451
final_lr010_seed42,0.1,42,50,0.8833333333333333,0.41160901336328487,6.8995928261673605,0.8813725490196078,0.8813725490196078,0.884313725490196
final_lr010_seed42,0.1,42,60,0.8828431372549019,0.3966211195972971,7.043663482718659,0.8715686274509804,0.8784313725490196,0.8818627450980392
final_lr010_seed42,0.1,42,70,0.8936274509803922,0.3641833632592654,7.881421361912323,0.8862745098039215,0.8960784313725491,0.888235294117647
final_lr010_seed42,0.1,42,80,0.9034313725490196,0.3367532398042019,8.380757713645536,0.9,0.9,0.9034313725490196
final_lr010_seed42,0.1,42,90,0.9098039215686274,0.3158120499866164,8.515812169637744,0.9014705882352941,0.9058823529411765,0.9107843137254902
final_lr010_seed42,0.1,42,100,0.9049019607843137,0.38219957581759134,8.91354869383728,0.9,0.9004901960784314,0.9014705882352941
final_lr010_seed42,0.1,42,110,0.9088235294117647,0.33720256149024064,8.908302516054828,0.9107843137254902,0.913235294117647,0.9112745098039216
final_lr010_seed42,0.1,42,120,0.9098039215686274,0.381025760247891,9.862712880276858,0.9024509803921569,0.9049019607843137,0.9098039215686274
final_lr010_seed42,0.1,42,130,0.9186274509803921,0.43150324240091503,11.703945749812373,0.9151960784313725,0.9186274509803921,0.9176470588235294
final_lr010_seed42,0.1,42,140,0.9279411764705883,0.4083158607298644,11.615504051549475,0.9299019607843138,0.9264705882352942,0.9313725490196079
