run,lr,seed,epoch,cka_biased_tofinal,cka_debiased_tofinal,svcca_tofinal,cka_biased_tofinal_heldout,svcca_tofinal_heldout,cka_biased_consec,cka_debiased_consec
final_lr005_seed42,0.05,42,0,0.06598414685583903,0.06458558345552144,0.3093955096528945,0.05916020060788369,0.30174326571687826,,
final_lr005_seed42,0.05,42,1,0.46260022389095784,0.46148133763133986,0.531864632791534,0.4675915591139722,0.5253541388275016,0.1360838250568053,0.13542111913212157
final_lr005_seed42,0.05,42,2,0.4684527894794379,0.47030081266213464,0.5826347409181614,0.500714075025258,0.5728327662846274,0.7049838233820463,0.704535763027553
final_lr005_seed42,0.05,42,3,0.5797199903024487,0.5788445397941899,0.631539199802951,0.5807702077216732,0.6174319029762202,0.7301706970634286,0.7318144244571038
final_lr005_seed42,0.05,42,4,0.6147345322931735,0.6138199164648349,0.642510956974013,0.6079707188367387,0.6300152380879925,0.8392859716282527,0.8390012804682916
final_lr005_seed42,0.05,42,5,0.6409853139923776,0.640095691712862,0.6620192699862971,0.6337635259040837,0.6466804136000083,0.8573985075736881,0.8570189533590532
final_lr005_seed42,0.05,42,6,0.6688754065441356,0.6679670239567375,0.6704620180001503,0.6733272798482309,0.6618289647660344,0.8378628281071064,0.8374902288724073
final_lr005_seed42,0.05,42,7,0.6556618260349806,0.654881279953782,0.6733122215225827,0.6558660887094986,0.6679655185411736,0.8766446700746685,0.876364146781555
final_lr005_seed42,0.05,42,8,0.7054127907283255,0.7047551333492444,0.6854646866596338,0.7062082680886467,0.6763292337519176,0.9020189477170022,0.9018176097437711
final_lr005_seed42,0.05,42,9,0.7064786236748885,0.7057375686860623,0.6903556399083646,0.7072556074206502,0.6820585868311771,0.8955846127708871,0.8953302220323496
final_lr005_seed42,0.05,42,10,0.6820307218688751,0.6813478583188721,0.6912262663110581,0.6903293451473963,0.6825111718810786,0.8828495381424987,0.8825922201732967
final_lr005_seed42,0.05,42,11,0.6811120296699652,0.6803760638693099,0.683670433600754,0.6840474196783565,0.683161186778634,0.9096324545816242,0.90942584503775
final_lr005_seed42,0.05,42,12,0.7340615011388226,0.7333344350144917,0.6988594624050797,0.7310618059068505,0.6913462323631964,0.8457308744201419,0.8453909594371706
final_lr005_seed42,0.05,42,13,0.6848046423514967,0.6840903637838196,0.6813978630689184,0.6820456188246272,0.6758536647224404,0.8294061331083937,0.8290578925836026
final_lr005_seed42,0.05,42,14,0.7232026280760552,0.7224259822051159,0.6889446575027158,0.7268570743282383,0.6898023846487115,0.8762086654765051,0.8759662976996363
final_lr005_seed42,0.05,42,15,0.7502146511546828,0.7495648277190151,0.6940650264333964,0.753282997413278,0.6893563651030462,0.8697494849387769,0.8693737608493005
final_lr005_seed42,0.05,42,16,0.7592930663630858,0.7586992401788338,0.6927427122273415,0.7574217429973975,0.6938976061762903,0.8773129366688888,0.8770142789817832
final_lr005_seed42,0.05,42,17,0.7320119781862273,0.731330195218779,0.6812660098559623,0.7311967161925204,0.6810441195885274,0.8622232373298772,0.8618810481608489
final_lr005_seed42,0.05,42,18,0.7665200606392941,0.7658662344635023,0.6964289737033388,0.767216956348631,0.6947415890430141,0.8462314483007193,0.8458282402287434
final_lr005_seed42,0.05,42,19,0.7263982498197367,0.7257003693455134,0.6862647492922657,0.7298862076162326,0.679099605871922,0.8432407097596474,0.8427743226243641
final_lr005_seed42,0.05,42,20,0.7529389588085674,0.7522769386259857,0.6879732285623898,0.7487993209707337,0.6800215568243209,0.7826548454089054,0.7819816412891701
final_lr005_seed42,0.05,42,22,0.7627260009526666,0.7621248291322654,0.6879569783975493,0.765588580593942,0.6900990385762439,0.8270582778276055,0.8265730077266391
final_lr005_seed42,0.05,42,24,0.7632339985342375,0.762593275085296,0.682643314791177,0.7550511918172387,0.6698726416674198,0.8684885943447476,0.8681792778943969
final_lr005_seed42,0.05,42,26,0.7809856418288735,0.780466130107077,0.6970452609897094,0.7777692807397896,0.6894692539699958,0.856874792224039,0.8564946256415066
final_lr005_seed42,0.05,42,28,0.7905297319749123,0.7900128688308937,0.6898697871613017,0.7833414730457314,0.6842021545569573,0.8411981377169896,0.8407967488079534
final_lr005_seed42,0.05,42,30,0.7524519354021926,0.7518004702300894,0.6825970261549035,0.7426284263736863,0.6746090217256281,0.8114344298046696,0.81096042958633
final_lr005_seed42,0.05,42,35,0.7891172887646632,0.7886371187041901,0.6875423493335325,0.7885766039804091,0.6841857099157963,0.7788534490027503,0.7783077136522615
final_lr005_seed42,0.05,42,40,0.8108734471257116,0.8104095368191386,0.6955640304485733,0.8084029033334219,0.6930217448151315,0.8477080772775796,0.8473063972627931
final_lr005_seed42,0.05,42,45,0.803221513831678,0.8026966773860872,0.7020243058733547,0.8010528828122383,0.6993526180115114,0.852088367791784,0.8516668715179951
final_lr005_seed42,0.05,42,50,0.8018942889555702,0.801378876245266,0.6988549076030417,0.7950893013951518,0.6933787253801359,0.8451656847468559,0.8447275516539522
final_lr005_seed42,0.05,42,60,0.8163023677658208,0.8158068637915736,0.6976347456863008,0.8117155964876959,0.693997713468699,0.8437560766564014,0.8433534588199233
final_lr005_seed42,0.05,42,70,0.8273807480222422,0.8269202936373365,0.7132396066407831,0.8225224207352535,0.7042543225475447,0.8583450676433665,0.857925131304773
