run,lr,seed,epoch,component,fisher,sing_val
final_lr005_seed42,0.05,42,0,0,0.1384081549135636,3508.3602292220744
final_lr005_seed42,0.05,42,0,1,0.07370921761845892,438.27245214281743
final_lr005_seed42,0.05,42,0,2,0.061694608669321936,399.9580340937118
final_lr005_seed42,0.05,42,0,3,0.03797620558358302,284.2509926976833
final_lr005_seed42,0.05,42,0,4,0.006294418855820732,260.2111224604106
final_lr005_seed42,0.05,42,0,5,0.16348083491913992,187.68228271800822
final_lr005_seed42,0.05,42,0,6,0.15301746090281215,173.0598055314327
final_lr005_seed42,0.05,42,0,7,0.008681352861861025,153.9188016596193
final_lr005_seed42,0.05,42,0,8,0.0378247614894174,142.3978934079351
final_lr005_seed42,0.05,42,0,9,0.0038506830384573074,127.4695420785571
final_lr005_seed42,0.05,42,0,10,0.010797336246596782,119.95173904045178
final_lr005_seed42,0.05,42,0,11,0.010496643653289051,112.34469497457145
final_lr005_seed42,0.05,42,0,12,0.03140707255752932,106.27237305048556
final_lr005_seed42,0.05,42,0,13,0.03556545279270562,98.554998850679
final_lr005_seed42,0.05,42,0,14,0.010390211553723066,98.09422870117314
final_lr005_seed42,0.05,42,0,15,0.026228441999436556,93.22691268479358
final_lr005_seed42,0.05,42,0,16,0.010649142005377112,86.20728736218666
final_lr005_seed42,0.05,42,0,17,0.015416525852473852,85.66571093972553
final_lr005_seed42,0.05,42,0,18,0.009574620723760058,82.00786329935359
final_lr005_seed42,0.05,42,0,19,0.010250447586696547,80.78920694660735
final_lr005_seed42,0.05,42,0,20,0.0203453501891719,77.83759695617282
final_lr005_seed42,0.05,42,0,21,0.011975232851275537,74.26549392277548
final_lr005_seed42,0.05,42,0,22,0.009433449708083835,71.95224198105988
final_lr005_seed42,0.05,42,0,23,0.0043964021062556724,70.61548850229029
final_lr005_seed42,0.05,42,0,24,0.0028706013460453746,69.19522262220251
final_lr005_seed42,0.05,42,0,25,0.015990561626792178,67.14087048289649
final_lr005_seed42,0.05,42,0,26,0.008414544258809786,66.50984519094773
final_lr005_seed42,0.05,42,0,27,0.016697748115840103,64.72191326834567
final_lr005_seed42,0.05,42,0,28,0.011406396687228844,63.80227423592499
final_lr005_seed42,0.05,42,0,29,0.007602478733887553,62.332537836220894
final_lr005_seed42,0.05,42,0,30,0.0075695772782001,60.710199539270505
final_lr005_seed42,0.05,42,0,31,0.005897138722458814,60.01368467483765
final_lr005_seed42,0.05,42,0,32,0.003379780380111756,59.03644575708
final_lr005_seed42,0.05,42,0,33,0.006418844684391448,57.951848423030626
final_lr005_seed42,0.05,42,0,34,0.022878605929201108,57.066223475655804
final_lr005_seed42,0.05,42,0,35,0.004573236539620504,56.266790567811185
final_lr005_seed42,0.05,42,0,36,0.00663633989397551,55.84142889847312
final_lr005_seed42,0.05,42,0,37,0.00357729069565219,55.73177119511872
