run_name,lr,seed,epoch,component,probe,train_acc,test_acc,k_main,threshold_mode,threshold_value
final_lr020_seed42,0.2,42,0,full,logistic_regression,0.4664,0.44,232,singular_mass,0.8
final_lr020_seed42,0.2,42,0,main,logistic_regression,0.42718,0.4207,232,singular_mass,0.8
final_lr020_seed42,0.2,42,0,residual,logistic_regression,0.19656,0.1775,232,singular_mass,0.8
final_lr020_seed42,0.2,42,1,full,logistic_regression,0.50778,0.478,83,singular_mass,0.8
final_lr020_seed42,0.2,42,1,main,logistic_regression,0.45474,0.456,83,singular_mass,0.8
final_lr020_seed42,0.2,42,1,residual,logistic_regression,0.35236,0.3359,83,singular_mass,0.8
final_lr020_seed42,0.2,42,2,full,logistic_regression,0.64192,0.6012,140,singular_mass,0.8
final_lr020_seed42,0.2,42,2,main,logistic_regression,0.60226,0.5936,140,singular_mass,0.8
final_lr020_seed42,0.2,42,2,residual,logistic_regression,0.25454,0.2268,140,singular_mass,0.8
final_lr020_seed42,0.2,42,3,full,logistic_regression,0.74916,0.7143,162,singular_mass,0.8
final_lr020_seed42,0.2,42,3,main,logistic_regression,0.7224,0.7051,162,singular_mass,0.8
final_lr020_seed42,0.2,42,3,residual,logistic_regression,0.24098,0.2253,162,singular_mass,0.8
final_lr020_seed42,0.2,42,4,full,logistic_regression,0.8109,0.7705,157,singular_mass,0.8
final_lr020_seed42,0.2,42,4,main,logistic_regression,0.78202,0.7638,157,singular_mass,0.8
final_lr020_seed42,0.2,42,4,residual,logistic_regression,0.268,0.2531,157,singular_mass,0.8
final_lr020_seed42,0.2,42,5,full,logistic_regression,0.83028,0.7934,149,singular_mass,0.8
final_lr020_seed42,0.2,42,5,main,logistic_regression,0.8049,0.7919,149,singular_mass,0.8
final_lr020_seed42,0.2,42,5,residual,logistic_regression,0.2712,0.2523,149,singular_mass,0.8
final_lr020_seed42,0.2,42,6,full,logistic_regression,0.85288,0.8133,141,singular_mass,0.8
final_lr020_seed42,0.2,42,6,main,logistic_regression,0.83006,0.8126,141,singular_mass,0.8
final_lr020_seed42,0.2,42,6,residual,logistic_regression,0.28358,0.2628,141,singular_mass,0.8
final_lr020_seed42,0.2,42,7,full,logistic_regression,0.86264,0.8172,134,singular_mass,0.8
final_lr020_seed42,0.2,42,7,main,logistic_regression,0.83786,0.8185,134,singular_mass,0.8
final_lr020_seed42,0.2,42,7,residual,logistic_regression,0.30514,0.2916,134,singular_mass,0.8
final_lr020_seed42,0.2,42,8,full,logistic_regression,0.86782,0.824,133,singular_mass,0.8
final_lr020_seed42,0.2,42,8,main,logistic_regression,0.84288,0.8197,133,singular_mass,0.8
final_lr020_seed42,0.2,42,8,residual,logistic_regression,0.30826,0.2859,133,singular_mass,0.8
final_lr020_seed42,0.2,42,9,full,logistic_regression,0.87752,0.833,127,singular_mass,0.8
final_lr020_seed42,0.2,42,9,main,logistic_regression,0.8519,0.8315,127,singular_mass,0.8
final_lr020_seed42,0.2,42,9,residual,logistic_regression,0.31188,0.2802,127,singular_mass,0.8
final_lr020_seed42,0.2,42,10,full,logistic_regression,0.8667,0.8171,126,singular_mass,0.8
final_lr020_seed42,0.2,42,10,main,logistic_regression,0.83452,0.8112,126,singular_mass,0.8
final_lr020_seed42,0.2,42,10,residual,logistic_regression,0.30506,0.2887,126,singular_mass,0.8
final_lr020_seed42,0.2,42,11,full,logistic_regression,0.88632,0.8355,125,singular_mass,0.8
final_lr020_seed42,0.2,42,11,main,logistic_regression,0.8609,0.8355,125,singular_mass,0.8
final_lr020_seed42,0.2,42,11,residual,logistic_regression,0.31102,0.2905,125,singular_mass,0.8
final_lr020_seed42,0.2,42,12,full,logistic_regression,0.88304,0.8373,118,singular_mass,0.8
final_lr020_seed42,0.2,42,12,main,logistic_regression,0.85608,0.8359,118,singular_mass,0.8
