epoch,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,22,24,26,28,30,35,40,45,50,60,70,80,90,100,110,120,130,140,150,160,170,180,190,200
0,1.0,0.181808,0.174293,0.152448,0.105125,0.147258,0.09293,0.103905,0.121918,0.091984,0.094943,0.079238,0.126447,0.093701,0.086353,0.121663,0.115505,0.106763,0.089124,0.108071,0.113586,0.08074,0.093812,0.095836,0.130199,0.07955,0.097326,0.132047,0.103948,0.086179,0.075264,0.116624,0.111875,0.069262,0.078079,0.10995,0.083496,0.081675,0.077787,0.082295,0.082351,0.083235,0.069634,0.070264,0.069172
1,0.181808,1.0,0.620243,0.432636,0.3854,0.448277,0.33162,0.389274,0.342724,0.327311,0.264677,0.313018,0.394514,0.351302,0.359641,0.325694,0.41316,0.344495,0.335912,0.326241,0.364857,0.303343,0.322425,0.369785,0.378147,0.368377,0.360574,0.367885,0.349114,0.328058,0.33057,0.311172,0.341317,0.351696,0.312141,0.377944,0.323254,0.288915,0.276252,0.275576,0.307665,0.277124,0.262166,0.258423,0.259697
2,0.174293,0.620243,1.0,0.74687,0.667447,0.685914,0.600279,0.699466,0.607317,0.622179,0.56053,0.572645,0.654907,0.645239,0.61221,0.569397,0.615884,0.598958,0.609715,0.584549,0.611845,0.562219,0.568413,0.625093,0.595623,0.597036,0.577436,0.608849,0.622994,0.591328,0.596098,0.555679,0.586207,0.577365,0.548013,0.593722,0.568198,0.512634,0.504184,0.47923,0.471659,0.456574,0.441631,0.443114,0.444791
3,0.152448,0.432636,0.74687,1.0,0.682415,0.763441,0.668281,0.749941,0.718536,0.731989,0.653705,0.68707,0.674536,0.715773,0.623098,0.670103,0.673823,0.715351,0.704711,0.6844,0.689015,0.672913,0.674912,0.717215,0.703689,0.657908,0.622593,0.624242,0.670108,0.713711,0.698539,0.630692,0.640553,0.628506,0.601041,0.631342,0.663061,0.583484,0.585811,0.557353,0.525817,0.512882,0.507872,0.507176,0.510352
4,0.105125,0.3854,0.667447,0.682415,1.0,0.745147,0.731135,0.790596,0.706029,0.706346,0.661725,0.701094,0.728905,0.702708,0.690761,0.695115,0.671284,0.682206,0.729583,0.667619,0.692461,0.667919,0.656827,0.740911,0.683518,0.637531,0.739457,0.706701,0.733614,0.662458,0.68327,0.718272,0.68877,0.705224,0.664462,0.703225,0.680229,0.639433,0.630897,0.60834,0.58497,0.558024,0.556325,0.560948,0.561177
5,0.147258,0.448277,0.685914,0.763441,0.745147,1.0,0.720937,0.802031,0.790526,0.74856,0.668042,0.738914,0.771199,0.784794,0.730807,0.752975,0.703371,0.757196,0.761803,0.748322,0.77512,0.729902,0.731021,0.787159,0.776233,0.715173,0.73281,0.726996,0.752809,0.770743,0.738188,0.706039,0.764231,0.735755,0.685177,0.735943,0.740968,0.670824,0.664223,0.637367,0.613236,0.586668,0.583466,0.584005,0.588297
6,0.09293,0.33162,0.600279,0.668281,0.731135,0.720937,1.0,0.775038,0.699472,0.77582,0.729437,0.649814,0.732445,0.735669,0.702829,0.602717,0.622676,0.661822,0.756212,0.647642,0.802157,0.675586,0.644656,0.759278,0.689101,0.592769,0.685668,0.740291,0.724818,0.687017,0.744,0.685298,0.706339,0.732945,0.715065,0.647529,0.697828,0.646142,0.645853,0.626564,0.598395,0.584219,0.584215,0.591619,0.593851
7,0.103905,0.389274,0.699466,0.749941,0.790596,0.802031,0.775038,1.0,0.770162,0.782086,0.770556,0.761139,0.789243,0.80368,0.766988,0.72435,0.702209,0.75784,0.814895,0.722334,0.769191,0.756163,0.72645,0.799863,0.720795,0.752436,0.745376,0.745126,0.769875,0.801711,0.786743,0.691229,0.745923,0.751701,0.727073,0.744314,0.74971,0.683499,0.686457,0.63402,0.608125,0.589807,0.594912,0.599844,0.603223
8,0.121918,0.342724,0.607317,0.718536,0.706029,0.790526,0.699472,0.770162,1.0,0.792259,0.707078,0.777199,0.771616,0.788246,0.753553,0.783827,0.745429,0.780943,0.773527,0.775666,0.71801,0.724728,0.770307,0.782894,0.797213,0.735511,0.761343,0.688593,0.77772,0.742222,0.785661,0.743873,0.772187,0.745775,0.699747,0.769012,0.784496,0.712633,0.714822,0.695761,0.654199,0.632329,0.632116,0.634863,0.639061
