run_name,lr,seed,epoch,threshold_mode,threshold_value,k_main,d_total,k_fraction,singular_sum_total,singular_energy_total,main_singular_mass,main_energy_mass,residual_singular_mass,residual_energy_mass,effective_rank_singular,effective_rank_energy
final_lr020_seed42,0.2,42,0,singular_mass,0.8,232,512,0.453125,16876.97265625,13334110.0,0.8009607195854187,0.9966173768043518,0.1990392804145813,0.0033826231956481934,164.4110649340488,1.7655362072843086
final_lr020_seed42,0.2,42,1,singular_mass,0.8,83,512,0.162109375,2761.189453125,280150.5625,0.8008089065551758,0.9957032203674316,0.19919109344482422,0.004296779632568359,89.52110531089674,6.793957577474704
final_lr020_seed42,0.2,42,2,singular_mass,0.8,140,512,0.2734375,3850.04833984375,277491.21875,0.8003771901130676,0.9924042820930481,0.19962280988693237,0.007595717906951904,151.25348501417332,13.645802027298066
final_lr020_seed42,0.2,42,3,singular_mass,0.8,162,512,0.31640625,4904.7705078125,427607.4375,0.800321638584137,0.9924726486206055,0.19967836141586304,0.007527351379394531,166.7804435113387,12.85946362895747
final_lr020_seed42,0.2,42,4,singular_mass,0.8,157,512,0.306640625,5007.591796875,488098.96875,0.800073504447937,0.9933192729949951,0.199926495552063,0.006680727005004883,156.4680251462219,12.459315385857629
final_lr020_seed42,0.2,42,5,singular_mass,0.8,149,512,0.291015625,5294.48681640625,556279.75,0.8003746867179871,0.9935773015022278,0.19962531328201294,0.006422698497772217,150.36043284162747,12.878836520914827
final_lr020_seed42,0.2,42,6,singular_mass,0.8,141,512,0.275390625,4937.7041015625,536776.0,0.8000152707099915,0.9942274689674377,0.19998472929000854,0.005772531032562256,139.09820399356067,11.771982248929389
final_lr020_seed42,0.2,42,7,singular_mass,0.8,134,512,0.26171875,4976.0732421875,575770.8125,0.800299882888794,0.9945318698883057,0.19970011711120605,0.005468130111694336,133.05192172079086,11.157737649879246
final_lr020_seed42,0.2,42,8,singular_mass,0.8,133,512,0.259765625,5081.7890625,569693.75,0.8000449538230896,0.9941871166229248,0.1999550461769104,0.005812883377075195,134.04661831600387,12.894748741525772
final_lr020_seed42,0.2,42,9,singular_mass,0.8,127,512,0.248046875,5208.017578125,675585.6875,0.8000316619873047,0.9949040412902832,0.1999683380126953,0.005095958709716797,125.29116091145397,10.83132065297564
final_lr020_seed42,0.2,42,10,singular_mass,0.8,126,512,0.24609375,5218.8125,669243.6875,0.8006842732429504,0.9948309063911438,0.19931572675704956,0.005169093608856201,125.94784362552258,10.886413511250133
final_lr020_seed42,0.2,42,11,singular_mass,0.8,125,512,0.244140625,5461.20654296875,707787.125,0.800078809261322,0.9946086406707764,0.19992119073867798,0.005391359329223633,125.90575097602178,12.170112424066943
final_lr020_seed42,0.2,42,12,singular_mass,0.8,118,512,0.23046875,5034.85107421875,643341.25,0.8001496195793152,0.9949420094490051,0.19985038042068481,0.005057990550994873,119.09636743486558,11.404917243301952
final_lr020_seed42,0.2,42,13,singular_mass,0.8,120,512,0.234375,5199.67529296875,727247.8125,0.8004699349403381,0.9952618479728699,0.19953006505966187,0.004738152027130127,117.76527483965457,10.049486931901097
final_lr020_seed42,0.2,42,14,singular_mass,0.8,124,512,0.2421875,5213.55126953125,631389.4375,0.800930917263031,0.9944655895233154,0.199069082736969,0.00553441047668457,126.19431658685251,12.614419744895029
final_lr020_seed42,0.2,42,15,singular_mass,0.8,114,512,0.22265625,4942.130859375,621998.5,0.8000957369804382,0.9949588179588318,0.19990426301956177,0.005041182041168213,117.92801164871807,11.421943625028872
final_lr020_seed42,0.2,42,16,singular_mass,0.8,116,512,0.2265625,5233.6103515625,699721.9375,0.8008621335029602,0.9950125813484192,0.1991378664970398,0.0049874186515808105,117.90855682319608,11.42775914464308
final_lr020_seed42,0.2,42,17,singular_mass,0.8,118,512,0.23046875,5479.67626953125,743075.8125,0.8007882833480835,0.9947856664657593,0.1992117166519165,0.005214333534240723,121.23981183487832,11.474368138314215
final_lr020_seed42,0.2,42,18,singular_mass,0.8,116,512,0.2265625,5353.087890625,688407.9375,0.8007339239120483,0.9946542382240295,0.19926607608795166,0.005345761775970459,120.73628031121416,12.633369259489527
final_lr020_seed42,0.2,42,19,singular_mass,0.8,116,512,0.2265625,4922.044921875,612526.5625,0.8010454773902893,0.9949425458908081,0.1989545226097107,0.0050574541091918945,118.45292553909063,11.664347977526768
final_lr020_seed42,0.2,42,20,singular_mass,0.8,112,512,0.21875,5392.1953125,778940.25,0.8006886839866638,0.9952181577682495,0.19931131601333618,0.004781842231750488,113.93902239320755,10.698995417500173
final_lr020_seed42,0.2,42,22,singular_mass,0.8,114,512,0.22265625,4874.4775390625,593208.5,0.8007842302322388,0.9947912693023682,0.19921576976776123,0.005208730697631836,118.29448450077574,11.815498340688169
final_lr020_seed42,0.2,42,24,singular_mass,0.8,113,512,0.220703125,5241.6416015625,646650.625,0.8001086711883545,0.9944505095481873,0.1998913288116455,0.005549490451812744,120.56144709329304,13.290940323493855
final_lr020_seed42,0.2,42,26,singular_mass,0.8,108,512,0.2109375,5237.9404296875,718686.125,0.8003836274147034,0.9950481057167053,0.19961637258529663,0.004951894283294678,113.0312120987155,11.546251357465291
final_lr020_seed42,0.2,42,28,singular_mass,0.8,112,512,0.21875,4868.3349609375,602859.625,0.8011572360992432,0.9949166178703308,0.19884276390075684,0.0050833821296691895,116.14217667906964,11.833572157159683
final_lr020_seed42,0.2,42,30,singular_mass,0.8,111,512,0.216796875,4957.30078125,642906.6875,0.800169050693512,0.994998037815094,0.19983094930648804,0.005001962184906006,115.34874338595698,10.946457210718414
final_lr020_seed42,0.2,42,35,singular_mass,0.8,105,512,0.205078125,4981.876953125,618137.125,0.8005889654159546,0.9947300553321838,0.1994110345840454,0.005269944667816162,113.48431772970211,13.000070203165166
final_lr020_seed42,0.2,42,40,singular_mass,0.8,99,512,0.193359375,5244.208984375,750873.625,0.8004637956619263,0.9950922131538391,0.19953620433807373,0.004907786846160889,107.33418475352074,11.203285406137292
final_lr020_seed42,0.2,42,45,singular_mass,0.8,100,512,0.1953125,5314.81005859375,740436.5,0.8009383678436279,0.9949080944061279,0.19906163215637207,0.00509190559387207,109.08987136839238,12.18309230917447
final_lr020_seed42,0.2,42,50,singular_mass,0.8,98,512,0.19140625,5884.36669921875,1007818.875,0.8007809519767761,0.9954285621643066,0.19921904802322388,0.004571437835693359,104.1767605398041,10.029342544158308
final_lr020_seed42,0.2,42,60,singular_mass,0.8,90,512,0.17578125,5881.3330078125,1012524.375,0.8012750744819641,0.9953515529632568,0.1987249255180359,0.004648447036743164,99.40639634919215,10.89346523527974
final_lr020_seed42,0.2,42,70,singular_mass,0.8,87,512,0.169921875,5898.24853515625,1002248.6875,0.8006406426429749,0.9951891899108887,0.19935935735702515,0.004810810089111328,98.14732344144386,11.709085243293792
final_lr020_seed42,0.2,42,80,singular_mass,0.8,84,512,0.1640625,5770.802734375,987210.3125,0.8005197644233704,0.9952929019927979,0.19948023557662964,0.0047070980072021484,95.30362722834798,11.562967684737956
final_lr020_seed42,0.2,42,90,singular_mass,0.8,78,512,0.15234375,6025.86474609375,1131864.375,0.8001018762588501,0.9954104423522949,0.1998981237411499,0.004589557647705078,90.70255490910219,11.08369004891964
final_lr020_seed42,0.2,42,100,singular_mass,0.8,82,512,0.16015625,5726.6396484375,956173.875,0.80059415102005,0.9951390624046326,0.19940584897994995,0.004860937595367432,95.35781224443956,11.86659117887336
final_lr020_seed42,0.2,42,110,singular_mass,0.8,78,512,0.15234375,6066.2412109375,1124879.0,0.8013832569122314,0.9953509569168091,0.19861674308776855,0.004649043083190918,90.48552522331008,11.730245607959091
final_lr020_seed42,0.2,42,120,singular_mass,0.8,76,512,0.1484375,6061.52001953125,1173790.25,0.8014733791351318,0.9955869317054749,0.19852662086486816,0.0044130682945251465,87.21273906689,11.450141746465409
final_lr020_seed42,0.2,42,130,singular_mass,0.8,72,512,0.140625,6002.75244140625,1194597.25,0.8000726699829102,0.9956527948379517,0.19992733001708984,0.00434720516204834,83.855475847345,11.27823955351597
final_lr020_seed42,0.2,42,140,singular_mass,0.8,69,512,0.134765625,6285.39697265625,1328861.75,0.800167977809906,0.9957386255264282,0.199832022190094,0.004261374473571777,81.39900431441768,11.570283858565388
final_lr020_seed42,0.2,42,150,singular_mass,0.8,70,512,0.13671875,6307.88916015625,1332102.75,0.8008583188056946,0.9957824349403381,0.19914168119430542,0.004217565059661865,82.00496269328451,11.65167074300764
final_lr020_seed42,0.2,42,160,singular_mass,0.8,63,512,0.123046875,6085.09326171875,1307429.25,0.801827073097229,0.995948076248169,0.198172926902771,0.004051923751831055,76.31251587055536,11.544357558291647
final_lr020_seed42,0.2,42,170,singular_mass,0.8,58,512,0.11328125,6055.06103515625,1324725.0,0.8018501996994019,0.9959651231765747,0.19814980030059814,0.004034876823425293,73.29250768549646,11.628938555479085
final_lr020_seed42,0.2,42,180,singular_mass,0.8,52,512,0.1015625,5724.7587890625,1300901.5,0.8003918528556824,0.9960196614265442,0.19960814714431763,0.0039803385734558105,66.52700756957483,11.054876123059351
final_lr020_seed42,0.2,42,190,singular_mass,0.8,49,512,0.095703125,5489.1728515625,1283342.125,0.8010004758834839,0.9961686134338379,0.1989995241165161,0.0038313865661621094,61.82000681643323,10.64625713194362
final_lr020_seed42,0.2,42,200,singular_mass,0.8,48,512,0.09375,5437.07177734375,1275986.25,0.8002465963363647,0.9961571097373962,0.19975340366363525,0.0038428902626037598,60.940594004360065,10.575631673870248
