run_name,lr,seed,epoch,threshold_mode,threshold_value,k_main,d_total,k_fraction,singular_sum_total,singular_energy_total,main_singular_mass,main_energy_mass,residual_singular_mass,residual_energy_mass,effective_rank_singular,effective_rank_energy
final_lr020_seed0,0.2,0,0,singular_mass,0.8,251,512,0.490234375,14845.0458984375,5544381.0,0.8008026480674744,0.9934432506561279,0.19919735193252563,0.00655674934387207,220.94397540577813,2.876364406237611
final_lr020_seed0,0.2,0,1,singular_mass,0.8,10,512,0.01953125,1136.5093994140625,165732.515625,0.8064676523208618,0.9930217862129211,0.19353234767913818,0.006978213787078857,18.071428776976408,3.5297961616485924
final_lr020_seed0,0.2,0,2,singular_mass,0.8,38,512,0.07421875,2119.122802734375,220307.140625,0.8015168309211731,0.9947983622550964,0.1984831690788269,0.0052016377449035645,53.83204548432508,7.632490476896438
final_lr020_seed0,0.2,0,3,singular_mass,0.8,80,512,0.15625,3327.119384765625,368304.0,0.8013800382614136,0.9956571459770203,0.19861996173858643,0.004342854022979736,89.7722857872896,9.291464418348266
final_lr020_seed0,0.2,0,4,singular_mass,0.8,115,512,0.224609375,3610.6767578125,367037.40625,0.8009432554244995,0.9955071210861206,0.1990567445755005,0.0044928789138793945,115.271765489163,9.095628841529773
final_lr020_seed0,0.2,0,5,singular_mass,0.8,112,512,0.21875,4018.1787109375,448749.9375,0.8004732131958008,0.9955481886863708,0.19952678680419922,0.00445181131362915,113.94679189952642,9.853744862697164
final_lr020_seed0,0.2,0,6,singular_mass,0.8,115,512,0.224609375,3939.01708984375,396721.1875,0.8002795577049255,0.9950366616249084,0.19972044229507446,0.004963338375091553,118.82958532110786,11.117680429477803
final_lr020_seed0,0.2,0,7,singular_mass,0.8,113,512,0.220703125,4961.228515625,658825.25,0.8009217977523804,0.9952672123908997,0.19907820224761963,0.004732787609100342,115.16869564104228,10.581490571284357
final_lr020_seed0,0.2,0,8,singular_mass,0.8,107,512,0.208984375,4539.998046875,565166.75,0.8012491464614868,0.9953367710113525,0.19875085353851318,0.004663228988647461,110.12617761615446,10.921251743465541
final_lr020_seed0,0.2,0,9,singular_mass,0.8,111,512,0.216796875,4730.39013671875,602367.4375,0.8008986711502075,0.9952178001403809,0.19910132884979248,0.004782199859619141,112.87620153334038,10.96562758431097
final_lr020_seed0,0.2,0,10,singular_mass,0.8,109,512,0.212890625,4397.72265625,549389.6875,0.8004778623580933,0.9954749941825867,0.19952213764190674,0.00452500581741333,110.98662668571414,9.684361252642645
final_lr020_seed0,0.2,0,11,singular_mass,0.8,109,512,0.212890625,4724.8935546875,603107.125,0.8007528185844421,0.995251476764679,0.19924718141555786,0.004748523235321045,111.47405210038643,11.082913164203845
final_lr020_seed0,0.2,0,12,singular_mass,0.8,116,512,0.2265625,4545.6748046875,512005.1875,0.8004745244979858,0.9947766661643982,0.19952547550201416,0.005223333835601807,119.34565023996737,12.046579213330983
final_lr020_seed0,0.2,0,13,singular_mass,0.8,115,512,0.224609375,5076.5361328125,710398.5625,0.8011037111282349,0.9953275322914124,0.19889628887176514,0.0046724677085876465,113.32598384281032,10.216191811174934
final_lr020_seed0,0.2,0,14,singular_mass,0.8,111,512,0.216796875,4985.345703125,654553.875,0.8007166385650635,0.9951087832450867,0.19928336143493652,0.00489121675491333,113.23172668308662,11.502575016230278
final_lr020_seed0,0.2,0,15,singular_mass,0.8,114,512,0.22265625,5043.88818359375,676373.5,0.8010598421096802,0.9951748251914978,0.19894015789031982,0.004825174808502197,114.63220464575782,10.904488149972908
final_lr020_seed0,0.2,0,16,singular_mass,0.8,115,512,0.224609375,4796.07470703125,617508.25,0.8010572791099548,0.9952433109283447,0.19894272089004517,0.0047566890716552734,113.17817819889112,11.217330683033815
final_lr020_seed0,0.2,0,17,singular_mass,0.8,116,512,0.2265625,5312.36328125,761369.0,0.8007150292396545,0.9952225089073181,0.19928497076034546,0.004777491092681885,114.86535149212173,10.561105631959087
final_lr020_seed0,0.2,0,18,singular_mass,0.8,117,512,0.228515625,5427.978515625,752401.125,0.8006518483161926,0.9949419498443604,0.19934815168380737,0.0050580501556396484,117.45665973611567,11.672933293082364
final_lr020_seed0,0.2,0,19,singular_mass,0.8,113,512,0.220703125,5314.41259765625,791591.75,0.8011259436607361,0.9954230785369873,0.19887405633926392,0.004576921463012695,111.8286269219514,10.00735823877627
final_lr020_seed0,0.2,0,20,singular_mass,0.8,114,512,0.22265625,4689.14599609375,570724.1875,0.8004814982414246,0.9950057864189148,0.19951850175857544,0.004994213581085205,115.01963838914969,11.700172064345939
final_lr020_seed0,0.2,0,22,singular_mass,0.8,113,512,0.220703125,5245.4404296875,741026.625,0.8010098338127136,0.9952159523963928,0.19899016618728638,0.004784047603607178,112.84428867013379,11.0107743836783
final_lr020_seed0,0.2,0,24,singular_mass,0.8,114,512,0.22265625,4954.33154296875,631657.75,0.8005955219268799,0.9950176477432251,0.19940447807312012,0.004982352256774902,115.20208984341613,12.009325117855964
final_lr020_seed0,0.2,0,26,singular_mass,0.8,109,512,0.212890625,5580.66845703125,868079.6875,0.8001386523246765,0.9953746199607849,0.1998613476753235,0.004625380039215088,109.83899561784423,10.655320056853164
final_lr020_seed0,0.2,0,28,singular_mass,0.8,121,512,0.236328125,4994.478515625,609772.25,0.8008516430854797,0.9947112202644348,0.19914835691452026,0.0052887797355651855,121.85701376717,12.02374161905792
final_lr020_seed0,0.2,0,30,singular_mass,0.8,108,512,0.2109375,5412.44580078125,804170.5625,0.8011295795440674,0.995323896408081,0.19887042045593262,0.004676103591918945,109.49746451675901,11.112324732851636
final_lr020_seed0,0.2,0,35,singular_mass,0.8,114,512,0.22265625,5764.853515625,798063.5,0.8001917004585266,0.994608461856842,0.1998082995414734,0.005391538143157959,119.2564511553138,13.198134612821697
final_lr020_seed0,0.2,0,40,singular_mass,0.8,111,512,0.216796875,5681.8681640625,777061.9375,0.8003824353218079,0.9946296215057373,0.19961756467819214,0.005370378494262695,117.80942083113008,13.329166640431607
