run,lr,seed,epoch,basis,test_acc,test_nll,test_margin,k
final_lr020_seed0,0.2,0,0,self,0.128921568627451,2.270901975474343,-0.24784276068635053,1
final_lr020_seed0,0.2,0,0,self,0.17794117647058824,2.1702538142213723,-0.4146195219078205,2
final_lr020_seed0,0.2,0,0,self,0.2426470588235294,2.042228086207756,-0.4598607466573048,4
final_lr020_seed0,0.2,0,0,self,0.3034313725490196,1.9367805610537066,-0.503517675636899,8
final_lr020_seed0,0.2,0,0,self,0.3318627450980392,1.8793661247602813,-0.4916415281251041,16
final_lr020_seed0,0.2,0,0,self,0.36127450980392156,1.79204751577106,-0.4579622126871693,32
final_lr020_seed0,0.2,0,0,self,0.353921568627451,1.777553647040568,-0.4561196014645173,39
final_lr020_seed0,0.2,0,0,self,0.36764705882352944,1.7528749649164468,-0.4431340976701556,52
final_lr020_seed0,0.2,0,0,self,0.367156862745098,1.7424896546842668,-0.44135185034226854,64
final_lr020_seed0,0.2,0,0,self,0.3799019607843137,1.703742293608715,-0.44498987146922997,128
final_lr020_seed0,0.2,0,0,self,0.40441176470588236,1.685037896496052,-0.435654194409184,256
final_lr020_seed0,0.2,0,0,self,0.3735294117647059,1.874416913079205,-0.6833811438425689,512
final_lr020_seed0,0.2,0,0,final,0.11568627450980393,2.2799788446475437,-0.21737494756863784,1
final_lr020_seed0,0.2,0,0,final,0.14215686274509803,2.2505028275902443,-0.3439846597136659,2
final_lr020_seed0,0.2,0,0,final,0.16519607843137254,2.2037962002202285,-0.412354184394034,4
final_lr020_seed0,0.2,0,0,final,0.21176470588235294,2.1090071820604512,-0.4795991255009965,8
final_lr020_seed0,0.2,0,0,final,0.2676470588235294,2.0010650308093063,-0.5037065029775445,16
final_lr020_seed0,0.2,0,0,final,0.3053921568627451,1.923653160515867,-0.5034841575570449,32
final_lr020_seed0,0.2,0,0,final,0.3093137254901961,1.8965931485548302,-0.5083579894186047,39
final_lr020_seed0,0.2,0,0,final,0.3220588235294118,1.8585917830990284,-0.5047493467860666,52
final_lr020_seed0,0.2,0,0,final,0.325,1.84782242379389,-0.5122211919175047,64
final_lr020_seed0,0.2,0,0,final,0.3553921568627451,1.7736969521299162,-0.4974334599620833,128
final_lr020_seed0,0.2,0,0,final,0.3720588235294118,1.7365080433344544,-0.49621878712315554,256
final_lr020_seed0,0.2,0,0,final,0.38088235294117645,1.8078319151598274,-0.6022086912730287,512
final_lr020_seed0,0.2,0,2,self,0.23872549019607844,1.8518779602755135,-0.30003188471619063,1
final_lr020_seed0,0.2,0,2,self,0.3803921568627451,1.6484777608562342,-0.28045972310704703,2
final_lr020_seed0,0.2,0,2,self,0.46911764705882353,1.428605414368897,-0.18372363827302643,4
final_lr020_seed0,0.2,0,2,self,0.49264705882352944,1.384526837049347,-0.03621084104762725,8
final_lr020_seed0,0.2,0,2,self,0.5142156862745098,1.34858101622659,0.05076843041210938,16
final_lr020_seed0,0.2,0,2,self,0.5137254901960784,1.325386210377148,0.0767447168096946,32
final_lr020_seed0,0.2,0,2,self,0.5225490196078432,1.3168084962171045,0.09852911987121792,39
final_lr020_seed0,0.2,0,2,self,0.5333333333333333,1.2941038484580483,0.13620345131201864,52
final_lr020_seed0,0.2,0,2,self,0.5313725490196078,1.2897231127095237,0.14433462292142443,64
final_lr020_seed0,0.2,0,2,self,0.5446078431372549,1.282575926622463,0.18488317502546744,128
final_lr020_seed0,0.2,0,2,self,0.5352941176470588,1.3166729607878909,0.17774693967693536,256
final_lr020_seed0,0.2,0,2,self,0.5049019607843137,1.5520486101472808,0.05560744988430078,512
final_lr020_seed0,0.2,0,2,final,0.23627450980392156,1.8583724208174368,-0.22363540042638802,1
final_lr020_seed0,0.2,0,2,final,0.34215686274509804,1.655019037370559,-0.2685253369300267,2
final_lr020_seed0,0.2,0,2,final,0.46176470588235297,1.4550688773310283,-0.167323647947732,4
final_lr020_seed0,0.2,0,2,final,0.4843137254901961,1.3952017049170773,-0.029620686402525825,8
final_lr020_seed0,0.2,0,2,final,0.5098039215686274,1.3631840072349863,0.02448829952664743,16
final_lr020_seed0,0.2,0,2,final,0.5142156862745098,1.3273341531504907,0.07592646825851299,32
final_lr020_seed0,0.2,0,2,final,0.5176470588235295,1.315801083115374,0.09580215586980993,39
final_lr020_seed0,0.2,0,2,final,0.5269607843137255,1.3049322643955408,0.11735669815472885,52
final_lr020_seed0,0.2,0,2,final,0.532843137254902,1.301964877611195,0.12453429773938493,64
final_lr020_seed0,0.2,0,2,final,0.5509803921568628,1.2789364613873722,0.1673841689524136,128
final_lr020_seed0,0.2,0,2,final,0.5401960784313725,1.268442417223387,0.2004007170515072,256
