epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
60,0.0400105056331471,0.1700780148363113,0.94176,0.8917,0.137157,0.828354,0.830936,0,0.27071659,-0.567485,0.52308487,0.26792991,0.03088,0.9165,0.9084,0.9098,0.9124,,0.0396553,0.05230852,0.94869114,36.71466167,0.0,36714661669946.22,500,50,1,0.038000000000000034,0.9600879949717159,0.046499999999999986,0.9516027655562539,0.044399999999999995,0.9530693484181857,0.042100000000000026,0.9557930023046302,,
70,0.0366982453565143,0.1526969357967376,0.94762,0.9002,0.136617,0.837392,0.833627,0,0.2434591,-0.613574,0.50265192,0.2556906,0.0177,0.9188,0.9122,0.9105,0.9116,,0.03798047,0.0464248,0.95338184,37.52679999,0.0,37526799985732.805,500,50,1,0.035700000000000065,0.9624973811020322,0.04269999999999996,0.9555834904672114,0.04370000000000007,0.9538026398491515,0.04290000000000005,0.9549549549549549,,
80,0.0330979354549537,0.1384869149398803,0.95184,0.8802,0.151571,0.812366,0.811427,0,0.2691966,-0.56993,0.59928267,0.27645635,0.03294,0.9161,0.9086,0.9059,0.9073,,0.03904177,0.0375709,0.95947888,38.72449943,0.0,38724499426414.43,500,50,1,0.03839999999999999,0.9596689712968783,0.04630000000000001,0.9518122773936727,0.04830000000000001,0.9489838675885188,0.04720000000000002,0.9504504504504504,,
90,0.0292982275069852,0.1214680896496772,0.95854,0.8989,0.183329,0.837577,0.832572,0,0.22616323,-0.645578,0.37565261,0.23821092,0.02102,0.9235,0.9161,0.9168,0.917,,0.04414505,0.04305224,0.95510185,38.25023348,0.0,38250233479581.1,500,50,1,0.031000000000000028,0.9674209092813744,0.038799999999999946,0.9596689712968783,0.0374000000000001,0.960402262727844,0.03749999999999998,0.9606117745652629,,
100,0.0253926829327955,0.1021207086610794,0.9648,0.9077,0.168021,0.853302,0.849583,0,0.19457818,-0.710906,0.37263516,0.20930333,0.01732,0.9217,0.9173,0.9187,0.9184,,0.03844375,0.02986999,0.96882149,37.45441618,0.0,37454416182635.68,500,50,1,0.03280000000000005,0.965535302744605,0.03759999999999997,0.9609260423213911,0.03550000000000009,0.9623926251833228,0.03610000000000002,0.9620783574271946,,
110,0.0214774692015604,0.0841761122846603,0.97146,0.9131,0.15059,0.859506,0.856823,0,0.18232109,-0.739163,0.3442716,0.21693403,0.01174,0.9283,0.9248,0.9238,0.9239,,0.02273273,0.0275689,0.96960434,38.18240834,0.0,38182408344759.94,500,50,1,0.0262,0.9724491933794259,0.030100000000000016,0.9687827362245967,0.030400000000000094,0.9677351770375026,0.03059999999999996,0.9678399329562121,,
120,0.0176489918691924,0.0597901734888553,0.98082,0.9182,0.135627,0.889617,0.884511,0,0.14266945,-0.845669,0.31726937,0.19006507,0.00646,0.9296,0.9247,0.9253,0.9242,,0.02441101,0.0192864,0.978134,37.41948027,0.0,37419480265025.695,500,50,1,0.024900000000000033,0.9738110203226482,0.030200000000000005,0.9686779803058873,0.028900000000000037,0.9693065158181438,0.030299999999999994,0.9681542007123403,,
130,0.0140015207536021,0.0489620693051815,0.9839,0.9219,0.127928,0.895043,0.891997,0,0.12649232,-0.897936,0.26798973,0.18480196,0.00474,0.9349,0.9335,0.9304,0.9315,,0.02344681,0.01807786,0.97969696,36.76824489,0.0,36768244886981.6,500,50,1,0.019600000000000062,0.9793630840142468,0.021399999999999975,0.9778965011523151,0.023800000000000043,0.9746490676723235,0.02300000000000002,0.975801382778127,,
140,0.010624868698918,0.0260379363751411,0.9918,0.9315,0.116241,0.922504,0.922089,0,0.0894221,-1.048555,0.22500797,0.1788705,0.00238,0.9382,0.936,0.9379,0.9392,,0.02318966,0.01052951,0.98949808,36.39576004,0.0,36395760040591.086,500,50,1,0.01629999999999998,0.9828200293316572,0.018899999999999917,0.9805153991200504,0.016300000000000092,0.9825057615755289,0.01529999999999998,0.9838675885187513,,
150,0.0076021800851921,0.0142548586258292,0.9958,0.937,0.082889,0.94835,0.948311,0,0.06234963,-1.205166,0.17346457,0.16515856,0.0005,0.9358,0.9349,0.9365,0.9359,,0.01063361,0.00599728,0.99360932,36.0496265,0.0,36049626498728.3,500,50,1,0.01870000000000005,0.9803058872826315,0.020000000000000018,0.9793630840142468,0.01770000000000005,0.9810391787135974,0.01860000000000006,0.9804106432013409,,
160,0.0050078835378227,0.0045572045956552,0.999,0.9484,0.053303,0.981277,0.98247,0,0.03270697,-1.48536,0.1658924,0.15918488,2e-05,0.9476,0.9476,0.9474,0.947,,0.0076785,0.00438598,0.99662181,34.83312586,0.0,34833125864356.37,500,50,1,0.006900000000000017,0.9926670856903415,0.007299999999999973,0.9926670856903415,0.006800000000000028,0.9924575738529227,0.007500000000000062,0.992038550178085,,
170,0.0029058592477826,0.0018011898651719,0.99994,0.9515,0.016326,0.995476,0.995931,1,0.01905784,-1.719926,0.16826172,0.16050468,0.0,0.9514,0.9513,0.9515,0.9511,,0.00270473,0.0012172,0.99906831,34.2916452,0.0,34291645197734.367,500,50,1,0.0030999999999999917,0.996647810601299,0.0035999999999999366,0.9965430546825896,0.0027000000000000357,0.9967525665200084,0.0034000000000000696,0.9963335428451707,,
180,0.0013478660293113,0.0016543023885041,0.99998,0.9546,0.003607,0.998807,0.99882,1,0.01503175,-1.82299,0.17185275,0.16358841,0.0,0.9546,0.9537,0.9538,0.9543,,0.00076062,0.00040972,0.99961356,33.89887751,0.0,33898877507268.12,500,50,1,-9.999999999998899e-05,1.0,0.0011999999999999789,0.9990571967316153,0.00040000000000006697,0.9991619526503247,0.00019999999999997797,0.9996857322438718,,
190,0.0003722668461306,0.0015707862663269,1.0,0.9552,0.001167,0.999398,0.999398,1,0.0137629,-1.86129,0.16857047,0.16533574,0.0,0.9548,0.9537,0.9543,0.9547,,0.00036316,0.00041677,0.99958323,33.85550005,0.0,33855500051685.246,500,50,1,-0.00029999999999996696,1.0002095118374188,0.0011999999999999789,0.9990571967316153,-9.999999999998899e-05,0.9996857322438718,-0.00019999999999997797,1.0001047559187093,,
200,3.084187958485309e-06,0.0015179912149533,1.0,0.9546,0.000602,1.0,,1,0.01366907,-1.864261,0.172789,0.16705495,0.0,0.9545,0.9549,0.9542,0.9545,,0.00041677,0.0,,33.74005043,0.0,33740050426346.12,500,50,1,0.0,0.9998952440812906,0.0,1.000314267756128,0.0,0.9995809763251624,0.0,0.9998952440812906,,
