run,lr,seed,epoch,test_acc,test_nll,test_margin,head_acc_iter1,head_acc_iter3,head_acc_iter10
final_lr005_seed6,0.05,6,0,0.3872549019607843,1.8162469836027593,-0.602688835260862,0.2661764705882353,0.31519607843137254,0.3196078431372549
final_lr005_seed6,0.05,6,1,0.5759803921568627,1.3333827501016104,0.7714428759536239,0.5254901960784314,0.5627450980392157,0.5627450980392157
final_lr005_seed6,0.05,6,2,0.7137254901960784,0.9911283483570745,2.4348947973123996,0.667156862745098,0.7107843137254902,0.6975490196078431
final_lr005_seed6,0.05,6,3,0.740686274509804,0.9131376575678093,3.774392268899808,0.759313725490196,0.7661764705882353,0.7602941176470588
final_lr005_seed6,0.05,6,4,0.8014705882352942,0.7694453741864735,4.8861676976669,0.788235294117647,0.7975490196078432,0.8151960784313725
final_lr005_seed6,0.05,6,5,0.8137254901960784,0.7172201961939803,5.226662680182761,0.807843137254902,0.8117647058823529,0.8107843137254902
final_lr005_seed6,0.05,6,6,0.8279411764705882,0.6378197913023539,5.612298035118805,0.8333333333333334,0.8308823529411765,0.825
final_lr005_seed6,0.05,6,7,0.8446078431372549,0.6178539024404383,6.234705379076679,0.8416666666666667,0.8544117647058823,0.85
final_lr005_seed6,0.05,6,8,0.8509803921568627,0.5587879605896019,6.266183314087828,0.8475490196078431,0.8549019607843137,0.8495098039215686
final_lr005_seed6,0.05,6,9,0.8651960784313726,0.5237059569777915,7.199325911773124,0.8622549019607844,0.8671568627450981,0.8637254901960785
final_lr005_seed6,0.05,6,10,0.8647058823529412,0.5154986019121016,7.6389342844806825,0.8686274509803922,0.8700980392156863,0.8632352941176471
final_lr005_seed6,0.05,6,11,0.8705882352941177,0.4825405076735394,7.549569436510323,0.8627450980392157,0.8715686274509804,0.8774509803921569
final_lr005_seed6,0.05,6,12,0.875,0.4814256210554097,7.405583579395242,0.8700980392156863,0.8691176470588236,0.8803921568627451
final_lr005_seed6,0.05,6,13,0.8700980392156863,0.49587970775488277,7.882121671702925,0.8725490196078431,0.8769607843137255,0.8735294117647059
final_lr005_seed6,0.05,6,14,0.8808823529411764,0.4308247214416457,7.430236353441256,0.871078431372549,0.8754901960784314,0.8887254901960784
final_lr005_seed6,0.05,6,15,0.8838235294117647,0.43812361037477443,8.368300090837728,0.8838235294117647,0.8887254901960784,0.8779411764705882
