epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
35,0.0930371013501972,0.3349945110225678,0.88582,0.8428,0.277349,0.73572,0.769106,0,0.43854692,-0.357984,0.6252704,0.36644341,0.08718,0.8964,0.8773,0.882,0.8831,,0.16070439,0.13509902,0.8910371,29.37865994,0.0,29378659943376.773,500,50,1,0.058699999999999974,0.9385404669668098,0.07720000000000005,0.9185425609883782,0.07299999999999995,0.9234635116741703,0.07150000000000001,0.9246152235368025,,
40,0.0909074858712512,0.3178367632865905,0.89112,0.7921,0.263394,0.70125,0.73371,0,0.48557563,-0.313743,0.75372665,0.41084975,0.1412,0.8866,0.8702,0.8691,0.8683,,0.12864919,0.14309127,0.88004747,31.63611655,0.0,31636116545029.234,500,50,1,0.0684999999999999,0.9282797612815413,0.08430000000000004,0.9111087844204796,0.08589999999999998,0.9099570725578474,0.08630000000000004,0.9091194639304785,,
45,0.0885256621387895,0.3147830208492279,0.89202,0.841,0.247892,0.756986,0.789,0,0.43422146,-0.362289,0.72998927,0.34514278,0.08774,0.8945,0.8739,0.8797,0.8802,,0.10452711,0.09889242,0.92320664,28.01540935,0.0,28015409346145.094,500,50,1,0.06059999999999999,0.9365511464768087,0.0806,0.9149827243220606,0.07529999999999992,0.9210553868704848,0.07440000000000002,0.9215788922625904,,
50,0.0859063148881594,0.3046470022964477,0.89632,0.8536,0.185857,0.744575,0.760314,0,0.42230198,-0.374377,0.66761913,0.3307754,0.06822,0.9007,0.8794,0.885,0.8833,,0.08337245,0.12036433,0.89070959,30.40481486,0.0,30404814860377.18,500,50,1,0.054400000000000004,0.9430426133389174,0.07510000000000006,0.9207412836352215,0.06999999999999995,0.9266045440268036,0.07130000000000003,0.9248246256936447,,
60,0.0800210112662942,0.2823841142749786,0.90288,0.8538,0.233375,0.767005,0.791932,0,0.42279678,-0.373868,0.60097085,0.33749213,0.06956,0.8989,0.8821,0.8869,0.8869,,0.09838197,0.10402186,0.91998593,28.87687159,0.0,28876871592845.15,500,50,1,0.05619999999999992,0.9411579939273376,0.07240000000000002,0.9235682127525914,0.06809999999999994,0.9285938645168046,0.06769999999999998,0.9285938645168046,,
70,0.0733964907130287,0.2645695985126495,0.90908,0.8731,0.167988,0.786577,0.800585,0,0.36838418,-0.433699,0.5342095,0.29768906,0.04918,0.9083,0.8932,0.9011,0.9026,,0.05333607,0.09734567,0.92105198,31.87970375,0.0,31879703747459.336,500,50,1,0.04679999999999995,0.9509998952989216,0.06130000000000002,0.9351900324573343,0.05389999999999995,0.9434614176526018,0.052000000000000046,0.9450319338289185,,
80,0.0661958709099075,0.2388825393009185,0.91836,0.8748,0.206536,0.774901,0.790003,0,0.3322047,-0.478594,0.66963857,0.32222867,0.0729,0.9128,0.8998,0.9039,0.9046,,0.08855107,0.09903559,0.91516899,34.19817615,0.0,34198176152457.21,500,50,1,0.042300000000000004,0.9557114438278714,0.05469999999999997,0.9421003036331275,0.05109999999999992,0.946393047848393,0.050000000000000044,0.9471259553973406,,
90,0.0585964550139705,0.2163095694923401,0.92704,0.8736,0.148868,0.799034,0.806999,0,0.31815754,-0.497358,0.54903014,0.31290379,0.05602,0.9183,0.9058,0.9103,0.9124,,0.05551839,0.1093359,0.90476286,34.92398759,0.0,34923987593058.074,500,50,1,0.036799999999999944,0.9614700031410324,0.048699999999999966,0.948382368338394,0.04469999999999996,0.9530939168673438,0.042200000000000015,0.9552926395141871,,
100,0.050785365865591,0.1908310546016693,0.93402,0.8818,0.163263,0.809376,0.811982,0,0.30960725,-0.509189,0.5081356,0.27144758,0.04448,0.917,0.9084,0.904,0.9063,,0.06779344,0.0736933,0.93198266,34.99797817,0.0,34997978170010.758,500,50,1,0.03809999999999991,0.960108889121558,0.04610000000000003,0.9511045963773427,0.050999999999999934,0.946497748926814,0.04830000000000001,0.9489058737304995,,
110,0.0429549384031209,0.1653651708960533,0.94374,0.9051,0.156316,0.847552,0.848887,0,0.24942868,-0.603054,0.50651395,0.24387668,0.0228,0.9216,0.9112,0.9149,0.9149,,0.0597261,0.06805227,0.94337852,38.35383841,0.0,38353838413732.64,500,50,1,0.033499999999999974,0.9649251387289289,0.043300000000000005,0.9540362265731338,0.040099999999999913,0.9579101664747148,0.03969999999999996,0.9579101664747148,,
120,0.0352979837383848,0.1307847335672378,0.9554,0.9,0.134364,0.84563,0.843726,0,0.24480878,-0.611173,0.41528328,0.24819513,0.03364,0.9264,0.9166,0.9176,0.9174,,0.0317492,0.0623322,0.94429402,36.68928519,0.0,36689285188214.72,500,50,1,0.028699999999999948,0.9699507904931421,0.037900000000000045,0.9596900848078735,0.03739999999999999,0.9607370955920846,0.03720000000000001,0.9605276934352425,,
130,0.0280030415072042,0.1053216254782676,0.96416,0.9182,0.146039,0.874844,0.870089,0,0.18513903,-0.732502,0.33116187,0.19954773,0.01464,0.9291,0.9236,0.9244,0.9267,,0.0374712,0.04392504,0.95824696,37.21316375,0.0,37213163753504.83,500,50,1,0.025999999999999912,0.9727777196105121,0.03090000000000004,0.9670191602973511,0.03059999999999996,0.96785676892472,0.027900000000000036,0.9702648937284054,,
140,0.021249737397836,0.07535336728096,0.97462,0.9201,0.134602,0.887998,0.884292,0,0.1662184,-0.779321,0.34509424,0.21003425,0.00996,0.9313,0.9274,0.9283,0.9279,,0.03426399,0.03108378,0.96940031,38.09574769,0.0,38095747690956.16,500,50,1,0.023799999999999932,0.9750811433357764,0.027100000000000013,0.9709978012773532,0.026699999999999946,0.9719401109831431,0.026700000000000057,0.9715213066694587,,
150,0.0152043601703842,0.046856321555376,0.9845,0.9258,0.123017,0.907418,0.907176,0,0.1302248,-0.885306,0.25827101,0.1819103,0.00402,0.9319,0.9296,0.9288,0.9297,,0.02497707,0.01884235,0.98099569,37.6367877,0.0,37636787703218.05,500,50,1,0.0232,0.975709349806303,0.024900000000000033,0.9733012250026175,0.0262,0.9724636163752487,0.024900000000000033,0.9734059260810387,,
160,0.0100157670756454,0.0191551926979422,0.99426,0.9386,0.094712,0.94195,0.94165,0,0.08965211,-1.047439,0.23985681,0.17650266,0.00126,0.9415,0.9414,0.9406,0.9427,,0.01683631,0.01205067,0.9877942,34.71209961,0.0,34712099608847.89,500,50,1,0.013599999999999945,0.9857606533347294,0.0131,0.9856559522563083,0.014399999999999968,0.9848183436289394,0.011900000000000022,0.9870170662757827,,
170,0.0058117184955653,0.0042191836714744,0.99928,0.9481,0.060581,0.983045,0.983132,0,0.04317117,-1.364806,0.21326945,0.1713495,6e-05,0.948,0.9484,0.9476,0.9486,,0.01240076,0.00287699,0.99729263,34.01281018,0.0,34012810176778.46,500,50,1,0.007099999999999995,0.9925662234321013,0.006099999999999994,0.9929850277457859,0.007399999999999962,0.992147419118417,0.006000000000000005,0.9931944299026281,,
180,0.0026957320586227,0.0019603330919146,0.9999,0.9532,0.016373,0.997657,0.997362,1,0.02566014,-1.590741,0.20442698,0.17347782,0.0,0.9534,0.9537,0.9532,0.9527,,0.00273616,0.00060283,0.99906519,33.52153146,0.0,33521531456177.5,500,50,1,0.0016999999999999238,0.9982200816668413,0.0008000000000000229,0.9985341849021045,0.0017999999999999128,0.9980106795099991,0.0019000000000000128,0.9974871741178934,,
190,0.0007445336922613,0.0017045977120846,1.0,0.9542,0.002934,0.999187,0.999187,1,0.02165398,-1.664462,0.2106549,0.17583712,0.0,0.9545,0.9542,0.955,0.9543,,0.00126679,0.00068262,0.99931738,33.27911725,0.0,33279117245962.37,500,50,1,0.0005999999999999339,0.9993717935294735,0.00029999999999996696,0.9990576902942101,0.0,0.9998952989215789,0.00029999999999996696,0.9991623913726312,,
200,6.168375916970619e-06,0.0017193955451995,0.99998,0.9551,0.000813,1.0,,1,0.02102608,-1.677242,0.21133963,0.17534171,0.0,0.9551,0.9545,0.955,0.9546,,0.00068262,-0.0,,33.10369704,0.0,33103697044985.445,500,50,1,0.0,1.0,0.0,0.9993717935294735,0.0,0.9998952989215789,0.0,0.9994764946078946,,
