epoch_a,epoch_b,n_samples,cka_value
3,17,2040,0.47066
3,18,2040,0.544092
3,19,2040,0.594279
3,20,2040,0.582057
3,22,2040,0.579208
3,24,2040,0.499247
3,26,2040,0.509804
3,28,2040,0.56145
3,30,2040,0.494939
3,35,2040,0.582115
3,40,2040,0.503339
3,45,2040,0.58353
3,50,2040,0.526092
3,60,2040,0.571245
3,70,2040,0.475749
3,80,2040,0.51392
3,90,2040,0.526178
3,100,2040,0.514672
3,110,2040,0.619708
3,120,2040,0.536192
3,130,2040,0.494537
3,140,2040,0.489321
3,150,2040,0.475166
3,160,2040,0.448973
3,170,2040,0.419719
3,180,2040,0.40669
3,190,2040,0.412732
3,200,2040,0.414546
4,4,2040,1.0
4,5,2040,0.7606
4,6,2040,0.73772
4,7,2040,0.694259
4,8,2040,0.762009
4,9,2040,0.692411
4,10,2040,0.662041
4,11,2040,0.675831
4,12,2040,0.633812
4,13,2040,0.700312
4,14,2040,0.638597
4,15,2040,0.707784
4,16,2040,0.687444
4,17,2040,0.630351
4,18,2040,0.667121
4,19,2040,0.689564
4,20,2040,0.719406
4,22,2040,0.703479
4,24,2040,0.66239
4,26,2040,0.690612
4,28,2040,0.70193
4,30,2040,0.600903
4,35,2040,0.676784
4,40,2040,0.683128
4,45,2040,0.670155
4,50,2040,0.68614
4,60,2040,0.640083
4,70,2040,0.616324
4,80,2040,0.660459
4,90,2040,0.65114
4,100,2040,0.619572
4,110,2040,0.685369
4,120,2040,0.646647
4,130,2040,0.624972
4,140,2040,0.605603
4,150,2040,0.594114
4,160,2040,0.552553
4,170,2040,0.524775
4,180,2040,0.51357
4,190,2040,0.523639
4,200,2040,0.52589
5,5,2040,1.0
5,6,2040,0.728211
5,7,2040,0.703286
5,8,2040,0.731988
5,9,2040,0.741313
5,10,2040,0.701528
5,11,2040,0.696121
5,12,2040,0.708894
5,13,2040,0.733153
5,14,2040,0.672155
5,15,2040,0.680471
5,16,2040,0.653835
5,17,2040,0.61074
5,18,2040,0.671815
5,19,2040,0.706324
5,20,2040,0.732729
5,22,2040,0.708905
5,24,2040,0.608696
5,26,2040,0.676583
5,28,2040,0.705645
5,30,2040,0.625864
5,35,2040,0.697203
5,40,2040,0.669814
5,45,2040,0.679276
5,50,2040,0.630875
5,60,2040,0.65492
5,70,2040,0.625345
5,80,2040,0.675258
5,90,2040,0.676292
5,100,2040,0.646414
5,110,2040,0.714698
5,120,2040,0.6571
5,130,2040,0.666176
5,140,2040,0.635959
5,150,2040,0.607893
5,160,2040,0.567938
5,170,2040,0.545091
5,180,2040,0.530343
5,190,2040,0.544631
5,200,2040,0.545295
6,6,2040,1.0
6,7,2040,0.75061
6,8,2040,0.779209
6,9,2040,0.765037
6,10,2040,0.765554
6,11,2040,0.729068
6,12,2040,0.639679
6,13,2040,0.786044
6,14,2040,0.714492
6,15,2040,0.765813
6,16,2040,0.71616
6,17,2040,0.679409
6,18,2040,0.722798
6,19,2040,0.75903
6,20,2040,0.778872
6,22,2040,0.741547
6,24,2040,0.749972
6,26,2040,0.705765
6,28,2040,0.773612
6,30,2040,0.740466
6,35,2040,0.737313
6,40,2040,0.731217
6,45,2040,0.757333
6,50,2040,0.732795
6,60,2040,0.672479
6,70,2040,0.667371
6,80,2040,0.740628
6,90,2040,0.696128
6,100,2040,0.683946
6,110,2040,0.725555
6,120,2040,0.731403
6,130,2040,0.691596
6,140,2040,0.6733
6,150,2040,0.656395
6,160,2040,0.606209
6,170,2040,0.580672
6,180,2040,0.571925
6,190,2040,0.585545
6,200,2040,0.589615
7,7,2040,1.0
7,8,2040,0.836475
7,9,2040,0.748645
7,10,2040,0.718391
7,11,2040,0.66047
7,12,2040,0.706815
7,13,2040,0.788192
7,14,2040,0.669883
7,15,2040,0.770747
7,16,2040,0.754833
7,17,2040,0.710952
7,18,2040,0.773781
7,19,2040,0.78146
7,20,2040,0.780876
7,22,2040,0.729243
7,24,2040,0.731999
7,26,2040,0.731153
7,28,2040,0.748178
7,30,2040,0.674271
7,35,2040,0.747634
7,40,2040,0.746993
7,45,2040,0.690622
7,50,2040,0.767661
7,60,2040,0.663862
7,70,2040,0.718242
7,80,2040,0.744989
7,90,2040,0.730382
7,100,2040,0.725007
7,110,2040,0.690001
7,120,2040,0.703046
7,130,2040,0.668353
7,140,2040,0.676321
7,150,2040,0.661999
7,160,2040,0.633351
7,170,2040,0.596966
7,180,2040,0.587695
7,190,2040,0.605163
7,200,2040,0.606202
8,8,2040,1.0
8,9,2040,0.774611
8,10,2040,0.747995
8,11,2040,0.710226
8,12,2040,0.760004
8,13,2040,0.796689
8,14,2040,0.707067
8,15,2040,0.814725
8,16,2040,0.811638
8,17,2040,0.73227
8,18,2040,0.793496
8,19,2040,0.78956
8,20,2040,0.821738
8,22,2040,0.789676
8,24,2040,0.745232
8,26,2040,0.78091
8,28,2040,0.785683
8,30,2040,0.663326
8,35,2040,0.796976
8,40,2040,0.771979
8,45,2040,0.699453
8,50,2040,0.819857
8,60,2040,0.729212
8,70,2040,0.728027
8,80,2040,0.753177
8,90,2040,0.746024
8,100,2040,0.762502
8,110,2040,0.758153
8,120,2040,0.746839
8,130,2040,0.70698
8,140,2040,0.726017
8,150,2040,0.705344
8,160,2040,0.669681
8,170,2040,0.634208
8,180,2040,0.618413
8,190,2040,0.63541
8,200,2040,0.638365
9,9,2040,1.0
9,10,2040,0.769399
9,11,2040,0.712413
9,12,2040,0.766304
9,13,2040,0.813252
9,14,2040,0.750744
9,15,2040,0.715165
9,16,2040,0.682362
9,17,2040,0.65842
9,18,2040,0.718852
9,19,2040,0.810758
9,20,2040,0.789221
9,22,2040,0.762157
9,24,2040,0.679419
9,26,2040,0.71165
9,28,2040,0.742575
9,30,2040,0.725055
9,35,2040,0.752237
9,40,2040,0.728985
9,45,2040,0.70247
9,50,2040,0.697799
9,60,2040,0.72047
9,70,2040,0.7201
9,80,2040,0.739225
9,90,2040,0.74118
9,100,2040,0.76175
9,110,2040,0.750152
9,120,2040,0.73434
9,130,2040,0.709665
9,140,2040,0.702962
9,150,2040,0.674854
9,160,2040,0.642456
9,170,2040,0.601799
9,180,2040,0.589168
9,190,2040,0.607237
9,200,2040,0.608868
10,10,2040,1.0
10,11,2040,0.656225
10,12,2040,0.708966
10,13,2040,0.745673
10,14,2040,0.78698
10,15,2040,0.695409
10,16,2040,0.685935
10,17,2040,0.641106
10,18,2040,0.704256
10,19,2040,0.760348
10,20,2040,0.78924
10,22,2040,0.812282
10,24,2040,0.795955
10,26,2040,0.782222
10,28,2040,0.766587
10,30,2040,0.781063
10,35,2040,0.767693
10,40,2040,0.796421
10,45,2040,0.788375
10,50,2040,0.725815
10,60,2040,0.708137
10,70,2040,0.755919
10,80,2040,0.782052
10,90,2040,0.712573
10,100,2040,0.703351
10,110,2040,0.705284
10,120,2040,0.775776
10,130,2040,0.740963
10,140,2040,0.699253
10,150,2040,0.682085
10,160,2040,0.609058
10,170,2040,0.588291
10,180,2040,0.586154
10,190,2040,0.60883
10,200,2040,0.613873
11,11,2040,1.0
11,12,2040,0.660516
11,13,2040,0.753729
11,14,2040,0.702125
11,15,2040,0.68976
11,16,2040,0.683238
11,17,2040,0.640489
11,18,2040,0.680853
11,19,2040,0.696764
11,20,2040,0.713581
11,22,2040,0.695508
11,24,2040,0.634762
11,26,2040,0.659773
11,28,2040,0.695466
11,30,2040,0.631664
11,35,2040,0.703146
11,40,2040,0.695859
11,45,2040,0.670783
11,50,2040,0.660399
11,60,2040,0.61866
11,70,2040,0.645672
11,80,2040,0.66496
11,90,2040,0.687168
11,100,2040,0.66332
11,110,2040,0.702577
11,120,2040,0.654032
11,130,2040,0.667327
11,140,2040,0.655953
11,150,2040,0.645678
11,160,2040,0.608179
11,170,2040,0.589372
11,180,2040,0.580862
11,190,2040,0.585436
11,200,2040,0.586003
12,12,2040,1.0
12,13,2040,0.728512
12,14,2040,0.729015
12,15,2040,0.700722
12,16,2040,0.690845
12,17,2040,0.652379
12,18,2040,0.720063
12,19,2040,0.758701
12,20,2040,0.741311
12,22,2040,0.700043
12,24,2040,0.594497
12,26,2040,0.680883
12,28,2040,0.693866
12,30,2040,0.61481
12,35,2040,0.728356
12,40,2040,0.712254
12,45,2040,0.616183
12,50,2040,0.655823
12,60,2040,0.682027
12,70,2040,0.684383
12,80,2040,0.673191
12,90,2040,0.690869
12,100,2040,0.722278
12,110,2040,0.709576
12,120,2040,0.676316
12,130,2040,0.684802
12,140,2040,0.678828
12,150,2040,0.674083
12,160,2040,0.637649
12,170,2040,0.604023
12,180,2040,0.596192
12,190,2040,0.613597
12,200,2040,0.612135
13,13,2040,1.0
13,14,2040,0.743277
13,15,2040,0.782417
13,16,2040,0.759485
13,17,2040,0.686969
13,18,2040,0.768019
13,19,2040,0.840923
13,20,2040,0.817495
13,22,2040,0.760525
13,24,2040,0.731107
13,26,2040,0.742478
13,28,2040,0.773756
13,30,2040,0.745351
13,35,2040,0.781767
13,40,2040,0.775146
13,45,2040,0.718885
13,50,2040,0.783191
13,60,2040,0.736028
13,70,2040,0.725265
13,80,2040,0.764916
13,90,2040,0.761854
13,100,2040,0.790228
13,110,2040,0.758672
13,120,2040,0.762962
13,130,2040,0.730061
13,140,2040,0.729429
13,150,2040,0.69943
13,160,2040,0.67316
13,170,2040,0.640672
13,180,2040,0.632327
13,190,2040,0.649313
13,200,2040,0.650951
14,14,2040,1.0
14,15,2040,0.656534
14,16,2040,0.681796
14,17,2040,0.642029
14,18,2040,0.703148
14,19,2040,0.756504
14,20,2040,0.745699
14,22,2040,0.768778
14,24,2040,0.69854
14,26,2040,0.718566
14,28,2040,0.734696
14,30,2040,0.675764
14,35,2040,0.755017
14,40,2040,0.767811
14,45,2040,0.698525
14,50,2040,0.654136
14,60,2040,0.656142
14,70,2040,0.744692
14,80,2040,0.737485
14,90,2040,0.702034
14,100,2040,0.688644
14,110,2040,0.725503
14,120,2040,0.713736
14,130,2040,0.729664
14,140,2040,0.682819
14,150,2040,0.666502
14,160,2040,0.618976
14,170,2040,0.592817
14,180,2040,0.590676
14,190,2040,0.605217
14,200,2040,0.606713
15,15,2040,1.0
15,16,2040,0.773344
15,17,2040,0.752329
15,18,2040,0.79753
15,19,2040,0.747416
15,20,2040,0.753326
15,22,2040,0.713412
15,24,2040,0.727437
15,26,2040,0.719518
15,28,2040,0.756095
15,30,2040,0.66419
15,35,2040,0.778284
15,40,2040,0.738792
15,45,2040,0.716586
15,50,2040,0.778904
15,60,2040,0.715289
15,70,2040,0.667256
15,80,2040,0.731291
15,90,2040,0.732942
15,100,2040,0.732752
15,110,2040,0.736385
15,120,2040,0.745639
15,130,2040,0.684497
15,140,2040,0.725238
15,150,2040,0.700234
15,160,2040,0.682022
15,170,2040,0.646944
15,180,2040,0.630561
15,190,2040,0.642421
15,200,2040,0.644723
16,16,2040,1.0
16,17,2040,0.729787
16,18,2040,0.785643
16,19,2040,0.753662
16,20,2040,0.813208
16,22,2040,0.734466
16,24,2040,0.74466
16,26,2040,0.783158
16,28,2040,0.788514
16,30,2040,0.647046
16,35,2040,0.75385
16,40,2040,0.772388
16,45,2040,0.650875
16,50,2040,0.811915
16,60,2040,0.672487
16,70,2040,0.711215
16,80,2040,0.734488
16,90,2040,0.73276
16,100,2040,0.75087
16,110,2040,0.711844
16,120,2040,0.727112
16,130,2040,0.72486
16,140,2040,0.723834
16,150,2040,0.700475
16,160,2040,0.669457
16,170,2040,0.640138
16,180,2040,0.632569
16,190,2040,0.648191
16,200,2040,0.650817
17,17,2040,1.0
17,18,2040,0.729506
17,19,2040,0.68309
17,20,2040,0.710677
17,22,2040,0.693237
17,24,2040,0.653672
17,26,2040,0.704069
17,28,2040,0.770505
17,30,2040,0.613333
17,35,2040,0.726948
17,40,2040,0.724267
17,45,2040,0.636927
17,50,2040,0.707482
17,60,2040,0.61563
17,70,2040,0.685495
17,80,2040,0.720337
17,90,2040,0.70187
17,100,2040,0.659087
17,110,2040,0.66037
17,120,2040,0.691898
17,130,2040,0.660394
17,140,2040,0.71421
17,150,2040,0.700696
17,160,2040,0.67959
17,170,2040,0.629025
17,180,2040,0.61801
17,190,2040,0.625836
17,200,2040,0.627943
18,18,2040,1.0
18,19,2040,0.782019
18,20,2040,0.796376
18,22,2040,0.765361
18,24,2040,0.735335
18,26,2040,0.777796
18,28,2040,0.800616
18,30,2040,0.67391
18,35,2040,0.770362
18,40,2040,0.780537
18,45,2040,0.717424
18,50,2040,0.799955
18,60,2040,0.712827
18,70,2040,0.746885
18,80,2040,0.777463
18,90,2040,0.759743
18,100,2040,0.780218
18,110,2040,0.711944
18,120,2040,0.758095
18,130,2040,0.733332
18,140,2040,0.753252
18,150,2040,0.716166
18,160,2040,0.690084
18,170,2040,0.662486
18,180,2040,0.648339
18,190,2040,0.664104
18,200,2040,0.666263
19,19,2040,1.0
19,20,2040,0.830601
19,22,2040,0.766138
19,24,2040,0.72846
19,26,2040,0.76718
19,28,2040,0.795935
19,30,2040,0.749406
19,35,2040,0.768268
19,40,2040,0.799826
19,45,2040,0.705251
19,50,2040,0.764888
19,60,2040,0.738137
19,70,2040,0.741716
19,80,2040,0.77606
19,90,2040,0.745201
19,100,2040,0.798047
19,110,2040,0.774369
19,120,2040,0.764496
19,130,2040,0.744232
19,140,2040,0.720332
19,150,2040,0.698971
19,160,2040,0.668478
19,170,2040,0.635695
19,180,2040,0.629233
19,190,2040,0.65038
19,200,2040,0.651082
20,20,2040,1.0
20,22,2040,0.810571
20,24,2040,0.760074
20,26,2040,0.819808
20,28,2040,0.831584
20,30,2040,0.734223
20,35,2040,0.792055
20,40,2040,0.831388
20,45,2040,0.741987
20,50,2040,0.8078
20,60,2040,0.749365
20,70,2040,0.770669
20,80,2040,0.792178
20,90,2040,0.774408
20,100,2040,0.802635
20,110,2040,0.770375
20,120,2040,0.784296
20,130,2040,0.768615
20,140,2040,0.751205
20,150,2040,0.722561
20,160,2040,0.684025
20,170,2040,0.651657
20,180,2040,0.645424
20,190,2040,0.665432
20,200,2040,0.668851
22,22,2040,1.0
22,24,2040,0.776857
22,26,2040,0.815478
22,28,2040,0.797494
22,30,2040,0.730621
22,35,2040,0.805855
22,40,2040,0.824002
22,45,2040,0.785282
22,50,2040,0.765179
22,60,2040,0.725352
22,70,2040,0.803773
22,80,2040,0.795416
22,90,2040,0.7619
22,100,2040,0.739792
22,110,2040,0.754058
22,120,2040,0.78421
22,130,2040,0.768196
22,140,2040,0.751162
22,150,2040,0.737456
22,160,2040,0.67263
22,170,2040,0.646261
22,180,2040,0.639225
22,190,2040,0.656161
22,200,2040,0.660968
24,24,2040,1.0
24,26,2040,0.794538
24,28,2040,0.783998
24,30,2040,0.741807
24,35,2040,0.740984
24,40,2040,0.78814
24,45,2040,0.756121
24,50,2040,0.777447
24,60,2040,0.647896
24,70,2040,0.721672
24,80,2040,0.766131
24,90,2040,0.695602
24,100,2040,0.700234
24,110,2040,0.656861
24,120,2040,0.756863
24,130,2040,0.714629
24,140,2040,0.692484
24,150,2040,0.67771
24,160,2040,0.615707
24,170,2040,0.592256
24,180,2040,0.589094
24,190,2040,0.608898
24,200,2040,0.614282
26,26,2040,1.0
26,28,2040,0.837141
26,30,2040,0.704998
26,35,2040,0.763792
26,40,2040,0.823471
26,45,2040,0.727708
26,50,2040,0.785631
26,60,2040,0.739041
26,70,2040,0.778413
26,80,2040,0.790608
26,90,2040,0.774994
26,100,2040,0.763434
26,110,2040,0.734589
26,120,2040,0.787927
26,130,2040,0.782422
26,140,2040,0.757505
26,150,2040,0.730053
26,160,2040,0.682299
26,170,2040,0.65717
26,180,2040,0.650635
26,190,2040,0.66832
26,200,2040,0.672873
28,28,2040,1.0
28,30,2040,0.715212
28,35,2040,0.783975
28,40,2040,0.836056
28,45,2040,0.759613
28,50,2040,0.79804
28,60,2040,0.727933
28,70,2040,0.760094
28,80,2040,0.804725
28,90,2040,0.784005
28,100,2040,0.762455
28,110,2040,0.762839
28,120,2040,0.800284
28,130,2040,0.781827
28,140,2040,0.779693
28,150,2040,0.74538
28,160,2040,0.699541
28,170,2040,0.676261
28,180,2040,0.669089
28,190,2040,0.68584
28,200,2040,0.690076
30,30,2040,1.0
30,35,2040,0.709471
30,40,2040,0.725744
30,45,2040,0.779497
30,50,2040,0.695669
30,60,2040,0.663385
30,70,2040,0.697245
30,80,2040,0.766698
30,90,2040,0.68446
30,100,2040,0.689585
30,110,2040,0.666567
30,120,2040,0.733157
30,130,2040,0.707165
30,140,2040,0.675621
30,150,2040,0.66801
30,160,2040,0.601936
30,170,2040,0.589251
30,180,2040,0.583592
30,190,2040,0.600969
30,200,2040,0.605674
35,35,2040,1.0
35,40,2040,0.795532
35,45,2040,0.747459
35,50,2040,0.773268
35,60,2040,0.748352
35,70,2040,0.772874
35,80,2040,0.797552
35,90,2040,0.760261
35,100,2040,0.772033
35,110,2040,0.768957
35,120,2040,0.806639
35,130,2040,0.763758
35,140,2040,0.782032
35,150,2040,0.757948
35,160,2040,0.715549
35,170,2040,0.68752
35,180,2040,0.676628
35,190,2040,0.689408
35,200,2040,0.693655
40,40,2040,1.0
40,45,2040,0.754882
40,50,2040,0.786923
40,60,2040,0.724685
40,70,2040,0.791289
40,80,2040,0.810267
40,90,2040,0.773825
40,100,2040,0.762949
40,110,2040,0.735676
40,120,2040,0.791697
40,130,2040,0.802746
40,140,2040,0.761004
40,150,2040,0.7433
40,160,2040,0.686342
40,170,2040,0.662789
40,180,2040,0.661746
40,190,2040,0.682179
40,200,2040,0.684804
45,45,2040,1.0
45,50,2040,0.70446
45,60,2040,0.693114
45,70,2040,0.727921
45,80,2040,0.787275
45,90,2040,0.721145
45,100,2040,0.674328
45,110,2040,0.715099
45,120,2040,0.765246
45,130,2040,0.738769
45,140,2040,0.723019
45,150,2040,0.693741
45,160,2040,0.633575
45,170,2040,0.6227
45,180,2040,0.616354
45,190,2040,0.630421
45,200,2040,0.634555
50,50,2040,1.0
50,60,2040,0.704126
50,70,2040,0.730424
50,80,2040,0.773622
50,90,2040,0.739437
50,100,2040,0.779439
50,110,2040,0.695927
50,120,2040,0.784252
50,130,2040,0.719731
50,140,2040,0.755577
50,150,2040,0.732154
50,160,2040,0.67996
50,170,2040,0.657266
50,180,2040,0.642754
50,190,2040,0.661833
50,200,2040,0.667006
60,60,2040,1.0
60,70,2040,0.711872
60,80,2040,0.725469
60,90,2040,0.740955
60,100,2040,0.741913
60,110,2040,0.763116
60,120,2040,0.79065
60,130,2040,0.730722
60,140,2040,0.752588
60,150,2040,0.705697
60,160,2040,0.695644
60,170,2040,0.650235
60,180,2040,0.641375
60,190,2040,0.654354
60,200,2040,0.656906
70,70,2040,1.0
70,80,2040,0.785055
70,90,2040,0.762372
70,100,2040,0.760009
70,110,2040,0.734816
70,120,2040,0.781622
70,130,2040,0.785049
70,140,2040,0.775446
70,150,2040,0.774656
70,160,2040,0.721579
70,170,2040,0.683293
70,180,2040,0.684798
70,190,2040,0.699591
70,200,2040,0.702827
80,80,2040,1.0
80,90,2040,0.780153
80,100,2040,0.766232
80,110,2040,0.742105
80,120,2040,0.804698
80,130,2040,0.785163
80,140,2040,0.783437
80,150,2040,0.765352
80,160,2040,0.714313
80,170,2040,0.687711
80,180,2040,0.679868
80,190,2040,0.696624
80,200,2040,0.700621
90,90,2040,1.0
90,100,2040,0.777641
90,110,2040,0.76196
90,120,2040,0.802845
90,130,2040,0.793336
90,140,2040,0.79391
90,150,2040,0.76022
90,160,2040,0.741496
90,170,2040,0.726251
90,180,2040,0.712707
90,190,2040,0.720714
90,200,2040,0.723192
100,100,2040,1.0
100,110,2040,0.774175
100,120,2040,0.798026
100,130,2040,0.788793
100,140,2040,0.811183
100,150,2040,0.77084
100,160,2040,0.756417
100,170,2040,0.729361
100,180,2040,0.719127
100,190,2040,0.735474
100,200,2040,0.737579
110,110,2040,1.0
110,120,2040,0.794333
110,130,2040,0.785316
110,140,2040,0.794252
110,150,2040,0.770136
110,160,2040,0.74436
110,170,2040,0.723976
110,180,2040,0.716218
110,190,2040,0.722949
110,200,2040,0.724597
120,120,2040,1.0
120,130,2040,0.841036
120,140,2040,0.847634
120,150,2040,0.813336
120,160,2040,0.784887
120,170,2040,0.775158
120,180,2040,0.761159
120,190,2040,0.774668
120,200,2040,0.77979
130,130,2040,1.0
130,140,2040,0.839153
130,150,2040,0.824145
130,160,2040,0.791044
130,170,2040,0.795914
130,180,2040,0.788615
130,190,2040,0.800301
130,200,2040,0.801848
140,140,2040,1.0
140,150,2040,0.868941
140,160,2040,0.852407
140,170,2040,0.838681
140,180,2040,0.83072
140,190,2040,0.839911
140,200,2040,0.843013
150,150,2040,1.0
150,160,2040,0.853555
150,170,2040,0.851147
150,180,2040,0.851412
150,190,2040,0.857336
150,200,2040,0.859663
160,160,2040,1.0
160,170,2040,0.87772
160,180,2040,0.878451
160,190,2040,0.881896
160,200,2040,0.881605
170,170,2040,1.0
170,180,2040,0.940537
170,190,2040,0.941145
170,200,2040,0.941109
180,180,2040,1.0
180,190,2040,0.985094
180,200,2040,0.985225
190,190,2040,1.0
190,200,2040,0.99871
200,200,2040,1.0
