epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
10,0.1990023657716557,0.6503616166305543,0.77594,0.7028,0.230601,0.613873,0.719475,0,0.86290917,-0.064035,1.01539723,0.5559047,0.23612,0.8274,0.7911,0.8072,0.8048,,0.08212129,0.18287561,0.86722494,14.37149478,0.0,14371494776162.898,500,50,1,0.12380000000000002,0.8693916150047284,0.15999999999999992,0.8312493432804455,0.14300000000000002,0.8481664390038878,0.14660000000000006,0.845644635914679,,
11,0.1987688340595138,0.6151414439582825,0.79024,0.6192,0.343775,0.586003,0.661322,0,1.09416719,0.039084,0.80503125,0.50770826,0.3032,0.8264,0.7913,0.81,0.803,,0.15863943,0.11028136,0.85263425,13.71132913,0.0,13711329130720.342,500,50,1,0.12480000000000002,0.8683408637175581,0.15979999999999994,0.8314594935378796,0.1402,0.8511085426079648,0.14839999999999998,0.8437532835977725,,
12,0.1985109326154774,0.6091953289031983,0.79268,0.6896,0.339484,0.612135,0.676819,0,0.82454647,-0.083785,0.94993696,0.5776846,0.23998,0.8325,0.7951,0.8128,0.8107,,0.21740224,0.21332548,0.82932027,18.16384903,0.0,18163849028192.586,500,50,1,0.11870000000000003,0.8747504465692971,0.15599999999999992,0.8354523484291269,0.13740000000000008,0.8540506462120416,0.14070000000000005,0.8518440685089839,,
13,0.1982287250728689,0.5919950844573975,0.79916,0.7733,0.271488,0.650951,0.739228,0,0.76316524,-0.117381,0.92852004,0.47495881,0.1158,0.8404,0.8048,0.8218,0.8208,,0.09844833,0.14530963,0.88928825,14.676984,0.0,14676983999609.86,500,50,1,0.11080000000000001,0.8830513817379427,0.14629999999999999,0.845644635914679,0.12840000000000007,0.8635074077965745,0.13060000000000005,0.8624566565094042,,
14,0.1979222810621766,0.5843551078414917,0.79944,0.7305,0.256723,0.606713,0.690639,0,0.87871851,-0.05615,0.78306522,0.53407827,0.16464,0.8258,0.7955,0.8095,0.8033,,0.09892958,0.18720662,0.85560853,13.96125339,0.0,13961253393938.922,500,50,1,0.12540000000000007,0.8677104129452559,0.15559999999999996,0.8358726489439949,0.14070000000000005,0.8505831669643795,0.1481,0.8440685089839235,,
15,0.1975916761938747,0.5676623031044007,0.80586,0.7459,0.343466,0.644723,0.718461,0,0.74141594,-0.129938,1.01709275,0.5038488,0.16576,0.8402,0.8099,0.8246,0.8244,,0.17961779,0.13889758,0.88062173,20.04777042,0.0,20047770415237.35,500,50,1,0.1110000000000001,0.8828412314805085,0.1412,0.8510034674792476,0.12560000000000004,0.8664495114006515,0.127,0.8662393611432174,,
16,0.1972369920397677,0.5651034264755249,0.80722,0.7417,0.226656,0.650817,0.721439,0,0.69794887,-0.156176,0.75107504,0.49580714,0.19006,0.8478,0.82,0.8287,0.8266,,0.06906131,0.18254042,0.85603677,20.20538618,0.0,20205386178815.29,500,50,1,0.10340000000000005,0.8908269412630031,0.1311,0.8616160554796679,0.12150000000000005,0.8707575916780498,0.12480000000000002,0.8685510139749921,,
17,0.1968583161128631,0.5594298020267486,0.80776,0.6856,0.270213,0.627943,0.679411,0,0.75543614,-0.121802,0.74033805,0.50543419,0.26142,0.8473,0.8099,0.826,0.8216,,0.13105131,0.14587067,0.84853118,18.28580885,0.0,18285808851394.395,500,50,1,0.10389999999999999,0.890301565619418,0.1412,0.8510034674792476,0.12420000000000009,0.8679205632026898,0.12980000000000003,0.8632972575391404,,
18,0.1964557418457798,0.5507389142608643,0.81148,0.7683,0.270494,0.666263,0.737727,0,0.69032004,-0.16095,0.79834983,0.43273333,0.13174,0.8463,0.8143,0.83,0.8298,,0.1070641,0.11077034,0.8976985,16.91456681,0.0,16914566814805.045,500,50,1,0.1049,0.8892508143322476,0.13679999999999992,0.8556267731427971,0.12020000000000008,0.8721235683513712,0.12160000000000004,0.8719134180939372,,
19,0.1960293685676943,0.5455495572280884,0.81468,0.7363,0.217981,0.651082,0.736495,0,0.71462535,-0.145922,0.99438081,0.52024419,0.21128,0.8518,0.8198,0.8329,0.8319,,0.10919337,0.18676283,0.85869747,20.54604848,0.0,20546048478505.324,500,50,1,0.09940000000000004,0.8950299464116843,0.13129999999999997,0.8614059052222339,0.11730000000000007,0.8751707470841652,0.11950000000000005,0.8741199957969948,,
20,0.195579301479833,0.5436051296424865,0.81512,0.7901,0.169399,0.668851,0.755466,0,0.65017899,-0.186967,0.83114125,0.47256591,0.09812,0.8525,0.8227,0.8357,0.8313,,0.07149468,0.16398035,0.88547401,22.36128535,0.0,22361285354109.773,500,50,1,0.09870000000000001,0.8957654723127036,0.12839999999999996,0.8644530839550278,0.11450000000000005,0.8781128506882421,0.12009999999999998,0.8734895450246927,,
22,0.1946085358827545,0.5326287399864197,0.81824,0.731,0.189429,0.660968,0.74771,0,0.73822308,-0.131812,0.84268899,0.49117455,0.18714,0.8487,0.8229,0.8342,0.8329,,0.07887442,0.13683444,0.89752242,17.20230966,0.0,17202309664567.389,500,50,1,0.10250000000000004,0.8917726174214564,0.12819999999999998,0.8646632342124618,0.11599999999999999,0.8765367237574867,0.11850000000000005,0.8751707470841652,,
24,0.1935444030829867,0.5357828626251221,0.81762,0.7471,0.223143,0.614282,0.701516,0,0.86537625,-0.062795,0.88994297,0.50950001,0.14106,0.845,0.8152,0.8224,0.8194,,0.08651471,0.20716606,0.85279147,18.02190555,0.0,18021905549127.742,500,50,1,0.10620000000000007,0.8878848376589261,0.1358999999999999,0.8565724493012504,0.12780000000000002,0.8641378585688768,0.132,0.8609856047073658,,
26,0.1923879532511287,0.5126939640235901,0.82568,0.7794,0.205462,0.672873,0.743477,0,0.64977509,-0.187237,0.7267724,0.46945673,0.1421,0.8582,0.8277,0.8404,0.8406,,0.09211612,0.15288958,0.88453355,20.00669699,0.0,20006696991477.062,500,50,1,0.09300000000000008,0.9017547546495744,0.12339999999999995,0.8697068403908795,0.10980000000000001,0.8830513817379427,0.11080000000000001,0.8832615319953767,,
28,0.1911403276635445,0.5209280098342896,0.82286,0.7915,0.162859,0.690076,0.751147,0,0.59767435,-0.223535,0.74861249,0.4581199,0.14528,0.8647,0.8363,0.8507,0.8502,,0.07075797,0.16584595,0.86355659,19.44898534,0.0,19448985336783.555,500,50,1,0.08650000000000002,0.9085846380161816,0.1147999999999999,0.8787433014605444,0.09950000000000003,0.893874119995797,0.10120000000000007,0.8933487443522118,,
30,0.1898027575760615,0.510087377243042,0.82598,0.7116,0.284788,0.605674,0.675984,0,0.81156944,-0.090674,0.94271049,0.53233924,0.19988,0.8502,0.8229,0.8284,0.8214,,0.16222112,0.19846778,0.83798706,19.22403359,0.0,19224033587266.63,500,50,1,0.10100000000000009,0.8933487443522118,0.12819999999999998,0.8646632342124618,0.12180000000000002,0.8704423662918988,0.13,0.8630871072817065,,
35,0.1860742027003944,0.4946152307319641,0.83104,0.7931,0.290529,0.693655,0.750524,0,0.64269595,-0.191994,0.80575129,0.46341188,0.12526,0.8642,0.837,0.8465,0.8433,,0.13136241,0.15623397,0.88124109,19.27335438,0.0,19273354377792.95,500,50,1,0.08700000000000008,0.9080592623725964,0.11409999999999998,0.8794788273615635,0.10370000000000001,0.8894609645896817,0.10809999999999997,0.8860985604707367,,
40,0.1818149717425024,0.4876839890098571,0.83422,0.8195,0.204468,0.684804,0.742183,0,0.57654021,-0.23917,0.76022645,0.46713507,0.09482,0.8702,0.844,0.8567,0.8524,,0.08881653,0.17324098,0.86782063,23.18840746,0.0,23188407459910.68,500,50,1,0.08100000000000007,0.9143637700956183,0.10709999999999997,0.8868340863717558,0.09350000000000003,0.900178627718819,0.09899999999999998,0.8956603971839866,,
45,0.177051324277579,0.4713603094100952,0.83994,0.7409,0.245118,0.634555,0.692608,0,0.66936445,-0.174337,0.90259488,0.46990202,0.16156,0.8603,0.8357,0.8438,0.8439,,0.1184434,0.14844124,0.86522148,17.63842039,0.0,17638420386303.223,500,50,1,0.09090000000000009,0.9039613323526321,0.11539999999999995,0.8781128506882421,0.10640000000000005,0.8866239361143218,0.10750000000000004,0.8867290112430387,,
50,0.1718126297763189,0.458621421175003,0.84424,0.7692,0.29554,0.667006,0.7149,0,0.65736171,-0.182196,0.86210105,0.4486855,0.17294,0.8646,0.8365,0.8464,0.8409,,0.1545989,0.1343334,0.88048722,20.79869536,0.0,20798695364818.51,500,50,1,0.08660000000000001,0.9084795628874646,0.11459999999999992,0.8789534517179783,0.1038,0.8893558894609647,0.11050000000000004,0.8835767573815277,,
60,0.1600420225325884,0.4364334879875183,0.85174,0.7495,0.295874,0.656906,0.711535,0,0.76019708,-0.119074,0.92351586,0.47297116,0.17152,0.8701,0.842,0.8428,0.8423,,0.1492267,0.14457523,0.87974386,22.33052964,0.0,22330529641502.23,500,50,1,0.08110000000000006,0.9142586949669014,0.10909999999999997,0.8847325837974152,0.10740000000000005,0.8855731848271514,0.10909999999999997,0.8850478091835663,,
70,0.1467929814260574,0.418639591217041,0.85896,0.8129,0.288128,0.702827,0.742393,0,0.55184833,-0.25818,0.58646977,0.42212135,0.12102,0.8754,0.8526,0.858,0.861,,0.11310895,0.14855977,0.87809512,24.2536048,0.0,24253604803921.61,500,50,1,0.07580000000000009,0.919827676788904,0.09849999999999992,0.8958705474414207,0.09220000000000006,0.9015446043921403,0.09040000000000004,0.9046968582536513,,
80,0.132391741819815,0.3890904896640778,0.86776,0.8234,0.214945,0.700621,0.74219,0,0.57043427,-0.243794,0.80954858,0.41300865,0.1059,0.8844,0.8627,0.8652,0.8659,,0.09226408,0.14792459,0.87375643,21.92315459,0.0,21923154587000.266,500,50,1,0.06680000000000008,0.929284438373437,0.08839999999999992,0.906483135441841,0.08500000000000008,0.9091100136597667,0.08550000000000002,0.909845539560786,,
90,0.117192910027941,0.3606369407272339,0.8767,0.8257,0.219847,0.723192,0.755843,0,0.51434511,-0.288745,0.67643601,0.35991619,0.10402,0.8913,0.8688,0.8742,0.8736,,0.10823079,0.09745654,0.91361166,24.9748137,0.0,24974813701727.625,500,50,1,0.059900000000000064,0.9365346222549122,0.08229999999999993,0.91289271829358,0.07600000000000007,0.9185667752442996,0.07779999999999998,0.9179363244719976,,
100,0.1015707317311821,0.3238505736541748,0.88934,0.8448,0.222359,0.737579,0.762097,0,0.43499945,-0.361511,0.64911834,0.3559049,0.0885,0.8924,0.8763,0.88,0.8789,,0.08288213,0.11567315,0.90152774,27.72116794,0.0,27721167938859.21,500,50,1,0.058800000000000074,0.9376904486707996,0.07479999999999998,0.9207733529473573,0.07020000000000004,0.9246611327098876,0.07250000000000001,0.9235053062940002,,
110,0.0859098768062418,0.292872712392807,0.90138,0.8333,0.225825,0.724597,0.752904,0,0.42313025,-0.373526,0.7180342,0.36521042,0.0916,0.8943,0.879,0.8811,0.8809,,0.0933384,0.13059405,0.88506897,30.26905438,0.0,30269054382358.52,500,50,1,0.05690000000000006,0.9396868761164232,0.07209999999999994,0.9236103814227172,0.06910000000000005,0.9258169591257749,0.07050000000000001,0.9256068088683409,,
120,0.0705959674767696,0.2557721683692932,0.91172,0.861,0.205667,0.77979,0.797209,0,0.37285919,-0.428455,0.611204,0.31823343,0.07752,0.9067,0.8904,0.8967,0.8979,,0.09107436,0.09772959,0.91749559,29.70393109,0.0,29703931091469.223,500,50,1,0.044500000000000095,0.9527161920773353,0.060699999999999976,0.9355889460964589,0.05349999999999999,0.9422086792056321,0.05349999999999999,0.9434695807502365,,
130,0.0560060830144085,0.2159777229118347,0.9268,0.8798,0.158964,0.801848,0.80586,0,0.31475594,-0.502026,0.47586913,0.2933162,0.04628,0.9155,0.9041,0.9097,0.9092,,0.05506106,0.08559426,0.91704779,32.04129587,0.0,32041295872938.266,500,50,1,0.035700000000000065,0.9619628034044342,0.04699999999999993,0.9499842387306925,0.04050000000000009,0.9558684459388462,0.042200000000000015,0.9553430702952611,,
140,0.0424994747956721,0.1734264003753662,0.9401,0.8978,0.160847,0.843013,0.845612,0,0.26310324,-0.579874,0.49179009,0.24580363,0.0362,0.919,0.9121,0.9135,0.9145,,0.05940778,0.06114622,0.943642,34.90212495,0.0,34902124945871.62,500,50,1,0.032200000000000006,0.9656404329095304,0.038999999999999924,0.9583902490280551,0.036700000000000066,0.9598613008300935,0.036900000000000044,0.9609120521172638,,
150,0.0304087203407685,0.125426307438612,0.95784,0.9083,0.131059,0.859663,0.854623,0,0.21965669,-0.658256,0.42119913,0.21374318,0.01064,0.9223,0.9167,0.9179,0.9191,,0.03550513,0.03936728,0.95943629,36.23617417,0.0,36236174174225.83,500,50,1,0.028900000000000037,0.9691079121571924,0.034399999999999986,0.9632237049490385,0.032299999999999995,0.964484606493643,0.032299999999999995,0.9657455080382474,,
160,0.0200315341512909,0.0755629291319847,0.97478,0.907,0.146445,0.881605,0.879918,0,0.18873116,-0.724156,0.35313952,0.22888807,0.01582,0.9268,0.92,0.9223,0.9224,,0.03510342,0.0334172,0.96737636,37.20806175,0.0,37208061754053.34,500,50,1,0.02440000000000009,0.9738362929494588,0.031099999999999905,0.9666911841967007,0.027900000000000036,0.9691079121571924,0.029000000000000026,0.9692129872859094,,
170,0.0116234369911306,0.0280977402681112,0.99154,0.9347,0.12228,0.941109,0.94093,0,0.11140992,-0.953076,0.25430057,0.19750191,0.00232,0.9398,0.9355,0.9388,0.939,,0.02853177,0.0106808,0.98912375,36.55567628,0.0,36555676283741.664,500,50,1,0.011400000000000077,0.9874960596826731,0.015599999999999947,0.9829778291478407,0.011400000000000077,0.9864453083955027,0.012400000000000078,0.9866554586529368,,
180,0.0053914641172454,0.0065417272558808,0.99844,0.9452,0.059463,0.985225,0.98516,0,0.06031074,-1.219605,0.20518564,0.18997906,0.0001,0.9467,0.9468,0.946,0.9459,,0.01117214,0.00274442,0.99744857,35.47030807,0.0,35470308072442.73,500,50,1,0.0045000000000000595,0.9947462435641483,0.0042999999999999705,0.9948513186928654,0.0042000000000000925,0.9940107176631291,0.00550000000000006,0.993905642534412,,
190,0.0014890673845226,0.002644349441193,0.99976,0.9517,0.014906,0.99871,0.99871,1,0.0414211,-1.382778,0.21865921,0.19280042,0.0,0.9513,0.9508,0.9502,0.9499,,0.00235843,0.00038469,0.99961531,34.72109428,0.0,34721094282664.28,500,50,1,-9.999999999998899e-05,0.9995796994851319,0.00029999999999996696,0.9990543238415467,0.0,0.9984238730692445,0.0015000000000000568,0.9981086476830934,,
200,1.2336751833941238e-05,0.0021392788624763,0.99982,0.9517,0.00129,1.0,,1,0.03890229,-1.410025,0.21792983,0.19603681,0.0,0.9512,0.9511,0.9502,0.9514,,0.00038469,0.0,,34.69024523,0.0,34690245233664.89,500,50,1,0.0,0.9994746243564149,0.0,0.9993695492276977,0.0,0.9984238730692445,0.0,0.999684774613849,,
