run_name,lr,seed,epoch,threshold_mode,threshold_value,k_main,d_total,k_fraction,singular_sum_total,singular_energy_total,main_singular_mass,main_energy_mass,residual_singular_mass,residual_energy_mass,effective_rank_singular,effective_rank_energy
final_lr020_seed2,0.2,2,0,singular_mass,0.8,246,512,0.48046875,17331.77734375,8024621.5,0.800337016582489,0.9938135147094727,0.199662983417511,0.006186485290527344,214.04231822811545,2.713527560253881
final_lr020_seed2,0.2,2,1,singular_mass,0.8,10,512,0.01953125,829.10205078125,98815.0703125,0.8116655945777893,0.995934247970581,0.1883344054222107,0.004065752029418945,17.507446665507622,3.2583840409071465
final_lr020_seed2,0.2,2,2,singular_mass,0.8,41,512,0.080078125,2079.9677734375,216923.4375,0.8004028797149658,0.995352029800415,0.19959712028503418,0.004647970199584961,55.793691349808206,6.868461955002316
final_lr020_seed2,0.2,2,3,singular_mass,0.8,84,512,0.1640625,3431.94384765625,374517.46875,0.8010727763175964,0.9954664707183838,0.19892722368240356,0.004533529281616211,94.33691871328736,9.233321578806704
final_lr020_seed2,0.2,2,4,singular_mass,0.8,128,512,0.25,4029.53076171875,346151.0625,0.8001146912574768,0.9939570426940918,0.1998853087425232,0.006042957305908203,136.14209413052274,12.98382370484415
final_lr020_seed2,0.2,2,5,singular_mass,0.8,120,512,0.234375,4112.7294921875,425264.375,0.8007227778434753,0.9949196577072144,0.19927722215652466,0.0050803422927856445,123.14166230493768,10.654923757725264
final_lr020_seed2,0.2,2,6,singular_mass,0.8,125,512,0.244140625,4416.42529296875,450788.1875,0.8000598549842834,0.9944694638252258,0.19994014501571655,0.00553053617477417,130.0877060885394,11.805046135105158
final_lr020_seed2,0.2,2,7,singular_mass,0.8,114,512,0.22265625,5126.60400390625,715338.0,0.8011035919189453,0.9953413605690002,0.1988964080810547,0.004658639430999756,113.72944585616595,10.554961070505522
final_lr020_seed2,0.2,2,8,singular_mass,0.8,109,512,0.212890625,5005.501953125,680720.625,0.8002680540084839,0.9952563047409058,0.1997319459915161,0.004743695259094238,111.86857376451053,10.846226114054147
final_lr020_seed2,0.2,2,9,singular_mass,0.8,120,512,0.234375,4420.83544921875,501003.71875,0.801181972026825,0.9949716329574585,0.19881802797317505,0.005028367042541504,120.3368777303639,10.81675029873603
