epoch,lr,train_loss,train_acc,test_loss,test_acc
0,0.05,nan,nan,2.9322848533630372,0.1
1,0.05,1.6002809488677978,0.41488,1.3924207725524902,0.5094
2,0.04999691581204152,1.0424566440963745,0.6269,1.05082896900177,0.6359
3,0.04998766400914329,0.7979624805259704,0.71988,0.9518569585800171,0.6771
4,0.049972246874049255,0.6511996767807007,0.77484,0.6930275446891785,0.7591
5,0.049950668210706796,0.5727091637992859,0.80084,0.6967674436569213,0.7676
6,0.04992293334332821,0.5098857756233215,0.82426,0.629864755821228,0.7904
7,0.04988904911507701,0.4619964447975159,0.84006,0.4893796258449554,0.8332
8,0.049849023886379504,0.42723676210403444,0.85194,0.4914901533126831,0.8334
9,0.04980286753286196,0.3993584074401855,0.8617,0.4903983182430267,0.8341
10,0.049750591442913945,0.37786515560150147,0.86942,0.487158456325531,0.8359
11,0.049692208514878454,0.3570440379524231,0.87768,0.514214548587799,0.8339
12,0.049627733153869355,0.33884305148124694,0.88364,0.46739369239807127,0.8463
13,0.049557181268217225,0.326112234621048,0.88832,0.5684851733207703,0.8193
14,0.04948057026554415,0.32052762793540956,0.8889,0.4906094408035278,0.8419
15,0.04939791904846869,0.31031896068573,0.89336,0.4380398763656616,0.8572
16,0.04930924800994192,0.3008086329460144,0.8959,0.4287106011867523,0.8596
17,0.049214579028215785,0.29659839198112486,0.89702,0.501935204744339,0.8311
18,0.04911393546144496,0.2853756106901169,0.90198,0.42753894741535187,0.8576
19,0.049007342141923586,0.2820266738605499,0.90382,0.46714049048423767,0.8462
20,0.04889482536995826,0.2729703330802917,0.90444,0.48758335299491884,0.8455
21,0.04877641290737885,0.26748149515151975,0.90818,0.49379403674602507,0.8458
22,0.04865213397068864,0.26365825697898865,0.91002,0.42022452759742734,0.8592
23,0.04852201922385564,0.2624569879961014,0.9096,0.43287829365730285,0.8567
24,0.04838610077074669,0.2555526297569275,0.91338,0.47633647322654726,0.8412
25,0.04824441214720629,0.2515613812685013,0.9133,0.44755221366882325,0.8571
26,0.048096988312782175,0.24542426611423493,0.91544,0.43375674200057984,0.8595
27,0.04794386564209953,0.24792177904605867,0.91542,0.40533689737319945,0.8655
28,0.04778508191588613,0.2423272631263733,0.91624,0.35667413440942763,0.884
29,0.04762067631165049,0.2407159761095047,0.91634,0.3778133041858673,0.8724
30,0.047450689394015394,0.23343724615573883,0.91902,0.500514059907198,0.8423
31,0.0472751631047092,0.23319521160125734,0.92008,0.3846907869338989,0.8742
32,0.04709414075221735,0.23327255986213685,0.92058,0.5100345273017883,0.8416
33,0.046907667001096595,0.2297261111831665,0.92094,0.461121244096756,0.8536
34,0.04671578786095479,0.21895445282459258,0.92616,0.3626774962902069,0.8806
35,0.0465185506750986,0.22049177492141725,0.92368,0.4276139229774475,0.8681
36,0.04631600410885232,0.22175549797058106,0.9236,0.3854613077163696,0.8779
37,0.04610819813755039,0.2130900865125656,0.9273,0.5120409858703613,0.8418
38,0.045895184034206775,0.21190411850452423,0.92596,0.398282368350029,0.8718
39,0.04567701435686406,0.20998355650901795,0.92872,0.4334428811073303,0.8659
40,0.0454537429356256,0.20901951765060425,0.92812,0.3525582692146301,0.8875
41,0.045225424859373704,0.2055228733921051,0.9297,0.34801122198104856,0.8883
42,0.04499211646217729,0.20846813250541688,0.92932,0.39868284776210783,0.8725
43,0.044753875309392274,0.2039079746389389,0.92936,0.34611250367164614,0.887
44,0.044510760183458266,0.19765400548458098,0.93214,0.37817678334712984,0.8726
45,0.044262831069394756,0.20299517797470093,0.93052,0.3952103524208069,0.8753
46,0.0440101491400008,0.19295499989509582,0.93422,0.36209460713863373,0.8865
47,0.043752776740761515,0.19127999321222305,0.93558,0.39609641933441164,0.8726
48,0.04349077737446526,0.191360572681427,0.93506,0.3431726701259613,0.8839
49,0.043224215685535305,0.19282642197608948,0.93348,0.3815742588043213,0.8802
50,0.04295315744407974,0.1854249494457245,0.9366,0.3990248967647552,0.8715
51,0.0426776695296637,0.18748824510097503,0.93502,0.3550170056462288,0.8901
52,0.04239781991480787,0.18432017117500304,0.93754,0.5017546089172363,0.8502
53,0.04211367764821723,0.17996661086797713,0.93806,0.42944775388240813,0.8667
54,0.04182531283774434,0.18293329440116882,0.93738,0.3471677116394043,0.8931
55,0.041532796633091305,0.18282127344608307,0.9379,0.41363452072143553,0.8705
56,0.0412362012082546,0.17952632890224457,0.93808,0.35980661096572875,0.8849
57,0.04093559974371725,0.17369169000625612,0.94112,0.3226370637178421,0.8959
58,0.04063106640839264,0.1765643411540985,0.93996,0.3875387340068817,0.8747
59,0.04032267634132442,0.16777577417373657,0.94234,0.3810970307350159,0.8788
60,0.040010505633147106,0.1704826008939743,0.94076,0.40250757560729983,0.8797
61,0.03969463130731184,0.16412610770702363,0.94364,0.3973497651576996,0.8809
62,0.03937513130108197,0.1714982358932495,0.94092,0.31484736614227293,0.8986
63,0.03905208444630328,0.16006849824905395,0.94584,0.3243616989135742,0.894
64,0.038725570449953305,0.1675697081565857,0.94308,0.35247580800056455,0.8875
65,0.03839566987447492,0.16174838047504425,0.94512,0.3441828610420227,0.8915
66,0.03806246411789873,0.16362224719524385,0.9439,0.33693863406181335,0.896
67,0.037726035393759294,0.1555049742937088,0.9472,0.3572367132663727,0.8929
68,0.0373864667108102,0.15879903302907944,0.94406,0.34931487073898315,0.8918
69,0.03704384185254289,0.15122795824050903,0.94774,0.3498271052360535,0.8937
70,0.03669824535651435,0.15641584349632262,0.94604,0.328754151058197,0.8991
71,0.03634976249348868,0.15186243352413178,0.94788,0.3675904306411743,0.8869
72,0.03599847924639789,0.15097865283489229,0.94848,0.32384637603759764,0.8995
73,0.03564448228912683,0.14457030841827392,0.9506,0.32488085989952087,0.8971
74,0.03528785896512774,0.14408813705921172,0.9501,0.3333017089366913,0.8954
75,0.03492869726586953,0.14312775314331055,0.95196,0.29830132322311403,0.9051
76,0.03456708580912726,0.1422236958551407,0.95118,0.3024326880455017,0.9041
77,0.03420311381711697,0.14509600856781005,0.9497,0.3126640305519104,0.9035
78,0.03383687109448145,0.1336046012878418,0.95502,0.331175184905529,0.8991
79,0.03346844800613231,0.13811263911247254,0.95372,0.3858325613290072,0.8849
80,0.03309793545495376,0.1384119074678421,0.9523,0.37552346925735475,0.8892
81,0.03272542485937371,0.1371270351934433,0.95342,0.3138575722694397,0.903
82,0.03235100813080762,0.12821435213088989,0.95624,0.33814676773548125,0.8956
83,0.03197477765098076,0.12951099643230438,0.95484,0.36393078107833865,0.8878
84,0.03159682624913434,0.12271604061603546,0.95896,0.3619785596847534,0.899
85,0.031217247179121384,0.1325800777053833,0.95498,0.40079850816726686,0.8829
86,0.03083613409639766,0.1275471799850464,0.95616,0.29188660922050474,0.91
87,0.03045358103491359,0.12032264717817306,0.9586,0.32837257986068724,0.9021
88,0.03006968238391284,0.12207812926769257,0.9586,0.3300337739467621,0.9018
89,0.029684532864643145,0.11694408502578735,0.95986,0.3940786255836487,0.8829
90,0.02929822750698526,0.11911149508476257,0.95954,0.34829176564216613,0.8968
91,0.028910861626005795,0.11224001802206039,0.96346,0.3187176826953888,0.9045
92,0.028522530798439593,0.1160574227809906,0.96032,0.3364711051464081,0.898
93,0.028133330839107632,0.1151578386425972,0.95968,0.30198054003715513,0.9075
94,0.027743357777276153,0.11015102376818657,0.96282,0.295513450717926,0.9131
95,0.027352707832962876,0.10849554190635681,0.96372,0.355075359749794,0.8939
96,0.026961477393196143,0.1091697439622879,0.96272,0.30704412326812747,0.9072
97,0.026569762988232853,0.10358471423149108,0.96482,0.3313448716163635,0.8997
98,0.02617766126774108,0.10536047079324723,0.96414,0.3562977505683899,0.8976
99,0.025785268976953223,0.10247129227638245,0.96462,0.3369597233772278,0.9015
100,0.02539268293279553,0.09785155542850495,0.96682,0.2928542438983917,0.9107
101,0.025000000000000012,0.100238895611763,0.96588,0.28854508333206175,0.9156
102,0.0246073170672045,0.10269395930290222,0.9655,0.3550641797542572,0.8971
103,0.024214731023046804,0.08762928233146668,0.9703,0.32574922008514406,0.9036
104,0.023822338732258946,0.09691639931678772,0.96668,0.2868464149475098,0.9151
105,0.023430237011767177,0.08820517362117768,0.97012,0.29560494174957275,0.9106
106,0.02303852260680389,0.08928643564224244,0.97008,0.4015250765800476,0.882
107,0.022647292167037154,0.08652322688102722,0.97072,0.27357423477172854,0.9168
108,0.02225664222272388,0.08585978644847869,0.97064,0.3302518231868744,0.8985
109,0.02186666916089241,0.08327131897449494,0.97174,0.29280280265808106,0.9129
110,0.02147746920156045,0.08606363848924636,0.97068,0.2968711065292358,0.9106
111,0.021089138373994242,0.07648083651900292,0.97422,0.27059853596687317,0.9189
112,0.02070177249301477,0.08050830999851227,0.97292,0.29408390855789185,0.9171
113,0.0203154671353569,0.07735522736787796,0.97362,0.2903018560409546,0.9176
114,0.019930317616087205,0.07656651595652103,0.97434,0.295443887424469,0.9158
115,0.019546418965086458,0.06792163582205772,0.97756,0.2827100637435913,0.9176
116,0.019163865903602376,0.07168718225479126,0.9754,0.301911181640625,0.9121
117,0.018782752820878643,0.06710039494931698,0.97796,0.3319516581058502,0.9036
118,0.01840317375086569,0.0668968159353733,0.97776,0.2700249694824219,0.9227
119,0.018025222349019283,0.0677243843448162,0.97764,0.33986071662902834,0.9021
120,0.017648991869192415,0.06407784632444381,0.9793,0.28124912905693056,0.9198
121,0.017274575140626334,0.05507791741371155,0.98158,0.3497048313140869,0.9057
122,0.016902064545046273,0.05965732150554657,0.98016,0.29474903836250305,0.9192
123,0.016531551993867726,0.05983709282636642,0.98082,0.2912979902744293,0.9167
124,0.016163128905518586,0.05764225125670433,0.9812,0.28048909459114074,0.9217
125,0.015796886182883066,0.05667109863042832,0.98044,0.29998263347148896,0.9168
126,0.015432914190872771,0.04969309714198113,0.98392,0.2682819993972778,0.9251
127,0.01507130273413049,0.049452562738656995,0.98412,0.28256965227127073,0.9177
128,0.01471214103487229,0.05506368292927742,0.98132,0.2791604275226593,0.92
129,0.014355517710873194,0.04281223809361458,0.98662,0.29006248788833616,0.9189
130,0.01400152075360213,0.04781118349790573,0.9844,0.32960882515907286,0.9104
131,0.01365023750651134,0.04644971301317215,0.98454,0.2677533944606781,0.9248
132,0.013301754643485679,0.044220934861898424,0.98542,0.30287852783203123,0.9215
133,0.012956158147457122,0.03857167610943318,0.98734,0.31906190643310545,0.9172
134,0.012613533289189816,0.04223821209430695,0.98624,0.2651618486404419,0.9271
135,0.012273964606240723,0.040851690672785046,0.98642,0.2722532960414886,0.9257
136,0.011937535882101285,0.0371967197906971,0.98776,0.23883037687540054,0.9342
137,0.011604330125525083,0.03322710917711258,0.98904,0.24869185061454774,0.9339
138,0.011274429550046707,0.030880966911315918,0.99046,0.268518874168396,0.9268
139,0.010947915553696737,0.0360078201007843,0.98856,0.2963210722923279,0.9249
