run_name,lr,seed,epoch,component,probe,train_acc,test_acc,k_main,threshold_mode,threshold_value
final_lr005_seed42,0.05,42,18,main,logistic_regression,0.9455,0.8961,162,singular_mass,0.8
final_lr005_seed42,0.05,42,18,residual,logistic_regression,0.29698,0.2666,162,singular_mass,0.8
final_lr005_seed42,0.05,42,19,full,logistic_regression,0.9578,0.8886,155,singular_mass,0.8
final_lr005_seed42,0.05,42,19,main,logistic_regression,0.9407,0.8929,155,singular_mass,0.8
final_lr005_seed42,0.05,42,19,residual,logistic_regression,0.30008,0.2772,155,singular_mass,0.8
final_lr005_seed42,0.05,42,20,full,logistic_regression,0.96274,0.8869,148,singular_mass,0.8
final_lr005_seed42,0.05,42,20,main,logistic_regression,0.94392,0.8948,148,singular_mass,0.8
final_lr005_seed42,0.05,42,20,residual,logistic_regression,0.30344,0.2767,148,singular_mass,0.8
final_lr005_seed42,0.05,42,22,full,logistic_regression,0.96738,0.8894,137,singular_mass,0.8
final_lr005_seed42,0.05,42,22,main,logistic_regression,0.94788,0.8984,137,singular_mass,0.8
final_lr005_seed42,0.05,42,22,residual,logistic_regression,0.32958,0.3008,137,singular_mass,0.8
final_lr005_seed42,0.05,42,24,full,logistic_regression,0.96932,0.8942,132,singular_mass,0.8
final_lr005_seed42,0.05,42,24,main,logistic_regression,0.94852,0.8988,132,singular_mass,0.8
final_lr005_seed42,0.05,42,24,residual,logistic_regression,0.32256,0.3007,132,singular_mass,0.8
final_lr005_seed42,0.05,42,26,full,logistic_regression,0.9743,0.8973,124,singular_mass,0.8
final_lr005_seed42,0.05,42,26,main,logistic_regression,0.95424,0.9071,124,singular_mass,0.8
final_lr005_seed42,0.05,42,26,residual,logistic_regression,0.36526,0.3329,124,singular_mass,0.8
final_lr005_seed42,0.05,42,28,full,logistic_regression,0.97736,0.8979,123,singular_mass,0.8
final_lr005_seed42,0.05,42,28,main,logistic_regression,0.95802,0.9093,123,singular_mass,0.8
final_lr005_seed42,0.05,42,28,residual,logistic_regression,0.34738,0.3244,123,singular_mass,0.8
final_lr005_seed42,0.05,42,30,full,logistic_regression,0.97266,0.8919,121,singular_mass,0.8
final_lr005_seed42,0.05,42,30,main,logistic_regression,0.95024,0.9034,121,singular_mass,0.8
final_lr005_seed42,0.05,42,30,residual,logistic_regression,0.3585,0.3348,121,singular_mass,0.8
final_lr005_seed42,0.05,42,35,full,logistic_regression,0.98,0.9015,106,singular_mass,0.8
final_lr005_seed42,0.05,42,35,main,logistic_regression,0.95934,0.9068,106,singular_mass,0.8
final_lr005_seed42,0.05,42,35,residual,logistic_regression,0.40118,0.3772,106,singular_mass,0.8
final_lr005_seed42,0.05,42,40,full,logistic_regression,0.9843,0.896,105,singular_mass,0.8
final_lr005_seed42,0.05,42,40,main,logistic_regression,0.9601,0.9043,105,singular_mass,0.8
final_lr005_seed42,0.05,42,40,residual,logistic_regression,0.38136,0.3448,105,singular_mass,0.8
final_lr005_seed42,0.05,42,45,full,logistic_regression,0.98854,0.9083,105,singular_mass,0.8
final_lr005_seed42,0.05,42,45,main,logistic_regression,0.96636,0.9183,105,singular_mass,0.8
final_lr005_seed42,0.05,42,45,residual,logistic_regression,0.3623,0.3317,105,singular_mass,0.8
final_lr005_seed42,0.05,42,50,full,logistic_regression,0.9865,0.9065,103,singular_mass,0.8
final_lr005_seed42,0.05,42,50,main,logistic_regression,0.966,0.9122,103,singular_mass,0.8
final_lr005_seed42,0.05,42,50,residual,logistic_regression,0.3815,0.349,103,singular_mass,0.8
final_lr005_seed42,0.05,42,60,full,logistic_regression,0.98936,0.8954,97,singular_mass,0.8
final_lr005_seed42,0.05,42,60,main,logistic_regression,0.96618,0.9076,97,singular_mass,0.8
final_lr005_seed42,0.05,42,60,residual,logistic_regression,0.37228,0.3344,97,singular_mass,0.8
final_lr005_seed42,0.05,42,70,full,logistic_regression,0.99342,0.9064,93,singular_mass,0.8
final_lr005_seed42,0.05,42,70,main,logistic_regression,0.97346,0.9166,93,singular_mass,0.8
final_lr005_seed42,0.05,42,70,residual,logistic_regression,0.37932,0.3439,93,singular_mass,0.8
final_lr005_seed42,0.05,42,80,full,logistic_regression,0.99532,0.9119,91,singular_mass,0.8
final_lr005_seed42,0.05,42,80,main,logistic_regression,0.97586,0.9187,91,singular_mass,0.8
final_lr005_seed42,0.05,42,80,residual,logistic_regression,0.37888,0.353,91,singular_mass,0.8
final_lr005_seed42,0.05,42,90,full,logistic_regression,0.99752,0.9108,86,singular_mass,0.8
final_lr005_seed42,0.05,42,90,main,logistic_regression,0.97952,0.9191,86,singular_mass,0.8
final_lr005_seed42,0.05,42,90,residual,logistic_regression,0.37808,0.3431,86,singular_mass,0.8
final_lr005_seed42,0.05,42,100,full,logistic_regression,0.9992,0.9184,83,singular_mass,0.8
final_lr005_seed42,0.05,42,100,main,logistic_regression,0.98784,0.9229,83,singular_mass,0.8
final_lr005_seed42,0.05,42,100,residual,logistic_regression,0.36742,0.3316,83,singular_mass,0.8
final_lr005_seed42,0.05,42,110,full,logistic_regression,0.99962,0.9224,77,singular_mass,0.8
final_lr005_seed42,0.05,42,110,main,logistic_regression,0.98906,0.9261,77,singular_mass,0.8
final_lr005_seed42,0.05,42,110,residual,logistic_regression,0.39798,0.3462,77,singular_mass,0.8
final_lr005_seed42,0.05,42,120,full,logistic_regression,0.99972,0.9242,73,singular_mass,0.8
final_lr005_seed42,0.05,42,120,main,logistic_regression,0.99308,0.9255,73,singular_mass,0.8
final_lr005_seed42,0.05,42,120,residual,logistic_regression,0.34058,0.3053,73,singular_mass,0.8
final_lr005_seed42,0.05,42,130,full,logistic_regression,0.99998,0.9261,65,singular_mass,0.8
final_lr005_seed42,0.05,42,130,main,logistic_regression,0.99398,0.9234,65,singular_mass,0.8
final_lr005_seed42,0.05,42,130,residual,logistic_regression,0.37704,0.33,65,singular_mass,0.8
final_lr005_seed42,0.05,42,140,full,logistic_regression,1.0,0.9362,60,singular_mass,0.8
final_lr005_seed42,0.05,42,140,main,logistic_regression,0.99772,0.9358,60,singular_mass,0.8
final_lr005_seed42,0.05,42,140,residual,logistic_regression,0.3355,0.3024,60,singular_mass,0.8
final_lr005_seed42,0.05,42,150,full,logistic_regression,1.0,0.9435,53,singular_mass,0.8
final_lr005_seed42,0.05,42,150,main,logistic_regression,0.99978,0.9426,53,singular_mass,0.8
final_lr005_seed42,0.05,42,150,residual,logistic_regression,0.28584,0.2573,53,singular_mass,0.8
final_lr005_seed42,0.05,42,160,full,logistic_regression,1.0,0.9455,48,singular_mass,0.8
final_lr005_seed42,0.05,42,160,main,logistic_regression,1.0,0.9471,48,singular_mass,0.8
final_lr005_seed42,0.05,42,160,residual,logistic_regression,0.25142,0.2284,48,singular_mass,0.8
final_lr005_seed42,0.05,42,170,full,logistic_regression,1.0,0.9502,43,singular_mass,0.8
final_lr005_seed42,0.05,42,170,main,logistic_regression,1.0,0.9516,43,singular_mass,0.8
final_lr005_seed42,0.05,42,170,residual,logistic_regression,0.22584,0.2053,43,singular_mass,0.8
final_lr005_seed42,0.05,42,180,full,logistic_regression,1.0,0.9519,41,singular_mass,0.8
final_lr005_seed42,0.05,42,180,main,logistic_regression,1.0,0.9524,41,singular_mass,0.8
final_lr005_seed42,0.05,42,180,residual,logistic_regression,0.21544,0.1981,41,singular_mass,0.8
final_lr005_seed42,0.05,42,190,full,logistic_regression,1.0,0.9516,40,singular_mass,0.8
final_lr005_seed42,0.05,42,190,main,logistic_regression,1.0,0.9516,40,singular_mass,0.8
final_lr005_seed42,0.05,42,190,residual,logistic_regression,0.20896,0.1923,40,singular_mass,0.8
final_lr005_seed42,0.05,42,200,full,logistic_regression,1.0,0.9515,40,singular_mass,0.8
final_lr005_seed42,0.05,42,200,main,logistic_regression,1.0,0.9524,40,singular_mass,0.8
final_lr005_seed42,0.05,42,200,residual,logistic_regression,0.20822,0.1922,40,singular_mass,0.8
