run,lr,seed,epoch,test_acc,test_nll,test_margin,head_acc_iter1,head_acc_iter3,head_acc_iter10
final_lr005_seed42,0.05,42,0,0.3818627450980392,1.789465989526393,-0.5548551425650861,0.2833333333333333,0.2911764705882353,0.26519607843137255
final_lr005_seed42,0.05,42,1,0.5995098039215686,1.2164078250680446,0.9410128486863918,0.5598039215686275,0.5411764705882353,0.5838235294117647
final_lr005_seed42,0.05,42,2,0.7024509803921568,1.0104699064334215,2.4890771689879747,0.6838235294117647,0.6995098039215686,0.6872549019607843
final_lr005_seed42,0.05,42,3,0.7730392156862745,0.8306270909906626,3.8358171500064286,0.7446078431372549,0.7774509803921569,0.7598039215686274
final_lr005_seed42,0.05,42,4,0.7926470588235294,0.7365512937202278,4.513434640262314,0.7965686274509803,0.7965686274509803,0.7911764705882353
final_lr005_seed42,0.05,42,5,0.8127450980392157,0.6793230324153937,5.165746279424329,0.8235294117647058,0.8156862745098039,0.8137254901960784
final_lr005_seed42,0.05,42,6,0.842156862745098,0.5804884389593202,5.472645236457454,0.8343137254901961,0.8357843137254902,0.8382352941176471
final_lr005_seed42,0.05,42,7,0.842156862745098,0.5657815456499213,6.457359575285359,0.8416666666666667,0.8436274509803922,0.8529411764705882
final_lr005_seed42,0.05,42,8,0.8647058823529412,0.5156925651080694,6.926989597257842,0.8622549019607844,0.8642156862745098,0.8627450980392157
final_lr005_seed42,0.05,42,9,0.8666666666666667,0.5295975618594905,7.2499906916348555,0.8666666666666667,0.8671568627450981,0.8549019607843137
final_lr005_seed42,0.05,42,10,0.8661764705882353,0.5143230078327112,7.3158025079085895,0.8715686274509804,0.8568627450980392,0.8671568627450981
final_lr005_seed42,0.05,42,11,0.8612745098039216,0.49243471377391146,6.988472604424812,0.8573529411764705,0.8622549019607844,0.865686274509804
final_lr005_seed42,0.05,42,12,0.8681372549019608,0.4911488248167855,7.7922005762564135,0.8725490196078431,0.8808823529411764,0.8735294117647059
final_lr005_seed42,0.05,42,13,0.8700980392156863,0.5170892013079552,7.591811571607912,0.8681372549019608,0.8686274509803922,0.8676470588235294
final_lr005_seed42,0.05,42,14,0.8828431372549019,0.44697301370346865,7.427877568764464,0.8700980392156863,0.8838235294117647,0.8897058823529411
final_lr005_seed42,0.05,42,15,0.8892156862745098,0.42555705519785614,7.8728300042044435,0.8857843137254902,0.8779411764705882,0.8872549019607843
final_lr005_seed42,0.05,42,16,0.8872549019607843,0.4406953799993832,7.903814083622331,0.8857843137254902,0.8754901960784314,0.8848039215686274
final_lr005_seed42,0.05,42,17,0.8745098039215686,0.4627057276552162,7.835222825902657,0.8700980392156863,0.8705882352941177,0.8774509803921569
final_lr005_seed42,0.05,42,18,0.8823529411764706,0.411817050906371,7.719752640463764,0.8774509803921569,0.890686274509804,0.8911764705882353
final_lr005_seed42,0.05,42,19,0.8803921568627451,0.4934443882952485,7.9265833839282855,0.8754901960784314,0.8838235294117647,0.8901960784313725
final_lr005_seed42,0.05,42,20,0.878921568627451,0.42938500490082204,7.665603441444332,0.8813725490196078,0.8823529411764706,0.8867647058823529
final_lr005_seed42,0.05,42,22,0.8955882352941177,0.39929718476772075,7.864083416483535,0.884313725490196,0.8852941176470588,0.8857843137254902
final_lr005_seed42,0.05,42,24,0.8823529411764706,0.41914903057601915,8.089063883992154,0.8686274509803922,0.8833333333333333,0.8813725490196078
final_lr005_seed42,0.05,42,26,0.9044117647058824,0.36753209188683633,8.354433381779058,0.9009803921568628,0.9068627450980392,0.9019607843137255
final_lr005_seed42,0.05,42,28,0.8960784313725491,0.3758164124509846,8.62134127527355,0.8901960784313725,0.8921568627450981,0.8960784313725491
final_lr005_seed42,0.05,42,30,0.8911764705882353,0.384155343114739,7.649056678417376,0.8936274509803922,0.8833333333333333,0.8931372549019608
final_lr005_seed42,0.05,42,35,0.8995098039215687,0.36426089764335506,8.09538978259746,0.8960784313725491,0.8975490196078432,0.9024509803921569
