epoch,lr,train_loss,train_acc,network_test_acc,local_cka_change,cka_to_final,mean_future_cka,below_tau,nc1,log10_nc1,nc2_etf_deviation,nc3_weight_mean_alignment,nc4_ncm_disagreement,logistic_acc,linear_svm_acc,rbf_svm_acc,rf_acc,lightgbm_acc,entk_distance_prev,entk_distance_final,mean_future_entk_similarity,entk_within_class_mean,entk_between_class_mean,entk_within_between_ratio,n_subset,per_class_subset_size,bias_included,logistic_gap_to_final,logistic_relative_to_final_network,linear_svm_gap_to_final,linear_svm_relative_to_final_network,rbf_svm_gap_to_final,rbf_svm_relative_to_final_network,rf_gap_to_final,rf_relative_to_final_network,lightgbm_gap_to_final,lightgbm_relative_to_final_network
15,0.0493979190484686,0.31031896068573,0.89336,0.8572,0.130251,0.750215,0.806836,0,0.46242477,-0.334959,0.71052232,0.41845086,0.04642,0.8893,0.8663,0.8832,0.8825,,0.0481123,0.0905616,0.93259129,41.55538538,0.0,41555385378401.59,500,50,1,0.06320000000000003,0.9333543240973972,0.08560000000000001,0.9092149454240134,0.06979999999999997,0.9269521410579346,0.07080000000000009,0.9262174643157011,,
16,0.0493092480099419,0.3008086329460144,0.8959,0.8596,0.122687,0.759293,0.80522,0,0.43825987,-0.358268,0.67457413,0.41978217,0.06682,0.8955,0.8724,0.887,0.8868,,0.04037945,0.09021128,0.931183,39.29917529,0.0,39299175293796.56,500,50,1,0.05700000000000005,0.9398614609571788,0.07950000000000002,0.9156171284634761,0.06599999999999995,0.9309403862300588,0.0665,0.9307304785894207,,
17,0.0492145790282157,0.2965983919811248,0.89702,0.8311,0.137777,0.732012,0.786563,0,0.45729618,-0.339802,0.68817443,0.43834564,0.09744,0.8922,0.8683,0.8789,0.8799,,0.04536784,0.09981201,0.92448863,36.84370969,0.0,36843709686251.695,500,50,1,0.06030000000000002,0.9363979848866499,0.08360000000000001,0.9113140218303946,0.07409999999999994,0.922439126784215,0.07340000000000002,0.9234886649874056,,
18,0.0491139354614449,0.2853756106901169,0.90198,0.8576,0.153769,0.76652,0.807368,0,0.39446734,-0.403989,0.61653791,0.39948789,0.06998,0.8955,0.8759,0.8892,0.8904,,0.04579034,0.07633073,0.939355,36.10682539,0.0,36106825389498.88,500,50,1,0.05700000000000005,0.9398614609571788,0.07599999999999996,0.9192905121746432,0.06379999999999997,0.9332493702770781,0.06290000000000007,0.9345088161209067,,
19,0.0490073421419235,0.2820266738605499,0.90382,0.8462,0.156759,0.726398,0.768177,0,0.43720396,-0.359316,0.72294822,0.43665746,0.07288,0.8944,0.8783,0.8854,0.8837,,0.05080988,0.12737608,0.8965018,34.10286242,0.0,34102862417571.94,500,50,1,0.05810000000000004,0.9387069689336692,0.0736,0.9218094038623006,0.0676,0.9292611251049538,0.0696,0.9274769101595298,,
20,0.0488948253699582,0.2729703330802917,0.90444,0.8455,0.217345,0.752939,0.783438,0,0.41298018,-0.384071,0.56932565,0.39768372,0.09618,0.8952,0.8768,0.8873,0.8883,,0.09338516,0.08061205,0.92851656,34.57426277,0.0,34574262768806.707,500,50,1,0.05730000000000002,0.9395465994962217,0.07509999999999994,0.9202350965575148,0.06569999999999998,0.931255247691016,0.06500000000000006,0.9323047858942065,,
22,0.0486521339706886,0.2636582569789886,0.91002,0.8592,0.172942,0.762726,0.802626,0,0.36732678,-0.434947,0.73706682,0.37121869,0.05054,0.9005,0.8848,0.8912,0.8896,,0.05847894,0.07503088,0.93747857,34.24573361,0.0,34245733610719.09,500,50,1,0.052000000000000046,0.9451091519731318,0.06709999999999994,0.9286314021830395,0.061799999999999966,0.9353484466834593,0.06370000000000009,0.9336691855583543,,
24,0.0483861007707466,0.2555526297569275,0.91338,0.8412,0.131511,0.763234,0.793525,0,0.39554394,-0.402805,0.70662972,0.39269568,0.08218,0.9011,0.8884,0.8898,0.8897,,0.04959736,0.07340969,0.93336154,33.71912276,0.0,33719122762487.914,500,50,1,0.0514,0.9457388748950463,0.0635,0.9324097397145256,0.06319999999999992,0.9338790931989925,0.06359999999999999,0.9337741393786735,,
26,0.0480969883127821,0.2454242661142349,0.91544,0.8595,0.143125,0.780986,0.804868,0,0.35649139,-0.447951,0.55998593,0.37686224,0.07796,0.9067,0.893,0.8998,0.901,,0.04525165,0.08531903,0.925265,34.73406097,0.0,34734060970088.28,500,50,1,0.04580000000000006,0.9516162888329135,0.05889999999999995,0.9372376154492024,0.053199999999999914,0.9443744752308985,0.05230000000000001,0.9456339210747272,,
28,0.0477850819158861,0.2423272631263733,0.91624,0.884,0.158802,0.79053,0.815481,0,0.34223509,-0.465675,0.59561311,0.34382609,0.04244,0.9096,0.8953,0.902,0.9016,,0.05605996,0.08014052,0.93424997,34.68591577,0.0,34685915773607.145,500,50,1,0.04290000000000005,0.9546599496221663,0.056599999999999984,0.9396515533165407,0.050999999999999934,0.9466834592779177,0.05170000000000008,0.9462636439966414,,
30,0.0474506893940153,0.2334372461557388,0.91902,0.8423,0.188566,0.752452,0.774409,0,0.3950149,-0.403387,0.66589903,0.36749904,0.0852,0.9045,0.8862,0.8958,0.8968,,0.0793192,0.08561756,0.92099733,36.82005359,0.0,36820053592385.17,500,50,1,0.04800000000000004,0.9493073047858942,0.06569999999999998,0.9301007556675063,0.05719999999999992,0.9401763224181361,0.056499999999999995,0.9412258606213266,,
35,0.0465185506750986,0.2204917749214172,0.92368,0.8681,0.221147,0.789117,0.809808,0,0.33065233,-0.480628,0.52683755,0.33367877,0.06472,0.9101,0.8967,0.9036,0.9031,,0.10667479,0.09242731,0.92213859,38.76050966,0.0,38760509656535.92,500,50,1,0.04239999999999999,0.9551847187237615,0.055199999999999916,0.9411209068010077,0.0494,0.9483627204030226,0.05020000000000002,0.9478379513014275,,
40,0.0454537429356256,0.2090195176506042,0.92812,0.8875,0.152292,0.810873,0.825941,0,0.31086402,-0.50743,0.51202658,0.29096308,0.03268,0.9097,0.8962,0.9009,0.9012,,0.04789064,0.06153612,0.94803353,35.97804285,0.0,35978042854766.95,500,50,1,0.04280000000000006,0.9547649034424853,0.05569999999999997,0.9405961376994123,0.052099999999999924,0.9455289672544082,0.052100000000000035,0.9458438287153652,,
45,0.0442628310693947,0.2029951779747009,0.93052,0.8753,0.147912,0.803222,0.815908,0,0.3008048,-0.521715,0.54434776,0.29492825,0.06044,0.9182,0.9099,0.9063,0.9088,,0.0497115,0.06951539,0.93813768,36.89820178,0.0,36898201775949.17,500,50,1,0.0343,0.9636859781696054,0.041999999999999926,0.9549748110831235,0.046699999999999964,0.9511964735516373,0.044499999999999984,0.9538203190596138,,
50,0.0429531574440797,0.1854249494457245,0.9366,0.8715,0.154834,0.801894,0.814391,0,0.31531291,-0.501258,0.57263505,0.28248426,0.04714,0.9147,0.9034,0.903,0.9049,,0.0458648,0.06118272,0.9456836,34.04736384,0.0,34047363839925.59,500,50,1,0.037800000000000056,0.9600125944584382,0.04849999999999999,0.9481528127623845,0.04999999999999993,0.9477329974811084,0.0484,0.9497271200671705,,
60,0.0400105056331471,0.1704826008939743,0.94076,0.8797,0.156244,0.816302,0.824576,0,0.27958068,-0.553493,0.53497553,0.28137917,0.0365,0.9095,0.8986,0.8999,0.9009,,0.04254649,0.06447381,0.94303907,38.32308716,0.0,38323087157446.336,500,50,1,0.04300000000000004,0.9545549958018472,0.053300000000000014,0.9431150293870697,0.053099999999999925,0.9444794290512175,0.0524,0.9455289672544082,,
70,0.0366982453565143,0.1564158434963226,0.94604,0.8991,0.141655,0.827381,0.831346,0,0.25315624,-0.596611,0.42829249,0.25468956,0.0242,0.9171,0.9091,0.9115,0.9128,,0.03427165,0.05487762,0.94927033,38.19618409,0.0,38196184085326.25,500,50,1,0.03539999999999999,0.9625314861460957,0.04279999999999995,0.954135180520571,0.04149999999999998,0.9566540722082284,0.04050000000000009,0.9580184718723761,,
80,0.0330979354549537,0.1384119074678421,0.9523,0.8892,0.179417,0.832769,0.833824,0,0.23830146,-0.622873,0.46114346,0.23569345,0.03122,0.9226,0.912,0.9093,0.9105,,0.05631455,0.05129794,0.95118581,39.30354216,0.0,39303542162229.2,500,50,1,0.029900000000000038,0.968303946263644,0.039899999999999936,0.9571788413098238,0.04369999999999996,0.9543450881612091,0.04280000000000006,0.9556045340050378,,
90,0.0292982275069852,0.1191114950847625,0.95954,0.8968,0.173027,0.841107,0.842201,0,0.22587484,-0.646132,0.3575148,0.23733985,0.02512,0.9209,0.9114,0.9132,0.9134,,0.05035037,0.04367141,0.95868776,38.20754396,0.0,38207543961670.6,500,50,1,0.03159999999999996,0.9665197313182201,0.04049999999999998,0.9565491183879093,0.03979999999999995,0.9584382871536524,0.03990000000000005,0.9586481947942905,,
100,0.0253926829327955,0.0978515554285049,0.96682,0.9107,0.143717,0.866356,0.864981,0,0.17787813,-0.749877,0.38765086,0.21717878,0.01078,0.9257,0.9204,0.9184,0.9213,,0.03341026,0.03104227,0.96912798,38.22730385,0.0,38227303845277.54,500,50,1,0.026800000000000046,0.9715575146935348,0.03149999999999997,0.9659949622166247,0.034599999999999964,0.9638958858102435,0.03200000000000003,0.9669395465994962,,
110,0.0214774692015604,0.0860636384892463,0.97068,0.9106,0.128694,0.875062,0.871234,0,0.16927659,-0.771403,0.39935203,0.20902311,0.01614,0.9277,0.9216,0.9223,0.9244,,0.02950355,0.02770445,0.97212263,38.06996175,0.0,38069961747054.62,500,50,1,0.024800000000000044,0.973656591099916,0.030299999999999994,0.9672544080604534,0.03069999999999995,0.9679890848026869,0.028900000000000037,0.9701931150293871,,
120,0.0176489918691924,0.0640778463244438,0.9793,0.9198,0.126929,0.898059,0.892526,0,0.13693113,-0.863498,0.24191694,0.20388279,0.00612,0.9272,0.9259,0.9275,0.9263,,0.02343299,0.02167885,0.97738183,37.44811534,0.0,37448115336772.43,500,50,1,0.02529999999999999,0.9731318219983208,0.026000000000000023,0.9717674223341729,0.025499999999999967,0.973446683459278,0.027000000000000024,0.9721872376154492,,
130,0.0140015207536021,0.0478111834979057,0.9844,0.9104,0.126378,0.893217,0.888189,0,0.13060724,-0.884033,0.26186602,0.19143095,0.007,0.9248,0.9222,0.9219,0.9244,,0.0213969,0.02173364,0.97705256,37.74514179,0.0,37745141788355.27,500,50,1,0.027700000000000058,0.9706129303106633,0.02969999999999995,0.9678841309823678,0.031099999999999905,0.9675692695214106,0.028900000000000037,0.9701931150293871,,
140,0.010624868698918,0.0292745853197574,0.99086,0.9309,0.116747,0.928156,0.926957,0,0.09108127,-1.040571,0.22942411,0.18564333,0.00322,0.9368,0.9328,0.9359,0.9351,,0.01986575,0.01214345,0.98713369,37.2721516,0.0,37272151604492.125,500,50,1,0.015700000000000047,0.9832073887489504,0.019100000000000006,0.979009235936188,0.017100000000000004,0.9822628043660789,0.018199999999999994,0.9814231738035265,,
150,0.0076021800851921,0.0106841560497879,0.9974,0.941,0.079797,0.953859,0.954107,0,0.0554752,-1.255901,0.17695683,0.16612405,0.00054,0.943,0.9428,0.9438,0.9428,,0.01383242,0.00593716,0.99400565,35.93298045,0.0,35932980449345.97,500,50,1,0.009500000000000064,0.9897145256087321,0.009099999999999997,0.9895046179680941,0.009199999999999986,0.9905541561712846,0.010500000000000065,0.9895046179680941,,
160,0.0050078835378227,0.0041160310526192,0.99926,0.9473,0.049465,0.983811,0.98392,0,0.03146775,-1.502134,0.17610055,0.16055716,2e-05,0.9471,0.9463,0.947,0.9483,,0.00601255,0.00239205,0.99760282,33.90359162,0.0,33903591620680.15,500,50,1,0.00539999999999996,0.9940176322418137,0.005599999999999938,0.9931780016792612,0.006000000000000005,0.9939126784214946,0.0050000000000000044,0.9952770780856424,,
170,0.0029058592477826,0.0017137601596117,0.99996,0.9512,0.015863,0.996373,0.996278,1,0.01782014,-1.749089,0.17968608,0.16587208,0.0,0.9516,0.9508,0.9518,0.9514,,0.00231838,0.00068446,0.99930847,33.89085651,0.0,33890856507531.227,500,50,1,0.0009000000000000119,0.9987405541561714,0.0010999999999999899,0.9979009235936188,0.0011999999999999789,0.9989504617968094,0.0019000000000000128,0.9985306465155332,,
180,0.0013478660293113,0.0016523620592057,0.99996,0.9521,0.004006,0.998623,0.998336,1,0.01476429,-1.830787,0.17831645,0.16667741,0.0,0.952,0.9514,0.9512,0.9533,,0.00072254,0.00046671,0.99928743,33.44210808,0.0,33442108083325.344,500,50,1,0.000500000000000056,0.9991603694374475,0.0004999999999999449,0.9985306465155332,0.0017999999999999128,0.9983207388748951,0.0,1.0005247691015953,,
190,0.0003722668461306,0.0016145472670346,1.0,0.951,0.001951,0.999448,0.999448,1,0.01356454,-1.867595,0.17745523,0.16724295,0.0,0.9509,0.9517,0.9516,0.9527,,0.00095843,0.00047931,0.99952069,33.51761472,0.0,33517614716642.42,500,50,1,0.0016000000000000458,0.9980058774139379,0.00019999999999997797,0.9988455079764904,0.0013999999999999568,0.9987405541561714,0.0006000000000000449,0.999895046179681,,
200,3.084187958485309e-06,0.0016398550982028,0.99998,0.9528,0.000552,1.0,,1,0.01339287,-1.873126,0.17735794,0.16689863,0.0,0.9525,0.9519,0.953,0.9533,,0.00047931,0.0,,33.50001515,0.0,33500015153125.297,500,50,1,0.0,0.9996851385390428,0.0,0.9990554156171284,0.0,1.000209907640638,0.0,1.0005247691015953,,
