epoch,lr,train_loss,train_acc,test_loss,test_acc
0,0.2,nan,nan,2.673018887710571,0.1
1,0.2,2.135458279724121,0.23606,1.8039310150146484,0.3258
2,0.19998766324816608,1.6837605939483642,0.36998,1.6348411151885986,0.3916
3,0.19995065603657317,1.4550153420257568,0.46452,1.516680689239502,0.4618
4,0.19988898749619702,1.2297978268814087,0.55708,1.4682888061523438,0.5341
5,0.19980267284282718,1.0174409182929993,0.63822,1.2202802339553833,0.5817
6,0.19969173337331284,0.8746665598869324,0.69098,1.192122526550293,0.6066
7,0.19955619646030803,0.7733142707443237,0.73114,1.245129887676239,0.6129
8,0.19939609554551802,0.7105406807136536,0.75486,0.8655116753578186,0.7082
9,0.19921147013144783,0.6780809645843506,0.76602,0.8786283480644226,0.7108
10,0.19900236577165578,0.6535472956466675,0.77654,1.1902510712623595,0.6275
11,0.19876883405951382,0.6343489446258544,0.78242,0.6792023313999176,0.7709
12,0.19851093261547742,0.6219392095375061,0.78766,0.7914381986618042,0.7289
13,0.1982287250728689,0.6097483228874206,0.79264,1.0125537591934204,0.673
14,0.1979222810621766,0.6016618819618225,0.7926,0.817266611289978,0.7332
15,0.19759167619387477,0.5865637486457824,0.7993,0.7381265138626099,0.7493
16,0.1972369920397677,0.5857586399459839,0.79954,0.8130588777542114,0.7363
17,0.19685831611286314,0.5634755756568909,0.8075,0.753681681060791,0.7557
18,0.19645574184577985,0.567978007144928,0.80684,0.9339863629817963,0.6911
19,0.19602936856769435,0.5516363243865967,0.8114,0.6484500336647033,0.7797
20,0.19557930147983305,0.5516168046760559,0.81204,0.6874955837249755,0.7768
21,0.1951056516295154,0.5507442693710327,0.81344,0.6679829281806946,0.7707
22,0.19460853588275456,0.5491860363006592,0.81246,0.7345115212440491,0.7568
23,0.19408807689542257,0.5313194273948669,0.81944,0.8951746047973633,0.7253
24,0.19354440308298676,0.5404462218284607,0.81592,0.6653103039741516,0.7793
25,0.19297764858882516,0.5277881130409241,0.82302,0.7657173563957215,0.7452
26,0.1923879532511287,0.5193605557632446,0.8229,0.7099326462745666,0.7681
27,0.19177546256839811,0.5243505509376526,0.82022,0.7284189671516419,0.7612
28,0.19114032766354452,0.5238352215576172,0.82202,0.5910376770019531,0.7996
29,0.19048270524660196,0.5179316739082337,0.82214,0.8678631712913513,0.7218
30,0.18980275757606158,0.5192505631256104,0.82386,0.7698050605773926,0.7524
31,0.1891006524188368,0.512252062292099,0.8274,0.6163310557365418,0.7982
32,0.1883765630088694,0.5126983843612671,0.82502,0.7597798353195191,0.757
33,0.18763066800438638,0.5043388050079346,0.8276,0.8195654218673706,0.7545
34,0.18686315144381915,0.50278221616745,0.82926,0.6892802139282227,0.7691
35,0.1860742027003944,0.4998741290664673,0.83002,0.7018839672088623,0.7622
36,0.18526401643540927,0.5006087981605529,0.82924,0.6820824400424957,0.7663
37,0.18443279255020156,0.4952527906417847,0.83094,0.6559991969108582,0.7823
38,0.1835807361368271,0.4978129372406006,0.83074,0.6758734954833985,0.7817
39,0.18270805742745624,0.49196762508392333,0.83244,0.6550399319648743,0.7777
40,0.1818149717425024,0.4837881279373169,0.83662,0.9056344198226929,0.7241
41,0.18090169943749482,0.48510216604232786,0.8346,0.6171136075019836,0.7942
42,0.17996846584870915,0.48423602869033816,0.8361,0.6617996938705444,0.7698
43,0.1790155012375691,0.47943901633262637,0.83554,0.6618186389923095,0.7786
44,0.17804304073383306,0.4809147727203369,0.83644,0.6501036634445191,0.7836
45,0.17705132427757903,0.480879202709198,0.83818,0.6344265436172485,0.7896
46,0.1760405965600032,0.4771659830093384,0.83832,0.6864071063995362,0.7774
47,0.17501110696304606,0.46969720403671267,0.84132,0.739400819826126,0.7589
48,0.17396310949786103,0.47476970381736755,0.83948,0.7944698642730713,0.7408
49,0.17289686274214122,0.46667863689422606,0.84176,0.6032955612182617,0.7996
