run_name,lr,seed,epoch,component,probe,train_acc,test_acc,k_main,threshold_mode,threshold_value
final_lr020_seed3,0.2,3,0,full,logistic_regression,0.47378,0.4411,243,singular_mass,0.8
final_lr020_seed3,0.2,3,0,main,logistic_regression,0.44594,0.4292,243,singular_mass,0.8
final_lr020_seed3,0.2,3,0,residual,logistic_regression,0.19662,0.1787,243,singular_mass,0.8
final_lr020_seed3,0.2,3,1,full,logistic_regression,0.43798,0.4148,10,singular_mass,0.8
final_lr020_seed3,0.2,3,1,main,logistic_regression,0.37814,0.3819,10,singular_mass,0.8
final_lr020_seed3,0.2,3,1,residual,logistic_regression,0.43794,0.4155,10,singular_mass,0.8
final_lr020_seed3,0.2,3,2,full,logistic_regression,0.54182,0.5135,33,singular_mass,0.8
final_lr020_seed3,0.2,3,2,main,logistic_regression,0.48442,0.493,33,singular_mass,0.8
final_lr020_seed3,0.2,3,2,residual,logistic_regression,0.32512,0.3051,33,singular_mass,0.8
final_lr020_seed3,0.2,3,3,full,logistic_regression,0.64296,0.6085,84,singular_mass,0.8
final_lr020_seed3,0.2,3,3,main,logistic_regression,0.59356,0.5841,84,singular_mass,0.8
final_lr020_seed3,0.2,3,3,residual,logistic_regression,0.29204,0.2562,84,singular_mass,0.8
final_lr020_seed3,0.2,3,4,full,logistic_regression,0.73172,0.6894,120,singular_mass,0.8
final_lr020_seed3,0.2,3,4,main,logistic_regression,0.69584,0.6845,120,singular_mass,0.8
final_lr020_seed3,0.2,3,4,residual,logistic_regression,0.26562,0.2367,120,singular_mass,0.8
final_lr020_seed3,0.2,3,5,full,logistic_regression,0.7756,0.7342,129,singular_mass,0.8
final_lr020_seed3,0.2,3,5,main,logistic_regression,0.74144,0.7243,129,singular_mass,0.8
final_lr020_seed3,0.2,3,5,residual,logistic_regression,0.26162,0.2395,129,singular_mass,0.8
final_lr020_seed3,0.2,3,6,full,logistic_regression,0.80404,0.7603,127,singular_mass,0.8
final_lr020_seed3,0.2,3,6,main,logistic_regression,0.76988,0.7511,127,singular_mass,0.8
final_lr020_seed3,0.2,3,6,residual,logistic_regression,0.27948,0.262,127,singular_mass,0.8
final_lr020_seed3,0.2,3,7,full,logistic_regression,0.83412,0.7948,117,singular_mass,0.8
final_lr020_seed3,0.2,3,7,main,logistic_regression,0.8028,0.7875,117,singular_mass,0.8
final_lr020_seed3,0.2,3,7,residual,logistic_regression,0.29598,0.282,117,singular_mass,0.8
final_lr020_seed3,0.2,3,8,full,logistic_regression,0.84528,0.8117,124,singular_mass,0.8
final_lr020_seed3,0.2,3,8,main,logistic_regression,0.81734,0.806,124,singular_mass,0.8
final_lr020_seed3,0.2,3,8,residual,logistic_regression,0.29428,0.2758,124,singular_mass,0.8
final_lr020_seed3,0.2,3,9,full,logistic_regression,0.85144,0.8126,119,singular_mass,0.8
final_lr020_seed3,0.2,3,9,main,logistic_regression,0.8242,0.806,119,singular_mass,0.8
final_lr020_seed3,0.2,3,9,residual,logistic_regression,0.28672,0.274,119,singular_mass,0.8
final_lr020_seed3,0.2,3,10,full,logistic_regression,0.86158,0.8181,126,singular_mass,0.8
final_lr020_seed3,0.2,3,10,main,logistic_regression,0.83396,0.8111,126,singular_mass,0.8
final_lr020_seed3,0.2,3,10,residual,logistic_regression,0.29582,0.2808,126,singular_mass,0.8
final_lr020_seed3,0.2,3,11,full,logistic_regression,0.87472,0.8292,121,singular_mass,0.8
final_lr020_seed3,0.2,3,11,main,logistic_regression,0.84816,0.8246,121,singular_mass,0.8
final_lr020_seed3,0.2,3,11,residual,logistic_regression,0.30062,0.2915,121,singular_mass,0.8
final_lr020_seed3,0.2,3,12,full,logistic_regression,0.87314,0.8234,129,singular_mass,0.8
final_lr020_seed3,0.2,3,12,main,logistic_regression,0.84544,0.8231,129,singular_mass,0.8
final_lr020_seed3,0.2,3,12,residual,logistic_regression,0.29896,0.2915,129,singular_mass,0.8
final_lr020_seed3,0.2,3,13,full,logistic_regression,0.8678,0.8241,120,singular_mass,0.8
