run,lr,seed,epoch,component,fisher,sing_val
final_lr005_seed1,0.05,1,0,0,0.11938749719077273,1954.0143724580912
final_lr005_seed1,0.05,1,0,1,0.07798292438044223,470.31930152460575
final_lr005_seed1,0.05,1,0,2,0.13356261267502192,269.86135920177753
final_lr005_seed1,0.05,1,0,3,0.18332562543081457,250.08229823123875
final_lr005_seed1,0.05,1,0,4,0.013909919831150613,173.53573477604908
final_lr005_seed1,0.05,1,0,5,0.08867815999082994,167.50420844895098
final_lr005_seed1,0.05,1,0,6,0.018640668643860398,160.95117236550524
final_lr005_seed1,0.05,1,0,7,0.029738394612513527,137.6964194335742
final_lr005_seed1,0.05,1,0,8,0.05341532723419968,120.31406866569877
final_lr005_seed1,0.05,1,0,9,0.05336495228163911,113.56786183269648
final_lr005_seed1,0.05,1,0,10,0.018981177941774428,105.72513123895
final_lr005_seed1,0.05,1,0,11,0.004420057620170262,98.51368309308683
final_lr005_seed1,0.05,1,0,12,0.010038101111715502,94.76860314716903
final_lr005_seed1,0.05,1,0,13,0.014796979650433958,90.30829466433744
final_lr005_seed1,0.05,1,0,14,0.015287391401399938,88.68897178449741
final_lr005_seed1,0.05,1,0,15,0.011435195340051036,86.59826507496138
final_lr005_seed1,0.05,1,0,16,0.0018487545554673561,82.79494092553914
final_lr005_seed1,0.05,1,0,17,0.0023195774888469353,82.01841988738867
final_lr005_seed1,0.05,1,0,18,0.01532510146720228,80.91516956681397
final_lr005_seed1,0.05,1,0,19,0.004530782768316742,76.14875412808944
final_lr005_seed1,0.05,1,0,20,0.01210208521424185,75.10772914701553
final_lr005_seed1,0.05,1,0,21,0.026727044983985697,70.42246366833913
final_lr005_seed1,0.05,1,0,22,0.009380673041117768,70.17606569927217
final_lr005_seed1,0.05,1,0,23,0.02592503862646453,68.5248079021523
final_lr005_seed1,0.05,1,0,24,0.024667805230957497,67.19093410306417
final_lr005_seed1,0.05,1,0,25,0.010023971437936182,65.32823832801132
final_lr005_seed1,0.05,1,0,26,0.003351314895372631,62.84829040900305
final_lr005_seed1,0.05,1,0,27,0.010915982307946168,61.34558755191941
final_lr005_seed1,0.05,1,0,28,0.003470967277162359,60.33837542572612
final_lr005_seed1,0.05,1,0,29,0.004857994211230733,59.78298070252224
final_lr005_seed1,0.05,1,0,30,0.01081615879397961,59.07296617467816
final_lr005_seed1,0.05,1,0,31,0.012749096376213282,58.61518067324449
final_lr005_seed1,0.05,1,0,32,0.008680907002549487,56.82983060345443
final_lr005_seed1,0.05,1,0,33,0.002736812577744152,55.99627145883291
final_lr005_seed1,0.05,1,0,34,0.016804722692242403,55.68699096986434
final_lr005_seed1,0.05,1,0,35,0.008215455755474999,54.58290730561067
final_lr005_seed1,0.05,1,0,36,0.004996590977396497,53.72099251686022
final_lr005_seed1,0.05,1,0,37,0.005159306884863651,53.079930498473075
final_lr005_seed1,0.05,1,0,38,0.004558141557219184,52.35007842088137
final_lr005_seed1,0.05,1,0,39,0.005492021432923278,51.57379464279911
final_lr005_seed1,0.05,1,0,40,0.003773621072686039,51.2019066073311
final_lr005_seed1,0.05,1,0,41,0.0013412159027443777,50.70849686896481
final_lr005_seed1,0.05,1,0,42,0.003405622691890285,49.592000056977724
final_lr005_seed1,0.05,1,0,43,0.004464827921879229,48.724308762190795
final_lr005_seed1,0.05,1,0,44,0.006840893204876593,47.700528691426435
final_lr005_seed1,0.05,1,0,45,0.0015421083600694317,46.76450921115179
final_lr005_seed1,0.05,1,0,46,0.002082108211016746,46.47017836494911
final_lr005_seed1,0.05,1,0,47,0.003772159513482197,46.21430083690248
final_lr005_seed1,0.05,1,0,48,0.004665973615125213,45.62259388007709
final_lr005_seed1,0.05,1,0,49,0.004404244137809729,45.367908783319
final_lr005_seed1,0.05,1,0,50,0.0035664455947780824,45.06897610091593
final_lr005_seed1,0.05,1,0,51,0.008626978322826063,44.431930097368706
final_lr005_seed1,0.05,1,0,52,0.005865128555007108,44.092462554761234
final_lr005_seed1,0.05,1,0,53,0.0038901406316290744,43.54888222185379
final_lr005_seed1,0.05,1,0,54,0.0034357013117497157,43.160781295806906
final_lr005_seed1,0.05,1,0,55,0.0035545796039371668,42.791418981220666
final_lr005_seed1,0.05,1,0,56,0.006610187613935084,42.313465066452196
final_lr005_seed1,0.05,1,0,57,0.004815110632260599,41.827111645072215
final_lr005_seed1,0.05,1,0,58,0.0035823809985924653,41.598792731742236
final_lr005_seed1,0.05,1,0,59,0.0036007698667506515,40.986102419613765
final_lr005_seed1,0.05,1,0,60,0.005677262310065013,40.87568886401951
final_lr005_seed1,0.05,1,0,61,0.0016756917063928272,40.726231384136106
final_lr005_seed1,0.05,1,0,62,0.0055177945977948305,40.03503371409132
final_lr005_seed1,0.05,1,0,63,0.0016576682449856992,39.781934399610954
final_lr005_seed1,0.05,1,1,0,2.1809646109821696,641.8076018711071
final_lr005_seed1,0.05,1,1,1,0.833210824483454,451.4955621175934
final_lr005_seed1,0.05,1,1,2,0.6470595370664128,404.18654159358533
final_lr005_seed1,0.05,1,1,3,0.6289992427595612,376.9635278369985
final_lr005_seed1,0.05,1,1,4,0.04028000430057265,302.6174994499842
final_lr005_seed1,0.05,1,1,5,0.36366305994500664,244.46539980296407
final_lr005_seed1,0.05,1,1,6,0.2453096354504146,217.7304401525421
final_lr005_seed1,0.05,1,1,7,0.24347665681772102,174.9368513034337
final_lr005_seed1,0.05,1,1,8,0.07680432539864833,125.76191125282156
final_lr005_seed1,0.05,1,1,9,0.024157423391341613,111.45537995986481
final_lr005_seed1,0.05,1,1,10,0.018100203046048376,97.5013829753158
final_lr005_seed1,0.05,1,1,11,0.04224491661276799,89.36193309535989
final_lr005_seed1,0.05,1,1,12,0.03184672842899159,85.33889100120706
